pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.121,
0.122,
0.123,
0.124,
0.126,
0.127,
0.128,
0.129,0.0005806652780180893
0.13,0.0019357068269129556
0.14,0.015497780695486608
0.15,0.029079961689914394
0.16,0.04268081413719389
0.17,0.05629904267181564
0.18,0.06993347480042232
0.19,0.08358304611004157
0.2,0.0972467876156686
0.21,0.1109238148978436
0.22,0.12461331874569748
0.23,0.138314557053354
0.24,0.15202684775359265
0.25,0.16574956266631735
0.26,0.17948212211776768
0.27,0.1932239901756032
0.28,0.20697467049626012
0.29,0.22073370260810052
0.3,0.23450065863755945
0.31,0.24827514039905263
0.32,0.2620567767694107
0.33,0.2758452213972626
0.34,0.28964015057809156
0.35,0.3034412614210217
0.36,0.31724827012365225
0.37,0.3310609104881977
0.38,0.3448789325168657
0.39,0.3587021011801089
0.4,0.3725301952929269
0.41,0.38636300647400357
0.42,0.4002003382200966
0.43,0.41404200504885635
0.44,0.42788783172808426
0.45,0.4417376525554127
0.46,0.45559131069921227
0.47,0.46944865761873494
0.48,0.48330955250226354
0.49,0.4971738617556859
0.5,0.511041458552294
0.51,0.5249122223897877
0.52,0.5387860386940998
0.53,0.5526627984556319
0.54,0.5665423978979105
0.55,0.5804247381462374
0.56,0.5943097249503682
0.57,0.6081972683963829
0.58,0.6220872826833885
0.59,0.6359796858533974
0.6,0.6498743996040457
0.61,0.6637713490724958
0.62,0.6776704626373501
0.63,0.6915716717637805
0.64,0.7054749108090436
0.65,0.7193801168928218
0.66,0.7332872297459572
0.67,0.7471961915663871
0.68,0.76110694689669
0.69,0.7750194425088337
0.7,0.7889336272853242
0.71,0.8028494521219594
0.72,0.8167668698197844
0.73,0.830685834998652
0.74,0.8446063040107834
0.75,0.8585282348471276
0.76,0.8724515870761346
0.77,0.8863763217537131
0.78,0.90030240136921
0.79,0.914229789766173
0.8,0.9281584520919278
0.81,0.9420883547327512
0.82,0.9560194652562438
0.83,0.9699517523717136
0.84,0.9838851858617444
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
