pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.42,
0.43,
0.44,
0.45,
0.46,
0.47,
0.48,
0.49,
0.5,
0.51,
0.52,
0.53,
0.54,
0.55,
0.56,
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.751,0.0006712449675038562
0.752,0.0013425140791715065
0.753,0.0020138073107477845
0.754,0.0026851246226151015
0.755,0.003356465993163863
0.756,0.004027831382776479
0.757,0.004699220755436962
0.758,0.005370634082332517
0.759,0.006042071331048755
0.76,0.006713532469171283
0.77,0.01342945055013812
0.78,0.02014772203835811
0.79,0.026868315340604673
0.8,0.03359119946871984
0.81,0.0403163440252079
0.82,0.047043719181625795
0.83,0.05377329567498146
0.84,0.06050504477531955
0.85,0.06723893830012771
0.86,0.07397494857111757
0.87,0.08071304842863085
0.88,0.08745321119922522
0.89,0.09419541069567426
0.9,0.10093962119895934
0.91,0.10768581744746496
0.92,0.11443397464058028
0.93,0.12118406840628472
0.94,0.1279360747975464
0.95,0.13468997029952537
0.96,0.1414457317899559
0.97,0.1482033365571546
0.98,0.15496276228201233
0.99,0.16172398701638463
