pi1,pi2
0.001,
0.002,
0.003,
0.004,
0.005,
0.006,
0.007,
0.008,
0.009,0.001594173339903237
0.01,0.003369761897408272
0.02,0.021156764423596045
0.03,0.03898717611515273
0.04,0.056848271852848034
0.05,0.07473204137072688
0.06,0.09263313324009065
0.07,0.11054780871663163
0.08,0.1284733626285221
0.09,0.14640778152344028
0.1,0.1643495313795194
0.11,0.182297420258369
0.12,0.2002505063058297
0.13,0.2182080343782369
0.14,0.2361693912565368
0.15,0.2541340733327402
0.16,0.2721016628537755
0.17,0.29007181013319056
0.18,0.30804422008837645
0.19,0.326018641853555
0.2,0.34399486072300217
0.21,0.3619726917942261
0.22,0.3799519749329311
0.23,0.39793257070681287
0.24,0.415914357144119
0.25,0.43389722703605155
0.26,0.451881085772206
0.27,0.46986584952176325
0.28,0.487851443731624
0.29,0.5058378018730507
0.3,0.5238248643719944
0.31,0.5418125777411081
0.32,0.5598008937945984
0.33,0.5777897690143443
0.34,0.5957791639988524
0.35,0.6137690429806434
0.36,0.6317593734084646
0.37,0.6497501256015391
0.38,0.6677412724470293
0.39,0.6857327890975033
0.4,0.7037246527728478
0.41,0.7217168425225609
0.42,0.7397093390636815
0.43,0.7577021246043106
0.44,0.7756951827067505
0.45,0.7936884981614482
0.46,0.8116820568717451
0.47,0.8296758457638369
0.48,0.847669852671522
0.49,0.8656640662893813
0.5,0.8836584760719328
0.51,0.9016530721832094
0.52,0.9196478454391339
0.53,0.9376427872462907
0.54,0.9556378895659111
0.55,0.973633144852645
0.56,
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
