pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.071,
0.072,0.0007274644695374893
0.073,0.0020014422325665506
0.074,0.0032765684698890813
0.076,0.005830193669138363
0.077,0.007108657364207521
0.078,0.008388198960237382
0.079,0.009668801828645273
0.08,0.010950449726219618
0.09,0.02382108132915669
0.1,0.03678077370842059
0.11,0.049818081684641836
0.12,0.06292361051559306
0.13,0.0760895497448296
0.14,0.08930933365373886
0.15,0.10257738887588744
0.16,0.11588894339342036
0.17,0.12923987975389312
0.18,0.14262662062225967
0.19,0.15604603845637066
0.2,0.16949538340656245
0.21,0.18297222516423967
0.22,0.1964744056152543
0.23,0.21000000000026212
0.24,0.22354728474523983
0.25,0.23711471068359677
0.26,0.2507008805713921
0.27,0.2643045301285175
0.28,0.2779245119179398
0.29,0.2915597816380159
0.3,0.30520938629844213
0.31,0.3188724540997615
0.32,0.3325481856202512
0.33,0.34623584620934483
0.34,0.3599347592958622
0.35,0.3736443005822307
0.36,0.3873638929122079
0.37,0.4010930017544751
0.38,0.414831131212067
0.39,0.4285778204964049
0.4,0.4423326407578906
0.41,0.456095192298268
0.42,0.46986510205310605
0.43,0.4836420213588071
0.44,0.4974256239141015
0.45,0.5112156039900534
0.46,0.5250116747661216
0.47,0.5388135668751143
0.48,0.5526210270417832
0.49,0.5664338168834929
0.5,0.580251711797325
0.51,0.5940744999552336
0.52,0.6079019813892378
0.53,0.6217339671558516
0.54,0.6355702785617391
0.55,0.6494107464722094
0.56,0.6632552106593255
0.57,0.677103519211242
0.58,0.690955528002771
0.59,0.7048111001623452
0.6,0.7186701056470288
0.61,0.7325324207923174
0.62,0.7463979279159637
0.63,0.7602665149722223
0.64,0.7741380751988926
0.65,0.7880125068003808
0.66,0.8018897126667722
0.67,0.8157696001001116
0.68,0.8296520805586883
0.69,0.8435370694301365
0.7,0.8574244858009333
0.71,0.8713142522619103
0.72,0.8852062947173714
0.73,0.8991005422050106
0.74,0.9129969267302406
0.75,0.9268953831005169
0.76,0.9407958488064874
0.77,0.9546982638455125
0.78,0.9686025706352269
0.79,0.9825087138586713
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
