pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.051,0.0001321323035485765
0.052,0.0019159551752803722
0.053,0.0036998457678785158
0.054,0.005483803638346327
0.055,0.0072678283364839315
0.056,0.009051919412091446
0.057,0.010836076425773798
0.058,0.0126202989381359
0.059,0.014404586513384277
0.06,0.016188938719327046
0.07,0.03403592363337437
0.08,0.05188892647722995
0.09,0.06974757668957396
0.1,0.08761153513303803
0.11,0.10548049069069414
0.12,0.12335415730914175
0.13,0.14123227142696637
0.14,0.15911458970213027
0.15,0.17700088705630432
0.16,0.19489095490288152
0.17,0.21278459963430482
0.18,0.23068164122824897
0.19,0.24858191204468608
0.2,0.2664852557418043
0.21,0.28439152630357617
0.22,0.3023005871861798
0.23,0.32021231050763876
0.24,0.3381265763851281
0.25,0.35604327227228016
0.26,0.37396229240453804
0.27,0.39188353726972114
0.28,0.40980691315422263
0.29,0.4277323316928109
0.3,0.4456597095012652
0.31,0.46358896780901354
0.32,0.481520032145793
0.33,0.49945283203551394
0.34,0.5173873007189369
0.35,0.5353233749303736
0.36,0.5532609946347703
0.37,0.5712001028440251
0.38,0.5891406454116989
0.39,0.6070825708493317
0.4,0.6250258301679739
0.41,0.6429703767269181
0.42,0.6609161660788309
0.43,0.6788631558581032
0.44,0.6968113056475904
0.45,0.7147605768561595
0.46,0.7327109326322488
0.47,0.7506623377594234
0.48,0.7686147585555293
0.49,0.7865681627970601
0.5,0.8045225196399218
0.51,0.8224777995437992
0.52,0.8404339742001239
0.53,0.8583910164636444
0.54,0.8763489003092058
0.55,0.8943076007525158
0.56,0.9122670938105265
0.57,0.9302273564438096
0.58,0.9481883665205383
0.59,0.9661501027588646
0.6,0.9841125446909006
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
