lambda,f0,f1,f2
0.01,0.04644582227711473,0.39133267303573904,0.5622215046869478
0.02,0.046164981966646604,0.39011555087728345,0.5637194671561739
0.03,0.045886414621851376,0.38887139411998534,0.5652421912581524
0.04,0.045610083995079806,0.3875995807003904,0.5667903353046722
0.05,0.045335953996742756,0.3862994698881485,0.5683645761151354
0.060000000000000005,0.045063988691705484,0.3849704017889055,0.5699656095193345
0.06999999999999999,0.044794152295403546,0.3836116968421583,0.5715941508624021
0.08,0.04452640916990129,0.3822226553170169,0.5732509355131026
0.09,0.044260723819868966,0.38080255680683067,0.5749367193732623
0.09999999999999999,0.043997060888529886,0.37935065972449294,0.5766522793869033
0.11,0.043735385153573156,0.3778662007998955,0.5783984140465437
0.12,0.043475661523101526,0.37634839458192393,0.5801759438949392
0.13,0.043217855031695215,0.37479643294776943,0.5819857120205277
0.14,0.04296193083653532,0.37320948462120523,0.5838285845422166
0.15000000000000002,0.04270785421374598,0.37158669470391253,0.5857054510823326
0.16,0.04245559055491568,0.3699271842222411,0.5876172252228401
0.17,0.04220510536391949,0.3682300496937628,0.5895648449422664
0.18000000000000002,0.041956364254065064,0.36649436271731484,0.5915492730285864
0.19,0.04170933294562212,0.3647191695909757,0.5935714974634198
0.2,0.041463977263825905,0.36290349096316443,0.5956325317729618
0.21000000000000002,0.041220263137427195,0.3610463215223119,0.5977334153402015
0.22,0.040978156597826436,0.35914662973060085,0.599875213671541
0.23,0.04073762377892293,0.3572033576088179,0.602059018612226
0.24000000000000002,0.040498630917747594,0.355215420579193,0.6042859485030272
0.25,0.04026114435596565,0.35318170737383403,0.6065571482701742
0.26,0.040025130542361946,0.3511010800172586,0.6088737894403828
0.27,0.03979055603640782,0.3489723738919605,0.6112370700716715
0.28,0.03955738751302503,0.34679439789677496,0.6136482145902102
0.29000000000000004,0.039325591768669524,0.34456593470853747,0.6161084735227692
0.3,0.039095135728846264,0.3422857411580452,0.6186191231131124
0.31,0.0388659864571929,0.33995254873231867,0.6211814648104624
0.32,0.03863811116628475,0.3375650642160367,0.623796824617772
0.33,0.03841147723025444,0.3351219704848906,0.6264665522848266
0.34,0.038186052199454014,0.33262192746602837,0.6291920203345219
0.35000000000000003,0.03796180381720127,0.33006357327889313,0.6319746229040201
0.36000000000000004,0.037738700038852664,0.3274455255730066,0.6348157743881369
0.37,0.03751670905333388,0.32476638307829225,0.6377169078683627
0.38,0.0372957993072306,0.32202472738353055,0.6406794733091722
0.39,0.037075939531670064,0.31921912496066096,0.6437049355077318
0.4,0.03685709877206388,0.316348129450614,0.6467947717772206
0.41000000000000003,0.03663924642094008,0.3134102842286573,0.6499504693503729
0.42000000000000004,0.03642235225388248,0.31040412526410116,0.6531735224819976
0.43,0.03620638646881172,0.3073281842920213,0.6564654292391797
0.44,0.035991319728626646,0.30418099231095835,0.6598276879603897
0.45,0.03577712320733261,0.3009610834212932,0.6632617933713002
0.46,0.03556376863969301,0.29766699901652416,0.6667692323437941
0.47000000000000003,0.03535122837443299,0.29429729233806606,0.6703514792875124
0.48000000000000004,0.035139475431008295,0.29085053340210504,0.674009991166805
0.49,0.03492848355987013,0.2873253143035164,0.677746202136667
0.5,0.0347182273061275,0.2837202548986855,0.681561517795283
0.51,0.03450868207650437,0.28003400886586516,0.6854573090577959
0.52,0.034299824209339254,0.27626527013571156,0.689434905654899
0.53,0.03409163104741604,0.2724127796811743,0.693495589271351
0.54,0.033884081013239795,0.2684753326485306,0.6976405863382356
0.55,0.033677153686412595,0.2644517858069504,0.7018710605066136
0.56,0.03347082988260507,0.2603410652859253,0.7061881048314425
0.5700000000000001,0.03326509173356599,0.2561421745631401,0.7105927337032276
0.5800000000000001,0.03305992276755405,0.2518542026582216,0.7150858745742182
0.59,0.03285530798946285,0.24747633247952106,0.719668359530964
0.6,0.03265123395987159,0.24300784926390467,0.7243409167762253
0.61,0.032447688872133125,0.23844814904099623,0.7291041620866381
0.62,0.0322446626266138,0.23379674704697495,0.733958590326692
0.63,0.0320421469010265,0.2290532860041273,0.7389045670946448
0.64,0.03184013521595719,0.22421754417942957,0.7439423206044647
0.65,0.03163862299435761,0.21928944312520582,0.7490719338804388
0.66,0.031437607614073444,0.2142690550058925,0.7542933373801524
0.67,0.031237088452258904,0.20915660940854627,0.7596063021392028
0.68,0.031037066920656515,0.20395249953536457,0.7650104335436969
0.6900000000000001,0.030837546490738277,0.1986572876767933,0.7705051658321317
0.7000000000000001,0.030638532707778592,0.19327170986667505,0.7760897574254344
0.7100000000000001,0.03044003319303803,0.1877966796260838,0.7817632871809713
0.72,0.030242057633342992,0.18223329070946861,0.7875246516570452
0.73,0.03004461775749705,0.17658281877626525,0.7933725634663209
0.74,0.029847727299092592,0.1708467219222126,0.7993055507783626
0.75,0.029651401945556495,0.1650266400194167,0.8053219580351846
0.76,0.029455659273323997,0.15912439282741153,0.8114199478996427
0.77,0.02926051866939947,0.1531419768566008,0.8175975044739193
0.78,0.02906600123964459,0.1470815609813071,0.8238524377794618
0.79,0.028872129704386396,0.1409454808187897,0.8301823894772115
0.8,0.028678928282206053,0.13473623191012693,0.8365848398079708
0.81,0.02848642256284976,0.12845646175564465,0.8430571156817903
0.8200000000000001,0.028294639370473138,0.12210896077650482,0.8495963998534195
0.8300000000000001,0.028103606618543914,0.11569665228984045,0.8561997410927009
0.8400000000000001,0.027913353157859876,0.1092225815995697,0.8628640652430367
0.85,0.027723908619269082,0.10268990431800448,0.8695861870618595
0.86,0.02753530325269516,0.09610187404298595,0.8763628227038491
0.87,0.027347567764144716,0.08946182952342843,0.8831906027136456
0.88,0.027160733152380552,0.08277318145106395,0.8900660853954998
0.89,0.02697483054691704,0.07603939901823903,0.8969857704354244
0.9,0.0267898910488303,0.06926399638003759,0.9039461125728109
0.91,0.026605945575988426,0.06245051915760661,0.9109435352655733
0.92,0.026423024714003006,0.055602531111952715,0.917974444174325
0.93,0.026241158574126906,0.04872360111027859,0.925035240314774
0.9400000000000001,0.026060376659255147,0.041817290497666956,0.932122332843468
0.9500000000000001,0.025880707738875696,0.034887140974586985,0.9392321512912281
0.9600000000000001,0.02570217973377032,0.02793666306918262,0.946361157206081
0.97,0.025524819611028506,0.020969325279672563,0.9535058551067641
0.98,0.025348653289802608,0.01398854394880751,0.9606628027638898
0.99,0.025173705557983938,0.006997673918517539,0.967828620502049
