pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.7545936015995979,0.0774456385903524,0.1679607598100474,0.0135627909756892,0.0085788464608215,0.0118876074053,0.0130694826293426,0.0290453003269431
0.05,0.1,0.7361154711322199,0.0778025493626593,0.1860819795051237,0.0152841147301448,0.0092645293188119,0.0141593706668263,0.030476880779805,0.0326884293044502
0.05,0.15,0.7143246688327951,0.0766468382904275,0.2090284928767811,0.015599689541672,0.009018342177257,0.0147598505396569,0.0557348162959261,0.032796534894171
0.05,0.2,0.6890992251937031,0.075243939015246,0.235656835791053,0.0164038380234481,0.0094283868652214,0.015666810743903,0.085168957760561,0.0345235844743459
0.05,0.25,0.6556263434141443,0.0724063984003999,0.271967258185454,0.0181582101499855,0.0093690874182194,0.0183189431383356,0.127154461384654,0.0370571179747745
0.05,0.3,0.6219760059985012,0.0695726068482879,0.3084513871532112,0.0195024209816105,0.0093482506078753,0.0203852936868793,0.1693061734566353,0.0390817949026301
0.05,0.35,0.5843054236440894,0.0637260684828791,0.3519685078730326,0.0200336764742952,0.0093366451557457,0.0213497425745135,0.2245163709072742,0.0400230328860049
0.05,0.4,0.5424093976505862,0.0566683329167708,0.4009222694326401,0.0204000208740599,0.0092456865318449,0.0220831883216256,0.2875856035990983,0.0405745613853156
0.05,0.45,0.5050394901274669,0.0509327668082981,0.4440277430642341,0.0203651280413348,0.0091072624079829,0.0220630569080979,0.3421622094476379,0.0402775817240638
0.05,0.5,0.4669982504373908,0.0436690827293181,0.4893326668332928,0.019295342622982,0.0080950581457704,0.0207952531869948,0.4019945013746565,0.0369853694785357
0.05,0.55,0.4347983004248935,0.0374301424643842,0.5277715571107202,0.0183977459790791,0.007611516353835,0.0197888807364086,0.4529112721819516,0.0350119134440787
0.05,0.6,0.4042329417645581,0.0310839790052491,0.5646830792301917,0.0183480305365142,0.0072093651428929,0.0196945560020012,0.5025151212196933,0.0341132862877871
0.05,0.65,0.3781937015746065,0.0261044738815301,0.5957018245438639,0.0177930666361905,0.0062577218282199,0.0187171530733231,0.5434928767808036,0.031232596729763
0.05,0.7,0.3542556860784817,0.0209207698075485,0.6248235441139706,0.0172469666401204,0.005871879682627,0.0184201616587943,0.5829820044988735,0.0301639210240484
0.05,0.75,0.3344273931517127,0.0168655336165961,0.6487070732316907,0.016532779240879,0.0052110377346006,0.017189522170697,0.6149760059984984,0.0276115976398984
0.05,0.8,0.3146098475381153,0.0130762309422646,0.6723139215196193,0.0162055081068675,0.0047980139006314,0.0168135489603723,0.6461614596350901,0.0264095767616351
0.05,0.85,0.2973871532116972,0.0096968257935517,0.6929160209947528,0.0156904214385329,0.0040219165110546,0.0161425817564463,0.6735223694076493,0.0241864147785557
0.05,0.9,0.2827570607348154,0.0057930517370657,0.711449887528122,0.0149564690270986,0.0031282841478313,0.0152811501730841,0.6998637840539905,0.0215377184687467
0.05,0.95,0.2682501874531358,0.0025673581604598,0.7291824543864037,0.0150635035961044,0.0020673713367314,0.0152726291801536,0.724047738065484,0.0194073718536166
0.1,0.05,0.6119675081229711,0.1238362909272682,0.264196200949761,0.0155666452395496,0.0105467740394559,0.0143431776661801,0.0165236190952244,0.0354367257450919
0.1,0.1,0.5973936515871046,0.121848037990503,0.2807583104223934,0.0159564171945827,0.0107325160971021,0.0150062594121458,0.0370622344413873,0.0364712916063502
0.1,0.15,0.5812554361409662,0.1189522619345168,0.2997923019245188,0.0164581662425064,0.0107368510517456,0.0159142577811475,0.0618877780554851,0.0373879598846387
0.1,0.2,0.5629147713071747,0.1157355661084736,0.3213496625843541,0.017132994024803,0.0109636698799119,0.0168634058099519,0.0898785303674068,0.0387907455697759
