pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m
0.45,0.3,0.0440089977505625,0.2769750062484363,0.6790159960009995,0.0066840421168814,0.0182397608305649,0.0190367209378081,0.1250659835041269,0.0555162425989381,0.5185239940014992
0.45,0.35,0.0436395901024744,0.2696770807298159,0.6866833291677082,0.0064667667525544,0.0162572967333357,0.0170692104244417,0.1473291677080763,0.0495838038911132,0.5300249937515624
0.45,0.4,0.0430539865033745,0.2535396150962251,0.7034063984004029,0.006387807505617,0.017065374087661,0.017752571617944,0.1963271682079527,0.0518833197932662,0.5551095976006044
0.45,0.45,0.0424531367158212,0.2398552861784562,0.7176915771057255,0.0063674457817522,0.016234324829642,0.0170593625771044,0.237981004748813,0.0495280122363885,0.5765373656585884
0.45,0.5,0.0417700574856288,0.2269915021244702,0.7312384403899064,0.0064042652366758,0.014775314811132,0.0156168701078996,0.2772554361409658,0.0451674997301636,0.5968576605848597
0.45,0.55,0.0412611847038243,0.2093244188952772,0.7494143964008987,0.0062766245304403,0.0172577729173981,0.0181627016903275,0.3307655586103441,0.0526782475251239,0.6241215946013481
0.45,0.6,0.0405541114721322,0.189471632091977,0.7699742564358906,0.006179533454604,0.0177391025015531,0.0186289046136165,0.3910309922519364,0.0541071096167227,0.6549613846538358
0.45,0.65,0.0399057735566111,0.1695791052236938,0.7905151212196939,0.0061343189644581,0.0173716522904176,0.0183333939517906,0.4513569107723063,0.053076698532626,0.6857726818295409
0.45,0.7,0.039397900524869,0.1517340664833785,0.8088680329917537,0.0060781687695474,0.0150602875697835,0.0161980733531772,0.5053999000249967,0.0463186484927444,0.7133020494876305
0.45,0.75,0.0385313671582107,0.1263774056485876,0.8350912271932039,0.0060346150130237,0.0144704363917491,0.0155886794026505,0.5823364158960287,0.0445295521861488,0.7526368407898059
0.45,0.8,0.0377050737315675,0.1088752811797057,0.8534196450887287,0.0060009579860895,0.01639970095237,0.017682621524367,0.6356690827293172,0.0504820234291072,0.780129467633093
0.45,0.85,0.0370052486878285,0.0811839540114975,0.881810797300674,0.0060809721627704,0.0118109759318138,0.0131545597945789,0.719442889277679,0.0367765116582066,0.822716195951011
0.45,0.9,0.0358695326168461,0.0537735566108474,0.9103569107723044,0.0059496196522549,0.0099711438948777,0.0116719785321206,0.8028097975506095,0.0316142663218761,0.8655353661584568
0.45,0.95,0.0347003249187707,0.026481879530118,0.938817795551114,0.0056925760771729,0.0077930888655579,0.009808111094354,0.8858540364908778,0.0253942888254699,0.9082266933266708
0.5,0.05,0.0415441139715073,0.3258985253686576,0.6325573606598343,0.0063504028195861,0.0155553913587835,0.0160132842175532,-0.0192396900774809,0.0471240669351204,0.4488360409897514
0.5,0.1,0.0415621094726321,0.3208822794301434,0.6375556110972245,0.0063204987104668,0.0162085128374845,0.0167175347803651,-0.0042089477630623,0.0491345604553341,0.4563334166458367
0.5,0.15,0.0415738565358662,0.3146813296675833,0.6437448137965478,0.0062695778445133,0.0146491526659921,0.0151158067506027,0.0143821544613811,0.0444141120825869,0.4656172206948217
0.5,0.2,0.041304923769058,0.3031364658835293,0.6555586103474093,0.0062706856284171,0.0166463471190197,0.0172851996363473,0.0492856785803506,0.0505778938743869,0.4833379155211139
0.5,0.25,0.0414418895276184,0.298127218195452,0.6604308922769307,0.0062840818604465,0.016107127660903,0.0167105441392146,0.0641764558860267,0.0489247994610207,0.490646338415396
0.5,0.3,0.0409485128717823,0.2857420644838788,0.673309422644335,0.0061704415087493,0.0177130305887174,0.0183420618713267,0.1018252936765774,0.0537681230487616,0.5099641339665024
0.5,0.35,0.0410027493126719,0.2767788052986744,0.6822184453886522,0.0063786160285276,0.0158457978868952,0.016479768496025,0.1286608347913033,0.0481713642698154,0.5233276680829784
0.5,0.4,0.0404953761559613,0.2630874781304665,0.6964171457135728,0.0061713078933659,0.0143621323508587,0.0148821939226382,0.1702421894526397,0.0436064586243556,0.5446257185703591
0.5,0.45,0.0402489377655588,0.2465818545363661,0.7131692076980786,0.0061896295928251,0.0171345224812317,0.0180036277343512,0.2200054986253463,0.0522726726968147,0.5697538115471179
0.5,0.5,0.0400164958760312,0.2323961509622605,0.7275873531617123,0.0062154829110894,0.0172890073509499,0.0179895783724214,0.2627950512371913,0.0525675930743213,0.5913810297425686
0.5,0.55,0.0394938765308675,0.2151434641339667,0.745362659335167,0.0060790233585462,0.0183947387286902,0.019163212030507,0.3150757310672336,0.0559526894878874,0.6180439890027505
0.5,0.6,0.039091227193202,0.1999617595601104,0.7609470132466876,0.0061069980775025,0.0159941641639435,0.016869208389906,0.3610234941264666,0.048857536717793,0.6414205198700313
0.5,0.65,0.0387143214196454,0.1802904273931515,0.7809952511872026,0.0060378901402446,0.0156030808125284,0.0164376770695599,0.4204143964008995,0.0476438386946168,0.6714928767808039
0.5,0.7,0.0382071982004501,0.158621094726318,0.8031717070732295,0.0061400169521717,0.0145156086645125,0.0154269977413031,0.4859295176205935,0.0444582150703283,0.7047575606098442
0.5,0.75,0.0377393151712075,0.1370542364408888,0.8252064483879028,0.0060254689801618,0.0148010576538665,0.0159532087182453,0.5510979755061252,0.0455553240259785,0.7378096725818541
0.5,0.8,0.0369962509372659,0.1115696075981011,0.8514341414646358,0.0060255486008341,0.0141654056091233,0.0152340481838867,0.6282949262684336,0.0435648594021335,0.7771512121969537
0.5,0.85,0.0363394151462137,0.0840942264433892,0.8795663584103972,0.005855405072056,0.0138547417571642,0.0149414576919559,0.7113779055236187,0.0426509412062843,0.8193495376155959
0.5,0.9,0.035605098725319,0.0577320669832544,0.9066628342914224,0.0057213210010015,0.0117397058715927,0.0131763819337777,0.7911987003249135,0.0366557936769633,0.8599942514371337
0.5,0.95,0.0349195201199704,0.0283629092726823,0.936717570607352,0.0058581585306014,0.0072964898364909,0.0093820953787827,0.8799917520619874,0.0239750750517646,0.905076355911028
