iter,f0,f1,f2
     51,    0.8743400000,    0.0109300000,    0.1147300000
     52,    0.8761700000,    0.0103500000,    0.1134800000
     53,    0.8786900000,    0.0096500000,    0.1116600000
     54,    0.8805200000,    0.0090900000,    0.1103900000
     55,    0.8834700000,    0.0083900000,    0.1081400000
     56,    0.8849500000,    0.0080300000,    0.1070200000
     57,    0.8865500000,    0.0075900000,    0.1058600000
     58,    0.8872900000,    0.0071200000,    0.1055900000
     59,    0.8879200000,    0.0068100000,    0.1052700000
     60,    0.8893100000,    0.0065000000,    0.1041900000
     61,    0.8899900000,    0.0062600000,    0.1037500000
     62,    0.8907200000,    0.0059300000,    0.1033500000
     63,    0.8915500000,    0.0056700000,    0.1027800000
     64,    0.8928000000,    0.0054200000,    0.1017800000
     65,    0.8935800000,    0.0051600000,    0.1012600000
     66,    0.8940800000,    0.0049300000,    0.1009900000
     67,    0.8954800000,    0.0046600000,    0.0998600000
     68,    0.8964500000,    0.0044000000,    0.0991500000
     69,    0.8967700000,    0.0044000000,    0.0988300000
     70,    0.8977900000,    0.0041800000,    0.0980300000
     71,    0.8994300000,    0.0039600000,    0.0966100000
     72,    0.9004700000,    0.0038500000,    0.0956800000
     73,    0.9007500000,    0.0037100000,    0.0955400000
     74,    0.9019900000,    0.0034300000,    0.0945800000
     75,    0.9020800000,    0.0032300000,    0.0946900000
     76,    0.9036200000,    0.0030600000,    0.0933200000
     77,    0.9046500000,    0.0028800000,    0.0924700000
     78,    0.9058000000,    0.0026600000,    0.0915400000
     79,    0.9066800000,    0.0026100000,    0.0907100000
     80,    0.9079200000,    0.0025600000,    0.0895200000
     81,    0.9081000000,    0.0023500000,    0.0895500000
     82,    0.9090100000,    0.0021700000,    0.0888200000
     83,    0.9094800000,    0.0021400000,    0.0883800000
     84,    0.9096300000,    0.0021500000,    0.0882200000
     85,    0.9102900000,    0.0020700000,    0.0876400000
     86,    0.9111700000,    0.0019700000,    0.0868600000
     87,    0.9118300000,    0.0018700000,    0.0863000000
     88,    0.9119900000,    0.0018500000,    0.0861600000
     89,    0.9130900000,    0.0017500000,    0.0851600000
     90,    0.9140700000,    0.0017200000,    0.0842100000
     91,    0.9137100000,    0.0017500000,    0.0845400000
     92,    0.9135800000,    0.0016900000,    0.0847300000
     93,    0.9144300000,    0.0015900000,    0.0839800000
     94,    0.9155800000,    0.0015200000,    0.0829000000
     95,    0.9163700000,    0.0014000000,    0.0822300000
     96,    0.9168800000,    0.0013900000,    0.0817300000
     97,    0.9175000000,    0.0013800000,    0.0811200000
     98,    0.9188000000,    0.0013500000,    0.0798500000
     99,    0.9187000000,    0.0013100000,    0.0799900000
    100,    0.9189500000,    0.0012500000,    0.0798000000
    101,    0.9188300000,    0.0011900000,    0.0799800000
    102,    0.9186000000,    0.0010400000,    0.0803600000
    103,    0.9188800000,    0.0009900000,    0.0801300000
    104,    0.9194500000,    0.0009300000,    0.0796200000
    105,    0.9200100000,    0.0009300000,    0.0790600000
    106,    0.9205000000,    0.0008600000,    0.0786400000
    107,    0.9208500000,    0.0008200000,    0.0783300000
    108,    0.9213600000,    0.0007700000,    0.0778700000
    109,    0.9217900000,    0.0007200000,    0.0774900000
    110,    0.9225100000,    0.0006800000,    0.0768100000
    111,    0.9227800000,    0.0007200000,    0.0765000000
    112,    0.9228400000,    0.0007100000,    0.0764500000
    113,    0.9233500000,    0.0007700000,    0.0758800000
    114,    0.9236100000,    0.0007200000,    0.0756700000
    115,    0.9243800000,    0.0006100000,    0.0750100000
    116,    0.9248300000,    0.0005900000,    0.0745800000
    117,    0.9255600000,    0.0005400000,    0.0739000000
    118,    0.9256600000,    0.0005300000,    0.0738100000
    119,    0.9258400000,    0.0004800000,    0.0736800000
    120,    0.9265800000,    0.0004400000,    0.0729800000
    121,    0.9271600000,    0.0004400000,    0.0724000000
    122,    0.9272200000,    0.0004200000,    0.0723600000
    123,    0.9284500000,    0.0004100000,    0.0711400000
    124,    0.9288600000,    0.0003700000,    0.0707700000
    125,    0.9294600000,    0.0003900000,    0.0701500000
    126,    0.9296300000,    0.0004000000,    0.0699700000
    127,    0.9299800000,    0.0004200000,    0.0696000000
    128,    0.9308200000,    0.0003900000,    0.0687900000
    129,    0.9310300000,    0.0003200000,    0.0686500000
    130,    0.9307400000,    0.0003200000,    0.0689400000
    131,    0.9306400000,    0.0002400000,    0.0691200000
    132,    0.9305800000,    0.0002400000,    0.0691800000
    133,    0.9310900000,    0.0002500000,    0.0686600000
    134,    0.9315700000,    0.0002600000,    0.0681700000
    135,    0.9314900000,    0.0002300000,    0.0682800000
    136,    0.9315400000,    0.0002200000,    0.0682400000
    137,    0.9314500000,    0.0002400000,    0.0683100000
    138,    0.9312200000,    0.0001600000,    0.0686200000
    139,    0.9319100000,    0.0001200000,    0.0679700000
    140,    0.9329400000,    0.0001200000,    0.0669400000
    141,    0.9327800000,    0.0001200000,    0.0671000000
    142,    0.9329900000,    0.0001100000,    0.0669000000
    143,    0.9330900000,    0.0000900000,    0.0668200000
    144,    0.9340300000,    0.0000800000,    0.0658900000
    145,    0.9342600000,    0.0000700000,    0.0656700000
    146,    0.9347200000,    0.0000700000,    0.0652100000
    147,    0.9349900000,    0.0000800000,    0.0649300000
    148,    0.9351800000,    0.0000800000,    0.0647400000
    149,    0.9356300000,    0.0000800000,    0.0642900000
    150,    0.9354900000,    0.0000800000,    0.0644300000
    151,    0.9356000000,    0.0000800000,    0.0643200000
    152,    0.9362500000,    0.0000700000,    0.0636800000
    153,    0.9362800000,    0.0000700000,    0.0636500000
    154,    0.9362400000,    0.0000600000,    0.0637000000
    155,    0.9370000000,    0.0000600000,    0.0629400000
    156,    0.9368200000,    0.0000600000,    0.0631200000
    157,    0.9375200000,    0.0000700000,    0.0624100000
    158,    0.9376700000,    0.0000900000,    0.0622400000
    159,    0.9379300000,    0.0000800000,    0.0619900000
    160,    0.9378200000,    0.0000700000,    0.0621100000
    161,    0.9382500000,    0.0000500000,    0.0617000000
    162,    0.9382700000,    0.0000500000,    0.0616800000
    163,    0.9386200000,    0.0000500000,    0.0613300000
    164,    0.9385900000,    0.0000600000,    0.0613500000
    165,    0.9387200000,    0.0000700000,    0.0612100000
    166,    0.9389800000,    0.0000600000,    0.0609600000
    167,    0.9392500000,    0.0000400000,    0.0607100000
    168,    0.9393200000,    0.0000400000,    0.0606400000
    169,    0.9399800000,    0.0000500000,    0.0599700000
    170,    0.9402700000,    0.0000400000,    0.0596900000
    171,    0.9408600000,    0.0000300000,    0.0591100000
    172,    0.9412100000,    0.0000300000,    0.0587600000
    173,    0.9412700000,    0.0000200000,    0.0587100000
    174,    0.9414100000,    0.0000300000,    0.0585600000
    175,    0.9422200000,    0.0000300000,    0.0577500000
    176,    0.9421800000,    0.0000300000,    0.0577900000
    177,    0.9424800000,    0.0000000000,    0.0575200000
    178,    0.9424900000,    0.0000000000,    0.0575100000
    179,    0.9423000000,    0.0000000000,    0.0577000000
    180,    0.9421100000,    0.0000000000,    0.0578900000
    181,    0.9421600000,    0.0000000000,    0.0578400000
    182,    0.9425500000,    0.0000000000,    0.0574500000
    183,    0.9430600000,    0.0000000000,    0.0569400000
    184,    0.9429900000,    0.0000000000,    0.0570100000
    185,    0.9429300000,    0.0000000000,    0.0570700000
    186,    0.9430100000,    0.0000000000,    0.0569900000
    187,    0.9432100000,    0.0000000000,    0.0567900000
    188,    0.9436200000,    0.0000000000,    0.0563800000
    189,    0.9442500000,    0.0000000000,    0.0557500000
    190,    0.9445800000,    0.0000000000,    0.0554200000
    191,    0.9445700000,    0.0000000000,    0.0554300000
    192,    0.9447400000,    0.0000000000,    0.0552600000
    193,    0.9445800000,    0.0000000000,    0.0554200000
    194,    0.9446600000,    0.0000000000,    0.0553400000
    195,    0.9453200000,    0.0000000000,    0.0546800000
    196,    0.9454300000,    0.0000000000,    0.0545700000
    197,    0.9451100000,    0.0000000000,    0.0548900000
    198,    0.9451700000,    0.0000000000,    0.0548300000
    199,    0.9452600000,    0.0000000000,    0.0547400000
    200,    0.9455000000,    0.0000000000,    0.0545000000
    201,    0.9456800000,    0.0000000000,    0.0543200000
    202,    0.9461500000,    0.0000000000,    0.0538500000
    203,    0.9462700000,    0.0000000000,    0.0537300000
    204,    0.9464500000,    0.0000000000,    0.0535500000
    205,    0.9463200000,    0.0000000000,    0.0536800000
    206,    0.9468000000,    0.0000000000,    0.0532000000
    207,    0.9467700000,    0.0000000000,    0.0532300000
    208,    0.9469100000,    0.0000000000,    0.0530900000
    209,    0.9471200000,    0.0000000000,    0.0528800000
    210,    0.9473800000,    0.0000000000,    0.0526200000
    211,    0.9473700000,    0.0000000000,    0.0526300000
    212,    0.9473400000,    0.0000000000,    0.0526600000
    213,    0.9470600000,    0.0000000000,    0.0529400000
    214,    0.9472300000,    0.0000000000,    0.0527700000
    215,    0.9470400000,    0.0000000000,    0.0529600000
    216,    0.9472300000,    0.0000000000,    0.0527700000
    217,    0.9474400000,    0.0000000000,    0.0525600000
    218,    0.9478300000,    0.0000000000,    0.0521700000
    219,    0.9480500000,    0.0000000000,    0.0519500000
    220,    0.9483300000,    0.0000000000,    0.0516700000
    221,    0.9490100000,    0.0000000000,    0.0509900000
    222,    0.9489800000,    0.0000000000,    0.0510200000
    223,    0.9492800000,    0.0000000000,    0.0507200000
    224,    0.9495900000,    0.0000000000,    0.0504100000
    225,    0.9497500000,    0.0000000000,    0.0502500000
    226,    0.9495200000,    0.0000000000,    0.0504800000
    227,    0.9497700000,    0.0000000000,    0.0502300000
    228,    0.9497800000,    0.0000000000,    0.0502200000
    229,    0.9502100000,    0.0000000000,    0.0497900000
    230,    0.9502900000,    0.0000000000,    0.0497100000
    231,    0.9510700000,    0.0000000000,    0.0489300000
    232,    0.9509500000,    0.0000000000,    0.0490500000
    233,    0.9506600000,    0.0000000000,    0.0493400000
    234,    0.9504300000,    0.0000000000,    0.0495700000
    235,    0.9503300000,    0.0000000000,    0.0496700000
    236,    0.9502400000,    0.0000000000,    0.0497600000
    237,    0.9503900000,    0.0000000000,    0.0496100000
    238,    0.9502900000,    0.0000000000,    0.0497100000
    239,    0.9499600000,    0.0000000000,    0.0500400000
    240,    0.9506100000,    0.0000000000,    0.0493900000
    241,    0.9508100000,    0.0000000000,    0.0491900000
    242,    0.9507400000,    0.0000000000,    0.0492600000
    243,    0.9510800000,    0.0000000000,    0.0489200000
    244,    0.9513300000,    0.0000000000,    0.0486700000
    245,    0.9510000000,    0.0000000000,    0.0490000000
    246,    0.9510300000,    0.0000000000,    0.0489700000
    247,    0.9509800000,    0.0000000000,    0.0490200000
    248,    0.9516100000,    0.0000000000,    0.0483900000
    249,    0.9515700000,    0.0000000000,    0.0484300000
    250,    0.9516300000,    0.0000000000,    0.0483700000
    251,    0.9520200000,    0.0000000000,    0.0479800000
    252,    0.9524400000,    0.0000000000,    0.0475600000
    253,    0.9524400000,    0.0000000000,    0.0475600000
    254,    0.9528900000,    0.0000000000,    0.0471100000
    255,    0.9534900000,    0.0000000000,    0.0465100000
    256,    0.9531900000,    0.0000000000,    0.0468100000
    257,    0.9536100000,    0.0000000000,    0.0463900000
    258,    0.9543200000,    0.0000000000,    0.0456800000
    259,    0.9543900000,    0.0000000000,    0.0456100000
    260,    0.9542200000,    0.0000000000,    0.0457800000
    261,    0.9543100000,    0.0000000000,    0.0456900000
    262,    0.9544500000,    0.0000000000,    0.0455500000
    263,    0.9541700000,    0.0000000000,    0.0458300000
    264,    0.9533100000,    0.0000000000,    0.0466900000
    265,    0.9537200000,    0.0000000000,    0.0462800000
    266,    0.9541200000,    0.0000000000,    0.0458800000
    267,    0.9537000000,    0.0000000000,    0.0463000000
    268,    0.9539000000,    0.0000000000,    0.0461000000
    269,    0.9542400000,    0.0000000000,    0.0457600000
    270,    0.9539300000,    0.0000000000,    0.0460700000
    271,    0.9538700000,    0.0000000000,    0.0461300000
    272,    0.9539200000,    0.0000000000,    0.0460800000
    273,    0.9543600000,    0.0000000000,    0.0456400000
    274,    0.9546500000,    0.0000000000,    0.0453500000
    275,    0.9549500000,    0.0000000000,    0.0450500000
    276,    0.9548100000,    0.0000000000,    0.0451900000
    277,    0.9546500000,    0.0000000000,    0.0453500000
    278,    0.9547800000,    0.0000000000,    0.0452200000
    279,    0.9548400000,    0.0000000000,    0.0451600000
    280,    0.9549000000,    0.0000000000,    0.0451000000
    281,    0.9550700000,    0.0000000000,    0.0449300000
    282,    0.9551400000,    0.0000000000,    0.0448600000
    283,    0.9550500000,    0.0000000000,    0.0449500000
    284,    0.9551200000,    0.0000000000,    0.0448800000
    285,    0.9551800000,    0.0000000000,    0.0448200000
    286,    0.9548600000,    0.0000000000,    0.0451400000
    287,    0.9549600000,    0.0000000000,    0.0450400000
    288,    0.9555700000,    0.0000000000,    0.0444300000
    289,    0.9556400000,    0.0000000000,    0.0443600000
    290,    0.9558600000,    0.0000000000,    0.0441400000
    291,    0.9559400000,    0.0000000000,    0.0440600000
    292,    0.9561900000,    0.0000000000,    0.0438100000
    293,    0.9565000000,    0.0000000000,    0.0435000000
    294,    0.9566400000,    0.0000000000,    0.0433600000
    295,    0.9563700000,    0.0000000000,    0.0436300000
    296,    0.9560700000,    0.0000000000,    0.0439300000
    297,    0.9561800000,    0.0000000000,    0.0438200000
    298,    0.9564200000,    0.0000000000,    0.0435800000
    299,    0.9567600000,    0.0000000000,    0.0432400000
    300,    0.9568900000,    0.0000000000,    0.0431100000
    301,    0.9570200000,    0.0000000000,    0.0429800000
    302,    0.9570900000,    0.0000000000,    0.0429100000
    303,    0.9568200000,    0.0000000000,    0.0431800000
    304,    0.9568200000,    0.0000000000,    0.0431800000
    305,    0.9567100000,    0.0000000000,    0.0432900000
    306,    0.9562200000,    0.0000000000,    0.0437800000
    307,    0.9566900000,    0.0000000000,    0.0433100000
    308,    0.9564300000,    0.0000000000,    0.0435700000
    309,    0.9566300000,    0.0000000000,    0.0433700000
    310,    0.9567600000,    0.0000000000,    0.0432400000
    311,    0.9570700000,    0.0000000000,    0.0429300000
    312,    0.9566600000,    0.0000000000,    0.0433400000
    313,    0.9569200000,    0.0000000000,    0.0430800000
    314,    0.9576100000,    0.0000000000,    0.0423900000
    315,    0.9581100000,    0.0000000000,    0.0418900000
    316,    0.9580200000,    0.0000000000,    0.0419800000
    317,    0.9584900000,    0.0000000000,    0.0415100000
    318,    0.9587000000,    0.0000000000,    0.0413000000
    319,    0.9585600000,    0.0000000000,    0.0414400000
    320,    0.9581500000,    0.0000000000,    0.0418500000
    321,    0.9579600000,    0.0000000000,    0.0420400000
    322,    0.9581400000,    0.0000000000,    0.0418600000
    323,    0.9583700000,    0.0000000000,    0.0416300000
    324,    0.9586400000,    0.0000000000,    0.0413600000
    325,    0.9590100000,    0.0000000000,    0.0409900000
    326,    0.9585300000,    0.0000000000,    0.0414700000
    327,    0.9587800000,    0.0000000000,    0.0412200000
    328,    0.9586100000,    0.0000000000,    0.0413900000
    329,    0.9585400000,    0.0000000000,    0.0414600000
    330,    0.9587300000,    0.0000000000,    0.0412700000
    331,    0.9588500000,    0.0000000000,    0.0411500000
    332,    0.9595900000,    0.0000000000,    0.0404100000
    333,    0.9598500000,    0.0000000000,    0.0401500000
    334,    0.9599700000,    0.0000000000,    0.0400300000
    335,    0.9602000000,    0.0000000000,    0.0398000000
    336,    0.9598600000,    0.0000000000,    0.0401400000
    337,    0.9595300000,    0.0000000000,    0.0404700000
    338,    0.9593500000,    0.0000000000,    0.0406500000
    339,    0.9596200000,    0.0000000000,    0.0403800000
    340,    0.9600800000,    0.0000000000,    0.0399200000
    341,    0.9605500000,    0.0000000000,    0.0394500000
    342,    0.9603200000,    0.0000000000,    0.0396800000
    343,    0.9602600000,    0.0000000000,    0.0397400000
    344,    0.9604700000,    0.0000000000,    0.0395300000
    345,    0.9607400000,    0.0000000000,    0.0392600000
    346,    0.9609600000,    0.0000000000,    0.0390400000
    347,    0.9608300000,    0.0000000000,    0.0391700000
    348,    0.9605000000,    0.0000000000,    0.0395000000
    349,    0.9603900000,    0.0000000000,    0.0396100000
    350,    0.9604900000,    0.0000000000,    0.0395100000
    351,    0.9602100000,    0.0000000000,    0.0397900000
    352,    0.9598300000,    0.0000000000,    0.0401700000
    353,    0.9600400000,    0.0000000000,    0.0399600000
    354,    0.9599700000,    0.0000000000,    0.0400300000
    355,    0.9600200000,    0.0000000000,    0.0399800000
    356,    0.9601000000,    0.0000000000,    0.0399000000
    357,    0.9598300000,    0.0000000000,    0.0401700000
    358,    0.9600300000,    0.0000000000,    0.0399700000
    359,    0.9595500000,    0.0000000000,    0.0404500000
    360,    0.9593300000,    0.0000000000,    0.0406700000
    361,    0.9594100000,    0.0000000000,    0.0405900000
    362,    0.9595600000,    0.0000000000,    0.0404400000
    363,    0.9594000000,    0.0000000000,    0.0406000000
    364,    0.9589700000,    0.0000000000,    0.0410300000
    365,    0.9587900000,    0.0000000000,    0.0412100000
    366,    0.9583700000,    0.0000000000,    0.0416300000
    367,    0.9588000000,    0.0000000000,    0.0412000000
    368,    0.9590100000,    0.0000000000,    0.0409900000
    369,    0.9590900000,    0.0000000000,    0.0409100000
    370,    0.9589300000,    0.0000000000,    0.0410700000
    371,    0.9592300000,    0.0000000000,    0.0407700000
    372,    0.9588700000,    0.0000000000,    0.0411300000
    373,    0.9589400000,    0.0000000000,    0.0410600000
    374,    0.9589700000,    0.0000000000,    0.0410300000
    375,    0.9588800000,    0.0000000000,    0.0411200000
    376,    0.9590500000,    0.0000000000,    0.0409500000
    377,    0.9595300000,    0.0000000000,    0.0404700000
    378,    0.9593500000,    0.0000000000,    0.0406500000
    379,    0.9588700000,    0.0000000000,    0.0411300000
    380,    0.9587800000,    0.0000000000,    0.0412200000
    381,    0.9587600000,    0.0000000000,    0.0412400000
    382,    0.9587500000,    0.0000000000,    0.0412500000
    383,    0.9589300000,    0.0000000000,    0.0410700000
    384,    0.9594600000,    0.0000000000,    0.0405400000
    385,    0.9595900000,    0.0000000000,    0.0404100000
    386,    0.9599400000,    0.0000000000,    0.0400600000
    387,    0.9600500000,    0.0000000000,    0.0399500000
    388,    0.9597100000,    0.0000000000,    0.0402900000
    389,    0.9593600000,    0.0000000000,    0.0406400000
    390,    0.9592000000,    0.0000000000,    0.0408000000
    391,    0.9591700000,    0.0000000000,    0.0408300000
    392,    0.9593600000,    0.0000000000,    0.0406400000
    393,    0.9592300000,    0.0000000000,    0.0407700000
    394,    0.9594400000,    0.0000000000,    0.0405600000
    395,    0.9597000000,    0.0000000000,    0.0403000000
    396,    0.9601000000,    0.0000000000,    0.0399000000
    397,    0.9602900000,    0.0000000000,    0.0397100000
    398,    0.9605200000,    0.0000000000,    0.0394800000
    399,    0.9605600000,    0.0000000000,    0.0394400000
    400,    0.9602700000,    0.0000000000,    0.0397300000
    401,    0.9603300000,    0.0000000000,    0.0396700000
    402,    0.9604300000,    0.0000000000,    0.0395700000
    403,    0.9605900000,    0.0000000000,    0.0394100000
    404,    0.9613600000,    0.0000000000,    0.0386400000
    405,    0.9610400000,    0.0000000000,    0.0389600000
    406,    0.9610400000,    0.0000000000,    0.0389600000
    407,    0.9612300000,    0.0000000000,    0.0387700000
    408,    0.9611300000,    0.0000000000,    0.0388700000
    409,    0.9613900000,    0.0000000000,    0.0386100000
    410,    0.9616500000,    0.0000000000,    0.0383500000
    411,    0.9617200000,    0.0000000000,    0.0382800000
    412,    0.9619600000,    0.0000000000,    0.0380400000
    413,    0.9617800000,    0.0000000000,    0.0382200000
    414,    0.9620100000,    0.0000000000,    0.0379900000
    415,    0.9621800000,    0.0000000000,    0.0378200000
    416,    0.9625000000,    0.0000000000,    0.0375000000
    417,    0.9624000000,    0.0000000000,    0.0376000000
    418,    0.9622200000,    0.0000000000,    0.0377800000
    419,    0.9622400000,    0.0000000000,    0.0377600000
    420,    0.9625000000,    0.0000000000,    0.0375000000
    421,    0.9623500000,    0.0000000000,    0.0376500000
    422,    0.9619600000,    0.0000000000,    0.0380400000
    423,    0.9620600000,    0.0000000000,    0.0379400000
    424,    0.9622400000,    0.0000000000,    0.0377600000
    425,    0.9621800000,    0.0000000000,    0.0378200000
    426,    0.9617500000,    0.0000000000,    0.0382500000
    427,    0.9615900000,    0.0000000000,    0.0384100000
    428,    0.9617700000,    0.0000000000,    0.0382300000
    429,    0.9622600000,    0.0000000000,    0.0377400000
    430,    0.9621800000,    0.0000000000,    0.0378200000
    431,    0.9619200000,    0.0000000000,    0.0380800000
    432,    0.9617800000,    0.0000000000,    0.0382200000
    433,    0.9618700000,    0.0000000000,    0.0381300000
    434,    0.9617900000,    0.0000000000,    0.0382100000
    435,    0.9617600000,    0.0000000000,    0.0382400000
    436,    0.9613500000,    0.0000000000,    0.0386500000
    437,    0.9614800000,    0.0000000000,    0.0385200000
    438,    0.9620700000,    0.0000000000,    0.0379300000
    439,    0.9618500000,    0.0000000000,    0.0381500000
    440,    0.9617300000,    0.0000000000,    0.0382700000
    441,    0.9615600000,    0.0000000000,    0.0384400000
    442,    0.9615700000,    0.0000000000,    0.0384300000
    443,    0.9617900000,    0.0000000000,    0.0382100000
    444,    0.9621100000,    0.0000000000,    0.0378900000
    445,    0.9621300000,    0.0000000000,    0.0378700000
    446,    0.9620200000,    0.0000000000,    0.0379800000
    447,    0.9623300000,    0.0000000000,    0.0376700000
    448,    0.9627700000,    0.0000000000,    0.0372300000
    449,    0.9629700000,    0.0000000000,    0.0370300000
    450,    0.9632000000,    0.0000000000,    0.0368000000
    451,    0.9627700000,    0.0000000000,    0.0372300000
    452,    0.9629900000,    0.0000000000,    0.0370100000
    453,    0.9627900000,    0.0000000000,    0.0372100000
    454,    0.9628700000,    0.0000000000,    0.0371300000
    455,    0.9626300000,    0.0000000000,    0.0373700000
    456,    0.9624800000,    0.0000000000,    0.0375200000
    457,    0.9624100000,    0.0000000000,    0.0375900000
    458,    0.9624000000,    0.0000000000,    0.0376000000
    459,    0.9625500000,    0.0000000000,    0.0374500000
    460,    0.9629000000,    0.0000000000,    0.0371000000
    461,    0.9624800000,    0.0000000000,    0.0375200000
    462,    0.9628600000,    0.0000000000,    0.0371400000
    463,    0.9629900000,    0.0000000000,    0.0370100000
    464,    0.9632600000,    0.0000000000,    0.0367400000
    465,    0.9637500000,    0.0000000000,    0.0362500000
    466,    0.9636000000,    0.0000000000,    0.0364000000
    467,    0.9639900000,    0.0000000000,    0.0360100000
    468,    0.9640300000,    0.0000000000,    0.0359700000
    469,    0.9638000000,    0.0000000000,    0.0362000000
    470,    0.9639400000,    0.0000000000,    0.0360600000
    471,    0.9638700000,    0.0000000000,    0.0361300000
    472,    0.9638100000,    0.0000000000,    0.0361900000
    473,    0.9632500000,    0.0000000000,    0.0367500000
    474,    0.9633700000,    0.0000000000,    0.0366300000
    475,    0.9625200000,    0.0000000000,    0.0374800000
    476,    0.9626800000,    0.0000000000,    0.0373200000
    477,    0.9624200000,    0.0000000000,    0.0375800000
    478,    0.9627200000,    0.0000000000,    0.0372800000
    479,    0.9626900000,    0.0000000000,    0.0373100000
    480,    0.9623200000,    0.0000000000,    0.0376800000
    481,    0.9624500000,    0.0000000000,    0.0375500000
    482,    0.9624700000,    0.0000000000,    0.0375300000
    483,    0.9623800000,    0.0000000000,    0.0376200000
    484,    0.9623300000,    0.0000000000,    0.0376700000
    485,    0.9623300000,    0.0000000000,    0.0376700000
    486,    0.9625600000,    0.0000000000,    0.0374400000
    487,    0.9626200000,    0.0000000000,    0.0373800000
    488,    0.9632200000,    0.0000000000,    0.0367800000
    489,    0.9637700000,    0.0000000000,    0.0362300000
    490,    0.9639000000,    0.0000000000,    0.0361000000
    491,    0.9640800000,    0.0000000000,    0.0359200000
    492,    0.9643700000,    0.0000000000,    0.0356300000
    493,    0.9645000000,    0.0000000000,    0.0355000000
    494,    0.9644100000,    0.0000000000,    0.0355900000
    495,    0.9642100000,    0.0000000000,    0.0357900000
    496,    0.9645300000,    0.0000000000,    0.0354700000
    497,    0.9647000000,    0.0000000000,    0.0353000000
    498,    0.9646800000,    0.0000000000,    0.0353200000
    499,    0.9647900000,    0.0000000000,    0.0352100000
    500,    0.9653300000,    0.0000000000,    0.0346700000
    501,    0.9657200000,    0.0000000000,    0.0342800000
    502,    0.9655500000,    0.0000000000,    0.0344500000
    503,    0.9647700000,    0.0000000000,    0.0352300000
    504,    0.9649600000,    0.0000000000,    0.0350400000
    505,    0.9648700000,    0.0000000000,    0.0351300000
    506,    0.9647400000,    0.0000000000,    0.0352600000
    507,    0.9648500000,    0.0000000000,    0.0351500000
    508,    0.9649800000,    0.0000000000,    0.0350200000
    509,    0.9647100000,    0.0000000000,    0.0352900000
    510,    0.9647200000,    0.0000000000,    0.0352800000
    511,    0.9646200000,    0.0000000000,    0.0353800000
    512,    0.9643300000,    0.0000000000,    0.0356700000
    513,    0.9643300000,    0.0000000000,    0.0356700000
    514,    0.9645400000,    0.0000000000,    0.0354600000
    515,    0.9645400000,    0.0000000000,    0.0354600000
    516,    0.9643100000,    0.0000000000,    0.0356900000
