iter,f0,f1,f2
     78,    0.9042800000,    0.0030000000,    0.0927200000
     79,    0.9054300000,    0.0028100000,    0.0917600000
     80,    0.9064700000,    0.0026100000,    0.0909200000
     81,    0.9074400000,    0.0025200000,    0.0900400000
     82,    0.9083700000,    0.0023000000,    0.0893300000
     83,    0.9095100000,    0.0021500000,    0.0883400000
     84,    0.9100400000,    0.0020700000,    0.0878900000
     85,    0.9101200000,    0.0019600000,    0.0879200000
     86,    0.9114900000,    0.0018600000,    0.0866500000
     87,    0.9120800000,    0.0016400000,    0.0862800000
     88,    0.9126400000,    0.0014800000,    0.0858800000
     89,    0.9135800000,    0.0013600000,    0.0850600000
     90,    0.9139900000,    0.0013800000,    0.0846300000
     91,    0.9143600000,    0.0013400000,    0.0843000000
     92,    0.9149600000,    0.0012700000,    0.0837700000
     93,    0.9156800000,    0.0011000000,    0.0832200000
     94,    0.9156200000,    0.0011700000,    0.0832100000
     95,    0.9164100000,    0.0011700000,    0.0824200000
     96,    0.9167100000,    0.0010400000,    0.0822500000
     97,    0.9168400000,    0.0010300000,    0.0821300000
     98,    0.9168800000,    0.0009700000,    0.0821500000
     99,    0.9175000000,    0.0009700000,    0.0815300000
    100,    0.9177000000,    0.0009200000,    0.0813800000
    101,    0.9182900000,    0.0009000000,    0.0808100000
    102,    0.9186800000,    0.0008600000,    0.0804600000
    103,    0.9191500000,    0.0007500000,    0.0801000000
    104,    0.9204300000,    0.0007200000,    0.0788500000
    105,    0.9211200000,    0.0006900000,    0.0781900000
    106,    0.9212700000,    0.0006500000,    0.0780800000
    107,    0.9219000000,    0.0006200000,    0.0774800000
    108,    0.9224900000,    0.0005100000,    0.0770000000
    109,    0.9231600000,    0.0004800000,    0.0763600000
    110,    0.9238800000,    0.0004700000,    0.0756500000
    111,    0.9247900000,    0.0004800000,    0.0747300000
    112,    0.9249600000,    0.0005100000,    0.0745300000
    113,    0.9256700000,    0.0005100000,    0.0738200000
    114,    0.9264000000,    0.0004200000,    0.0731800000
    115,    0.9258200000,    0.0004000000,    0.0737800000
    116,    0.9259300000,    0.0003900000,    0.0736800000
    117,    0.9258600000,    0.0003900000,    0.0737500000
    118,    0.9263500000,    0.0004000000,    0.0732500000
    119,    0.9265400000,    0.0003800000,    0.0730800000
    120,    0.9272600000,    0.0003200000,    0.0724200000
    121,    0.9284500000,    0.0002700000,    0.0712800000
    122,    0.9283500000,    0.0002200000,    0.0714300000
    123,    0.9282100000,    0.0001900000,    0.0716000000
    124,    0.9277800000,    0.0001800000,    0.0720400000
    125,    0.9280800000,    0.0001500000,    0.0717700000
    126,    0.9279600000,    0.0001600000,    0.0718800000
    127,    0.9284400000,    0.0001700000,    0.0713900000
    128,    0.9285700000,    0.0001400000,    0.0712900000
    129,    0.9288400000,    0.0001100000,    0.0710500000
    130,    0.9294000000,    0.0001200000,    0.0704800000
    131,    0.9293800000,    0.0001000000,    0.0705200000
    132,    0.9303300000,    0.0000800000,    0.0695900000
    133,    0.9306000000,    0.0000600000,    0.0693400000
    134,    0.9311800000,    0.0000600000,    0.0687600000
    135,    0.9310200000,    0.0000600000,    0.0689200000
    136,    0.9314300000,    0.0000600000,    0.0685100000
    137,    0.9315700000,    0.0000600000,    0.0683700000
    138,    0.9316200000,    0.0000500000,    0.0683300000
    139,    0.9320600000,    0.0000500000,    0.0678900000
    140,    0.9324100000,    0.0000600000,    0.0675300000
    141,    0.9325300000,    0.0000800000,    0.0673900000
    142,    0.9329800000,    0.0000800000,    0.0669400000
    143,    0.9330500000,    0.0000600000,    0.0668900000
    144,    0.9331900000,    0.0000600000,    0.0667500000
    145,    0.9335300000,    0.0000600000,    0.0664100000
    146,    0.9337800000,    0.0000500000,    0.0661700000
    147,    0.9341000000,    0.0000500000,    0.0658500000
    148,    0.9345600000,    0.0000500000,    0.0653900000
    149,    0.9355300000,    0.0000400000,    0.0644300000
    150,    0.9355400000,    0.0000500000,    0.0644100000
    151,    0.9355600000,    0.0000300000,    0.0644100000
    152,    0.9358600000,    0.0000200000,    0.0641200000
    153,    0.9362400000,    0.0000100000,    0.0637500000
    154,    0.9363400000,    0.0000000000,    0.0636600000
    155,    0.9366400000,    0.0000000000,    0.0633600000
    156,    0.9364800000,    0.0000000000,    0.0635200000
    157,    0.9366700000,    0.0000000000,    0.0633300000
    158,    0.9372500000,    0.0000000000,    0.0627500000
    159,    0.9376500000,    0.0000000000,    0.0623500000
    160,    0.9377400000,    0.0000000000,    0.0622600000
    161,    0.9383400000,    0.0000000000,    0.0616600000
    162,    0.9381400000,    0.0000000000,    0.0618600000
    163,    0.9382700000,    0.0000000000,    0.0617300000
    164,    0.9381100000,    0.0000000000,    0.0618900000
    165,    0.9378600000,    0.0000000000,    0.0621400000
    166,    0.9383900000,    0.0000000000,    0.0616100000
    167,    0.9388200000,    0.0000000000,    0.0611800000
    168,    0.9392300000,    0.0000000000,    0.0607700000
    169,    0.9389100000,    0.0000000000,    0.0610900000
    170,    0.9390100000,    0.0000000000,    0.0609900000
    171,    0.9392400000,    0.0000000000,    0.0607600000
    172,    0.9395800000,    0.0000000000,    0.0604200000
    173,    0.9403200000,    0.0000000000,    0.0596800000
    174,    0.9404500000,    0.0000000000,    0.0595500000
    175,    0.9409000000,    0.0000000000,    0.0591000000
    176,    0.9406900000,    0.0000000000,    0.0593100000
    177,    0.9408100000,    0.0000000000,    0.0591900000
    178,    0.9408200000,    0.0000000000,    0.0591800000
    179,    0.9411300000,    0.0000000000,    0.0588700000
    180,    0.9415900000,    0.0000000000,    0.0584100000
    181,    0.9412400000,    0.0000000000,    0.0587600000
    182,    0.9416200000,    0.0000000000,    0.0583800000
    183,    0.9416300000,    0.0000000000,    0.0583700000
    184,    0.9414500000,    0.0000000000,    0.0585500000
    185,    0.9418500000,    0.0000000000,    0.0581500000
    186,    0.9417100000,    0.0000000000,    0.0582900000
    187,    0.9418600000,    0.0000000000,    0.0581400000
    188,    0.9416400000,    0.0000000000,    0.0583600000
    189,    0.9417100000,    0.0000000000,    0.0582900000
    190,    0.9416200000,    0.0000000000,    0.0583800000
    191,    0.9416400000,    0.0000000000,    0.0583600000
    192,    0.9417200000,    0.0000000000,    0.0582800000
    193,    0.9421000000,    0.0000000000,    0.0579000000
    194,    0.9416300000,    0.0000000000,    0.0583700000
    195,    0.9410100000,    0.0000000000,    0.0589900000
    196,    0.9404500000,    0.0000000000,    0.0595500000
    197,    0.9408000000,    0.0000000000,    0.0592000000
    198,    0.9409300000,    0.0000000000,    0.0590700000
    199,    0.9409700000,    0.0000000000,    0.0590300000
    200,    0.9414300000,    0.0000000000,    0.0585700000
    201,    0.9418900000,    0.0000000000,    0.0581100000
    202,    0.9422200000,    0.0000000000,    0.0577800000
    203,    0.9420500000,    0.0000000000,    0.0579500000
    204,    0.9426500000,    0.0000000000,    0.0573500000
    205,    0.9429700000,    0.0000000000,    0.0570300000
    206,    0.9429500000,    0.0000000000,    0.0570500000
    207,    0.9431900000,    0.0000000000,    0.0568100000
    208,    0.9436000000,    0.0000000000,    0.0564000000
    209,    0.9439000000,    0.0000000000,    0.0561000000
    210,    0.9435200000,    0.0000000000,    0.0564800000
    211,    0.9436200000,    0.0000000000,    0.0563800000
    212,    0.9432100000,    0.0000000000,    0.0567900000
    213,    0.9433800000,    0.0000000000,    0.0566200000
    214,    0.9432300000,    0.0000000000,    0.0567700000
    215,    0.9429100000,    0.0000000000,    0.0570900000
    216,    0.9432600000,    0.0000000000,    0.0567400000
    217,    0.9441400000,    0.0000000000,    0.0558600000
    218,    0.9450800000,    0.0000000000,    0.0549200000
    219,    0.9456000000,    0.0000000000,    0.0544000000
    220,    0.9457100000,    0.0000000000,    0.0542900000
    221,    0.9459600000,    0.0000000000,    0.0540400000
    222,    0.9464100000,    0.0000000000,    0.0535900000
    223,    0.9462600000,    0.0000000000,    0.0537400000
    224,    0.9461200000,    0.0000000000,    0.0538800000
    225,    0.9465500000,    0.0000000000,    0.0534500000
    226,    0.9463400000,    0.0000000000,    0.0536600000
    227,    0.9468300000,    0.0000000000,    0.0531700000
    228,    0.9467700000,    0.0000000000,    0.0532300000
    229,    0.9467400000,    0.0000000000,    0.0532600000
    230,    0.9470300000,    0.0000000000,    0.0529700000
    231,    0.9467300000,    0.0000000000,    0.0532700000
    232,    0.9468500000,    0.0000000000,    0.0531500000
    233,    0.9463200000,    0.0000000000,    0.0536800000
    234,    0.9463800000,    0.0000000000,    0.0536200000
    235,    0.9463200000,    0.0000000000,    0.0536800000
    236,    0.9464600000,    0.0000000000,    0.0535400000
    237,    0.9465500000,    0.0000000000,    0.0534500000
    238,    0.9468200000,    0.0000000000,    0.0531800000
    239,    0.9477400000,    0.0000000000,    0.0522600000
    240,    0.9479400000,    0.0000000000,    0.0520600000
    241,    0.9478700000,    0.0000000000,    0.0521300000
    242,    0.9477200000,    0.0000000000,    0.0522800000
    243,    0.9478100000,    0.0000000000,    0.0521900000
    244,    0.9478600000,    0.0000000000,    0.0521400000
    245,    0.9483300000,    0.0000000000,    0.0516700000
    246,    0.9484000000,    0.0000000000,    0.0516000000
    247,    0.9488900000,    0.0000000000,    0.0511100000
    248,    0.9488900000,    0.0000000000,    0.0511100000
    249,    0.9487800000,    0.0000000000,    0.0512200000
    250,    0.9483600000,    0.0000000000,    0.0516400000
    251,    0.9483800000,    0.0000000000,    0.0516200000
    252,    0.9482700000,    0.0000000000,    0.0517300000
    253,    0.9486500000,    0.0000000000,    0.0513500000
    254,    0.9487400000,    0.0000000000,    0.0512600000
    255,    0.9491000000,    0.0000000000,    0.0509000000
    256,    0.9494400000,    0.0000000000,    0.0505600000
    257,    0.9498200000,    0.0000000000,    0.0501800000
    258,    0.9498700000,    0.0000000000,    0.0501300000
    259,    0.9496400000,    0.0000000000,    0.0503600000
    260,    0.9499800000,    0.0000000000,    0.0500200000
    261,    0.9503000000,    0.0000000000,    0.0497000000
    262,    0.9507000000,    0.0000000000,    0.0493000000
    263,    0.9505600000,    0.0000000000,    0.0494400000
    264,    0.9505100000,    0.0000000000,    0.0494900000
    265,    0.9506400000,    0.0000000000,    0.0493600000
    266,    0.9503200000,    0.0000000000,    0.0496800000
    267,    0.9511500000,    0.0000000000,    0.0488500000
    268,    0.9514100000,    0.0000000000,    0.0485900000
    269,    0.9509800000,    0.0000000000,    0.0490200000
    270,    0.9507500000,    0.0000000000,    0.0492500000
    271,    0.9508300000,    0.0000000000,    0.0491700000
    272,    0.9511900000,    0.0000000000,    0.0488100000
    273,    0.9517000000,    0.0000000000,    0.0483000000
    274,    0.9515300000,    0.0000000000,    0.0484700000
    275,    0.9515800000,    0.0000000000,    0.0484200000
    276,    0.9515500000,    0.0000000000,    0.0484500000
    277,    0.9517500000,    0.0000000000,    0.0482500000
    278,    0.9516800000,    0.0000000000,    0.0483200000
    279,    0.9514600000,    0.0000000000,    0.0485400000
    280,    0.9513900000,    0.0000000000,    0.0486100000
    281,    0.9517900000,    0.0000000000,    0.0482100000
    282,    0.9514600000,    0.0000000000,    0.0485400000
    283,    0.9512100000,    0.0000000000,    0.0487900000
    284,    0.9517700000,    0.0000000000,    0.0482300000
    285,    0.9521200000,    0.0000000000,    0.0478800000
    286,    0.9523200000,    0.0000000000,    0.0476800000
    287,    0.9524100000,    0.0000000000,    0.0475900000
    288,    0.9525900000,    0.0000000000,    0.0474100000
    289,    0.9527900000,    0.0000000000,    0.0472100000
    290,    0.9529800000,    0.0000000000,    0.0470200000
    291,    0.9528800000,    0.0000000000,    0.0471200000
    292,    0.9530800000,    0.0000000000,    0.0469200000
    293,    0.9530600000,    0.0000000000,    0.0469400000
    294,    0.9532200000,    0.0000000000,    0.0467800000
    295,    0.9532400000,    0.0000000000,    0.0467600000
    296,    0.9530100000,    0.0000000000,    0.0469900000
    297,    0.9534100000,    0.0000000000,    0.0465900000
    298,    0.9537000000,    0.0000000000,    0.0463000000
    299,    0.9535700000,    0.0000000000,    0.0464300000
    300,    0.9533300000,    0.0000000000,    0.0466700000
    301,    0.9530100000,    0.0000000000,    0.0469900000
    302,    0.9527300000,    0.0000000000,    0.0472700000
    303,    0.9531900000,    0.0000000000,    0.0468100000
    304,    0.9538200000,    0.0000000000,    0.0461800000
    305,    0.9532600000,    0.0000000000,    0.0467400000
    306,    0.9531400000,    0.0000000000,    0.0468600000
    307,    0.9533000000,    0.0000000000,    0.0467000000
    308,    0.9530000000,    0.0000000000,    0.0470000000
    309,    0.9528800000,    0.0000000000,    0.0471200000
    310,    0.9526200000,    0.0000000000,    0.0473800000
    311,    0.9524600000,    0.0000000000,    0.0475400000
    312,    0.9521100000,    0.0000000000,    0.0478900000
    313,    0.9520800000,    0.0000000000,    0.0479200000
    314,    0.9525300000,    0.0000000000,    0.0474700000
    315,    0.9521400000,    0.0000000000,    0.0478600000
    316,    0.9522000000,    0.0000000000,    0.0478000000
    317,    0.9528400000,    0.0000000000,    0.0471600000
    318,    0.9524900000,    0.0000000000,    0.0475100000
    319,    0.9529900000,    0.0000000000,    0.0470100000
    320,    0.9528200000,    0.0000000000,    0.0471800000
    321,    0.9530200000,    0.0000000000,    0.0469800000
    322,    0.9530300000,    0.0000000000,    0.0469700000
    323,    0.9530500000,    0.0000000000,    0.0469500000
    324,    0.9528800000,    0.0000000000,    0.0471200000
    325,    0.9537000000,    0.0000000000,    0.0463000000
    326,    0.9537800000,    0.0000000000,    0.0462200000
    327,    0.9538900000,    0.0000000000,    0.0461100000
    328,    0.9538700000,    0.0000000000,    0.0461300000
    329,    0.9532300000,    0.0000000000,    0.0467700000
    330,    0.9529500000,    0.0000000000,    0.0470500000
    331,    0.9528100000,    0.0000000000,    0.0471900000
    332,    0.9528600000,    0.0000000000,    0.0471400000
    333,    0.9529400000,    0.0000000000,    0.0470600000
    334,    0.9534800000,    0.0000000000,    0.0465200000
    335,    0.9534100000,    0.0000000000,    0.0465900000
    336,    0.9536300000,    0.0000000000,    0.0463700000
    337,    0.9535300000,    0.0000000000,    0.0464700000
    338,    0.9533500000,    0.0000000000,    0.0466500000
    339,    0.9533500000,    0.0000000000,    0.0466500000
    340,    0.9531700000,    0.0000000000,    0.0468300000
    341,    0.9528600000,    0.0000000000,    0.0471400000
    342,    0.9530100000,    0.0000000000,    0.0469900000
    343,    0.9531800000,    0.0000000000,    0.0468200000
    344,    0.9533400000,    0.0000000000,    0.0466600000
    345,    0.9539400000,    0.0000000000,    0.0460600000
    346,    0.9537200000,    0.0000000000,    0.0462800000
    347,    0.9546100000,    0.0000000000,    0.0453900000
    348,    0.9545500000,    0.0000000000,    0.0454500000
    349,    0.9548600000,    0.0000000000,    0.0451400000
    350,    0.9548400000,    0.0000000000,    0.0451600000
    351,    0.9548400000,    0.0000000000,    0.0451600000
    352,    0.9551600000,    0.0000000000,    0.0448400000
    353,    0.9555200000,    0.0000000000,    0.0444800000
    354,    0.9551900000,    0.0000000000,    0.0448100000
    355,    0.9550900000,    0.0000000000,    0.0449100000
    356,    0.9550900000,    0.0000000000,    0.0449100000
    357,    0.9546800000,    0.0000000000,    0.0453200000
    358,    0.9548900000,    0.0000000000,    0.0451100000
    359,    0.9551000000,    0.0000000000,    0.0449000000
    360,    0.9551000000,    0.0000000000,    0.0449000000
    361,    0.9553300000,    0.0000000000,    0.0446700000
    362,    0.9554300000,    0.0000000000,    0.0445700000
    363,    0.9554500000,    0.0000000000,    0.0445500000
    364,    0.9551500000,    0.0000000000,    0.0448500000
    365,    0.9556000000,    0.0000000000,    0.0444000000
    366,    0.9556000000,    0.0000000000,    0.0444000000
    367,    0.9561500000,    0.0000000000,    0.0438500000
    368,    0.9563400000,    0.0000000000,    0.0436600000
    369,    0.9565800000,    0.0000000000,    0.0434200000
    370,    0.9567400000,    0.0000000000,    0.0432600000
    371,    0.9570400000,    0.0000000000,    0.0429600000
    372,    0.9573500000,    0.0000000000,    0.0426500000
    373,    0.9570100000,    0.0000000000,    0.0429900000
    374,    0.9568400000,    0.0000000000,    0.0431600000
    375,    0.9567600000,    0.0000000000,    0.0432400000
    376,    0.9567700000,    0.0000000000,    0.0432300000
    377,    0.9568900000,    0.0000000000,    0.0431100000
    378,    0.9574900000,    0.0000000000,    0.0425100000
    379,    0.9574300000,    0.0000000000,    0.0425700000
    380,    0.9572600000,    0.0000000000,    0.0427400000
    381,    0.9574800000,    0.0000000000,    0.0425200000
    382,    0.9576600000,    0.0000000000,    0.0423400000
    383,    0.9577300000,    0.0000000000,    0.0422700000
    384,    0.9577700000,    0.0000000000,    0.0422300000
    385,    0.9581200000,    0.0000000000,    0.0418800000
    386,    0.9583300000,    0.0000000000,    0.0416700000
    387,    0.9586900000,    0.0000000000,    0.0413100000
    388,    0.9586100000,    0.0000000000,    0.0413900000
    389,    0.9589300000,    0.0000000000,    0.0410700000
    390,    0.9589200000,    0.0000000000,    0.0410800000
    391,    0.9590500000,    0.0000000000,    0.0409500000
    392,    0.9589100000,    0.0000000000,    0.0410900000
    393,    0.9592700000,    0.0000000000,    0.0407300000
    394,    0.9591700000,    0.0000000000,    0.0408300000
    395,    0.9592800000,    0.0000000000,    0.0407200000
    396,    0.9592400000,    0.0000000000,    0.0407600000
    397,    0.9593000000,    0.0000000000,    0.0407000000
    398,    0.9591800000,    0.0000000000,    0.0408200000
    399,    0.9590800000,    0.0000000000,    0.0409200000
    400,    0.9595500000,    0.0000000000,    0.0404500000
    401,    0.9598400000,    0.0000000000,    0.0401600000
    402,    0.9592700000,    0.0000000000,    0.0407300000
    403,    0.9587900000,    0.0000000000,    0.0412100000
    404,    0.9587100000,    0.0000000000,    0.0412900000
    405,    0.9587100000,    0.0000000000,    0.0412900000
    406,    0.9590700000,    0.0000000000,    0.0409300000
    407,    0.9594900000,    0.0000000000,    0.0405100000
    408,    0.9599500000,    0.0000000000,    0.0400500000
    409,    0.9604400000,    0.0000000000,    0.0395600000
    410,    0.9605100000,    0.0000000000,    0.0394900000
    411,    0.9611600000,    0.0000000000,    0.0388400000
    412,    0.9612000000,    0.0000000000,    0.0388000000
    413,    0.9615100000,    0.0000000000,    0.0384900000
    414,    0.9614700000,    0.0000000000,    0.0385300000
    415,    0.9618000000,    0.0000000000,    0.0382000000
    416,    0.9614800000,    0.0000000000,    0.0385200000
    417,    0.9612400000,    0.0000000000,    0.0387600000
    418,    0.9611600000,    0.0000000000,    0.0388400000
    419,    0.9609800000,    0.0000000000,    0.0390200000
    420,    0.9608100000,    0.0000000000,    0.0391900000
    421,    0.9610000000,    0.0000000000,    0.0390000000
    422,    0.9610400000,    0.0000000000,    0.0389600000
    423,    0.9617700000,    0.0000000000,    0.0382300000
    424,    0.9621500000,    0.0000000000,    0.0378500000
    425,    0.9618100000,    0.0000000000,    0.0381900000
    426,    0.9619800000,    0.0000000000,    0.0380200000
    427,    0.9621600000,    0.0000000000,    0.0378400000
    428,    0.9624200000,    0.0000000000,    0.0375800000
    429,    0.9623500000,    0.0000000000,    0.0376500000
    430,    0.9627700000,    0.0000000000,    0.0372300000
    431,    0.9630200000,    0.0000000000,    0.0369800000
    432,    0.9629300000,    0.0000000000,    0.0370700000
    433,    0.9629600000,    0.0000000000,    0.0370400000
    434,    0.9628400000,    0.0000000000,    0.0371600000
    435,    0.9626700000,    0.0000000000,    0.0373300000
    436,    0.9625800000,    0.0000000000,    0.0374200000
    437,    0.9623900000,    0.0000000000,    0.0376100000
    438,    0.9621700000,    0.0000000000,    0.0378300000
    439,    0.9622900000,    0.0000000000,    0.0377100000
    440,    0.9623000000,    0.0000000000,    0.0377000000
    441,    0.9624900000,    0.0000000000,    0.0375100000
    442,    0.9628500000,    0.0000000000,    0.0371500000
    443,    0.9628300000,    0.0000000000,    0.0371700000
    444,    0.9630600000,    0.0000000000,    0.0369400000
    445,    0.9633800000,    0.0000000000,    0.0366200000
    446,    0.9631100000,    0.0000000000,    0.0368900000
    447,    0.9631400000,    0.0000000000,    0.0368600000
    448,    0.9630800000,    0.0000000000,    0.0369200000
    449,    0.9633700000,    0.0000000000,    0.0366300000
    450,    0.9633300000,    0.0000000000,    0.0366700000
    451,    0.9630700000,    0.0000000000,    0.0369300000
    452,    0.9629500000,    0.0000000000,    0.0370500000
    453,    0.9633000000,    0.0000000000,    0.0367000000
    454,    0.9631900000,    0.0000000000,    0.0368100000
    455,    0.9635400000,    0.0000000000,    0.0364600000
    456,    0.9636800000,    0.0000000000,    0.0363200000
    457,    0.9636100000,    0.0000000000,    0.0363900000
    458,    0.9632900000,    0.0000000000,    0.0367100000
    459,    0.9631700000,    0.0000000000,    0.0368300000
    460,    0.9634500000,    0.0000000000,    0.0365500000
    461,    0.9635200000,    0.0000000000,    0.0364800000
    462,    0.9638000000,    0.0000000000,    0.0362000000
    463,    0.9634100000,    0.0000000000,    0.0365900000
    464,    0.9633800000,    0.0000000000,    0.0366200000
    465,    0.9635900000,    0.0000000000,    0.0364100000
    466,    0.9642300000,    0.0000000000,    0.0357700000
    467,    0.9646600000,    0.0000000000,    0.0353400000
    468,    0.9646500000,    0.0000000000,    0.0353500000
    469,    0.9645700000,    0.0000000000,    0.0354300000
    470,    0.9647800000,    0.0000000000,    0.0352200000
    471,    0.9649900000,    0.0000000000,    0.0350100000
    472,    0.9646400000,    0.0000000000,    0.0353600000
    473,    0.9643100000,    0.0000000000,    0.0356900000
    474,    0.9639800000,    0.0000000000,    0.0360200000
    475,    0.9642800000,    0.0000000000,    0.0357200000
    476,    0.9642400000,    0.0000000000,    0.0357600000
    477,    0.9642500000,    0.0000000000,    0.0357500000
    478,    0.9641600000,    0.0000000000,    0.0358400000
    479,    0.9644400000,    0.0000000000,    0.0355600000
    480,    0.9639700000,    0.0000000000,    0.0360300000
    481,    0.9640900000,    0.0000000000,    0.0359100000
    482,    0.9642900000,    0.0000000000,    0.0357100000
    483,    0.9642400000,    0.0000000000,    0.0357600000
    484,    0.9639800000,    0.0000000000,    0.0360200000
    485,    0.9638700000,    0.0000000000,    0.0361300000
    486,    0.9639400000,    0.0000000000,    0.0360600000
    487,    0.9637600000,    0.0000000000,    0.0362400000
    488,    0.9639000000,    0.0000000000,    0.0361000000
    489,    0.9640300000,    0.0000000000,    0.0359700000
    490,    0.9637100000,    0.0000000000,    0.0362900000
    491,    0.9629600000,    0.0000000000,    0.0370400000
    492,    0.9631100000,    0.0000000000,    0.0368900000
    493,    0.9628100000,    0.0000000000,    0.0371900000
    494,    0.9628300000,    0.0000000000,    0.0371700000
    495,    0.9626400000,    0.0000000000,    0.0373600000
    496,    0.9621800000,    0.0000000000,    0.0378200000
    497,    0.9622200000,    0.0000000000,    0.0377800000
    498,    0.9622800000,    0.0000000000,    0.0377200000
    499,    0.9622400000,    0.0000000000,    0.0377600000
    500,    0.9621600000,    0.0000000000,    0.0378400000
    501,    0.9622100000,    0.0000000000,    0.0377900000
    502,    0.9624100000,    0.0000000000,    0.0375900000
    503,    0.9625400000,    0.0000000000,    0.0374600000
    504,    0.9626700000,    0.0000000000,    0.0373300000
    505,    0.9626500000,    0.0000000000,    0.0373500000
    506,    0.9629300000,    0.0000000000,    0.0370700000
    507,    0.9631000000,    0.0000000000,    0.0369000000
    508,    0.9630400000,    0.0000000000,    0.0369600000
    509,    0.9629600000,    0.0000000000,    0.0370400000
    510,    0.9632500000,    0.0000000000,    0.0367500000
    511,    0.9634400000,    0.0000000000,    0.0365600000
    512,    0.9633000000,    0.0000000000,    0.0367000000
    513,    0.9635600000,    0.0000000000,    0.0364400000
    514,    0.9637500000,    0.0000000000,    0.0362500000
    515,    0.9635900000,    0.0000000000,    0.0364100000
    516,    0.9638500000,    0.0000000000,    0.0361500000
