0.00 0.178575 0.000376073 0.35714 0.000472088 0.250001 0.000423117 0.214284 0.000402237 40001
0.05 0.175387 0.000373982 0.365031 0.000491314 0.248518 0.000435479 0.211063 0.00041004 40001
0.10 0.172221 0.000370768 0.373505 0.00050564 0.246757 0.000447018 0.207517 0.000413456 40001
0.15 0.169064 0.000370454 0.382661 0.000527149 0.244623 0.000461832 0.203652 0.000422773 40001
0.20 0.165909 0.000370614 0.392591 0.000548412 0.242135 0.00047311 0.199365 0.000433764 40001
0.25 0.162743 0.000367909 0.403529 0.0005597 0.239147 0.000482394 0.194581 0.00044005 40001
0.30 0.159555 0.000367387 0.415584 0.000591192 0.235592 0.000495407 0.18927 0.000455402 40001
0.35 0.156332 0.000366677 0.428992 0.000619459 0.231339 0.000509093 0.183337 0.000466405 40001
0.40 0.153046 0.000362084 0.444104 0.000648436 0.226209 0.000521818 0.176641 0.000470517 40001
0.45 0.149691 0.00036197 0.461109 0.000671551 0.220083 0.000537192 0.169117 0.000472853 40001
0.50 0.146234 0.000359402 0.480541 0.000696063 0.212649 0.000559571 0.160577 0.00047028 40001
0.55 0.142649 0.00035486 0.502824 0.000723337 0.203645 0.000577451 0.150882 0.000483133 40001
0.60 0.138907 0.000352325 0.528461 0.000746655 0.192741 0.000580224 0.13989 0.000468546 40001
0.65 0.134964 0.000351342 0.558349 0.000783312 0.179344 0.000598362 0.127343 0.000473171 40001
0.70 0.130808 0.000346624 0.592797 0.000796105 0.163229 0.000595159 0.113166 0.00046476 40001
0.75 0.126403 0.00034169 0.632583 0.000761767 0.143804 0.000571712 0.0972097 0.000447474 40001
0.80 0.121758 0.00033568 0.677846 0.000778 0.120819 0.000590775 0.0795769 0.000416166 40001
0.85 0.116911 0.000331197 0.728282 0.000719636 0.0942581 0.00053121 0.0605494 0.000366459 40001
0.90 0.111933 0.000323773 0.782929 0.000629287 0.0646212 0.00044884 0.0405176 0.000311774 40001
0.95 0.106937 0.000317583 0.840093 0.000513079 0.0328418 0.000327956 0.0201283 0.000224926 40001
1.00 0.102041 0.000308593 0.897959 0.000308593 0 0 0 0 40001
