pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
0.03,0.23,0.1111729211,0.0074688471,0.8813582319,0.0541796215,0.0242149109,0.0594149604,0.8664205377,0.0907618931,0.8220373478,0.0891224406,0.9400778685,0.9335346776,0.9246639446,0.2913978038,0.241318517,0.2395708511
0.03,0.25,0.110233156,0.0070989396,0.8826679045,0.0537835089,0.0251352631,0.059054873,0.8684700253,0.0920206017,0.8240018567,0.0885823095,0.9411093173,0.9493648017,0.9245763648,0.3128495999,0.2465605573,0.2567919161
0.03,0.27,0.1103302746,0.0072853215,0.8823844039,0.05349597,0.0243961102,0.0589570869,0.8678137608,0.0909681143,0.8235766058,0.0884356303,0.9359835856,0.9443493548,0.9178561892,0.337123964,0.2482732051,0.2750255631
0.03,0.29,0.1107208912,0.0085764273,0.8807026815,0.0534160034,0.0274968038,0.0599821276,0.8635498268,0.0980993037,0.8210540222,0.0899731914,0.9299573482,0.9447485067,0.9047812247,0.3606750842,0.2992094322,0.2964717417
0.03,0.31,0.1102638626,0.0083686221,0.8813675153,0.0539409295,0.0270929964,0.0604713032,0.864630271,0.0977510639,0.8220512729,0.0907069547,0.9298481305,0.9436563648,0.9037625153,0.3909963006,0.3235645926,0.3155971942
0.03,0.33,0.1097140001,0.0065633592,0.8837226408,0.0536790003,0.0236163354,0.058647764,0.8705959224,0.0888943098,0.8255839612,0.087971646,0.9331308859,0.9537602334,0.9106059924,0.4129033145,0.2924699856,0.328866992
0.03,0.35,0.1092176956,0.0080265648,0.8827557396,0.0535104516,0.0289080571,0.0610991609,0.8667026101,0.1024042972,0.8241518192,0.0915130254,0.9373858939,0.9709319609,0.9052003672,0.4369125598,0.387337269,0.3528783893
0.03,0.37,0.1092119827,0.007181776,0.8836062413,0.0532898317,0.0231783104,0.058073297,0.8692426893,0.0875289415,0.8254093619,0.0871099456,0.9369735731,0.9482450816,0.9000055172,0.4652992421,0.2947591535,0.3686381633
0.03,0.39,0.1090905845,0.0089649016,0.8819445139,0.0534478949,0.0275168358,0.0602549012,0.8640147106,0.0985984885,0.8229167708,0.0903823518,0.9434078086,0.9626336273,0.8902194337,0.4908815996,0.3646433112,0.3936698303
0.03,0.41,0.108387903,0.0070760881,0.8845360089,0.0535169369,0.0236246453,0.0583627342,0.8703838326,0.0885395073,0.8268040133,0.0875441013,0.9599291161,0.96051936,0.9006732117,0.5145434322,0.3292637658,0.4121418646
0.03,0.43,0.1082979255,0.0064319634,0.885270111,0.0533469337,0.0226495355,0.0580536425,0.8724061842,0.0865846078,0.8279051666,0.0870804638,0.9708042763,0.9630998033,0.9071731417,0.5411343448,0.3414148723,0.4260234432
0.03,0.45,0.1083493412,0.0077059307,0.8839447281,0.0532431956,0.0247489774,0.0589022063,0.8685328668,0.0917267969,0.8259170922,0.0883533094,0.979306572,0.9667100572,0.8999595842,0.5772860873,0.3783665898,0.4480573299
0.03,0.47,0.10847431,0.0065847824,0.8849409076,0.0534495263,0.0231619359,0.0581413259,0.8717713429,0.0874436347,0.8274113614,0.0872119888,0.9994927744,0.9719809843,0.9067132824,0.6063094089,0.3792949373,0.4681199513
0.03,0.49,0.1077916235,0.0085885671,0.8836198093,0.0522305676,0.0280218816,0.0593080686,0.866442675,0.0990334877,0.825429714,0.0889621028,1.0252701239,0.9918237787,0.9058975299,0.6261476423,0.4936349814,0.4889568989
0.05,0.01,0.1151783483,0.0283736209,0.8564480308,0.0551339205,0.1123903861,0.1292938873,0.7997007891,0.3462092182,0.8056485879,0.0999108181,0.9742589415,0.9676292151,0.950222877,0.0935019705,0.2433412581,0.1386175206
0.05,0.03,0.1138801014,0.0154268576,0.870693041,0.0543844412,0.039781877,0.0676274246,0.8398393259,0.1315319626,0.8060599136,0.1013041419,0.9725722547,0.9328191421,0.9591928419,0.1074662611,0.1576604172,0.0941647684
0.05,0.05,0.1141086157,0.0137415646,0.8721498197,0.0549900585,0.0364679608,0.0659541766,0.8446666905,0.1223990202,0.8082450816,0.0987945214,0.9679743079,0.934244092,0.9557743918,0.1248240591,0.1560506997,0.1047341001
0.05,0.07,0.113338094,0.0132816796,0.8733802264,0.0546951368,0.0352025947,0.065288621,0.8468168672,0.1193316059,0.8100992609,0.097733575,0.9656061726,0.9298864059,0.9523401433,0.141037774,0.1681978322,0.1168922909
0.05,0.09,0.1136715821,0.0142650052,0.8720634127,0.0544889324,0.034485108,0.0642911289,0.8435334024,0.1166074453,0.8080951191,0.0964366933,0.96030831,0.9152293559,0.9441268254,0.1581936746,0.1910602391,0.1285822578
0.05,0.11,0.1129960367,0.0140693398,0.8729346235,0.0541103582,0.0369327839,0.0655984409,0.8447959439,0.1234414347,0.8094287142,0.098213986,0.9578274306,0.9175306173,0.9400631743,0.1755899041,0.194174341,0.1449759502
0.05,0.13,0.1131174349,0.0145792123,0.8723033527,0.0547674789,0.0361595842,0.0655927897,0.8431449281,0.1214635002,0.8084550291,0.0983891846,0.9527058469,0.9082380425,0.9323753986,0.1974609785,0.2036492285,0.1600779005
0.05,0.15,0.112878209,0.0150012497,0.8721205413,0.0544159396,0.0389711566,0.0673633831,0.8421180419,0.1296294467,0.8084186096,0.0994694756,0.9487064298,0.9067805498,0.9263953629,0.2167313903,0.2215103268,0.1750441626
0.05,0.17,0.1115971007,0.0123247759,0.8760781233,0.053953693,0.031670416,0.0625846293,0.8514285714,0.1093004896,0.814117185,0.093876944,0.9491710834,0.9112408633,0.9303039244,0.2365151594,0.206251567,0.1820319349
0.05,0.19,0.1117891956,0.0132152676,0.8749955368,0.0542339029,0.0338249767,0.0639308998,0.8485650016,0.1150809355,0.8124933052,0.0958963497,0.9434276352,0.9066580294,0.9212759528,0.260437357,0.2150704352,0.2001545918
0.05,0.21,0.1117991931,0.0134944835,0.8747063234,0.0541669802,0.0349503591,0.0647381837,0.8477173564,0.1184657731,0.8120626986,0.0970848912,0.9383954993,0.9059811578,0.9143241908,0.2835128774,0.2225874757,0.2174422232
0.05,0.23,0.1116135252,0.0143799764,0.8740064984,0.0536824984,0.0390011594,0.0664751982,0.8452465455,0.128917715,0.811019388,0.0996497899,0.9343613478,0.9112741202,0.9066690905,0.305171935,0.2399362101,0.2350848779
0.05,0.25,0.1107837326,0.0128017996,0.8764144678,0.053781775,0.0342375302,0.0637034559,0.8508108687,0.1158563036,0.8146217017,0.0955551839,0.9345777377,0.9087920877,0.9081312573,0.3308491247,0.2326473545,0.2460704313
0.05,0.27,0.1107723069,0.0122819295,0.8769457636,0.053946561,0.0322449083,0.0627320815,0.8523819045,0.1105616748,0.8154197165,0.0940902219,0.9308713638,0.9048259364,0.903471071,0.3564295564,0.2376285005,0.2611048951
0.05,0.29,0.1101674581,0.0131388581,0.8766936837,0.0537371487,0.0365863914,0.0650051877,0.8504159674,0.1222008396,0.8150962259,0.0971216104,0.9312737033,0.9114818234,0.8993064475,0.3818813692,0.270070897,0.2788436865
0.05,0.31,0.1099960724,0.0138286857,0.8761752419,0.0537453822,0.0341807771,0.0633930052,0.8485178705,0.115277232,0.8142628629,0.0950895078,0.9309517537,0.8945750297,0.8885238043,0.4063953441,0.2605158697,0.2951520487
0.05,0.33,0.1095526118,0.012198379,0.8782490092,0.0536383907,0.0315131297,0.0617793598,0.8538522512,0.1079554448,0.8173735138,0.0926690397,0.9343293015,0.9031874684,0.8914744679,0.430363377,0.248348795,0.3084346727
0.05,0.35,0.1087842325,0.0109415503,0.8802742172,0.0534441519,0.0293062137,0.0606089026,0.8583911165,0.10227848,0.8204113257,0.090913354,0.9407869947,0.9086667109,0.896208483,0.4578565986,0.2428853448,0.3214423282
0.05,0.37,0.1091441425,0.0096590138,0.8811968436,0.0534273026,0.0268086653,0.0597115714,0.861878816,0.0964348959,0.8217952655,0.0895673571,0.9398446925,0.9128887166,0.8958693547,0.4857104998,0.2386378375,0.3356255464
0.05,0.39,0.1088220802,0.0100460599,0.8811318599,0.0533496466,0.027286238,0.0598013722,0.8610397401,0.0974857705,0.8216977898,0.0897020583,0.9532222208,0.9109436926,0.8902547091,0.5035399436,0.2429583602,0.3557314684
0.05,0.41,0.1090927268,0.0127839469,0.8781233263,0.0536194188,0.033132546,0.0632372914,0.8525554326,0.1132844852,0.8171849895,0.0948559372,0.9608097191,0.9084771664,0.875590153,0.5323268523,0.2869525458,0.3772978758
0.05,0.43,0.1085671439,0.0120534152,0.8793794409,0.0533475964,0.0322887144,0.0623486749,0.8552726104,0.1105690108,0.8190734459,0.093488099,0.975388501,0.9076378864,0.8788699549,0.5644188036,0.3107785239,0.3926344196
0.05,0.45,0.1076488021,0.0112850359,0.881066162,0.0527042289,0.0312870838,0.0612739075,0.8584960903,0.1076164178,0.821599243,0.0919108612,0.9936243994,0.9178665538,0.8863393395,0.6005442787,0.2988710759,0.4066241112
0.05,0.47,0.1083550541,0.0138358268,0.8778091191,0.0530941737,0.0363324809,0.0645053663,0.8501374656,0.1215118896,0.8167747349,0.0963359259,1.0172477676,0.9118352045,0.8726593999,0.6220623283,0.3766378909,0.4300330687
0.05,0.49,0.1074102903,0.0125197272,0.8800699825,0.052952187,0.0319888723,0.0618130418,0.8550305281,0.1095190207,0.8201049738,0.0927195627,1.0600778377,0.9031895088,0.880219354,0.6506530053,0.3367508852,0.4416597102
0.07,0.01,0.1156767951,0.052131967,0.8321912379,0.0555461493,0.1628723921,0.1795874927,0.7279273039,0.4997486867,0.7956589424,0.1092379631,0.9703613505,0.962377292,0.9243324728,0.1050159065,0.2084154503,0.1902322269
0.07,0.03,0.1141650302,0.0196872211,0.8661477488,0.0546139977,0.0454373788,0.0713795942,0.8267733067,0.1473332762,0.7993351662,0.1063757508,0.9691164385,0.931190424,0.9537791535,0.1190731496,0.1475487382,0.0974595527
0.07,0.05,0.1138786732,0.0195522548,0.866569072,0.05469493,0.0396844138,0.0672685233,0.8274645624,0.1305419784,0.7998557503,0.1008897449,0.9655199006,0.9215900398,0.9484682055,0.1358837837,0.1553700018,0.1036904425
0.07,0.07,0.11377727,0.0189959653,0.8672267647,0.0547794409,0.0392886187,0.0672673238,0.8292348341,0.1297485169,0.8008401471,0.1009009858,0.9613671943,0.9165423659,0.943529988,0.1536068828,0.1679031545,0.1159051449
0.07,0.09,0.1133252401,0.0217281394,0.8649466205,0.0544740033,0.0550199673,0.0781164052,0.8214903417,0.1747422817,0.7992623273,0.1063026006,0.9581506913,0.9118372448,0.9349485285,0.1710812982,0.1996069715,0.1367164405
0.07,0.11,0.112778234,0.0180033563,0.8692184097,0.054228089,0.0397029271,0.0673491541,0.8332116971,0.1310888588,0.803837255,0.10095859,0.9553413941,0.911086208,0.9352551383,0.1895176911,0.1808225202,0.1415758217
0.07,0.13,0.1129389081,0.0201899525,0.8668711394,0.0544427781,0.0460766717,0.0715857885,0.8264912343,0.1489426106,0.8004031135,0.1067919091,0.9499413338,0.9016538431,0.9239730353,0.2106277845,0.1978580771,0.1632474229
0.07,0.15,0.1124040418,0.0192066269,0.8683893312,0.0543013778,0.0433054355,0.0694110436,0.8299760774,0.1407429008,0.8026568358,0.1036699164,0.9471488761,0.8984530544,0.9209606379,0.231383353,0.2048108673,0.1725618127
0.07,0.17,0.1121562467,0.0187088942,0.8691348591,0.0541878399,0.0394121526,0.0667957571,0.8317170707,0.1297392853,0.803704431,0.1001795046,0.9431517304,0.8911994305,0.9161982958,0.2534778929,0.2069660702,0.1805471756
0.07,0.19,0.1119034527,0.0206741172,0.8674224301,0.0541893647,0.045542718,0.0710937838,0.8260741957,0.1474274017,0.8011936302,0.1062783748,0.9394298497,0.8854005012,0.905578055,0.2762957469,0.2230196858,0.2026813781
0.07,0.21,0.1111693505,0.0211618524,0.8676687971,0.0540117655,0.0487572113,0.0728947488,0.8253450923,0.1561088897,0.801685293,0.1082352679,0.9385015681,0.887269378,0.9001735167,0.299204468,0.2330502901,0.2202420645
0.07,0.23,0.1117941943,0.0205241547,0.867681651,0.0540609909,0.0443016083,0.0701040325,0.8266333417,0.143785742,0.8015246188,0.1051435023,0.9301818438,0.8770126856,0.8919892696,0.3237905702,0.2365777593,0.2306605152
0.07,0.25,0.1105016603,0.0169279109,0.8725704288,0.053825815,0.0391182379,0.06640669,0.8387146071,0.1289051121,0.8089113436,0.0992262644,0.9338957274,0.8905293065,0.9021953494,0.3477875416,0.2274616033,0.233362763
0.07,0.27,0.1104102546,0.0168329346,0.8727568108,0.0536058317,0.0377535056,0.0653966924,0.8390909415,0.1250398931,0.8091373585,0.0980804865,0.9307029156,0.8851386862,0.895531546,0.3724626784,0.2314955561,0.2483490724
0.07,0.29,0.1102452958,0.0184453887,0.8713093155,0.0538975389,0.0406011593,0.06761563,0.8344185382,0.1334033571,0.8069864677,0.1012785383,0.9290992505,0.8752366427,0.8851870083,0.4009273305,0.2511481902,0.2662539031
0.07,0.31,0.1107751634,0.0178205449,0.8714042918,0.0534947869,0.0393661791,0.0664229528,0.8357632021,0.1296565381,0.8071064377,0.0996344291,0.9247584328,0.878338943,0.8777547265,0.4199212002,0.2418796296,0.2803306639
0.07,0.33,0.1100032135,0.0165387225,0.8734580641,0.0537459517,0.0350622339,0.063969141,0.8403806191,0.1177924437,0.8101870961,0.0959537114,0.9308287543,0.8732082286,0.8779124069,0.4497185675,0.2403653868,0.2922923227
0.07,0.35,0.1097918378,0.0178255436,0.8723826186,0.0537594411,0.0379114841,0.065484592,0.8367315314,0.1253324544,0.8085739279,0.0982268881,0.9334704106,0.8671198381,0.8690523275,0.4793688982,0.2589468615,0.307713246
0.07,0.37,0.1092526868,0.019353733,0.8713935802,0.0534261816,0.0424195725,0.0679672566,0.8326861142,0.1376461077,0.8070903703,0.1019508849,0.9457851753,0.8733117887,0.862688315,0.4980979923,0.2669015996,0.3245320343
0.07,0.39,0.1091441425,0.0173121005,0.8735437569,0.0531393494,0.0388542811,0.0659517349,0.8389195558,0.1282935855,0.8103156354,0.0989276024,0.9560061178,0.8758874567,0.8664185689,0.5193024937,0.2662479923,0.3341154007
0.07,0.41,0.108487878,0.0162138037,0.8752983183,0.0531107629,0.0363571016,0.064335511,0.8428707109,0.1212711866,0.8129474774,0.0965032666,0.9708333364,0.8750515141,0.8683699721,0.554166584,0.265690596,0.3471576236
0.07,0.43,0.10819438,0.0164937337,0.8753118863,0.0531775599,0.0369828403,0.0646393772,0.8423244189,0.1228227356,0.8129678295,0.0969590658,0.9863562952,0.8733263477,0.8641232588,0.5909988421,0.2765226032,0.364514526
0.07,0.45,0.1084200378,0.0166879709,0.8748919913,0.0532849283,0.0367376593,0.0645606068,0.8415160496,0.1221621151,0.8123379869,0.0968409102,1.0095023804,0.8726519391,0.8585256364,0.615396342,0.2716276134,0.3771123554
0.07,0.47,0.1074474239,0.0163773342,0.8761752419,0.0530386109,0.0379291645,0.0649694596,0.8434205734,0.1251744089,0.814350698,0.0968746118,1.0515280066,0.8807734801,0.8655589096,0.6398978844,0.2878258389,0.3924666949
0.07,0.49,0.1076388046,0.0150362409,0.8773249545,0.0532824189,0.034589793,0.0634454875,0.8472524726,0.1165190115,0.8159874317,0.0951682313,1.0847239516,0.8830271441,0.8656389034,0.6787849958,0.2646034949,0.4075421031
0.09,0.01,0.1148548577,0.0348648552,0.8502802871,0.0551002671,0.0944205259,0.1125368542,0.7805505766,0.2922549674,0.7876637983,0.112449247,0.9689251465,0.9305061603,0.9419080665,0.1152641621,0.1380994802,0.1267990877
0.09,0.03,0.11461706,0.0269518335,0.8584311065,0.0552192784,0.0516251774,0.0760480265,0.8045274396,0.1650530923,0.7876830792,0.1138615528,0.9650422232,0.9184334302,0.9441698229,0.1320609756,0.1522376959,0.102138268
0.09,0.05,0.1137786982,0.0292933909,0.8569279109,0.0548099872,0.052563976,0.0762455113,0.798341129,0.1673609692,0.7854057914,0.1142910107,0.9627082247,0.9021553795,0.9352550813,0.1483421508,0.1715472796,0.1146104016
0.09,0.07,0.114157175,0.0269739708,0.8588688542,0.054592868,0.0551437226,0.0782661538,0.8049209126,0.1751028009,0.7888088692,0.1145482833,0.9569931972,0.9085082584,0.9314698987,0.1658427411,0.16320686,0.1300302289
0.09,0.09,0.1130674474,0.0223458421,0.8645867105,0.0546182883,0.0444228781,0.0702737634,0.8198950262,0.1438375584,0.7968800657,0.1054106451,0.9557477527,0.9120793951,0.9349341884,0.1849564923,0.1688589018,0.1291159197
0.09,0.11,0.1124733102,0.0262041632,0.8613225265,0.0544285178,0.048575931,0.0731748229,0.8089142,0.1558732288,0.7919870032,0.1097442741,0.953177249,0.8919534402,0.9221901967,0.2043107217,0.1857919996,0.1472050448
0.09,0.13,0.1122976399,0.0221708859,0.8655314743,0.0545366096,0.0443513388,0.0704265869,0.8211897026,0.1439912372,0.7983218481,0.1054897377,0.9490561286,0.9028023833,0.9245253544,0.2259267945,0.1786124988,0.1539648826
0.09,0.15,0.1117642018,0.0228000143,0.8654357839,0.0541391769,0.0448664187,0.0703266014,0.8198357553,0.1450977766,0.7982607919,0.104829782,0.9465289635,0.8942472318,0.9182213233,0.246171937,0.1904960566,0.1651104503
0.09,0.17,0.1122405113,0.0218009783,0.8659585104,0.0539786988,0.0403551524,0.0673320193,0.8223565537,0.1324561534,0.7989377656,0.1009980289,0.9392272622,0.8888152452,0.9126193008,0.2683082668,0.1957502413,0.1727691046
0.09,0.19,0.11196558,0.0254864855,0.8625479344,0.0539091384,0.0485471968,0.0729579008,0.8115749634,0.1558754546,0.7938283286,0.1093994539,0.9354892785,0.872022924,0.8970532901,0.2916580166,0.219892968,0.1990734993
0.09,0.21,0.1114157175,0.0259592245,0.862625058,0.0538421312,0.0483598144,0.0720147986,0.8107066091,0.1542480904,0.7939397294,0.1080084347,0.9333741866,0.8642212236,0.8897590638,0.3165382454,0.2265684877,0.2109102583
0.09,0.23,0.1111036527,0.023097797,0.8657985504,0.0537637152,0.0444692824,0.0698484053,0.8196029564,0.1439459187,0.7987513836,0.1044350429,0.9311467379,0.8721109859,0.8926516898,0.3398839134,0.2212770458,0.2165770231
0.09,0.25,0.1114971257,0.0211332881,0.8673695862,0.05428304,0.0436046851,0.0698536708,0.82510301,0.1419630956,0.8011839897,0.1039690276,0.9246689179,0.8809954654,0.8922617743,0.3682577539,0.2183379424,0.2255159131
0.09,0.27,0.1111007962,0.023684079,0.8652151248,0.053786311,0.0441406417,0.0693758366,0.8178469668,0.1426305126,0.7978387546,0.1039627988,0.9234070923,0.8576826768,0.8760009186,0.392012885,0.2394890676,0.244490836
0.09,0.29,0.1104366765,0.0220594851,0.8675038383,0.0539875599,0.0428152556,0.0691621788,0.8233848681,0.1397132218,0.8012568286,0.1037362486,0.9281437019,0.8644259003,0.8781781797,0.4159983334,0.2355212299,0.2552683701
0.09,0.31,0.1102888564,0.0198179027,0.869893241,0.0538403773,0.039943054,0.0666796332,0.8302574356,0.1308190864,0.8048398615,0.1000194498,0.928589742,0.8744640597,0.8796678902,0.4416711148,0.2231644804,0.263590679
0.09,0.33,0.1092319777,0.0228471454,0.8679208769,0.0536085604,0.0475305102,0.0718078916,0.8222265862,0.152565595,0.8020280644,0.1068034314,0.9379418036,0.867439512,0.8710249815,0.4695937455,0.2455219683,0.2818111087
