pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
0.03,0.15,0.1101533617,0.0077555611,0.8820910772,0.031729037,0.0154124251,0.0352706294,0.866579955,0.0560700045,0.8231366158,0.0529059441,0.9622556789,0.9040907916,0.9483139716,0.1179501925,0.1789635077,0.1017927643
0.03,0.17,0.109936066,0.0079388153,0.8821251187,0.0316724269,0.016010914,0.0355373397,0.8662474881,0.0576239404,0.8231876781,0.0533060096,0.9592186855,0.8972480166,0.943399451,0.1299954334,0.1904041945,0.1125284642
0.03,0.19,0.109568008,0.0073490127,0.8830829793,0.0315673441,0.0149389496,0.0349123709,0.8683849538,0.054796531,0.8246244689,0.0523685564,0.9568120394,0.8984902893,0.9414772697,0.142488302,0.1893044034,0.1207758327
0.03,0.21,0.109251837,0.0071661085,0.8835820545,0.0316059785,0.0148952537,0.0349375589,0.8692498375,0.0547287384,0.8253730817,0.0524063383,0.9542248421,0.8966923602,0.9381758821,0.156376366,0.1947262849,0.1315623662
0.03,0.23,0.1091392152,0.0075806048,0.88328018,0.0315410392,0.0152424729,0.0350648021,0.8681189703,0.0556142482,0.8249202699,0.0525972031,0.9505721952,0.8852909201,0.9316803628,0.1705840488,0.2093118445,0.1432799247
0.03,0.25,0.1088449888,0.0073576106,0.8837974006,0.0316118299,0.0149748279,0.0349533433,0.8690821795,0.0548822911,0.825696101,0.052430015,0.9478300886,0.8849811714,0.9283555053,0.1864542386,0.2091049497,0.1545475755
0.03,0.27,0.1085570107,0.0078096976,0.8836332917,0.0315360766,0.0155378094,0.0352100831,0.8680138965,0.0563803398,0.8254499375,0.0528151247,0.9450646361,0.8735341903,0.921877461,0.2024555639,0.2257379147,0.1680201546
0.03,0.29,0.108331967,0.0073235691,0.8843444639,0.03150794,0.0155253234,0.035190749,0.8696973257,0.0563549456,0.8265166958,0.0527861236,0.9418643242,0.8788598993,0.9198293474,0.219842183,0.2319711678,0.1791787823
0.03,0.31,0.108128168,0.0072136466,0.8846581855,0.0313516289,0.0147226901,0.0346679956,0.8702308923,0.0542245894,0.8269872782,0.0520019933,0.9384580902,0.8748623344,0.9151778788,0.2373743515,0.2274559973,0.1915220283
0.03,0.33,0.1077816046,0.007404199,0.8848141965,0.03140924,0.0151574139,0.0348791711,0.8700057986,0.0552727075,0.8272212947,0.0523187567,0.9361743471,0.8704814677,0.9099157385,0.2576628155,0.235552632,0.2065925131
0.03,0.35,0.107435941,0.0068796301,0.8856844289,0.0313824751,0.0141468486,0.0344302531,0.8719251687,0.0527959037,0.8285266433,0.0516453797,0.9340454111,0.8724131896,0.909004648,0.27857321,0.2340480344,0.2184249247
0.03,0.37,0.1073487128,0.0065993502,0.886051937,0.0312827711,0.0134798466,0.0340252402,0.8728532367,0.0510506118,0.8290779055,0.0510378603,0.9297095225,0.8715301365,0.9049415636,0.2999179324,0.2344747668,0.2316074594
0.03,0.39,0.1070430392,0.0067837541,0.8861732067,0.031306823,0.013871358,0.0342345949,0.8726056986,0.052060307,0.82925981,0.0513518924,0.9276161696,0.8670908106,0.8993983586,0.3236914137,0.2432903305,0.2485455367
0.03,0.41,0.1065557111,0.006832142,0.886612147,0.0311015688,0.0141270228,0.0341242944,0.872947863,0.0524997512,0.8299182204,0.0511864415,0.9279872793,0.8654684543,0.8962153924,0.3462626147,0.2507947043,0.2637815185
0.03,0.43,0.1064483879,0.0062175456,0.8873340665,0.031200265,0.0129745666,0.0337528696,0.8748989753,0.0498085517,0.8310010997,0.0506293044,0.9248679077,0.870524845,0.8951090118,0.3731132105,0.2416983357,0.2789902469
0.03,0.45,0.1062536866,0.0067825544,0.8869637591,0.031064769,0.0137999038,0.0339718915,0.8733986503,0.0517189769,0.8304456386,0.0509578373,0.9236312495,0.8614954999,0.8852904536,0.3978944495,0.2525654741,0.2983359121
0.03,0.47,0.1060610847,0.0065777556,0.8873611597,0.0310685975,0.0135901119,0.0339480583,0.8742056486,0.0513326732,0.8310417396,0.0509220875,0.9231595573,0.8622504802,0.8825269079,0.4264129241,0.2585301447,0.3153122831
0.03,0.49,0.1058384904,0.0066284929,0.8875330167,0.031064928,0.0138754267,0.0340552717,0.874276031,0.0520037488,0.8312995251,0.0510829076,0.9261502658,0.8625475988,0.8777685562,0.4531295236,0.2654644209,0.334706757
0.05,0.01,0.1122183954,0.012875881,0.8749057236,0.0320364856,0.020343593,0.0379768587,0.8491539615,0.0689726267,0.8123585854,0.0569652881,0.9792787446,0.9466755597,0.9698035678,0.054330882,0.0840725969,0.0456982947
0.05,0.03,0.1117780555,0.0132649338,0.8749570107,0.0320256509,0.0203412782,0.0379100924,0.8484271432,0.0688683257,0.8124355161,0.0568651386,0.9767259981,0.9374676402,0.965130015,0.0632842204,0.0958718363,0.0527862046
0.05,0.05,0.1116531867,0.0134699825,0.8748768308,0.0321022842,0.020592904,0.0381288555,0.8479368658,0.0696040353,0.8123152462,0.0571932833,0.9735479811,0.9288068768,0.9601048386,0.0728702157,0.108802496,0.060547968
0.05,0.07,0.1112783304,0.0130301925,0.8756914771,0.0319536493,0.0207475426,0.0381437315,0.8496310922,0.0700394495,0.8135372157,0.0572155973,0.9709175128,0.9238600136,0.9564781905,0.0823962026,0.1201474338,0.0682922704
0.05,0.09,0.1110098975,0.0127655086,0.8762245939,0.0318791355,0.0196411203,0.0374332998,0.8506935766,0.0669764053,0.8143368908,0.0561499497,0.9680357814,0.918149177,0.9524491877,0.092552329,0.1247048636,0.0748665995
0.05,0.11,0.1108154961,0.0128243439,0.87636016,0.0318929539,0.0199356773,0.0375995787,0.8507114721,0.0677602488,0.8145402399,0.0563993681,0.9649033569,0.9108022494,0.947585875,0.1034936915,0.1357619384,0.0833655818
0.05,0.13,0.1104755811,0.0124743814,0.8770500375,0.0318236324,0.0197179793,0.0374378705,0.8521012747,0.067172074,0.8155750562,0.0561568057,0.9622308981,0.9060281358,0.9439470962,0.1147382665,0.1463704714,0.0914381169
0.05,0.15,0.1101306673,0.0130905274,0.8767788053,0.0318658291,0.0201915658,0.0377762697,0.8505977506,0.0685308214,0.8151682079,0.0566644045,0.9596190183,0.8943364302,0.9378587747,0.1270176405,0.159276697,0.1010914258
0.05,0.17,0.1100262434,0.0126092477,0.8773645089,0.0317937903,0.0206952905,0.037989461,0.8521460135,0.069840372,0.8160467633,0.0569841916,0.9559999389,0.893106909,0.9339372262,0.1395267055,0.1649145847,0.1108569746
0.05,0.19,0.1095756061,0.0127917021,0.8776326918,0.0316920455,0.0202860191,0.0376658834,0.8520492877,0.0686769265,0.8164490377,0.0564988251,0.9538952299,0.8839740779,0.9290794131,0.1525913302,0.1749905192,0.1194272726
0.05,0.21,0.1092551362,0.0122312922,0.8785135716,0.0316045223,0.0192654821,0.0369632711,0.8540509873,0.0657883833,0.8177703574,0.0554449066,0.9512515726,0.881993623,0.926240619,0.1664665677,0.1776376196,0.1268888409
0.05,0.23,0.1090210947,0.0118226443,0.8791562609,0.0315918897,0.0185839123,0.0366685462,0.8555109723,0.0641078984,0.8187343914,0.0550028193,0.9481468098,0.8790476952,0.9227617791,0.1815893683,0.1828924838,0.1358783692
0.05,0.25,0.1087408648,0.0118306923,0.8794284429,0.0315665895,0.0187365008,0.0366885095,0.8557670582,0.0644327543,0.8191426643,0.0550327642,0.9452814886,0.8737777056,0.9179320299,0.1976085223,0.1888145152,0.1463419751
0.05,0.27,0.1083896026,0.0118618845,0.8797485129,0.0314568051,0.0190324318,0.0367743001,0.8560247438,0.0652026613,0.8196227693,0.0551614502,0.9429120619,0.8681009676,0.9132277645,0.2140395247,0.1980534053,0.1574890705
0.05,0.29,0.1082824294,0.0122465884,0.8794709823,0.0314669139,0.0193446511,0.036924798,0.8549778055,0.0659945599,0.8192064734,0.0553871971,0.9388017778,0.8587512051,0.905716152,0.232501869,0.2059639752,0.1694479341
0.05,0.31,0.1081136216,0.0116570857,0.8802292927,0.031449339,0.0181592384,0.0362642129,0.8569151212,0.0628148487,0.820343939,0.0543963194,0.9350091171,0.857563552,0.9027942379,0.2519229085,0.2084100575,0.1782685604
0.05,0.33,0.1077292177,0.011344114,0.8809266683,0.0314463597,0.0177996966,0.0361184708,0.8582384404,0.0619423919,0.8213900025,0.0541777062,0.933048322,0.8560971971,0.8998334315,0.2725411695,0.2104917322,0.1895413943
0.05,0.35,0.1075866033,0.0115623094,0.8808510872,0.0313736989,0.0185747227,0.0365187221,0.8577264684,0.0640496305,0.8212766308,0.0547780832,0.9290425355,0.8504151391,0.8927627977,0.2939192347,0.219714633,0.2041926334
0.05,0.37,0.1071716071,0.0115973507,0.8812310422,0.0311768375,0.018885475,0.036444761,0.8580363409,0.0646578566,0.8218465634,0.0546671414,0.9277201205,0.8469022816,0.8882256625,0.3154760828,0.2243692344,0.216188782
0.05,0.39,0.1068779305,0.0114292427,0.8816928268,0.0312410106,0.0187219691,0.0364831381,0.8588343414,0.0643749126,0.8225392402,0.0547247072,0.9259057078,0.8446683329,0.884212356,0.3400999555,0.2278476741,0.2294367069
0.05,0.41,0.1067618095,0.0116188953,0.8816192952,0.0312502217,0.0180934706,0.0360362814,0.8583815046,0.0625054404,0.8224289428,0.054054422,0.9226120063,0.8338888278,0.8760118293,0.365339721,0.2342967809,0.2423421052
0.05,0.43,0.1064418395,0.0112242939,0.8823338665,0.0311884378,0.0182854079,0.0361649448,0.8598852787,0.063122177,0.8235007998,0.0542474171,0.9223008443,0.8375615953,0.8742348203,0.3913067117,0.2367853707,0.2556018753
0.05,0.45,0.1061845539,0.0117568608,0.8820585854,0.031121931,0.0185274351,0.0362308846,0.8585448638,0.0637218717,0.823087878,0.0543463269,0.9222597242,0.8253282822,0.8644735287,0.4184987681,0.2456229751,0.2717960127
0.05,0.47,0.1058143464,0.0114268933,0.8827587603,0.0310458204,0.0184448343,0.0360836435,0.8599049738,0.0634008955,0.8241381405,0.0541254653,0.9265757738,0.8276261435,0.8628776933,0.4442852685,0.2462921405,0.2844041252
0.05,0.49,0.1056211447,0.0108019995,0.8835768558,0.0310332655,0.0178545216,0.0357657882,0.8619728568,0.0618397229,0.8253652837,0.0536486823,0.9288236274,0.8331006534,0.861792052,0.4756152384,0.2429368186,0.2987743961
0.07,0.01,0.1123554111,0.0210435391,0.8666010497,0.0321747859,0.0500203383,0.0612188314,0.8245139715,0.1555152974,0.8033747063,0.0615540984,0.9766407804,0.9414604186,0.9604426422,0.0608298568,0.0899530745,0.0685117105
0.07,0.03,0.1117922019,0.0192418895,0.8689659085,0.0320758553,0.0250906504,0.0408715704,0.8304821295,0.0820425454,0.8034488628,0.0613073556,0.9742898398,0.9297081995,0.9576269842,0.0699339598,0.0916576822,0.0558048139
0.07,0.05,0.111583904,0.0181502124,0.8702658835,0.0319722702,0.0238748493,0.0398439569,0.8339654586,0.0783468005,0.8053988253,0.0597659354,0.9712210125,0.9262890308,0.9541666214,0.0794317326,0.0969504407,0.0614170986
0.07,0.07,0.1112530367,0.0184777306,0.8702692327,0.0319814681,0.0238715972,0.0399210605,0.8333137716,0.0784510263,0.805403849,0.0598815908,0.9684453899,0.9174158572,0.9487723207,0.0896791487,0.1066914242,0.0687860917
0.07,0.09,0.1108351912,0.0182213947,0.8709434141,0.0318931182,0.0240356786,0.0399271299,0.8345006248,0.0788318983,0.8064151212,0.0598906949,0.9659709501,0.9112794485,0.9444882173,0.1001636695,0.1160224578,0.0762796487
0.07,0.11,0.1108333417,0.0179767058,0.8711899525,0.0318232256,0.0234977067,0.0396265138,0.8352365409,0.0774480454,0.8067849288,0.0594397707,0.9621344738,0.905082258,0.9393842218,0.1112309775,0.1234567596,0.0833734124
0.07,0.13,0.1104007498,0.0178166958,0.8717825544,0.0318474221,0.0233794534,0.0395198842,0.8361491627,0.0770489468,0.8076738315,0.0592798264,0.9597529931,0.89860891,0.9349903606,0.1232375973,0.132748004,0.091049114
0.07,0.15,0.1101651587,0.0176978255,0.8721370157,0.0317103505,0.0236297181,0.0396110624,0.8367413647,0.0777572993,0.8082055236,0.0594165936,0.9566421904,0.892155707,0.9300501067,0.1352552753,0.1432674298,0.0994433892
0.07,0.17,0.1098825294,0.0178660335,0.8722514371,0.0316899217,0.0236008855,0.0395223387,0.8365193702,0.0775857867,0.8083771557,0.0592835081,0.9537073881,0.8841142816,0.9244082703,0.1484447138,0.151177152,0.1076654659
0.07,0.19,0.1096929768,0.0176631342,0.872643889,0.0317365391,0.0228205171,0.0390861698,0.8373176206,0.0754547956,0.8089658335,0.0586292547,0.9502886669,0.8781673327,0.9194290042,0.1627637933,0.1558242859,0.1151191274
0.07,0.21,0.1094848788,0.017611897,0.8729032242,0.0316217662,0.0227387835,0.038892204,0.8376794301,0.0751016115,0.8093548363,0.058338306,0.94687876,0.8713413687,0.9139898982,0.1771016237,0.1646212978,0.1234509393
0.07,0.23,0.1090576856,0.0168867283,0.8740555861,0.0315542771,0.0226168463,0.0387676847,0.8402821295,0.0747434662,0.8110833792,0.058151527,0.9447217656,0.8707234916,0.911498759,0.1925709596,0.1681523803,0.1322221891
0.07,0.25,0.1088117971,0.0165917021,0.8745965009,0.0315453807,0.0221522554,0.0385699169,0.8414130967,0.0736004613,0.8118947513,0.0578548753,0.9415047336,0.8660646053,0.9070944441,0.2094021879,0.174686387,0.1410577162
0.07,0.27,0.1083944014,0.0168954261,0.8747101725,0.0314528073,0.0223581694,0.0386554869,0.8409193202,0.0741856338,0.8120652587,0.0579832303,0.9394780771,0.8575765436,0.9010759462,0.2267619953,0.181770342,0.1511361921
0.07,0.29,0.1081993002,0.0164574856,0.8753432142,0.0313928143,0.0221926638,0.0384659267,0.8424282429,0.073640688,0.8130148213,0.0576988901,0.9358892086,0.855212907,0.8970423336,0.2454630915,0.1870627169,0.1604863151
0.07,0.31,0.1079973507,0.0169523119,0.8750503374,0.0314220155,0.0224907385,0.0385887088,0.8411457136,0.0743476907,0.8125755061,0.0578830631,0.9323210593,0.8446032196,0.888957427,0.26598819,0.1965994476,0.1716254644
0.07,0.33,0.1078282429,0.0167549113,0.8754168458,0.0314221014,0.0224741962,0.0386576363,0.8419070232,0.0744249863,0.8131252687,0.0579864544,0.9284279391,0.8402728134,0.883571662,0.2876032244,0.2036150466,0.1829440628
0.07,0.35,0.1075164709,0.0165197201,0.875963809,0.0314122963,0.0215773661,0.0381237031,0.8429243689,0.0719741749,0.8139457136,0.0571855546,0.9260179496,0.8352861774,0.8790154954,0.3102469511,0.2059617223,0.1917571644
0.07,0.37,0.1072666333,0.0162934266,0.87643994,0.0312879466,0.0223003935,0.0384388985,0.8438530867,0.07388248,0.81465991,0.0576583477,0.923154358,0.8347866666,0.8743953059,0.3333040577,0.2086886826,0.2040730293
0.07,0.39,0.1069316171,0.0161062734,0.8769621095,0.0312105375,0.0214030974,0.0377509223,0.8447495626,0.0712443442,0.8154431642,0.0566263834,0.9220255945,0.8286778305,0.8696434656,0.3570850762,0.213946482,0.213083035
0.07,0.41,0.1068126968,0.0156410897,0.8775462134,0.031196334,0.0210813198,0.0376089992,0.846264034,0.0704515451,0.8163193202,0.0564134987,0.9188340081,0.8283804681,0.8655028842,0.3832225919,0.2158538133,0.224577973
0.07,0.43,0.106371907,0.0155044239,0.8781236691,0.0311361572,0.0208806069,0.0373805454,0.8471148213,0.0697781729,0.8171855036,0.0560708181,0.9210794024,0.8245762825,0.8614564471,0.4091389546,0.2193266795,0.2357772637
0.07,0.45,0.1061330667,0.0158226443,0.8780442889,0.0311232859,0.0215765834,0.0379034177,0.8463990002,0.0718747735,0.8170664334,0.0568551265,0.9222284977,0.8174086499,0.8536700325,0.4368073869,0.2279892836,0.2505169016
0.07,0.47,0.1058154961,0.0149472132,0.8792372907,0.0311385717,0.0202604502,0.0371209326,0.8493428643,0.0682464993,0.818855936,0.0556813989,0.9267972311,0.8200122796,0.8537396179,0.4657712415,0.2260420204,0.2595869763
0.07,0.49,0.1056169958,0.0153301675,0.8790528368,0.0310019063,0.0207840376,0.0373946262,0.8483925019,0.0697473665,0.8185792552,0.0560919393,0.9326183025,0.8120885411,0.8447624134,0.4923357985,0.2326084595,0.2745578716
0.09,0.01,0.1123404649,0.0240425894,0.8636169458,0.0320496733,0.0307250448,0.0446205915,0.8155317671,0.0978917704,0.7957609598,0.0635268753,0.9741850009,0.9347226289,0.9568129639,0.0670446612,0.0756813861,0.0527430375
0.09,0.03,0.1119157711,0.0236452387,0.8644389903,0.0320163262,0.027656847,0.0424084758,0.8171485129,0.0890772322,0.7966584854,0.0636127137,0.971502555,0.9275629989,0.9522388665,0.0765694046,0.0847265314,0.0569577998
0.09,0.05,0.11152017,0.0235768558,0.8649029743,0.032120353,0.027311498,0.0421406321,0.8177492627,0.0879748374,0.7973544614,0.0632109482,0.9688208869,0.9202877733,0.9472430029,0.0869331027,0.0923388743,0.0633447752
0.09,0.07,0.1112996251,0.0228686828,0.8658316921,0.0318466246,0.0268436111,0.0416378546,0.8200943264,0.0865805668,0.7987475381,0.0624567819,0.9656738899,0.915422173,0.9430120562,0.0967439836,0.0992787521,0.0694460997
0.09,0.09,0.1110590852,0.0232763309,0.8656645839,0.0318491753,0.0275610154,0.0421681269,0.819111922,0.0886756465,0.7984968758,0.0632521904,0.9625441959,0.9065327454,0.9369145949,0.107869362,0.110619809,0.0774766603
0.09,0.11,0.1106246938,0.0225375656,0.8668377406,0.0318643896,0.0263061428,0.041369545,0.8217626093,0.0851805025,0.8002566108,0.0620543175,0.960102594,0.9023417812,0.9332844744,0.1196558234,0.1139571402,0.0832268665
0.09,0.13,0.110391902,0.0234089478,0.8661991502,0.0317896953,0.0266776544,0.0414101585,0.8193812547,0.0859849853,0.7992987253,0.0621152378,0.9569331359,0.8911428159,0.9259263352,0.1317451305,0.1239788486,0.0907492629
0.09,0.15,0.1100628343,0.0224755811,0.8674615846,0.0316982232,0.0265388185,0.0413487957,0.8225104224,0.0857057019,0.8011923769,0.0620231935,0.9541533168,0.888616676,0.9226687622,0.144418397,0.1299438038,0.0982701067
0.09,0.17,0.1100171957,0.0222324419,0.8677503624,0.0317567879,0.0256909313,0.040828827,0.8232854786,0.083331482,0.8016255436,0.0612432406,0.9499891129,0.8826016496,0.9172002366,0.1585458829,0.1350390197,0.1048265181
0.09,0.19,0.1096940265,0.0224475381,0.8678584354,0.0317176348,0.0264557476,0.0413463683,0.8229633592,0.0855335566,0.8017876531,0.0620195525,0.9471098709,0.8744321531,0.9111513523,0.1730498465,0.1469945411,0.1142934066
0.09,0.21,0.1093904024,0.0223032242,0.8683063734,0.0316063452,0.0259423704,0.0408189155,0.823699925,0.0838967757,0.8024595601,0.0612283733,0.9441378882,0.8681524492,0.9059528821,0.1880197279,0.1524511405,0.1211253421
0.09,0.23,0.1089897526,0.0215618595,0.8694483879,0.0315803549,0.0254511207,0.0406161142,0.8263246688,0.0827098896,0.8041725819,0.0609241713,0.9418027042,0.8659986122,0.9029366017,0.2044357686,0.1559965394,0.1290367393
0.09,0.25,0.1086755311,0.0211969508,0.8701275181,0.0315497622,0.025178363,0.0404021553,0.8277336166,0.0819141455,0.8051912772,0.0606032329,0.9389727798,0.8618492988,0.8986416859,0.2219268339,0.1607907702,0.13699911
0.09,0.27,0.1084127468,0.0206513372,0.870935916,0.0314378182,0.0244351874,0.039710315,0.8296332417,0.0796022916,0.806403874,0.0595654725,0.9358049156,0.8585992883,0.8948646435,0.2398841368,0.1651799771,0.1436447673
0.09,0.29,0.1082008498,0.0217754561,0.8700236941,0.0313966529,0.0258311664,0.0406486698,0.8264727818,0.0835998707,0.8050355411,0.0609730048,0.9321953735,0.8447929827,0.8846534203,0.2596142502,0.1794095287,0.1563043518
0.09,0.31,0.1079420645,0.021184104,0.8708738315,0.0313945049,0.0248047118,0.0398815508,0.8285056236,0.0805731145,0.8063107473,0.0598223262,0.9289754554,0.8422409985,0.8809384417,0.280923947,0.1803088271,0.1629834859
0.09,0.33,0.1077607098,0.0209269683,0.8713123219,0.0314207258,0.0241077834,0.0395166862,0.8294583854,0.0787228859,0.8069684829,0.0592750293,0.9252105307,0.8372059382,0.8756270444,0.3034818724,0.1843107051,0.1712614076
