arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20,7,0.3,0.3,7,8,0.95,0.1327710929,0.1470747313,0.7201541757,0.0440364892,0.1306610494,0.1380517694,0.4260047131,0.394626795,0.5934567787,0.1765950762,0.9870284429,0.651379213,0.6688781246,0.6096139597,0.2660740455,0.2650367132
20,7,0.3,0.3,7,10,0.0,0.1638808155,0.3445922805,0.491526904,0.0441682294,0.0564359168,0.0595513418,-0.197657657,0.1607715713,0.2438301139,0.0804490704,0.5542922511,0.1307184428,0.1169831094,0.412329659,0.0989323179,0.0871720199
20,7,0.3,0.3,7,10,0.05,0.1607872318,0.3404588139,0.4987539544,0.0440428092,0.0583474862,0.0615141096,-0.1821636734,0.1670299189,0.2540924769,0.0839180793,0.5554419088,0.1354512086,0.1212336646,0.4104336553,0.102471393,0.0911152795
20,7,0.3,0.3,7,10,0.1,0.1582580069,0.336670261,0.5050717321,0.04429924,0.0597840416,0.0633288397,-0.1682687899,0.1719057017,0.2632426536,0.0868809996,0.5630284737,0.1398845867,0.1268231881,0.4134877288,0.1052420149,0.0950883223
20,7,0.3,0.3,7,10,0.15,0.1549479059,0.3307745207,0.5142775735,0.0438635754,0.0616773473,0.0654599434,-0.1472714678,0.1784140048,0.2764246795,0.0906285573,0.5660997754,0.1469672752,0.1359758339,0.4122881828,0.1096958906,0.1012838762
20,7,0.3,0.3,7,10,0.2,0.1522756454,0.3256470168,0.5220773378,0.043934057,0.0632601715,0.0674229733,-0.1292166958,0.1838158454,0.2876559075,0.0940556335,0.5759342582,0.1536742141,0.145521755,0.416846367,0.1143428641,0.1077309439
20,7,0.3,0.3,7,10,0.25,0.1494680616,0.3192801085,0.5312518299,0.0436959736,0.0646517652,0.0692149908,-0.1073083872,0.1887659215,0.3008333274,0.0973653069,0.5843374687,0.1619913083,0.1571468722,0.4205365282,0.1195529701,0.115740667
20,7,0.3,0.3,7,10,0.3,0.1466319849,0.3119080944,0.5414599207,0.0435157622,0.0672764985,0.0720448604,-0.0823562681,0.197334503,0.3158202592,0.1019533309,0.5955374709,0.1750583545,0.1736121162,0.4264192328,0.1279722153,0.1257294907
20,7,0.3,0.3,7,10,0.35,0.1437170707,0.304862213,0.5514207162,0.0435358493,0.0688848445,0.0742545338,-0.0583037098,0.2030300416,0.3304026136,0.1056232461,0.6130119119,0.1874084472,0.1907137215,0.4334721952,0.1342163315,0.1343498134
20,7,0.3,0.3,7,10,0.4,0.1409371943,0.2952620416,0.5638007641,0.0433472249,0.0708544155,0.0764282033,-0.0267233192,0.2094944776,0.3486561574,0.1091684556,0.6288962192,0.2047619184,0.2125861535,0.4399444778,0.1438452068,0.1448215842
20,7,0.3,0.3,7,10,0.45,0.1380419181,0.2841461777,0.5778119042,0.0430035663,0.0728241192,0.078818747,0.0095195487,0.2162375667,0.3690530939,0.1136711934,0.6455909466,0.2272646974,0.2398229846,0.446814276,0.1535960254,0.1554504464
20,7,0.3,0.3,7,10,0.5,0.1352820366,0.2737314957,0.5909864677,0.042865061,0.0750308036,0.0813879305,0.0435234763,0.2235506378,0.3886078837,0.1177409506,0.6659380576,0.249894489,0.2666926355,0.4548354869,0.1643998556,0.1663363955
20,7,0.3,0.3,7,10,0.55,0.1323810476,0.260672689,0.6069462634,0.04262947,0.0768696799,0.0835766255,0.0856008855,0.2297265759,0.4121340022,0.1216641803,0.6876987713,0.2792757593,0.3003653332,0.4639180014,0.1755514507,0.1768307456
20,7,0.3,0.3,7,10,0.6,0.1293072446,0.2430451673,0.6276475881,0.0422562615,0.0774220594,0.0846131071,0.1415572535,0.2321034297,0.4425286178,0.1244284105,0.7122107385,0.3191562211,0.3446539828,0.4721457271,0.1875069715,0.1868978062
20,7,0.3,0.3,7,10,0.65,0.1262185168,0.2261992359,0.6475822473,0.0420590302,0.0790851938,0.0865266867,0.1951837755,0.2375910053,0.4722087692,0.1276920354,0.7404499974,0.3625061524,0.3904019004,0.4821783401,0.1974172593,0.1953413063
20,7,0.3,0.3,7,10,0.7,0.1233043882,0.2060652694,0.6706303424,0.0417438056,0.0796461824,0.0876878484,0.2584998036,0.2400905493,0.5064299996,0.1302171568,0.7686354419,0.4143620319,0.4434841892,0.4892374293,0.2073017506,0.2034492074
20,7,0.3,0.3,7,10,0.75,0.1200783376,0.183846467,0.6960751955,0.0412982621,0.0793872972,0.0879658875,0.3283822616,0.2400353243,0.5443653729,0.1312010086,0.7994380343,0.4740810648,0.5034748513,0.4986780117,0.2134289058,0.2082742142
20,7,0.3,0.3,7,10,0.8,0.1165753562,0.1540656979,0.729358946,0.0409946284,0.0774895386,0.0866822439,0.4212275503,0.2349640114,0.5942531867,0.1292903981,0.8377772041,0.5573336156,0.5838570363,0.50790411,0.2127761462,0.2070916454
20,7,0.3,0.3,7,10,0.85,0.1130539508,0.1213666583,0.7655793909,0.040374653,0.073032869,0.0831982025,0.5228460742,0.2225048253,0.6484713822,0.1243929544,0.8755711622,0.6493728609,0.6714173121,0.5152694381,0.2062096488,0.2014316947
20,7,0.3,0.3,7,10,0.9,0.1096275217,0.0855697504,0.8048027279,0.0399306319,0.0647176865,0.0761279173,0.633663227,0.1983122344,0.7072194094,0.114116722,0.9162052527,0.7520097459,0.76697032,0.5216753661,0.1856982245,0.1857378138
20,7,0.3,0.3,7,10,0.95,0.1055634663,0.0439628664,0.8504736673,0.0392339422,0.0478430121,0.0620488888,0.7625479344,0.1490144698,0.7757182133,0.0930225064,0.9658256864,0.8724684611,0.8787333631,0.5265869152,0.1379005118,0.1516430863
