pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.6131274302855115,0.1719342295300575,0.2149383401844315,0.0710261789275715,0.0586037779061709,0.0620141478291686,-0.1289301188756835,0.1792217036415105
0.05,0.1,0.5785290523275073,0.1840017775802754,0.2374691700922153,0.0778452343883647,0.0618150071418812,0.0692534376962231,-0.1305343850683355,0.1928834519799856
0.05,0.15,0.5427952449727692,0.1884857238084702,0.2687190312187608,0.0797440848635212,0.0677461441424368,0.0765829473548119,-0.1082524163981796,0.2120752356396856
0.05,0.2,0.5056660371069872,0.1979868903455214,0.2963470725475053,0.0818029014070791,0.0745894857447967,0.0882843208335438,-0.0996267081435375,0.2374632923231373
0.05,0.25,0.4704921675369531,0.1978424619486734,0.3316653705144048,0.0808798283448357,0.0785519648322388,0.0937637314957055,-0.064019553382942,0.2508676611601833
0.05,0.3,0.4289256749250417,0.2014420619931125,0.3696322630819034,0.080198165174719,0.0873216799065557,0.0999037774788005,-0.0332518609043215,0.2745471372919119
0.05,0.35,0.39533385179428,0.2090589934451726,0.3956071547606016,0.0815837822768442,0.0979333842038017,0.1130908714752225,-0.0225108321297435,0.308957639882826
0.05,0.4,0.3626774802800033,0.1796067103655134,0.4577158093545259,0.07667353065306,0.0947083287166415,0.113756190083262,0.0985023886234989,0.3031728475165451
0.05,0.45,0.3396133762915522,0.1905543828463468,0.4698322408621264,0.0765183017682655,0.1094636081736731,0.1263725738018358,0.0887234751694327,0.3452997901491821
0.05,0.5,0.311414287301428,0.1649105654927192,0.5236751472058633,0.0741287889214516,0.1010085546460855,0.1188594062703319,0.1938540162204248,0.3208765155625029
0.05,0.55,0.2910987668036978,0.1640351072103042,0.544866125985992,0.0721045792938667,0.1207306666860495,0.1392275769625693,0.2167959115653835,0.3806889103346684
0.05,0.6,0.270394400622157,0.134080657704695,0.5955249416731345,0.0686222347168339,0.106620311512136,0.1245963012874404,0.3273636262637444,0.3378369243117126
0.05,0.65,0.2533207421397633,0.1270703255193826,0.6196089323408417,0.0664964853018086,0.1118258787798403,0.129041347138486,0.3654682813020764,0.3526931046981666
0.05,0.7,0.2378313520719948,0.1073080768803425,0.6548605710476582,0.0642806934834708,0.1021500392683949,0.1196105950419789,0.4402444172869729,0.3239106735787688
0.05,0.75,0.2240506610376691,0.0973291856460348,0.6786201533162982,0.0633543060875955,0.1206245753581169,0.1393489872802119,0.4839617820242285,0.3805981379964459
0.05,0.8,0.2110521053216393,0.07018553494056,0.7187623597378026,0.0617670683226784,0.1023183431782276,0.1207470324859525,0.5783912898566824,0.3253837188424079
0.05,0.85,0.1975269414509589,0.0348183535162766,0.7676547050327746,0.0589355106278585,0.0555240968789399,0.0808137713946493,0.6980179980002214,0.1918619651525293
0.05,0.9,0.1890034440617793,0.0312209754471732,0.7797755804910613,0.0575862260664971,0.0556531734942526,0.0802490198435047,0.7173336295967149,0.1915553668320101
0.05,0.95,0.1786690367736988,0.0155982668592379,0.805732696367071,0.0555366296146086,0.0433400037596268,0.0709636783991655,0.774536162648595,0.1576436859184192
0.1,0.05,0.4565892678591505,0.2447950227752504,0.2986157093656396,0.0716296730283026,0.0628997852116287,0.0684046390066708,-0.1909743361848613,0.1942042094299284
0.1,0.1,0.4352827463615477,0.2495700477724714,0.3151472058660354,0.0742201720188035,0.0673128979591089,0.0745928429335845,-0.1839928896789075,0.2092186388518024
0.1,0.15,0.4175202755249792,0.2514920564381734,0.3309876680369108,0.0728418778738628,0.069573990735712,0.0750123838895591,-0.171996444839436,0.2141603653609832
0.1,0.2,0.3944828352405686,0.257266970336631,0.3482501944228741,0.0743774290718534,0.0771019292670286,0.0825696612040445,-0.1662837462503879,0.2367735197381018
0.1,0.25,0.3718786801466877,0.2631663148539082,0.3649550049994753,0.0741382578690499,0.081172354370648,0.0887391976380626,-0.1613776247083411,0.2510839063793587
0.1,0.3,0.3534829463393303,0.2542850794356184,0.3922319742251163,0.0728075924248012,0.0836694717233451,0.0940581732746144,-0.1163381846461204,0.2613971167213046
0.1,0.35,0.3325208310188035,0.2484146205977114,0.4190645483835393,0.0716061002554815,0.0891340293141175,0.1003565441022865,-0.0777646928118836,0.2786246027305217
0.1,0.4,0.3152071992001068,0.2508654593933995,0.4339273414065247,0.0732065863563073,0.0945566015506805,0.1082329116516166,-0.0678035773802743,0.2973461147529777
0.1,0.45,0.2987912454171882,0.2470814353960684,0.4541273191867713,0.0705146547023614,0.0958314662472357,0.1081942543618283,-0.0400355516053655,0.2998571868562998
0.1,0.5,0.281037662481954,0.2346694811687605,0.4842928563492955,0.068171929896579,0.1033762500698183,0.1151345705543767,0.0149538940117743,0.3218870706940134
0.1,0.55,0.2656371514276203,0.2151316520386632,0.5192311965337166,0.067377519278038,0.1026211311314744,0.1150881207693645,0.08896789245639,0.3203303830323135
0.1,0.6,0.2540628819020107,0.2058637929118962,0.5400733251860771,0.0672873773938176,0.1166909065342753,0.130169953695322,0.1283457393622846,0.3635517667638727
0.1,0.65,0.2390912120875481,0.1792223086323674,0.581686479280066,0.0632878486799945,0.1126655602314608,0.1250295961605049,0.2232418620153312,0.3503607166234266
0.1,0.7,0.2278635707143717,0.1678280191089826,0.6043084101766385,0.0624505283892226,0.1102667663107073,0.1230041191059848,0.2686523719586731,0.3435376517273996
0.1,0.75,0.2167692478613568,0.1406354849461129,0.6425952671925305,0.0617943270749446,0.1109055479155854,0.1258818557918422,0.3613242973003046,0.347692951623013
0.1,0.8,0.2056993667370376,0.1182335296078173,0.6760671036551462,0.0599726071602627,0.0954867722780718,0.1116585944691307,0.4396000444395116,0.3026321390252745
0.1,0.85,0.1946628152427599,0.0887012554160619,0.7166359293411861,0.0582114933709262,0.0926744107530422,0.1081109183202619,0.5392334185090623,0.2934597398263464
0.1,0.9,0.1856927008110294,0.0519164537273638,0.7623908454616217,0.0568986486955755,0.0701026558168647,0.0898466279622398,0.658557938006894,0.2300519395959693
0.1,0.95,0.1782735251638769,0.0259437840239981,0.7957826908121401,0.055980126018123,0.0509500927430373,0.0753126158409259,0.7438951227641439,0.1772128013270005
0.15,0.05,0.3646905899344921,0.2867081435396136,0.348601266525976,0.068475432166067,0.0661608832846775,0.0702516824199958,-0.2248150205532513,0.2025734489893509
0.15,0.1,0.352200866570416,0.2879324519497901,0.3598666814798721,0.0698096625222547,0.0698162850556822,0.0741246997503939,-0.2159982224197082,0.2137572698617584
0.15,0.15,0.339982224197342,0.2882235307188166,0.3717942450839182,0.0691992269994309,0.0700143590480593,0.0745027389070677,-0.204652816353715,0.2145314570031864
