pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.7185448061326513,0.0735721975336073,0.2078829963337422,0.0032574924692792,0.0019009973970636,0.0029910227735839,0.0607386012665274,0.0067930175677112
0.05,0.1,0.690680418842352,0.0721003666259303,0.2372192145317196,0.0035419261288639,0.001909705875845,0.0033769400900608,0.0930184812798589,0.0071963518417509
0.05,0.15,0.6562563548494627,0.0694608599044549,0.2742827852460817,0.003800592885073,0.0018946656387617,0.0037565766045678,0.1353610654371718,0.0075459078820913
0.05,0.2,0.6154186868125763,0.0652893234085102,0.3192919897789171,0.004154868655206,0.0019097890802551,0.0041954433941686,0.1887133429618966,0.008015021554679
0.05,0.25,0.5699814853905172,0.0597876791467615,0.3702308354627224,0.0041405107983372,0.0018391188595924,0.0042363318660962,0.2506554771691994,0.007914569585281
0.05,0.3,0.5233867348072385,0.0534230474391734,0.4231902177535822,0.0041994030810737,0.0018163186611245,0.0044944968346882,0.3163441228752353,0.0081271341569373
0.05,0.35,0.4785554105099465,0.0467699200088881,0.474674669481174,0.0041076444521588,0.001721266276205,0.0043797353375353,0.3811348294633976,0.0078222678899454
0.05,0.4,0.4377847961337655,0.0404582379735585,0.5217569658926747,0.0040695061378079,0.0016206715567683,0.0043373826367539,0.4408404899455577,0.0075787257502905
0.05,0.45,0.401448555716027,0.0345688034662816,0.5639826408176867,0.0039289569046066,0.0014931022891703,0.0042340348516878,0.4948450338851234,0.0072202394300285
0.05,0.5,0.3695734529496679,0.0292888790134428,0.6011376680368837,0.0038215238246647,0.0013952226739543,0.0041050720138776,0.5425599100099979,0.0068955173617862
0.05,0.55,0.3419692145317163,0.024627646928119,0.6334031385401642,0.0036088298249146,0.001289008557938,0.0038273619263322,0.5841478446839261,0.0064053790422083
0.05,0.6,0.3176884401733181,0.0205426730363291,0.6617688867903531,0.003426947049165,0.0011650960516791,0.0036243961067196,0.6206835407176947,0.005954588210078
0.05,0.65,0.2964580824352852,0.016894400622153,0.6866475169425622,0.0032146271514029,0.0010631897913227,0.0033914785697828,0.652858715698256,0.0055178581524283
