pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.7905578935673683,0.0815234973891791,0.1279186090434402,0.0041675114031976,0.0027585036262072,0.0034758268877942,-0.0351283857349179,0.0089928341402088
0.05,0.1,0.7795888012443116,0.0832052438617926,0.1372059548939009,0.0042971883723278,0.0029122330586247,0.0037011752010181,-0.0292045328296843,0.0095256413182677
0.05,0.15,0.7663966225975002,0.0846369736695922,0.148966403732919,0.0044981529212551,0.0028977990721457,0.004035585879107,-0.0203075436062654,0.0098311840233986
0.05,0.2,0.7504188534607271,0.0858473280746581,0.1637338184646146,0.0048301144519187,0.003061517384134,0.0044169701236553,-0.0079608376847017,0.0105400048919234
0.05,0.25,0.7315075991556387,0.0864715698255751,0.1820208310187748,0.0050137708166581,0.0032194674286693,0.0046512751439671,0.0090776913676245,0.0110902100013058
0.05,0.3,0.7087482168648038,0.0862481502055327,0.2050036329296745,0.0053420921191013,0.0033132332597383,0.0052566771422766,0.0325073325186091,0.0118831436617532
0.05,0.35,0.6819515164981598,0.0846987223641818,0.2333497611376515,0.0056259334218105,0.0034394168644503,0.0057522818852506,0.0639523164092879,0.0126311156141513
0.05,0.4,0.6514807688034726,0.0815800022219752,0.2669392289745572,0.0057684454008171,0.0034927878136391,0.0061241363858196,0.1037792245306066,0.0131097120130979
0.05,0.45,0.6181053327407997,0.0766748139095652,0.3052198533496265,0.00584459564259,0.0034904300962822,0.0063695791087744,0.1518702255304959,0.0133504393013389
0.05,0.5,0.5835984890567758,0.0701741584268413,0.3462273525163883,0.0060138253628264,0.0034446233345136,0.0066996031873409,0.2058790356627056,0.0135888498563682
0.05,0.55,0.5492952116431468,0.0623797355849351,0.3883250527719163,0.0058708799607499,0.003315447745373,0.0066489837201714,0.2635655816020461,0.0132798792109175
0.05,0.6,0.5163298522386417,0.0542029107876901,0.4294672369736665,0.0056321747201382,0.0032178267983456,0.0065515223691693,0.3210614153982862,0.0129871759658605
0.05,0.65,0.4856133540717672,0.0458438840128874,0.4685427619153417,0.0055684230247248,0.0030131704567874,0.0063034605217097,0.3768549938895669,0.0123298014352846
0.05,0.7,0.4573378180202176,0.0379573158537942,0.504704866125992,0.0053124801358678,0.0029238844169097,0.006097091901187,0.4287902344184035,0.0119448607350065
0.05,0.75,0.4317295856015944,0.0306808910121098,0.5375895233862883,0.0051132474064302,0.0024971662440561,0.0057056675727378,0.4762277413620684,0.0107000000608501
0.05,0.8,0.4081271303188555,0.0234876569270081,0.568385212754142,0.0049338845950577,0.0022553654220938,0.005437703986647,0.5214098989001258,0.0099484348308348
0.05,0.85,0.3868844461726509,0.016963326297078,0.5961522275302711,0.0047309421479373,0.001969488484372,0.0051754724726671,0.562225574936115,0.0091144494414111
0.05,0.9,0.3674069658926741,0.0108318409065659,0.6217611932007527,0.0045729462085731,0.0015127507834764,0.0048258875382326,0.6000975113876209,0.0078513891051855
0.05,0.95,0.349747483612934,0.0052486834796133,0.6450038329074597,0.0042716726557876,0.0011033306595754,0.0044342900943128,0.6345064659482329,0.0066409514134638
0.1,0.05,0.6580958782357501,0.1338394067325848,0.2080647150316638,0.0046961241357166,0.0034383169725245,0.0040908026038644,-0.0596140984335057,0.0109674365489134
0.1,0.1,0.648471736473734,0.1341290412176414,0.2173992223086315,0.0048993762614225,0.0034781589738396,0.0043586398815858,-0.0508588601266513,0.0113149578292651
0.1,0.15,0.6378134873902984,0.1340667036995884,0.2281198089101208,0.0048930751820054,0.0036283931414266,0.0044966972827142,-0.040013598489056,0.0117534835655674
0.1,0.2,0.6260350072214208,0.1335554160648816,0.240409576713698,0.005100789908594,0.0036685334409578,0.0047687183753112,-0.0267012554160651,0.012105785257227
0.1,0.25,0.612731485390503,0.132576291523164,0.2546922230863267,0.0051988427883341,0.0036584009957454,0.0051301996454117,-0.0104603599600012,0.0124470016369026
0.1,0.3,0.5979579157871308,0.1304861793134099,0.2715559048994545,0.0052884402079774,0.0038008238976216,0.0052860347316153,0.0105835462726346,0.0128876825268586
0.1,0.35,0.5816866459282348,0.1272593822908571,0.2910539717809146,0.0054014328843842,0.0038552649450032,0.0055848318437714,0.0365352071992002,0.0132953617337779
0.1,0.4,0.5638334629485614,0.1230657593600715,0.3131007776913684,0.0054491079897936,0.0039382975317144,0.0058704933973612,0.0669692589712253,0.0137470884607902
0.1,0.45,0.5447415953782881,0.1174428952338636,0.3378155093878419,0.0054941565593755,0.0040111983267708,0.0060995004794514,0.1029297189201145,0.0141218971329932
0.1,0.5,0.5241046550383289,0.1100149761137655,0.3658803688479019,0.0053961979923512,0.0040201824339459,0.0063060073754707,0.1458504166203708,0.0143463722433625
0.1,0.55,0.5028927119209026,0.101385034996112,0.3957222530829879,0.0054417977207497,0.0040474023797709,0.0065162285676052,0.1929521830907639,0.014611033327147
0.1,0.6,0.481340551049884,0.0911425174980556,0.427516931452058,0.0053604670077106,0.0038925458472072,0.0064136214388397,0.2452318964559467,0.0141987131332542
0.1,0.65,0.4595617264748314,0.0798132874125098,0.4606249861126515,0.0052612616227857,0.0037453053699184,0.0063054915274374,0.3009984112876319,0.0137961022672744
0.1,0.7,0.4388124208421301,0.0682793356293748,0.4929082435284902,0.0051389738637401,0.003629881792184,0.0062372195401671,0.3563495722697406,0.0134969831245352
0.1,0.75,0.4184219420064447,0.0562115320519943,0.525366525941564,0.0050442109442819,0.0033446777451979,0.0060845411062808,0.4129434618375753,0.0127738965966767
0.1,0.8,0.3991045661593111,0.0441794467281411,0.5567159871125389,0.0048946047659171,0.0030085603357513,0.0057602261669959,0.4683570936562566,0.0117773468384986
0.1,0.85,0.3811334962781945,0.0324639373402955,0.5864025663815171,0.004673317770684,0.0026051507540225,0.0053729161409237,0.521474691700926,0.0105832176489688
0.1,0.9,0.3641814131763101,0.0212780357738029,0.6145405510498744,0.0044336476132261,0.0022202864598085,0.005008674906453,0.5719844795022685,0.0094492478260701
0.1,0.95,0.3483431285412764,0.0103142428619042,0.6413426285968309,0.0042890192805488,0.0015302532130737,0.0045898324032268,0.6207141428730224,0.0076503388293744
0.15,0.05,0.5654063104099569,0.170694689478946,0.2638990001110982,0.0049473966394089,0.0037898074732262,0.0045243812468422,-0.0774903788467938,0.0121039961932947
0.15,0.1,0.5586022553049618,0.1698391400955448,0.2715586045994871,0.0049717343745228,0.0038009814660067,0.0046831311471631,-0.0681196755916025,0.0122850940791766
0.15,0.15,0.5513289190089938,0.168601655371625,0.2800694256193747,0.0050093601541065,0.0038631326570682,0.0048207837759532,-0.0571338851238753,0.0125470490900896
0.15,0.2,0.5432818797911331,0.1665238751249858,0.2901942450838802,0.0050048142888615,0.0040312291926855,0.0049916051960082,-0.0428535051660914,0.0130540635813793
0.15,0.25,0.534675147205865,0.1641417953560714,0.3011830574380612,0.0051182921460402,0.0040439933040257,0.0052053705840892,-0.0271005332740817,0.0132933571921406
0.15,0.3,0.5252732918564589,0.1610839017886904,0.3136428063548485,0.0052022033725281,0.0040490857317723,0.0053491355138675,-0.0085249972225323,0.0134473069774122
0.15,0.35,0.5151874236196021,0.1569547939117878,0.3278577824686148,0.0050949002427671,0.0041737038659086,0.0055089355428559,0.0139481946450391,0.0138563432746731
0.15,0.4,0.5041468503499666,0.1520771469836677,0.3437760026663691,0.0051418994891363,0.0041820493266464,0.0057652601037587,0.0396217086990336,0.0141293587570517
0.15,0.45,0.4921389956671415,0.1459405288301306,0.3619204755027194,0.0051929002014591,0.0042534939243817,0.0059563476538791,0.0700394178424581,0.0144633355026425
