pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.7539425563826193,0.0774505221642034,0.1686069214531708,0.0031202921208978,0.0019464185785359,0.002794571598921,0.0137058771247639,0.0066874087559929
0.05,0.1,0.735156860348852,0.0775893956227079,0.1872537440284402,0.0033561124811215,0.0019629839902043,0.0030837491400033,0.0320749527830243,0.007009717120412
0.05,0.15,0.7119718753471853,0.0769341573158537,0.2110939673369621,0.0035257394455968,0.0020276920605906,0.0033974080385951,0.0572256527052547,0.0074527921597763
0.05,0.2,0.6836986223752921,0.0752383846239304,0.2410629930007768,0.003776281797357,0.0020531887966562,0.0037238907814357,0.0905862237529159,0.0078302683747481
0.05,0.25,0.6499805466059327,0.0722478557938004,0.2777715976002649,0.0039294274209793,0.0020726375739574,0.0039656363707692,0.133275886012664,0.008110911518684
0.05,0.3,0.6116530607710245,0.0676512220864344,0.3206957171425424,0.0041497571973919,0.0020701838768854,0.0043174919725312,0.1853932729696735,0.0084578597263021
0.05,0.35,0.5707799244528403,0.0617292578602376,0.3674908176869194,0.0041952854140574,0.0020130076293531,0.0044381608250593,0.2440323019664441,0.0084641760837656
0.05,0.4,0.5300627263637373,0.0552160815464948,0.414721192089774,0.0041757291405219,0.0019567718511235,0.0044812697866772,0.3042890289967843,0.0083948134889243
0.05,0.45,0.4910702588601234,0.0483994167314743,0.4605303244083953,0.0040917377223546,0.0018835010084013,0.0045056888787981,0.3637314909454466,0.0082726908956008
0.05,0.5,0.4552893734029523,0.0417556327074767,0.5029549938895679,0.003989255097077,0.0017481248500331,0.004344185168765,0.4194437284746144,0.0078404348688313
0.05,0.55,0.4231699977780243,0.0356579380068882,0.5411720642150923,0.0038491149834151,0.0016113969208735,0.0041692897482915,0.4698561882013158,0.0073920835900387
0.05,0.6,0.394291845350512,0.0299670369958894,0.5757411176535965,0.0037585139121248,0.0015222255226652,0.004077209181078,0.5158070436618176,0.0071216602264084
0.05,0.65,0.3686951560937623,0.024787868014665,0.606516975891571,0.003561989983854,0.0013728099806682,0.0038185286009108,0.5569412398622409,0.0065641485622473
0.05,0.7,0.3458935562715289,0.0201589767803576,0.6339474669481173,0.0033876362008493,0.0012448214810051,0.0036103492020458,0.593629513387402,0.0060999921640561
0.05,0.75,0.3254279468947924,0.015876552605266,0.6586955004999445,0.0032481434433742,0.0011102218961061,0.0034403881042413,0.6269423952894124,0.0056608318964536
0.05,0.8,0.3071783579602234,0.0121021164315076,0.6807195256082613,0.0030763387172751,0.0009886237449651,0.0032474926374794,0.656515292745246,0.0052247401274096
0.05,0.85,0.2907315242750826,0.0086415898233529,0.7006268859015675,0.0029576347059948,0.000834504733335,0.0030975049746497,0.6833437062548616,0.0047665144413199
0.05,0.9,0.2758693034107281,0.0055068159093434,0.7186238806799231,0.0028252142206365,0.0006499234436935,0.0029074508565226,0.7076102488612362,0.0042072977439096
0.05,0.95,0.2624398289078997,0.0026270692145317,0.7349331018775634,0.0026769973091033,0.0004520419210991,0.0027153909028101,0.7296789634484999,0.0036194747450085
0.1,0.05,0.6115868014665,0.1237122541939776,0.2647009443395176,0.0035416524237238,0.0023707551155791,0.0032739256418134,0.0172764359515624,0.0080154358729718
0.1,0.1,0.5963654593933995,0.1218607599155641,0.2817737806910349,0.0035325518212037,0.0024003469749688,0.0033165976917967,0.0380522608599066,0.0081172916417344
0.1,0.15,0.5791571492056442,0.1191763692923001,0.3016664815020528,0.0037034212778129,0.0023965338106076,0.0035866553201364,0.0633137429174524,0.0083797229413518
