time,f0,f1,f2
0.0,1.0,0.0,0.0
0.026134433664247517,0.999,0.0,0.001
0.03135121241162012,0.998,0.0,0.002
0.036627973581654635,0.997,0.0,0.003
0.039376456357345074,0.996,0.001,0.003
0.044812644156600724,0.995,0.002,0.003
0.05554533139562108,0.994,0.003,0.003
0.05865624049026693,0.993,0.004,0.003
0.05888455507155657,0.992,0.004,0.004
0.0818977102281109,0.991,0.005,0.004
0.09098856730987231,0.99,0.006,0.004
0.094674608031505,0.989,0.007,0.004
0.10032582796254298,0.988,0.007,0.005
0.10162267247812887,0.987,0.008,0.005
0.10542094706280743,0.986,0.009,0.005
0.12977608978770389,0.985,0.01,0.005
0.13491117785509424,0.984,0.011,0.005
0.13569318386456566,0.983,0.012,0.005
0.1382006144492687,0.982,0.012,0.006
0.14070493553871008,0.981,0.013,0.006
0.15167327875702694,0.98,0.013,0.007
0.15412418474105474,0.979,0.014,0.007
0.15755169858457546,0.978,0.015,0.007
0.17749071459470114,0.977,0.015,0.008
0.18520143574943598,0.976,0.016,0.008
0.18783361836934215,0.975,0.017,0.008
0.19013192882508073,0.974,0.018,0.008
0.20041856908018152,0.973,0.018,0.009
0.2218493678714099,0.972,0.019,0.009
0.22399633449409231,0.971,0.019,0.01
0.23840422650029686,0.97,0.02,0.01
0.24103895254011612,0.969,0.02,0.011
0.2521232179047702,0.968,0.02,0.012
0.25668457795180527,0.967,0.02,0.013
0.25847439362743946,0.966,0.02,0.014
0.2686786101208336,0.965,0.021,0.014
0.2689535546935473,0.964,0.021,0.015
0.2809898994793561,0.963,0.022,0.015
0.28111102413790107,0.962,0.022,0.016
0.28417232684234794,0.961,0.022,0.017
0.29167983942801273,0.96,0.022,0.018
0.3252482634886335,0.959,0.023,0.018
0.34960108763925224,0.958,0.023,0.019
0.37199770299198043,0.957,0.023,0.02
0.37241252117825124,0.956,0.024,0.02
0.3767537140709554,0.955,0.024,0.021
0.39895895446566043,0.954,0.025,0.021
0.3993964275516574,0.953,0.026,0.021
0.4093936861828311,0.952,0.026,0.022
0.41187049750416727,0.951,0.026,0.023
0.41272118124105817,0.95,0.027,0.023
0.4154169526226393,0.949,0.028,0.023
0.4199672059327861,0.948,0.028,0.024
0.4269432249946928,0.947,0.028,0.025
0.4285402419636946,0.946,0.029,0.025
0.4321404156483266,0.945,0.03,0.025
0.43751805291884505,0.944,0.03,0.026
0.4407365327476127,0.943,0.031,0.026
0.4454362471706624,0.942,0.031,0.027
0.45175980408314326,0.941,0.032,0.027
0.45340251026406037,0.94,0.032,0.028
0.4595084696289778,0.941,0.031,0.028
0.4615041560940818,0.94,0.032,0.028
0.4616976718705349,0.939,0.033,0.028
0.46642790590708905,0.938,0.033,0.029
0.47746278356097177,0.937,0.033,0.03
0.47765541646985465,0.936,0.034,0.03
0.49017342332964364,0.935,0.035,0.03
0.49469201364342213,0.934,0.035,0.031
0.5021614430495934,0.933,0.035,0.032
0.502676542501264,0.932,0.036,0.032
0.5164339610235237,0.931,0.036,0.033
0.5227510498298498,0.93,0.037,0.033
0.527108876744122,0.929,0.038,0.033
0.5273953099415822,0.93,0.037,0.033
0.5282964567885525,0.929,0.038,0.033
0.542190727911225,0.928,0.039,0.033
0.5465862964237114,0.927,0.039,0.034
0.5520273445948228,0.926,0.039,0.035
0.5703982249551433,0.925,0.04,0.035
0.5944313077847686,0.924,0.041,0.035
0.6176241735246046,0.923,0.041,0.036
0.6187012938864322,0.922,0.041,0.037
0.6219962028525121,0.921,0.042,0.037
0.6257068125579381,0.92,0.042,0.038
0.6259821622289848,0.919,0.042,0.039
0.6342525230359664,0.918,0.043,0.039
0.6407297980226527,0.917,0.043,0.04
0.6418890675685089,0.916,0.044,0.04
0.6426385131872983,0.915,0.045,0.04
0.6438271813265551,0.914,0.045,0.041
0.6552180454910368,0.913,0.045,0.042
0.6585078570526294,0.912,0.046,0.042
0.6587564775199546,0.913,0.046,0.041
0.665340041743798,0.914,0.045,0.041
0.6907653462684324,0.913,0.046,0.041
0.7145798724478293,0.914,0.045,0.041
0.7210220853444551,0.913,0.045,0.042
0.7222451859234575,0.912,0.046,0.042
0.7230418862323271,0.911,0.047,0.042
0.7240046922751698,0.91,0.047,0.043
0.7316595110083741,0.909,0.048,0.043
0.7343555039257949,0.91,0.048,0.042
0.7405912645980948,0.909,0.048,0.043
0.7438073416667305,0.908,0.049,0.043
0.7547157467794993,0.907,0.049,0.044
0.7555527442627324,0.906,0.049,0.045
0.7567865567272126,0.905,0.049,0.046
0.7657451543499759,0.906,0.049,0.045
0.7743744504175766,0.905,0.05,0.045
0.7759552214033668,0.904,0.05,0.046
0.7760070198808174,0.903,0.05,0.047
0.7854988017218789,0.902,0.05,0.048
0.7855962780868933,0.901,0.051,0.048
0.7906859908046379,0.9,0.052,0.048
0.7972194646257532,0.899,0.052,0.049
0.8140855108897715,0.898,0.053,0.049
0.8233115117029197,0.897,0.053,0.05
0.8265030250813336,0.896,0.053,0.051
0.8282555625770117,0.895,0.053,0.052
0.8329916098533957,0.894,0.053,0.053
0.8347551822321988,0.893,0.053,0.054
0.8367063829977491,0.892,0.054,0.054
0.8763986570351269,0.891,0.055,0.054
0.8856996317750009,0.89,0.055,0.055
0.9001135944987033,0.889,0.056,0.055
0.9016557859474836,0.888,0.056,0.056
0.915807450503589,0.887,0.057,0.056
0.9183393076215687,0.886,0.057,0.057
0.9306264636662727,0.885,0.057,0.058
0.943660287207407,0.884,0.058,0.058
0.9454584489363516,0.883,0.058,0.059
0.952643880077204,0.884,0.058,0.058
0.9530745965240027,0.883,0.058,0.059
0.9620014980059204,0.882,0.058,0.06
0.9711919890410783,0.883,0.058,0.059
