time,f0,f1,f2
0.0,1.0,0.0,0.0
0.01653666912718789,0.999,0.0,0.001
0.022614088888778965,0.998,0.0,0.002
0.03568819034482817,0.997,0.001,0.002
0.03681087682322365,0.998,0.0,0.002
0.044728465607197704,0.997,0.0,0.003
0.04824699169277487,0.996,0.001,0.003
0.05070230256974762,0.995,0.001,0.004
0.056591552257006864,0.994,0.002,0.004
0.0590523146767466,0.993,0.002,0.005
0.0633920310378981,0.992,0.002,0.006
0.11144888168073269,0.991,0.003,0.006
0.1272882527935238,0.99,0.003,0.007
0.12840618715607538,0.989,0.003,0.008
0.13774312020803683,0.988,0.003,0.009
0.13939611074850417,0.987,0.003,0.01
0.1433574322554098,0.986,0.004,0.01
0.1536404706838445,0.985,0.004,0.011
0.15573105597402995,0.984,0.004,0.012
0.1577065594486194,0.983,0.004,0.013
0.1625831320529381,0.982,0.005,0.013
0.16303031802885418,0.981,0.006,0.013
0.17005460509262943,0.98,0.006,0.014
0.17262890500549616,0.979,0.006,0.015
0.1824106164385925,0.978,0.007,0.015
0.18244335283635332,0.977,0.008,0.015
0.18920553487759958,0.976,0.008,0.016
0.19777571633246305,0.975,0.009,0.016
0.19878623507553986,0.974,0.01,0.016
0.20846048589624758,0.973,0.011,0.016
0.2114821640207993,0.972,0.012,0.016
0.21986223275376707,0.971,0.012,0.017
0.22271783513165902,0.97,0.012,0.018
0.22761219615779835,0.969,0.013,0.018
0.23340243764830154,0.968,0.014,0.018
0.2424120228106708,0.967,0.015,0.018
0.2430805074961938,0.966,0.015,0.019
0.2461495908203158,0.965,0.015,0.02
0.2598495883418755,0.964,0.016,0.02
0.2599361186411424,0.963,0.016,0.021
0.2652485897241509,0.962,0.017,0.021
0.2928136257115811,0.961,0.017,0.022
0.2959134866455414,0.96,0.017,0.023
0.3028718101804127,0.959,0.018,0.023
0.3037313650189106,0.958,0.018,0.024
0.30753792727986357,0.957,0.018,0.025
0.3079651532219414,0.956,0.019,0.025
0.31066457981676093,0.955,0.02,0.025
0.31858774973302306,0.954,0.021,0.025
0.32906206964091134,0.953,0.021,0.026
0.32981047839342476,0.952,0.021,0.027
0.3330714749588215,0.951,0.021,0.028
0.33844073832299226,0.95,0.022,0.028
0.3437233828791313,0.951,0.022,0.027
0.3463867409904778,0.95,0.023,0.027
0.34648378384050976,0.949,0.024,0.027
0.3520899468825363,0.948,0.024,0.028
0.3529941843245376,0.947,0.025,0.028
0.3666748226377698,0.946,0.025,0.029
0.37012238223705457,0.945,0.026,0.029
0.3849514149753647,0.944,0.027,0.029
0.3915701914677524,0.943,0.027,0.03
0.3929340119057952,0.942,0.027,0.031
0.39479457825318015,0.941,0.027,0.032
0.4103098502038742,0.94,0.028,0.032
0.4111225723275154,0.939,0.029,0.032
0.4157611254325596,0.94,0.029,0.031
0.4177386643885517,0.939,0.029,0.032
0.4443713179940958,0.938,0.03,0.032
0.44570017148749685,0.937,0.03,0.033
