time,f0,f1,f2
0.0,1.0,0.0,0.0
0.0042254845725314474,0.999,0.001,0.0
0.005226037652262969,0.998,0.001,0.001
0.020371780861882544,0.997,0.001,0.002
0.03014969127939658,0.996,0.001,0.003
0.036410408496805394,0.995,0.001,0.004
0.04079008862103346,0.994,0.002,0.004
0.04110733406966764,0.993,0.003,0.004
0.04749918195947393,0.992,0.004,0.004
0.04827309407414013,0.991,0.004,0.005
0.051194248856110604,0.99,0.004,0.006
0.053272958364062394,0.989,0.004,0.007
0.06458629351646507,0.988,0.004,0.008
0.07421377554697658,0.987,0.005,0.008
0.07461988149072368,0.986,0.005,0.009
0.08730850168407399,0.985,0.006,0.009
0.11727339237546121,0.984,0.006,0.01
0.11859064412995415,0.983,0.007,0.01
0.1279710387426087,0.982,0.008,0.01
0.13699339206847075,0.981,0.009,0.01
0.14315262756055044,0.98,0.009,0.011
0.14810896210307864,0.979,0.01,0.011
0.1507721776325698,0.978,0.01,0.012
0.16078731267376073,0.977,0.011,0.012
0.1608684248636623,0.976,0.011,0.013
0.1616534150580794,0.975,0.011,0.014
0.1750675141351239,0.974,0.012,0.014
0.18017272802356443,0.973,0.012,0.015
0.19211149933208715,0.972,0.013,0.015
0.20227377235956023,0.971,0.014,0.015
0.21472292430314643,0.97,0.015,0.015
0.2215534663509602,0.969,0.016,0.015
0.2269374579230823,0.968,0.017,0.015
0.2471440873976998,0.967,0.017,0.016
0.25017112867528235,0.966,0.018,0.016
0.2569120615004565,0.965,0.019,0.016
0.258985320417032,0.964,0.019,0.017
0.2611437467426787,0.963,0.019,0.018
0.2651657360706357,0.962,0.019,0.019
0.27586104435847797,0.961,0.019,0.02
0.2813619403690076,0.96,0.019,0.021
0.2852557687944838,0.959,0.019,0.022
0.28752119246916763,0.958,0.019,0.023
0.29246833811701983,0.957,0.02,0.023
0.29456906405014727,0.956,0.02,0.024
0.30353308667804874,0.955,0.021,0.024
0.3068266418804098,0.954,0.022,0.024
0.3075040507171536,0.953,0.023,0.024
0.31005730109067176,0.952,0.023,0.025
0.34564814271636235,0.951,0.024,0.025
0.3780557492876527,0.95,0.024,0.026
0.3800352453405481,0.949,0.025,0.026
0.38380509640529603,0.948,0.026,0.026
0.38607601004472386,0.947,0.027,0.026
0.3869252958288313,0.946,0.027,0.027
0.38836394875200075,0.945,0.027,0.028
0.41166192167629845,0.944,0.027,0.029
0.4333483158783238,0.943,0.028,0.029
0.43486135020563066,0.942,0.028,0.03
0.4355633437004645,0.941,0.028,0.031
0.4377379224554141,0.94,0.029,0.031
0.4443932396788185,0.939,0.03,0.031
0.46013728770152235,0.938,0.031,0.031
0.4672503180188525,0.937,0.032,0.031
0.47427830484319144,0.936,0.032,0.032
0.4875192403017734,0.935,0.032,0.033
0.4888450624334311,0.934,0.033,0.033
0.4959278569173402,0.933,0.033,0.034
0.4961679620415862,0.932,0.033,0.035
0.49985017829193096,0.933,0.033,0.034
0.5045106202505908,0.932,0.033,0.035
0.5052467822864978,0.933,0.032,0.035
0.5121318465227618,0.932,0.033,0.035
0.5137408185407212,0.931,0.034,0.035
0.5187269905024117,0.93,0.034,0.036
0.5196419130778079,0.929,0.035,0.036
0.5282127853779943,0.928,0.036,0.036
0.552208531872215,0.927,0.036,0.037
0.5525570196349769,0.926,0.036,0.038
0.5613306154938696,0.925,0.036,0.039
0.5775834745808461,0.924,0.036,0.04
0.5807399214220471,0.923,0.037,0.04
0.5878461538247766,0.922,0.037,0.041
0.5939987129637592,0.921,0.038,0.041
0.5985713703598331,0.922,0.038,0.04
0.5997674582973853,0.921,0.039,0.04
0.6014511595371042,0.92,0.039,0.041
0.6031064894641452,0.919,0.04,0.041
0.6160640098771818,0.918,0.041,0.041
0.6322672840246752,0.917,0.041,0.042
0.6396416796589034,0.916,0.041,0.043
0.6425123614964819,0.915,0.041,0.044
0.6525698559250896,0.916,0.04,0.044
0.653474289792324,0.915,0.041,0.044
0.6554781996026318,0.914,0.042,0.044
0.6586256876596813,0.913,0.042,0.045
0.6647991915820239,0.912,0.042,0.046
0.6649478390127055,0.911,0.043,0.046
0.674155963570917,0.91,0.044,0.046
0.6743224879510679,0.909,0.045,0.046
0.6760754443598305,0.908,0.046,0.046
0.6785609498360425,0.907,0.046,0.047
0.6829502385509248,0.906,0.046,0.048
0.6887424817808133,0.907,0.045,0.048
0.7094521301203216,0.906,0.046,0.048
0.7263145776670272,0.905,0.046,0.049
0.7339600601558964,0.906,0.045,0.049
0.7605217328554621,0.905,0.045,0.05
0.7664549485476456,0.904,0.045,0.051
0.7704959850738293,0.903,0.046,0.051
0.7758193036322625,0.902,0.047,0.051
0.7919849495840937,0.901,0.048,0.051
0.7949974252653809,0.9,0.048,0.052
0.8112999040940336,0.899,0.048,0.053
0.8138209913100135,0.898,0.049,0.053
0.8248519468944168,0.899,0.048,0.053
0.8290937895256338,0.898,0.049,0.053
0.8608287972502203,0.897,0.05,0.053
0.862381989476871,0.896,0.05,0.054
0.8704218685508632,0.895,0.05,0.055
0.8776336044969264,0.894,0.05,0.056
0.8832405358015872,0.893,0.051,0.056
0.9028859339765266,0.892,0.052,0.056
0.9058087013506682,0.891,0.052,0.057
0.9067655450761737,0.89,0.053,0.057
0.9241111075074969,0.889,0.054,0.057
0.9327571758687223,0.888,0.055,0.057
0.9336577464304505,0.889,0.054,0.057
0.9344486280585248,0.888,0.055,0.057
0.9395273590162009,0.887,0.056,0.057
0.9532136389801769,0.886,0.056,0.058
0.9581345150150611,0.887,0.055,0.058
0.9598510611550055,0.886,0.055,0.059
0.961916760725011,0.885,0.056,0.059
0.9626502085468456,0.884,0.056,0.06
0.9667246706467623,0.883,0.057,0.06
0.9768106549123524,0.882,0.058,0.06
0.9774146820101592,0.881,0.058,0.061
0.9798967434011665,0.88,0.059,0.061
0.9904164037806324,0.879,0.06,0.061
0.9913796260018621,0.878,0.06,0.062
0.9959596917698919,0.877,0.06,0.063
0.9960086665359034,0.876,0.061,0.063
1.003487801409505,0.875,0.061,0.064
1.0122594981581916,0.874,0.061,0.065
1.012282908389981,0.873,0.061,0.066
1.0287027774931439,0.872,0.062,0.066
1.0305668459709945,0.871,0.063,0.066
1.031201627550207,0.87,0.064,0.066
1.040962605380978,0.869,0.065,0.066
1.04433705145548,0.868,0.066,0.066
1.0509026771794046,0.867,0.067,0.066
1.0531711013621763,0.866,0.067,0.067
1.0595872598754064,0.865,0.067,0.068
1.0613514598572829,0.864,0.067,0.069
1.0706713412147255,0.863,0.067,0.07
1.0731092641500843,0.862,0.068,0.07
1.079472490368814,0.861,0.068,0.071
1.085352022572461,0.86,0.068,0.072
1.0853738267416329,0.859,0.068,0.073
1.0884833280683945,0.858,0.069,0.073
1.1350292928843142,0.857,0.069,0.074
1.1426748748652735,0.856,0.07,0.074
1.1453849835603884,0.855,0.071,0.074
1.1487908145217818,0.856,0.07,0.074
1.1581274630618614,0.855,0.071,0.074
1.1607503337996976,0.854,0.072,0.074
1.182197375131003,0.853,0.072,0.075
1.1829635895147612,0.852,0.072,0.076
1.1923446526849748,0.851,0.073,0.076
1.192602681924667,0.85,0.074,0.076
1.206619506213568,0.849,0.075,0.076
1.2119484895636858,0.848,0.075,0.077
1.2328425437453052,0.847,0.076,0.077
1.2329471940179768,0.846,0.076,0.078
1.2394273062122279,0.845,0.077,0.078
1.249309936239714,0.844,0.078,0.078
1.2577180232369891,0.843,0.078,0.079
1.2588348327495735,0.842,0.079,0.079
1.260243411274493,0.841,0.08,0.079
1.276563938669807,0.84,0.081,0.079
1.2807614906588063,0.839,0.082,0.079
1.2838808655118485,0.838,0.083,0.079
1.2932607035444743,0.837,0.083,0.08
1.2959715398357716,0.836,0.084,0.08
1.3033345186235075,0.835,0.084,0.081
1.3061143189684281,0.834,0.084,0.082
1.3096767807481828,0.833,0.084,0.083
1.3160193179220616,0.832,0.085,0.083
1.3232354297715276,0.833,0.085,0.082
1.3288058730716947,0.832,0.086,0.082
1.3492057216570494,0.831,0.087,0.082
1.35138671752132,0.832,0.086,0.082
1.3574878780507822,0.831,0.086,0.083
1.3585814933733458,0.83,0.087,0.083
1.3796236913724056,0.829,0.087,0.084
1.38052903793069,0.828,0.088,0.084
1.3857851553394593,0.827,0.089,0.084
1.3892228748388924,0.826,0.09,0.084
1.4025881062445695,0.825,0.091,0.084
1.4204138766895131,0.824,0.092,0.084
1.4312282437349746,0.823,0.092,0.085
1.4318918694247174,0.822,0.092,0.086
