time,f0,f1,f2
0.0,1.0,0.0,0.0
0.005063110248868577,0.999,0.0,0.001
0.0053915839728124575,0.998,0.001,0.001
0.006479216354091008,0.997,0.001,0.002
0.008699187886842867,0.996,0.001,0.003
0.017561800079686836,0.995,0.001,0.004
0.018300287723227296,0.994,0.001,0.005
0.02773773497091412,0.993,0.001,0.006
0.028818730091367123,0.992,0.001,0.007
0.03012463610958968,0.991,0.001,0.008
0.03474426245611183,0.99,0.001,0.009
0.03809839904201969,0.989,0.001,0.01
0.04232535254447475,0.988,0.002,0.01
0.043315448140301534,0.987,0.003,0.01
0.1015034463395587,0.986,0.004,0.01
0.10520678131818868,0.985,0.004,0.011
0.11275445224274756,0.984,0.004,0.012
0.11736065929973023,0.983,0.004,0.013
0.12216735514206835,0.982,0.004,0.014
0.12231931583389231,0.981,0.004,0.015
0.12844686603673028,0.98,0.005,0.015
0.14133876272544788,0.979,0.006,0.015
0.1428813799529728,0.978,0.006,0.016
0.15670013495201446,0.977,0.006,0.017
0.15772024709166158,0.976,0.006,0.018
0.16214071155431586,0.975,0.007,0.018
0.17012182975236087,0.974,0.007,0.019
0.17269622370361637,0.973,0.008,0.019
0.175121091403682,0.972,0.009,0.019
0.17554876660878935,0.971,0.009,0.02
0.17718187483065717,0.97,0.009,0.021
0.18207819977123593,0.969,0.009,0.022
0.18650051355228525,0.968,0.01,0.022
0.21943725258554125,0.967,0.01,0.023
0.2241254518607074,0.966,0.01,0.024
0.22531498142891032,0.965,0.01,0.025
0.24065329787717019,0.964,0.011,0.025
0.2418352829900619,0.963,0.012,0.025
0.2640971386067112,0.962,0.012,0.026
0.28315303711581363,0.961,0.013,0.026
0.2865302642005773,0.96,0.013,0.027
0.29171107171549027,0.959,0.014,0.027
0.2954990166633551,0.958,0.015,0.027
0.3014246230491493,0.957,0.015,0.028
0.30154817825280794,0.956,0.016,0.028
0.31029635392917776,0.955,0.017,0.028
0.3148322724113916,0.954,0.018,0.028
0.3288087639259441,0.953,0.019,0.028
0.329728002213938,0.952,0.02,0.028
0.3312301403954752,0.951,0.02,0.029
0.33239930384164673,0.95,0.02,0.03
0.3389082988164294,0.949,0.02,0.031
0.3438571716350714,0.948,0.021,0.031
0.3622049211485903,0.949,0.02,0.031
0.3662287411691706,0.948,0.02,0.032
0.4095237383275743,0.947,0.021,0.032
0.41933622940741394,0.946,0.021,0.033
0.42804396934014444,0.945,0.021,0.034
