time,f0,f1,f2
0.0,1.0,0.0,0.0
0.013803575827486283,0.999,0.001,0.0
0.020804044480112166,0.998,0.002,0.0
0.020878224539096952,0.997,0.003,0.0
0.030344051830450747,0.996,0.003,0.001
0.03146273205604781,0.995,0.003,0.002
0.04130960984061456,0.994,0.004,0.002
0.047386332607792764,0.993,0.004,0.003
0.06051851008171656,0.992,0.005,0.003
0.08255941504854017,0.991,0.006,0.003
0.09084981281451149,0.99,0.006,0.004
0.09209817597876997,0.989,0.007,0.004
0.0922834636200187,0.988,0.008,0.004
0.09337197041726619,0.987,0.008,0.005
0.1088166488845402,0.986,0.008,0.006
0.1152162958469263,0.985,0.009,0.006
0.16090052599837212,0.984,0.009,0.007
0.17747038715861618,0.983,0.01,0.007
0.18243632388466066,0.982,0.01,0.008
0.183893573377597,0.981,0.01,0.009
0.190627482029565,0.98,0.01,0.01
0.20540401903912386,0.979,0.011,0.01
0.20744948182109302,0.978,0.011,0.011
0.22037693325343252,0.977,0.012,0.011
0.22296350519711902,0.976,0.013,0.011
0.2289140985902237,0.975,0.014,0.011
0.26524338009883036,0.974,0.014,0.012
0.2719965592545671,0.973,0.014,0.013
0.2739803036033368,0.972,0.014,0.014
0.28881026285972516,0.971,0.015,0.014
0.28965854695108656,0.97,0.015,0.015
0.29688111280673557,0.969,0.015,0.016
0.3039396466885307,0.968,0.016,0.016
0.31247576622475143,0.967,0.017,0.016
0.3274235381747896,0.966,0.017,0.017
0.3341435333067908,0.965,0.017,0.018
0.34116510815000145,0.966,0.016,0.018
0.3486526222510464,0.965,0.017,0.018
0.35205338553993026,0.964,0.018,0.018
0.36312900903505707,0.963,0.019,0.018
0.36413107103195225,0.962,0.02,0.018
0.36523483818126345,0.961,0.021,0.018
0.3769725245006915,0.96,0.021,0.019
0.3876476204392904,0.959,0.021,0.02
0.4047517634675019,0.958,0.022,0.02
0.4064394322209943,0.957,0.022,0.021
0.4306749152068561,0.956,0.022,0.022
0.4395414586030399,0.955,0.023,0.022
0.4474758458798403,0.954,0.023,0.023
0.4484133513340569,0.953,0.024,0.023
0.45484736274867943,0.952,0.024,0.024
0.4648538255872746,0.951,0.024,0.025
0.47413209152596253,0.95,0.024,0.026
0.4746271606415898,0.949,0.024,0.027
0.47493893613355065,0.948,0.025,0.027
0.4819708983612717,0.947,0.025,0.028
0.4906514340626799,0.946,0.025,0.029
0.5221766408393378,0.945,0.025,0.03
0.5321293967394317,0.944,0.026,0.03
0.5415315505720543,0.943,0.026,0.031
0.5446487240357353,0.942,0.026,0.032
0.5601949690079436,0.941,0.026,0.033
0.5716663781842306,0.94,0.027,0.033
0.573910438522427,0.939,0.028,0.033
0.574264564655007,0.938,0.028,0.034
0.5755010811982376,0.937,0.029,0.034
0.5815462579949651,0.936,0.03,0.034
0.5852705890560114,0.935,0.031,0.034
0.600765757921455,0.934,0.032,0.034
0.6161422859076168,0.933,0.032,0.035
0.6196800402684509,0.932,0.032,0.036
0.620402002710997,0.931,0.032,0.037
0.6308534789507537,0.93,0.033,0.037
0.6358164122843797,0.929,0.034,0.037
0.636900766228752,0.928,0.034,0.038
0.644070102623437,0.927,0.035,0.038
0.6445692375027404,0.926,0.036,0.038
0.6450034747074365,0.925,0.037,0.038
0.6468548957553274,0.926,0.037,0.037
0.6556640013587431,0.925,0.038,0.037
0.6685362877729683,0.924,0.038,0.038
0.671914741528712,0.923,0.038,0.039
0.6731083906596498,0.922,0.039,0.039
0.6759966246491692,0.921,0.039,0.04
0.6809371338418696,0.92,0.039,0.041
0.6829295264720499,0.919,0.039,0.042
0.6844354192487442,0.918,0.039,0.043
0.6845184610842874,0.917,0.04,0.043
0.6904051126679948,0.916,0.04,0.044
0.6981282683786325,0.915,0.04,0.045
0.7018530176082489,0.914,0.04,0.046
0.7065899788880953,0.913,0.041,0.046
0.7080064402038292,0.912,0.042,0.046
0.7086302469100616,0.911,0.042,0.047
0.7104637004323717,0.91,0.042,0.048
0.710543417837292,0.909,0.042,0.049
0.7146558575077238,0.908,0.042,0.05
0.735278335918795,0.907,0.043,0.05
0.7402223870907174,0.906,0.043,0.051
0.7411534564473209,0.905,0.044,0.051
0.744014293605058,0.904,0.045,0.051
0.7443366837728912,0.903,0.046,0.051
0.7520904665162114,0.902,0.046,0.052
0.7529709417189661,0.901,0.047,0.052
0.762601999679154,0.9,0.048,0.052
0.7775590839759032,0.899,0.049,0.052
0.791625328537177,0.898,0.049,0.053
0.7926573225418335,0.897,0.05,0.053
0.7975769610788745,0.896,0.051,0.053
0.8037637649560267,0.895,0.052,0.053
0.8055539729206993,0.894,0.053,0.053
0.8100765752006895,0.893,0.053,0.054
0.822116629672449,0.892,0.053,0.055
0.8402546946088558,0.891,0.054,0.055
0.8413894383634124,0.89,0.055,0.055
0.8646600552292427,0.889,0.056,0.055
0.8751769510041255,0.888,0.056,0.056
0.8787244832947758,0.887,0.057,0.056
0.8881271243693803,0.886,0.057,0.057
0.8882884621594501,0.887,0.057,0.056
0.8887109565714831,0.886,0.057,0.057
0.8901952626287605,0.887,0.057,0.056
0.8931453110259523,0.888,0.056,0.056
0.8942507107719895,0.887,0.056,0.057
0.8971489208672893,0.886,0.057,0.057
0.9036639058801353,0.885,0.058,0.057
0.9041434633181887,0.884,0.059,0.057
0.9074336219139808,0.885,0.059,0.056
0.9076522811112122,0.884,0.06,0.056
0.9213736323433985,0.883,0.06,0.057
0.9218346059518984,0.884,0.06,0.056
0.9276564375599711,0.883,0.06,0.057
0.928601278595413,0.882,0.061,0.057
0.9289352506867016,0.881,0.061,0.058
0.9382504815894585,0.88,0.062,0.058
0.9423988927536843,0.879,0.062,0.059
0.9506964673991176,0.878,0.063,0.059
0.952891602117106,0.877,0.063,0.06
0.9599913060459146,0.876,0.063,0.061
0.962244287260914,0.875,0.064,0.061
0.9685262748681693,0.874,0.065,0.061
0.9761120602835712,0.873,0.065,0.062
0.9810936413438871,0.872,0.065,0.063
0.9855695886084559,0.871,0.065,0.064
0.9869976084229214,0.87,0.066,0.064
0.9932964385192228,0.869,0.066,0.065
1.0071942318720473,0.868,0.067,0.065
1.0134434049735686,0.867,0.068,0.065
1.0205063031511192,0.866,0.068,0.066
1.0225661983604146,0.865,0.068,0.067
1.0283355911351155,0.864,0.069,0.067
1.0354215983853456,0.863,0.07,0.067
1.0656273183281082,0.862,0.071,0.067
1.073787139252405,0.861,0.071,0.068
1.0739934142314052,0.86,0.071,0.069
1.0831476597189953,0.859,0.072,0.069
1.0842061277301809,0.858,0.073,0.069
1.0909812469087126,0.857,0.074,0.069
1.0996132113731831,0.856,0.074,0.07
1.104321168441104,0.855,0.075,0.07
1.107374059625128,0.854,0.075,0.071
1.1094683624615311,0.853,0.076,0.071
1.10959461888601,0.852,0.076,0.072
1.1118222263546769,0.851,0.076,0.073
1.1137586551832932,0.85,0.076,0.074
1.1159204512791556,0.849,0.077,0.074
1.1185722289554982,0.848,0.077,0.075
1.1186981694683253,0.847,0.077,0.076
1.119444206869407,0.846,0.078,0.076
1.1281038054350774,0.845,0.079,0.076
1.1304362663510126,0.844,0.08,0.076
1.135969243461372,0.843,0.081,0.076
1.1414838134980592,0.842,0.082,0.076
1.1533856435436123,0.841,0.082,0.077
1.158791780661599,0.84,0.083,0.077
1.1625628311511178,0.839,0.083,0.078
1.170580450569432,0.838,0.083,0.079
1.1752876297915447,0.837,0.084,0.079
1.1794458037477311,0.836,0.085,0.079
1.179760020174099,0.835,0.085,0.08
1.1798625104233846,0.834,0.085,0.081
1.1850819034450315,0.833,0.086,0.081
1.187816460959286,0.832,0.086,0.082
1.1926312378616026,0.831,0.086,0.083
1.1942760641581947,0.83,0.087,0.083
1.1989821130255915,0.829,0.087,0.084
1.1992453594824732,0.828,0.088,0.084
1.1996334792295338,0.827,0.088,0.085
1.2010230865746736,0.826,0.089,0.085
1.2126299474657987,0.825,0.09,0.085
1.2152387281450496,0.824,0.09,0.086
1.2429313347081008,0.823,0.09,0.087
1.246898228975057,0.822,0.091,0.087
1.2488881273775776,0.821,0.091,0.088
1.2568224880144312,0.82,0.091,0.089
1.2640467467798104,0.819,0.091,0.09
1.2641940998093126,0.818,0.092,0.09
1.2695469735330618,0.817,0.092,0.091
1.2697961887806213,0.816,0.093,0.091
1.2779676634513921,0.815,0.094,0.091
1.2794899252118077,0.814,0.095,0.091
1.2883431200596265,0.813,0.096,0.091
1.2957138926831129,0.812,0.096,0.092
1.2977048424253301,0.811,0.096,0.093
1.3008812618418333,0.81,0.097,0.093
1.3030076831506439,0.809,0.097,0.094
1.3095136857032772,0.808,0.098,0.094
1.3126979149559657,0.807,0.098,0.095
1.3235516550742612,0.806,0.099,0.095
1.3303363026592534,0.805,0.1,0.095
1.3391583657026507,0.804,0.101,0.095
1.3425825080933629,0.803,0.102,0.095
1.35159779008868,0.802,0.103,0.095
1.3577939318741399,0.801,0.104,0.095
1.3631087456443864,0.8,0.105,0.095
1.3642644955031853,0.799,0.105,0.096
1.3691617844877872,0.798,0.105,0.097
1.3778001421306663,0.797,0.106,0.097
1.3863045039277349,0.796,0.107,0.097
1.3877285241580442,0.797,0.107,0.096
1.3971236927051978,0.796,0.107,0.097
1.4154894488412622,0.797,0.106,0.097
1.4217715258350594,0.796,0.107,0.097
1.4286779104698188,0.797,0.107,0.096
1.4289600762737784,0.796,0.107,0.097
1.4323498951391513,0.795,0.107,0.098
1.4340932670786932,0.794,0.108,0.098
1.4340937829879497,0.793,0.108,0.099
1.444905456230916,0.792,0.109,0.099
1.4545980152196183,0.793,0.108,0.099
1.4566281136390475,0.792,0.109,0.099
1.4577747486206631,0.791,0.11,0.099
1.4615678470017437,0.79,0.11,0.1
1.4642029057799906,0.789,0.111,0.1
1.4690479186691492,0.788,0.111,0.101
1.4792483752192938,0.787,0.112,0.101
1.5043935984170536,0.786,0.112,0.102
1.5092031746989856,0.785,0.113,0.102
1.5185096749744504,0.784,0.114,0.102
1.519222544627493,0.783,0.114,0.103
1.529601522417517,0.782,0.114,0.104
1.5335405264080986,0.781,0.114,0.105
1.5345261940140962,0.782,0.114,0.104
1.5385940421783908,0.781,0.114,0.105
1.5460221390107394,0.782,0.113,0.105
1.550111907794456,0.781,0.114,0.105
1.5683390720243338,0.78,0.115,0.105
1.5685170083354698,0.779,0.115,0.106
1.5715250357514805,0.778,0.115,0.107
1.5721446552370937,0.777,0.116,0.107
1.5723490765242039,0.776,0.117,0.107
1.5763839835229645,0.775,0.117,0.108
1.5767886090560848,0.774,0.117,0.109
1.5808633319021357,0.773,0.117,0.11
1.5865297547888648,0.772,0.118,0.11
1.5973149742982378,0.771,0.118,0.111
1.6043373135950325,0.772,0.117,0.111
1.6086461383384043,0.771,0.118,0.111
1.6119682842826994,0.77,0.119,0.111
1.6175988858405366,0.769,0.12,0.111
1.620057453153233,0.768,0.12,0.112
1.62172811609227,0.769,0.12,0.111
1.6331013185222039,0.768,0.12,0.112
1.6334642582806138,0.767,0.12,0.113
1.6406807342537322,0.766,0.12,0.114
1.6430496609781413,0.765,0.12,0.115
1.6448346003032146,0.764,0.121,0.115
1.6480662615630943,0.765,0.121,0.114
1.6585874815547283,0.764,0.121,0.115
1.6611725462272557,0.763,0.122,0.115
1.6734268620562283,0.764,0.121,0.115
1.673784379361989,0.763,0.121,0.116
1.6785872547787792,0.764,0.12,0.116
1.6860080267740931,0.765,0.119,0.116
1.70088082145762,0.764,0.119,0.117
1.7026713091167625,0.763,0.119,0.118
1.7130403957391178,0.762,0.119,0.119
1.7160783768481929,0.761,0.12,0.119
1.7184413722854839,0.76,0.12,0.12
1.720309841992573,0.759,0.121,0.12
1.730534722838505,0.758,0.122,0.12
1.7308055265893623,0.757,0.122,0.121
1.732406646999969,0.756,0.123,0.121
1.738235121432991,0.755,0.123,0.122
1.7412063160374698,0.754,0.124,0.122
1.7431463021913156,0.753,0.124,0.123
1.7435162320413713,0.754,0.123,0.123
1.7443873735817548,0.755,0.122,0.123
1.754706205159302,0.754,0.123,0.123
1.7678857174223082,0.753,0.124,0.123
1.7681254860891007,0.752,0.124,0.124
1.7774796812524116,0.751,0.124,0.125
1.7797901996236007,0.75,0.125,0.125
1.791266884359315,0.749,0.125,0.126
1.7915780014875442,0.748,0.126,0.126
1.7918365833541172,0.747,0.126,0.127
1.793322931874705,0.746,0.127,0.127
1.809764452777461,0.745,0.127,0.128
1.81732560039218,0.744,0.127,0.129
1.825286469926666,0.743,0.128,0.129
1.827673334955361,0.744,0.127,0.129
1.8303804192645654,0.743,0.128,0.129
1.830827693404907,0.742,0.129,0.129
1.8373731728056395,0.741,0.13,0.129
1.8398903063038914,0.74,0.131,0.129
1.8438076907669683,0.739,0.132,0.129
1.8521323323571957,0.738,0.132,0.13
1.866532352137219,0.737,0.132,0.131
1.889393930367435,0.736,0.132,0.132
1.8960507838291016,0.735,0.132,0.133
1.8972071778146569,0.734,0.133,0.133
1.9020599688748598,0.733,0.133,0.134
1.9084441255554565,0.732,0.133,0.135
1.947322009518233,0.731,0.134,0.135
1.9521176097424862,0.73,0.134,0.136
1.9536551605821144,0.729,0.135,0.136
1.9609052786848442,0.728,0.136,0.136
1.9621316400983049,0.727,0.136,0.137
1.9682558042531901,0.726,0.137,0.137
1.970147938496033,0.727,0.136,0.137
1.9823551646048654,0.726,0.136,0.138
1.9834793763351177,0.725,0.136,0.139
1.9838224293303375,0.726,0.135,0.139
1.9895037222604213,0.725,0.135,0.14
1.9929074640643294,0.724,0.136,0.14
1.999491877413675,0.725,0.136,0.139
1.999988535973141,0.726,0.135,0.139
2.0022864365234243,0.725,0.135,0.14
2.003726067391338,0.724,0.136,0.14
2.008025743838771,0.723,0.136,0.141
2.013769783002197,0.722,0.137,0.141
2.0169759426679432,0.721,0.138,0.141
2.043960879610436,0.72,0.139,0.141
2.044504935739209,0.719,0.14,0.141
2.0492230962713247,0.718,0.141,0.141
2.054454220083389,0.717,0.141,0.142
2.0564221189112444,0.716,0.141,0.143
2.0571366468462977,0.715,0.141,0.144
2.0578740485491767,0.714,0.142,0.144
2.0630700504882165,0.713,0.142,0.145
2.066647586019351,0.712,0.142,0.146
2.0701045276578474,0.711,0.142,0.147
2.0705415090406483,0.71,0.143,0.147
2.079176805852285,0.709,0.144,0.147
2.082944695393889,0.708,0.145,0.147
2.08589866294943,0.707,0.145,0.148
2.091934920418581,0.708,0.144,0.148
2.0974737308792966,0.707,0.145,0.148
2.1045103270073717,0.708,0.145,0.147
2.1163589345640954,0.709,0.144,0.147
2.1246741740120583,0.71,0.144,0.146
2.12497616883675,0.709,0.144,0.147
2.125862317089331,0.708,0.145,0.147
2.1292093516553687,0.707,0.145,0.148
2.143222461262559,0.706,0.146,0.148
2.1456167896016307,0.705,0.146,0.149
2.1502040828436133,0.704,0.146,0.15
2.1615430951738457,0.703,0.147,0.15
2.1715886978979952,0.704,0.146,0.15
2.17905165222694,0.703,0.147,0.15
2.1889931860822065,0.702,0.148,0.15
2.191585287905856,0.701,0.149,0.15
2.2011273841567673,0.7,0.149,0.151
