time,f0,f1,f2
0.0,1.0,0.0,0.0
0.024176657436178268,0.999,0.0,0.001
0.025916400467702726,0.998,0.001,0.001
0.041441322706389415,0.997,0.001,0.002
0.046210200887046665,0.996,0.001,0.003
0.04778509816835061,0.995,0.001,0.004
0.05411447562824838,0.994,0.001,0.005
0.08587614721939515,0.993,0.001,0.006
0.08663286626739046,0.992,0.002,0.006
0.08753335702189229,0.991,0.002,0.007
0.09150907002712476,0.99,0.002,0.008
0.09584895850248913,0.989,0.002,0.009
0.10534776338189163,0.988,0.003,0.009
0.1199176769812163,0.987,0.004,0.009
0.1444637824270337,0.986,0.005,0.009
0.1588933342827015,0.985,0.005,0.01
0.16995964153389642,0.984,0.005,0.011
0.18061246093448202,0.983,0.006,0.011
0.19131521819666242,0.982,0.006,0.012
0.19836570862605768,0.981,0.007,0.012
0.20630804070918335,0.98,0.008,0.012
0.21030332001823307,0.979,0.009,0.012
0.21489136166831696,0.978,0.009,0.013
0.22057587974910242,0.977,0.009,0.014
0.22299770871602673,0.976,0.01,0.014
0.22886562130840013,0.975,0.011,0.014
0.23297806550966035,0.974,0.011,0.015
0.23595010599570865,0.973,0.012,0.015
0.2438728595792512,0.972,0.012,0.016
0.24404984460038032,0.971,0.013,0.016
0.24979942089803223,0.97,0.013,0.017
0.26648543278274134,0.969,0.014,0.017
0.2679771695716862,0.968,0.014,0.018
0.27173280022419133,0.967,0.014,0.019
0.2786176801290343,0.966,0.015,0.019
0.2808304443463143,0.965,0.016,0.019
0.28566430379667856,0.964,0.016,0.02
0.29001102054841676,0.963,0.017,0.02
0.2908946203677787,0.962,0.017,0.021
0.2993044955266249,0.961,0.018,0.021
0.3007541400738117,0.96,0.019,0.021
0.30747916523970903,0.959,0.02,0.021
0.30938907794007237,0.96,0.019,0.021
0.3290311393679276,0.959,0.02,0.021
0.3417890185699803,0.958,0.021,0.021
0.34710222514346256,0.957,0.021,0.022
0.3515533722961182,0.956,0.022,0.022
0.36382664704927875,0.955,0.022,0.023
0.37067572367161616,0.954,0.022,0.024
0.3720624826416182,0.953,0.023,0.024
0.37903852992111753,0.952,0.024,0.024
0.38188316996390964,0.951,0.024,0.025
0.38554863062990485,0.95,0.024,0.026
0.38607862718439373,0.949,0.024,0.027
0.40534786307714793,0.948,0.024,0.028
0.41953467232215563,0.947,0.024,0.029
0.4235884269175668,0.946,0.025,0.029
0.4334926928858247,0.945,0.025,0.03
0.4370433808078529,0.944,0.025,0.031
0.4441760786688118,0.943,0.025,0.032
0.4520504590224369,0.942,0.025,0.033
0.4608641398613804,0.941,0.025,0.034
0.4704607795043714,0.94,0.025,0.035
0.47501325133700434,0.939,0.025,0.036
0.47530661220855547,0.938,0.026,0.036
0.4760623392715502,0.937,0.027,0.036
0.47797316023632125,0.936,0.027,0.037
0.4829244099708525,0.935,0.028,0.037
0.4942806639546311,0.934,0.028,0.038
0.49742066202401997,0.933,0.029,0.038
0.499016926292016,0.932,0.03,0.038
0.5085654885895483,0.931,0.031,0.038
0.5090574160444266,0.93,0.031,0.039
0.5248782472651593,0.929,0.032,0.039
0.5254751117460933,0.928,0.032,0.04
0.5299297823935178,0.927,0.032,0.041
0.5336845659429593,0.926,0.033,0.041
0.536345353966102,0.925,0.033,0.042
0.5463690847012794,0.924,0.033,0.043
0.5685336289811205,0.923,0.033,0.044
0.5822765770561555,0.922,0.033,0.045
0.5888317455602521,0.921,0.034,0.045
0.5962775160409354,0.92,0.034,0.046
0.596423407546643,0.919,0.035,0.046
0.600330821369082,0.918,0.036,0.046
0.6017553612736033,0.917,0.037,0.046
0.6051654420778462,0.916,0.037,0.047
0.6055668817310039,0.915,0.038,0.047
0.6078367436443998,0.914,0.039,0.047
0.6217103968491506,0.913,0.039,0.048
0.6248173954730739,0.912,0.039,0.049
0.6338501306357679,0.911,0.039,0.05
0.6340771511836304,0.912,0.038,0.05
0.6403436270360008,0.911,0.038,0.051
0.6597243699466968,0.91,0.038,0.052
0.6707861140124758,0.909,0.039,0.052
0.6714133206915402,0.908,0.039,0.053
0.6887038401632243,0.907,0.039,0.054
0.6888439244633097,0.906,0.04,0.054
0.6928237323192997,0.905,0.041,0.054
0.6967835153478017,0.904,0.042,0.054
0.7028327905223225,0.903,0.042,0.055
0.7080050974989304,0.902,0.043,0.055
0.7142092056524375,0.901,0.044,0.055
0.7210961800654542,0.9,0.044,0.056
0.7246379620322886,0.899,0.045,0.056
0.7254276590334765,0.898,0.045,0.057
0.7334465508179785,0.897,0.045,0.058
0.7412110580059488,0.896,0.045,0.059
0.74338961559164,0.895,0.045,0.06
0.7685089443148213,0.894,0.046,0.06
0.7801986683217762,0.893,0.047,0.06
0.7921541634334464,0.892,0.048,0.06
0.8068918206214386,0.891,0.049,0.06
0.8143412433258097,0.89,0.049,0.061
0.8183369264792293,0.889,0.049,0.062
0.8216375087176366,0.888,0.049,0.063
0.8254445188785703,0.887,0.05,0.063
0.8616231526095576,0.886,0.051,0.063
0.8641375794000061,0.885,0.051,0.064
0.8645238945076877,0.884,0.051,0.065
0.8672404182443557,0.883,0.052,0.065
0.8687525885363109,0.882,0.053,0.065
0.8704407163285789,0.883,0.053,0.064
0.8707115807584496,0.884,0.053,0.063
0.8770212916011995,0.883,0.054,0.063
0.8795738786005363,0.882,0.055,0.063
0.8892779748597562,0.881,0.056,0.063
0.8894283387020181,0.88,0.056,0.064
0.8924749326049379,0.881,0.056,0.063
0.8933934607384356,0.88,0.056,0.064
0.8984558331899991,0.879,0.057,0.064
0.9022908326959663,0.878,0.057,0.065
0.913083911323409,0.877,0.057,0.066
0.9171723140962216,0.876,0.058,0.066
0.9177334541360287,0.875,0.059,0.066
0.9207958838498752,0.874,0.059,0.067
0.9233467800706406,0.873,0.059,0.068
0.9263467300062537,0.872,0.059,0.069
0.937258365583282,0.871,0.059,0.07
0.9424583424879653,0.87,0.059,0.071
0.9541129131866541,0.869,0.06,0.071
0.971384539215003,0.868,0.061,0.071
0.9763035437142841,0.867,0.061,0.072
0.9768171881318797,0.866,0.062,0.072
