time,f0,f1,f2
0.0,1.0,0.0,0.0
0.007484869184867881,0.999,0.0,0.001
0.010173568610140389,0.998,0.0,0.002
0.014430701652869377,0.997,0.0,0.003
0.02534123837756308,0.996,0.001,0.003
0.028336785289593432,0.995,0.002,0.003
0.03609777880076587,0.994,0.002,0.004
0.039718065284296875,0.993,0.002,0.005
0.04215081354923857,0.992,0.003,0.005
0.047954823751211996,0.991,0.004,0.005
0.048737661464887845,0.99,0.005,0.005
0.0644337065485234,0.989,0.006,0.005
0.07426043273699126,0.988,0.007,0.005
0.0836898950359154,0.987,0.008,0.005
0.09954942780455435,0.986,0.009,0.005
0.11062505078121178,0.985,0.009,0.006
0.11071515026454884,0.984,0.01,0.006
0.12909507991329128,0.983,0.011,0.006
0.12950305027737433,0.982,0.012,0.006
0.13373202508274604,0.981,0.013,0.006
0.1354122082957118,0.98,0.014,0.006
0.13864781208644197,0.979,0.015,0.006
0.14629424970797894,0.978,0.016,0.006
0.14764823311890046,0.977,0.017,0.006
0.1513912674596193,0.976,0.018,0.006
0.15905206556472962,0.975,0.018,0.007
0.1603721067679215,0.974,0.019,0.007
0.16047959526929403,0.973,0.019,0.008
0.16187495737536253,0.972,0.019,0.009
0.16847039329716418,0.971,0.02,0.009
0.16925009670836613,0.97,0.021,0.009
0.17163299529878526,0.969,0.022,0.009
0.17306418390719042,0.968,0.022,0.01
0.18175986115737733,0.967,0.023,0.01
0.18242561172395522,0.966,0.023,0.011
0.18745905614154162,0.965,0.023,0.012
0.20224306642228243,0.964,0.023,0.013
0.20240178415427537,0.963,0.024,0.013
0.20955197714146637,0.962,0.024,0.014
0.21690073155506198,0.961,0.024,0.015
0.22038935586705635,0.96,0.024,0.016
0.22450727751607663,0.959,0.024,0.017
0.22579824738508555,0.958,0.024,0.018
0.242611723137492,0.957,0.025,0.018
0.24873241576403962,0.958,0.025,0.017
0.25608631529860576,0.957,0.026,0.017
0.2570499954808203,0.956,0.026,0.018
0.25975873703103564,0.955,0.027,0.018
0.27525735696738046,0.954,0.027,0.019
0.2851124423424298,0.953,0.028,0.019
0.3017066947228803,0.952,0.029,0.019
0.3038928753876286,0.951,0.029,0.02
0.3106192392118143,0.95,0.029,0.021
0.3351350495652219,0.949,0.03,0.021
0.3463374912266551,0.948,0.031,0.021
0.34698939319218475,0.947,0.031,0.022
0.3492709796011831,0.946,0.032,0.022
0.39433611741421304,0.945,0.032,0.023
0.39548719476489674,0.946,0.031,0.023
0.40295358144348653,0.945,0.031,0.024
0.40386563398485825,0.944,0.032,0.024
0.4138353360708545,0.943,0.032,0.025
0.41420874919513107,0.942,0.033,0.025
0.42834812678010586,0.941,0.034,0.025
0.4333777048865229,0.94,0.034,0.026
0.43908191360627336,0.939,0.034,0.027
0.44094040275637375,0.938,0.035,0.027
0.4421259492096485,0.937,0.036,0.027
0.45020481008869717,0.936,0.036,0.028
0.4577214934865314,0.935,0.037,0.028
0.482164389172228,0.934,0.037,0.029
0.4828051527709405,0.933,0.038,0.029
