time,f0,f1,f2
0.0,1.0,0.0,0.0
0.00941651294814972,0.999,0.0,0.001
0.01571398720918489,0.998,0.001,0.001
0.019373901588192063,0.997,0.001,0.002
0.019960416263113,0.996,0.001,0.003
0.026269897612432126,0.995,0.002,0.003
0.03303377120054435,0.994,0.003,0.003
0.04464418306626186,0.993,0.004,0.003
0.04544552926534415,0.992,0.005,0.003
0.05469435089262932,0.991,0.005,0.004
0.06250820517961138,0.99,0.005,0.005
0.06773363246931045,0.989,0.005,0.006
0.08670500980050358,0.988,0.006,0.006
0.08843318851032624,0.987,0.006,0.007
0.08891886705322123,0.986,0.006,0.008
0.08907491419775541,0.985,0.007,0.008
0.10226338368232377,0.984,0.007,0.009
0.10581139586526887,0.983,0.008,0.009
0.11019142499260107,0.982,0.008,0.01
0.116464536936987,0.981,0.008,0.011
0.1250733213693098,0.98,0.008,0.012
0.1325381198297902,0.979,0.008,0.013
0.14069786214147287,0.978,0.009,0.013
0.1442786746781196,0.977,0.009,0.014
0.14467381304150562,0.976,0.009,0.015
0.14747084808434754,0.977,0.008,0.015
0.1503560377587347,0.976,0.008,0.016
0.1646896739035873,0.975,0.008,0.017
0.16585012267830934,0.974,0.009,0.017
0.17018770371816233,0.973,0.009,0.018
0.17050016882609367,0.972,0.01,0.018
0.17682641444457542,0.971,0.01,0.019
0.17747649115830358,0.97,0.011,0.019
0.18574760913717314,0.969,0.012,0.019
0.19333183079537658,0.968,0.012,0.02
0.19395436060411997,0.967,0.013,0.02
0.2064003075886137,0.966,0.013,0.021
0.2138649155600604,0.965,0.013,0.022
0.21645649714970325,0.964,0.013,0.023
0.21660960009385952,0.963,0.014,0.023
0.22165978828689575,0.962,0.015,0.023
0.22429522191347376,0.961,0.016,0.023
0.22750899721390985,0.96,0.017,0.023
0.23017527475551583,0.959,0.017,0.024
0.2368571122126483,0.958,0.017,0.025
0.24967395993991906,0.957,0.017,0.026
0.25582416442489264,0.956,0.018,0.026
0.2615149636023357,0.955,0.018,0.027
0.26384415310091197,0.954,0.019,0.027
0.26433794800724386,0.953,0.019,0.028
0.2679163454441686,0.952,0.02,0.028
0.2693432289714854,0.951,0.021,0.028
0.27991337576438996,0.95,0.021,0.029
0.2906024695419509,0.949,0.021,0.03
0.3219101560814374,0.95,0.02,0.03
0.3231715608601109,0.949,0.02,0.031
0.3353812213396802,0.948,0.021,0.031
0.33780320110863316,0.947,0.021,0.032
0.3390561522724158,0.948,0.02,0.032
0.34353901237614337,0.947,0.02,0.033
0.3611151326098162,0.946,0.02,0.034
