time,f0,f1,f2
0.0,1.0,0.0,0.0
0.005037532479475394,0.999,0.0,0.001
0.009617972739233881,0.998,0.0,0.002
0.011613225635103102,0.997,0.001,0.002
0.013068483172789445,0.996,0.001,0.003
0.025596066001137573,0.995,0.002,0.003
0.028264321365169917,0.994,0.003,0.003
0.03014868576667587,0.993,0.003,0.004
0.034576464250626604,0.992,0.003,0.005
0.04197604582907181,0.991,0.003,0.006
0.0443799018277865,0.99,0.003,0.007
0.062489105539918176,0.989,0.003,0.008
0.06414552644520581,0.988,0.003,0.009
0.06854685953052789,0.987,0.003,0.01
0.07810587405766033,0.986,0.004,0.01
0.08033966499220889,0.985,0.004,0.011
0.08420579520975095,0.984,0.004,0.012
0.08717259025593123,0.983,0.004,0.013
0.10502981585053141,0.982,0.004,0.014
0.10562682585832735,0.981,0.004,0.015
0.11194485681852137,0.98,0.005,0.015
0.11446712412812775,0.979,0.006,0.015
0.1519858517160391,0.978,0.006,0.016
0.1670754018630097,0.977,0.006,0.017
0.1774936239009498,0.976,0.007,0.017
0.18544494772789458,0.975,0.008,0.017
0.19715715343590678,0.974,0.008,0.018
0.1981531369386623,0.973,0.008,0.019
0.20037473022286878,0.972,0.008,0.02
0.20233207208745488,0.971,0.009,0.02
0.2044989427055735,0.97,0.009,0.021
0.206713268132572,0.969,0.009,0.022
0.2168433251565277,0.968,0.009,0.023
0.23357816359187666,0.967,0.009,0.024
0.2396404959881465,0.966,0.01,0.024
0.2514748400912467,0.965,0.01,0.025
0.25422558887701013,0.964,0.01,0.026
0.2581557347459691,0.963,0.011,0.026
0.2652281548486959,0.962,0.011,0.027
0.2715517299987505,0.961,0.011,0.028
0.27552579304272257,0.96,0.011,0.029
0.2802479632016148,0.959,0.011,0.03
0.28193577550439053,0.958,0.011,0.031
0.2879735223353071,0.957,0.012,0.031
0.2934316838589132,0.956,0.012,0.032
0.29605346625758777,0.955,0.013,0.032
0.2975411465503029,0.954,0.014,0.032
0.2990190944721432,0.953,0.015,0.032
0.304637310308476,0.952,0.016,0.032
0.3110505468455993,0.951,0.017,0.032
0.3118948398568292,0.95,0.017,0.033
0.32109402591429315,0.951,0.017,0.032
0.3261940729477529,0.95,0.017,0.033
0.33333625139908224,0.949,0.018,0.033
0.3462062755752952,0.948,0.018,0.034
0.35109533565460527,0.947,0.018,0.035
0.3521397471333512,0.946,0.018,0.036
0.3740947734150858,0.945,0.018,0.037
0.38419625538972274,0.944,0.018,0.038
0.3894804647559201,0.943,0.019,0.038
0.39047910201722386,0.942,0.02,0.038
0.3960404909410602,0.941,0.021,0.038
0.4039065814494204,0.94,0.022,0.038
0.4076449384351652,0.939,0.022,0.039
0.4303889774193418,0.938,0.023,0.039
0.43137404549736913,0.937,0.024,0.039
0.4520940191370436,0.936,0.024,0.04
0.45237165018779746,0.935,0.024,0.041
