time,f0,f1,f2
0.0,1.0,0.0,0.0
0.0006445215434258977,0.999,0.001,0.0
0.027232722605945853,0.998,0.001,0.001
0.03971702199815047,0.997,0.001,0.002
0.03978123749089368,0.996,0.001,0.003
0.047137263547337244,0.995,0.001,0.004
0.05306808537240857,0.994,0.002,0.004
0.06868326131207539,0.993,0.003,0.004
0.07290594912584004,0.992,0.003,0.005
0.07387779294317232,0.991,0.003,0.006
0.07791437184698775,0.99,0.004,0.006
0.09256981159933199,0.989,0.005,0.006
0.10033119078220162,0.988,0.005,0.007
0.10820428446041624,0.987,0.006,0.007
0.12441660565023197,0.986,0.007,0.007
0.13512045357646274,0.985,0.007,0.008
0.1463009389854395,0.984,0.008,0.008
0.1548953351859507,0.983,0.008,0.009
0.1554244968051255,0.982,0.008,0.01
0.15698244389483088,0.981,0.009,0.01
0.16621458075054102,0.98,0.01,0.01
0.1674245174306241,0.979,0.011,0.01
0.16779527712421552,0.978,0.011,0.011
0.1685393907066062,0.977,0.012,0.011
0.16988425689613224,0.976,0.012,0.012
0.17099388921154998,0.975,0.012,0.013
0.17102636378854336,0.974,0.013,0.013
0.17307889484109884,0.973,0.013,0.014
0.17895153693941923,0.972,0.013,0.015
0.1892639327939028,0.971,0.014,0.015
0.20269601382231978,0.97,0.015,0.015
0.20675782658998834,0.969,0.016,0.015
0.20963343563835599,0.968,0.017,0.015
0.2171567572497368,0.967,0.018,0.015
0.22008563115203186,0.966,0.018,0.016
0.23960767733978722,0.965,0.018,0.017
0.2790014245571168,0.964,0.018,0.018
0.2851004812200186,0.963,0.019,0.018
0.2908018578058813,0.962,0.02,0.018
0.2919378478525565,0.961,0.021,0.018
0.29206872371045617,0.96,0.022,0.018
0.29369043917772925,0.959,0.023,0.018
0.300847304666674,0.958,0.023,0.019
0.3043530195714266,0.957,0.023,0.02
0.3179811090080584,0.956,0.024,0.02
0.3377180418437911,0.955,0.024,0.021
0.3616284200962552,0.954,0.025,0.021
0.3646271495706478,0.953,0.026,0.021
0.36471281385641935,0.952,0.027,0.021
0.3734069357519079,0.951,0.028,0.021
0.3741403534786525,0.95,0.028,0.022
0.4026156185438055,0.949,0.028,0.023
0.41041472036366067,0.948,0.028,0.024
0.4163308578458244,0.947,0.029,0.024
0.42183624191209085,0.946,0.03,0.024
0.4341372496232972,0.945,0.031,0.024
0.4355037482868032,0.944,0.031,0.025
0.4411169124988132,0.943,0.031,0.026
0.44331500562295145,0.944,0.03,0.026
0.45080554336174333,0.943,0.031,0.026
0.45930594306210853,0.942,0.031,0.027
0.46260050740824527,0.943,0.03,0.027
0.46615450519509505,0.942,0.03,0.028
0.4673316121194268,0.941,0.03,0.029
0.47904852907680956,0.94,0.031,0.029
0.4851557748704743,0.939,0.032,0.029
0.4858345219402532,0.938,0.033,0.029
0.4878765288997142,0.937,0.033,0.03
0.4916266454740757,0.936,0.033,0.031
0.4939533138616217,0.935,0.034,0.031
0.49786066721106237,0.934,0.034,0.032
0.5138064314654649,0.933,0.034,0.033
0.5176521747894156,0.932,0.034,0.034
0.5188056774491075,0.931,0.034,0.035
0.5191660127808337,0.93,0.034,0.036
0.5198144080756686,0.929,0.035,0.036
0.521502178636201,0.928,0.036,0.036
0.5221633455511667,0.927,0.037,0.036
0.5256995131445719,0.926,0.037,0.037
0.528516564867944,0.925,0.038,0.037
0.5328902727270597,0.924,0.038,0.038
0.5379355647582593,0.923,0.038,0.039
0.5408083368926595,0.922,0.039,0.039
0.5424665934505116,0.921,0.039,0.04
0.5521969472968656,0.92,0.04,0.04
0.5540217859327111,0.919,0.04,0.041
0.5563386387792634,0.918,0.041,0.041
0.5586161811044555,0.917,0.041,0.042
0.5677076887002431,0.916,0.041,0.043
0.5709901024915844,0.915,0.042,0.043
0.5716312972559108,0.914,0.043,0.043
0.5791920593308165,0.913,0.043,0.044
0.592531233697058,0.912,0.044,0.044
0.5950420659152917,0.911,0.044,0.045
0.610665843241482,0.91,0.045,0.045
0.61262838026841,0.909,0.046,0.045
0.6127771087931682,0.91,0.046,0.044
0.6174343076804706,0.909,0.047,0.044
0.6242242518823158,0.908,0.047,0.045
0.6243345109456726,0.907,0.048,0.045
0.6279016465105113,0.906,0.048,0.046
0.6288643522181669,0.905,0.048,0.047
0.6380210986741187,0.904,0.048,0.048
0.6401291668347727,0.903,0.048,0.049
0.6526553043624937,0.902,0.049,0.049
0.6588621740010395,0.901,0.05,0.049
0.6625165394780139,0.902,0.05,0.048
0.667200558968899,0.903,0.05,0.047
0.6933381810416296,0.902,0.05,0.048
0.6949774302652492,0.901,0.051,0.048
0.6975741573372859,0.9,0.051,0.049
0.6994822759529051,0.899,0.052,0.049
0.7154063067237629,0.898,0.053,0.049
0.7163280055285766,0.897,0.053,0.05
0.7281902018388791,0.896,0.053,0.051
0.7443617885083698,0.895,0.053,0.052
0.7450888923727704,0.894,0.054,0.052
0.7459976006801665,0.893,0.055,0.052
0.7472701456082869,0.892,0.056,0.052
0.7487078721830364,0.891,0.057,0.052
0.7575181106910671,0.892,0.056,0.052
0.7639819102753417,0.891,0.057,0.052
0.774777795499741,0.89,0.058,0.052
0.7813841865699308,0.889,0.058,0.053
0.7868885855374984,0.888,0.059,0.053
0.8086814043362243,0.887,0.06,0.053
0.8256293957630281,0.886,0.061,0.053
0.831425832340341,0.885,0.061,0.054
0.8514353450382152,0.884,0.062,0.054
0.8567880188064435,0.883,0.062,0.055
0.8618352021704113,0.882,0.062,0.056
0.8702012291930954,0.881,0.063,0.056
0.8791258793921919,0.88,0.064,0.056
0.8841272775290908,0.879,0.064,0.057
0.8851380107236981,0.878,0.064,0.058
0.8916311247041494,0.877,0.064,0.059
0.8949178645277085,0.876,0.065,0.059
0.9022249416639659,0.875,0.066,0.059
0.9059024022085161,0.874,0.066,0.06
0.9343272755981956,0.873,0.066,0.061
0.9419620820659861,0.872,0.067,0.061
0.9472934617280581,0.871,0.067,0.062
0.9524799160238634,0.87,0.067,0.063
0.9576237444970314,0.871,0.067,0.062
0.9771676743690207,0.87,0.068,0.062
0.9805973313047804,0.869,0.068,0.063
1.0009149385565814,0.868,0.068,0.064
