pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.2137962448616905,0.3420442173092076,0.4441595378291548,0.0592388595368858,0.0804376821600369,0.082375472956777,-0.2399288967892603,0.2432508372768509
0.05,0.1,0.175600488834581,0.3359560048883612,0.4884435062770887,0.0555851492535418,0.0910716437011939,0.0970882150549117,-0.1834685034996336,0.2792315024572995
0.05,0.15,0.1470703255193879,0.3334118431285632,0.5195178313520697,0.0511812080139944,0.0927142098047793,0.0959314033788202,-0.1473058549050567,0.2813598229883789
0.05,0.2,0.125883790689921,0.3230952116431589,0.5510209976669171,0.0481492984200198,0.1080307401743813,0.112035865800712,-0.0951694256194006,0.3280973461494748
0.05,0.25,0.1066303744028437,0.3082724141762147,0.5850972114209345,0.0464311907326172,0.114721515971134,0.1182624858054725,-0.031447616931495,0.3477055177477406
0.05,0.3,0.0971380957671371,0.2505299411176589,0.6523319631152124,0.0442707294156753,0.1125399544758651,0.1190842615285555,0.1512720808798945,0.3441641704802857
0.05,0.35,0.0846172647483607,0.2660415509387862,0.6493411843128467,0.0416430686203306,0.1570267707041434,0.1624458177099117,0.1172580824352743,0.4764993591181986
0.05,0.4,0.076395956004887,0.2530207754693958,0.6705832685257122,0.0389858732431786,0.1258526321249447,0.1305081682587286,0.1645417175869205,0.3822134325086181
0.05,0.45,0.0711787579157866,0.2400133318520126,0.6888079102322089,0.0368787704340014,0.1237096952996436,0.1274056116315104,0.2087812465281836,0.3748250022307978
0.05,0.5,0.0642084212865238,0.2026930341073172,0.7330985446061573,0.0352233902741821,0.1272856458928474,0.1314030616888934,0.3277124763915228,0.3859743534745884
0.05,0.55,0.0595178313520727,0.1925519386734778,0.7479302299744354,0.0337768944498177,0.1504171540042573,0.1539425362430298,0.3628263526274797,0.4547768442515445
0.05,0.6,0.0547916898122444,0.1355449394511693,0.8096633707365939,0.0329481653820696,0.108423117703022,0.1131708050364236,0.5385734918342552,0.3300170404424677
0.05,0.65,0.0514498389067896,0.0986334851683125,0.8499166759248871,0.0313651958604257,0.0921971268939959,0.097371246900685,0.6526497055882621,0.2817655006886769
0.05,0.7,0.047552494167316,0.1154893900677689,0.8369581157649114,0.0302944465877196,0.1147666566157174,0.1182349418223676,0.6059793356293736,0.3477682550538024
0.05,0.75,0.0442461948672379,0.095696033774021,0.8600577713587098,0.0294341268903477,0.0864392300009467,0.0908312048428872,0.6686657038106677,0.2637096648447807
0.05,0.8,0.0420219975558282,0.0472347516942562,0.910743250749864,0.0286356414368215,0.0614362116975061,0.0677911233557286,0.8162737473613514,0.1906635467507408
0.05,0.85,0.0389890012220872,0.03335629374514,0.92765470503271,0.0277352561655565,0.0467811766109681,0.0544509879751633,0.8609421175424298,0.1480133411970997
0.05,0.9,0.0375091656482619,0.0198555716031558,0.9426352627485104,0.0271435596900679,0.0453678939866865,0.0525508130475244,0.9029241195421988,0.1432866010208975
0.05,0.95,0.0355182757471401,0.0123164092878569,0.9521653149649236,0.0261797361068936,0.0301768912071401,0.0397887449347352,0.9275324963892096,0.1001425273490155
0.1,0.05,0.1359004555049425,0.3898277969114981,0.4742717475836135,0.0494758378831215,0.0736362177533831,0.0738910995282247,-0.3053838462393826,0.2211635350349909
0.1,0.1,0.1201777580268844,0.3646128207977265,0.5152094211754218,0.0468554699607181,0.0802925731175109,0.0829611892132448,-0.2140162204200313,0.2435463354482668
0.1,0.15,0.1066837018109093,0.3727363626264005,0.5205799355627018,0.0453317505839596,0.0960378995724054,0.0992830816606756,-0.2248927896900993,0.2913588808054866
0.1,0.2,0.0972536384846121,0.3654438395734133,0.5373025219419952,0.0433796034295409,0.0950361637956274,0.0978339325550942,-0.1935851572048315,0.2879062601463492
0.1,0.25,0.0883257415842677,0.3504543939562469,0.5612198644594965,0.0413103012787552,0.0958711180750939,0.0986305147103396,-0.1396889234529973,0.2903727508605275
0.1,0.3,0.0784379513387395,0.3333051883124325,0.5882568603488381,0.038634523415409,0.1099228874396888,0.1125577136597893,-0.0783535162760269,0.332403488539167
0.1,0.35,0.0744406177091423,0.3495211643150869,0.5760382179757721,0.0380190135329466,0.1246575915672816,0.1267466076044007,-0.1230041106544017,0.376061790738964
0.1,0.4,0.068730141095433,0.3421442061993141,0.5891256527052381,0.0366120585974983,0.1234279892714555,0.1261175901410163,-0.0951627596933901,0.3729735686839275
