pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.4933629596711506,0.1976077102544167,0.309029330074438,0.0162450991267943,0.0134130443346449,0.0154576994725763,-0.0861860904343955,0.0422837881418662
0.05,0.1,0.4445217198089131,0.2022306410398849,0.3532476391512077,0.0165876393196105,0.0149762819492141,0.0174985999831475,-0.0512136429285621,0.0474511638815758
0.05,0.15,0.397801022108652,0.2009253416287083,0.4012736362626379,0.017044897022591,0.0162711531708198,0.0199312681033962,-0.0005770469947786,0.0524735744450358
0.05,0.2,0.3542431952005355,0.1930262193089658,0.4527305854905019,0.0164908548585975,0.0169787050031078,0.0213602529890723,0.0666781468725703,0.055317662995288
0.05,0.25,0.3151832018664572,0.1818299077880251,0.5029868903455177,0.0157448788856786,0.0168495057257654,0.0211717328663079,0.1393270747694674,0.0548707443178387
0.05,0.3,0.2816044883901761,0.1658072436395954,0.5525882679702232,0.0154347082852937,0.0182602439064721,0.0226044541360464,0.2209737806910323,0.0591249419489907
0.05,0.35,0.2530212198644585,0.1492108654593921,0.5977679146761492,0.0146318865913754,0.0183961945864358,0.0231738122643224,0.2993461837573649,0.0599662014371941
0.05,0.4,0.2291047661370968,0.1335066103766244,0.6373886234862808,0.0142376660288151,0.0176440605577267,0.0222262122405181,0.3703754027330319,0.0575143333559717
0.05,0.45,0.2083722919675597,0.1149575602710811,0.6766701477613568,0.0131636175778237,0.0176511686362361,0.0219825174695799,0.4467550272191946,0.0572848547420523
0.05,0.5,0.1912101988667921,0.0997709143428516,0.7090188867903593,0.0126651766831735,0.0162230824080827,0.0204825150073734,0.5094770581046562,0.052928679823539
0.05,0.55,0.1757779135651599,0.0860503277413624,0.738171758693475,0.0119944665446508,0.0149982821295312,0.019167166547278,0.56607110321075,0.0491637308063405
0.05,0.6,0.1632905232751911,0.0730814353960672,0.7636280413287382,0.0117786684855638,0.0147632400382943,0.018735126492971,0.6174651705366037,0.0482616065695597
0.05,0.65,0.151799466725918,0.0621029885568272,0.7860975447172546,0.011193624363103,0.0139975217235363,0.0181601956540434,0.6618915676036,0.0461552391011161
0.05,0.7,0.1419850016664794,0.0480806577046991,0.8099343406288227,0.0108954882365997,0.0124268233292447,0.0166580050670062,0.7137730252194245,0.0415116517254957
0.05,0.75,0.1333116320408834,0.0387748027996886,0.8279135651594303,0.0105271757958222,0.0110748991732302,0.0152146229138431,0.7503639595600531,0.0373644212603036
