pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.5109803355182754,0.2060083324075096,0.2830113320742123,0.0162305456859955,0.013480596652924,0.0155341517814724,-0.129005332740807,0.0424953450873204
0.05,0.1,0.4659233418509108,0.2164741695367202,0.3176024886123764,0.0171671750923969,0.0153189651681875,0.0172332550103155,-0.115345850461064,0.0478711853466905
0.05,0.15,0.4201294300633248,0.2204982779691156,0.3593722919675596,0.0175467002721824,0.0169691819461978,0.01985662903476,-0.0816242639706715,0.0537949929271557
0.05,0.2,0.3772438617931333,0.2204811687590278,0.4022749694478373,0.016406583107481,0.0173643090469588,0.0202622321097284,-0.0386873680702183,0.054990850203646
0.05,0.25,0.3396984779468966,0.2144296189312304,0.4458719031218758,0.0164489434620108,0.0185160940913362,0.0218742144095114,0.017012665259415,0.058906402592184
0.05,0.3,0.3058469058993437,0.2053092989667822,0.4888437951338754,0.0155336517718765,0.0200433278221526,0.023937623515105,0.0782251972003109,0.0640242791594103
0.05,0.35,0.2764473947339166,0.1910628819020114,0.53248972336407,0.0151692867385475,0.0222165664134855,0.025880651931105,0.150363959560047,0.0703137847580762
0.05,0.4,0.2515458282413063,0.174720031107654,0.5737341406510409,0.0145012464822489,0.0204597992778014,0.0241516845480528,0.2242940784357327,0.0650712831036557
0.05,0.45,0.2298423508499073,0.1577002555271623,0.612457393622932,0.0140166301856681,0.021109743114949,0.0248757800781187,0.2970568825686073,0.0670952663080168
0.05,0.5,0.2110639928896792,0.1397145872680809,0.649221419842238,0.0132719886314309,0.0203423088788196,0.0242515926401508,0.3697922453060761,0.06493621039779
0.05,0.55,0.1950634373958449,0.1219983335184982,0.6829382290856603,0.0130203463738145,0.0199427206853438,0.0236003852496136,0.4389415620486637,0.0634858266203014
0.05,0.6,0.180869125652705,0.1054336184868348,0.7136972558604594,0.0122021210816393,0.0199116453559937,0.023398599251094,0.5028300188867896,0.0632218899630816
0.05,0.65,0.1683737362515266,0.088396289301189,0.7432299744472848,0.0117159471151733,0.0185318327811683,0.0221431302436721,0.5664373958449067,0.0592067958060089
0.05,0.7,0.1575656038217955,0.073991112098656,0.7684432840795486,0.011090363739868,0.016775032005162,0.0202949563973215,0.6204610598822365,0.0538450204076457
0.05,0.75,0.1480111098766787,0.0593329630041106,0.7926559271192101,0.010789515945338,0.016150738235197,0.0194769077122633,0.6739900011109888,0.0517783841826573
0.05,0.8,0.1393084101766457,0.0443467392511939,0.8163448505721581,0.0102063371019602,0.0132471163604135,0.0167330397843576,0.7276513720697703,0.0432272725051847
0.05,0.85,0.1316315964892773,0.0325848239084541,0.8357835796022699,0.0095556636722734,0.0116068154640371,0.0151690196455556,0.7706139317853616,0.0383826505736298
0.05,0.9,0.1247645817131437,0.0212504166203754,0.8539850016664764,0.0092836184794637,0.0100451622460083,0.0137296312778238,0.8114841684257256,0.0338199557698404
0.05,0.95,0.1183626263748484,0.0096029330074438,0.8720344406177087,0.0085302754124647,0.0065940788470381,0.0108412449234318,0.852828574602821,0.024029402617508
0.1,0.05,0.3605606043772923,0.2733754027330267,0.3660639928896797,0.0154034743206135,0.014992555612574,0.0161244849705709,-0.1806868125763736,0.0461095961957189
0.1,0.1,0.3369664481724261,0.2761405399400059,0.3868930118875693,0.0149192264743929,0.0154287870084745,0.0166063574521184,-0.1653880679924425,0.0474639314690675
0.1,0.15,0.3141153205199436,0.276093211865346,0.4097914676147074,0.0150977198326261,0.016664229139237,0.0180699246284869,-0.1423949561159845,0.0513983829069611
0.1,0.2,0.2922083101877561,0.2739070103321832,0.4338846794800566,0.0152519230787389,0.0179521003650395,0.0197300906606588,-0.1139293411843097,0.055634291390738
