pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.05,0.05,0.3383490723253275,0.1899433396289361,0.4717075880457868,0.0692087560410568,0.0604781605239176,0.0796672624606315,0.0918209087879144,0.2006235835084668
0.05,0.1,0.2804355071658783,0.1768914565048373,0.5426730363292834,0.068433822706407,0.0640623159752421,0.0839105917999208,0.1888901233196087,0.212035223750405
0.05,0.15,0.2311943117431446,0.1487768025774914,0.6200288856793621,0.0628267999686994,0.0602780894377396,0.0805996915418193,0.3224752805243791,0.2011558704172987
0.05,0.2,0.1983112987445919,0.1339073436284822,0.6677813576269204,0.0605221095880736,0.0607437959562639,0.0825271630110076,0.3999666703699558,0.2040147549235354
0.05,0.25,0.1674347294745062,0.1136295967114744,0.7189356738140162,0.0575005970051769,0.0615278808305058,0.0829686712997008,0.4916764803910673,0.2060244329607126
0.05,0.3,0.1500055549383412,0.0955560493278496,0.7544383957338201,0.0545177847865083,0.0579883532110001,0.0793274410209801,0.5633262970781208,0.1953041474429804
0.05,0.35,0.1289056771469806,0.0739184535051651,0.7971758693478554,0.050993377478409,0.0521130140974338,0.0727087115358437,0.6493389623375252,0.1769347397307113
0.05,0.4,0.1156560382179747,0.0635684923897347,0.820775469392287,0.0476442267626789,0.0465128178563502,0.0673793466737585,0.6936384846128175,0.1604049823864589
0.05,0.45,0.1074702810798795,0.0553138540162212,0.8372158649038872,0.0451822215530117,0.0448844669523936,0.0635465092795046,0.7265881568714447,0.1533154431842919
0.05,0.5,0.0972514165092764,0.0505232751916461,0.8522253082990628,0.0429692397011318,0.046575190551107,0.0630304398020596,0.7511787579157706,0.1561808209042736
0.05,0.55,0.0885568270192192,0.0401866459282304,0.8712565270525241,0.0410503121966464,0.0388222250705267,0.0574134021123556,0.7908832351960633,0.1350578522534092
0.05,0.6,0.0820731029885563,0.0314698366848135,0.8864570603265977,0.0395554686459874,0.0322722000432087,0.0512595960163302,0.8235173869569706,0.1158039961027478
0.05,0.65,0.0763759582268628,0.021817575824909,0.9018064659481864,0.0379762846426866,0.0270486484762061,0.0461184788990762,0.8581713142983683,0.1002157758514884
0.05,0.7,0.0716764803910667,0.0202866348183542,0.908036884790532,0.0373220249404483,0.0272561114088171,0.0460866475652712,0.8674636151538234,0.1005988703829055
0.05,0.75,0.0662904121764247,0.0197933562937457,0.9139162315297764,0.0357898757605043,0.0291997253463226,0.0464706034183302,0.8743295189422848,0.1048700541109754
0.05,0.8,0.0628063548494611,0.0099011220975447,0.927292523052933,0.0351465368556368,0.0188962430089132,0.0398526714381322,0.9074902788578434,0.0776451574559588
0.05,0.85,0.0595600488834581,0.0089501166537051,0.9314898344627712,0.0340311259381749,0.0190921118160759,0.0391318587454347,0.9135896011553608,0.0773160823775865
0.05,0.9,0.0563292967448077,0.0057704699477836,0.9379002333073424,0.0329017391712699,0.0145567158647834,0.0360479840852742,0.9263592934117753,0.0651614158148412
0.05,0.95,0.0534718364626165,0.0025597155871569,0.9439684479501536,0.0319868117103552,0.0100632673778993,0.033498004980757,0.9388490167758397,0.0536245397365557
0.1,0.05,0.2242595267192604,0.2364159537829162,0.5393245194978227,0.0584240149877328,0.0646274611988137,0.0736024554833045,0.0664926119319901,0.202857377880932
0.1,0.1,0.1984401733140858,0.2224019553383036,0.5791578713476171,0.0583975836955719,0.0654553874580799,0.0767752974340741,0.1343539606710099,0.2076860723502339
0.1,0.15,0.1765870458837972,0.1988001333185265,0.6246128207976775,0.0562272710124324,0.0685440988949121,0.0841139938684268,0.2270125541606244,0.221202191658251
0.1,0.2,0.1591956449283442,0.1827308076880396,0.658073547383614,0.0544317885770617,0.0682632785186471,0.0833630582396672,0.2926119320075347,0.2198896152769615
0.1,0.25,0.1430441062104207,0.1656860348850141,0.6912698589045645,0.0513417649891764,0.0691476590224665,0.082547754201042,0.3598977891345363,0.220843072245975
0.1,0.3,0.1260882124208395,0.1479480057771352,0.7259637818020122,0.0490731494351239,0.065024268688873,0.0781149183310954,0.4300677702477417,0.2081634557088416
0.1,0.35,0.1174736140428826,0.1357293634040641,0.7467970225530551,0.0483659085437216,0.0653923515144052,0.0800392668633529,0.4753382957449269,0.2108239698921633
0.1,0.4,0.1069036773691808,0.1112854127319166,0.7818109098988999,0.0456257791267157,0.0587178070422793,0.0725151954716695,0.5592400844350666,0.1899508095562281
0.1,0.45,0.0969047883568486,0.0937873569603361,0.8093078546828137,0.0433186736788101,0.0543729804235146,0.0688507144598396,0.6217331407621415,0.1775966753068688
0.1,0.5,0.0920453282968553,0.0850038884568357,0.8229507832463022,0.0421584913103129,0.0555155882652248,0.0703445703479821,0.6529430063326308,0.1813757468784319
0.1,0.55,0.0846905899344515,0.0728852349738894,0.8424241750916467,0.0399154151410866,0.0516874909084831,0.0653798342164239,0.6966537051438677,0.1687548160333902
0.1,0.6,0.0782113098544598,0.0637306965892673,0.8580579935562578,0.0385371423847692,0.0513410418546991,0.0644205399675228,0.7305966003777231,0.167102623676921
0.1,0.65,0.0738051327630258,0.0517409176758141,0.8744539495611338,0.0373419249085268,0.0462716853906458,0.0598456729727873,0.7709721142095055,0.1523890437540789
0.1,0.7,0.0696055993778463,0.046305966003778,0.8840884346183475,0.0363933752790126,0.0462414837440062,0.0593452662214416,0.7914765026107915,0.1518282337094541
0.1,0.75,0.0652038662370845,0.0350472169758925,0.899748916786984,0.0351875149977542,0.0397128651597722,0.0529350047510462,0.8296544828351988,0.1323607350705907
0.1,0.8,0.0621664259526723,0.0241084323964012,0.9137251416508776,0.0346162368676948,0.0282269968686031,0.0447293043397282,0.8655082768580751,0.1011832980769344
0.1,0.85,0.0583157426952569,0.0171847572491948,0.9244995000554916,0.0330831723913128,0.0242273072486729,0.0405864923448828,0.890129985557102,0.0890411068422287
0.1,0.9,0.0559782246417079,0.0100877680257749,0.9339340073324528,0.0326054046849594,0.019324223897768,0.0377606450044306,0.913758471280903,0.0764090927999667
