arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20,7,0.3,0.3,7,10,0.25,0.1708787803,0.3270882279,0.5020329918,0.121187132,0.1631462237,0.1743215962,-0.1521434641,0.4706288947,0.3486430892,0.1839581085,1.5546532598,0.3915623475,0.3403415612,1.0898335362,0.2715689508,0.2591714633
20,7,0.3,0.3,7,10,0.3,0.1709342664,0.3222564359,0.5068092977,0.1214877858,0.1656603947,0.1777453896,-0.1377035741,0.4795017254,0.3551019745,0.1883946064,1.5578433597,0.3995533974,0.34809117,1.0935477027,0.2756816461,0.2641825173
20,7,0.3,0.3,7,10,0.35,0.1768642839,0.3160144964,0.5071212197,0.1240645269,0.1666831604,0.1794066021,-0.1249077731,0.482157473,0.3554986253,0.1899701566,1.5875981005,0.4051876793,0.3517170105,1.1340009799,0.2774544813,0.2662189096
20,7,0.3,0.3,7,10,0.4,0.1834311422,0.3127498125,0.5038190452,0.1262300314,0.1678977493,0.1804911826,-0.1216805799,0.4847691045,0.3528112972,0.1906165286,1.6147042726,0.4099018579,0.354195949,1.1763713072,0.2796668666,0.2663146872
20,7,0.3,0.3,7,10,0.45,0.1847483129,0.3050802299,0.5101714571,0.126981679,0.1716032427,0.1854373717,-0.0999890027,0.4975926047,0.3624426393,0.1952406843,1.6255760419,0.4242887135,0.3651520855,1.1866646635,0.2853099322,0.2739763735
20,7,0.3,0.3,7,10,0.5,0.1863619095,0.2938300425,0.519808048,0.1279336322,0.174312581,0.190249821,-0.067852037,0.5080946861,0.3741142214,0.2007316571,1.6371536603,0.4396258316,0.3784091327,1.2028443846,0.2908027248,0.2806032105
20,7,0.3,0.3,7,10,0.55,0.1983739065,0.2917705574,0.5098555361,0.1311224881,0.1742518821,0.1898779364,-0.0736855786,0.5059219197,0.3642549363,0.198160299,1.6927828299,0.4404637174,0.3756913382,1.2770281775,0.2922991988,0.2778277557
20,7,0.3,0.3,7,10,0.6,0.2030997251,0.289412147,0.507488128,0.133729086,0.1800500343,0.1973564707,-0.071336166,0.524966553,0.3694113972,0.2033072982,1.7375308737,0.4572938908,0.3908421288,1.3157846352,0.299664586,0.2871853079
20,7,0.3,0.3,7,10,0.65,0.219892027,0.2745283679,0.5055796051,0.1380309574,0.1789542612,0.1983943551,-0.0434771307,0.5216547092,0.365783804,0.2030260251,1.8385713828,0.4690772545,0.3919457485,1.4306421707,0.3020092735,0.2893771522
20,7,0.3,0.3,7,10,0.7,0.226451887,0.2648052987,0.5087428143,0.1420303826,0.1805151708,0.2032707907,-0.0208677831,0.5283239018,0.371984004,0.2082848701,1.9132320766,0.4835745587,0.4032027736,1.493577812,0.3072013391,0.295171773
20,7,0.3,0.3,7,10,0.75,0.2418270432,0.2573546613,0.5008182954,0.1455785451,0.1837796961,0.2077144528,-0.0138910272,0.5382374162,0.3697833042,0.2084553241,2.0290533777,0.500251699,0.4117258035,1.5974873463,0.3137807593,0.2998446019
20,7,0.3,0.3,7,10,0.8,0.2658500375,0.2362114471,0.4979385154,0.149569869,0.1820306828,0.2102015772,0.0255156211,0.5353716789,0.3690184954,0.206457472,2.2323010273,0.526501208,0.4173864566,1.7409161662,0.3176295221,0.3019762517
20,7,0.3,0.3,7,10,0.85,0.2869837541,0.2251882029,0.487828043,0.1573530902,0.190030571,0.2188038794,0.0374516371,0.5574720894,0.375331917,0.2060506172,2.4644304308,0.5634976732,0.4334275066,1.9204329611,0.3268050579,0.3155294678
20,7,0.3,0.3,7,10,0.9,0.3294816296,0.1947833042,0.4757350662,0.1739883566,0.1869000973,0.2289961921,0.0861684579,0.5535013547,0.3868752812,0.207177926,3.0061225719,0.6113305007,0.4565636101,2.252471357,0.3309775499,0.3283507657
20,7,0.3,0.3,7,10,0.95,0.3995731067,0.167256186,0.4331707073,0.192090065,0.1795505918,0.2354647918,0.0986583354,0.5347563075,0.3941259685,0.2037767918,3.9050739879,0.6489326716,0.4833680335,2.7131539401,0.3395050936,0.3460249908
