pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.330465770469947,0.0043984890567714,0.6651357404732726,0.0049853534799649,0.0007722060354862,0.0050535550994626,0.6563387623597297,0.0065979671704351
0.01,0.03,0.3240794022886383,0.0042249305632707,0.6716956671480857,0.0048838181919058,0.0007406697855921,0.0049417881493643,0.6632458060215441,0.0064231277205486
0.01,0.05,0.3180375069436761,0.0041300966559271,0.6778323964003917,0.0047620837835717,0.0007358197859009,0.0048083091646954,0.6695722030885375,0.0062799487364972
0.01,0.07,0.3122878235751564,0.0039762693034107,0.6837359071214266,0.0047214920601182,0.0007210664265292,0.0047667316407966,0.6757833685146052,0.006208864493855
0.01,0.09,0.3069560604377262,0.0038714587268081,0.6891724808354646,0.0046354265284164,0.0007198470321238,0.0046843205780673,0.6814295633818483,0.0061240146423149
0.01,0.11,0.3017298855682697,0.0037941450949894,0.6944759693367469,0.004742735975294,0.0007053605418906,0.0047872018290384,0.6868876791467681,0.0061979229128196
0.01,0.13,0.296844506165982,0.0037194867236973,0.6994360071103319,0.0045913785248962,0.000703883041789,0.0046256915410388,0.6919970336629373,0.0060334576246169
0.01,0.15,0.2921020886568173,0.0036023219642261,0.7042955893789677,0.0046258798650544,0.0007016426338677,0.004684021952913,0.6970909454505154,0.0060873072206485
0.01,0.17,0.2876606377069219,0.003498433507388,0.7088409287856996,0.0045065567533386,0.0006789491809205,0.0045453514939912,0.7018440617709235,0.0059032498558322
0.01,0.19,0.2832673702921912,0.0034502610821019,0.7132823686257165,0.0043755508434788,0.000673821760677,0.0044154226159992,0.7063818464615126,0.0057630661373533
0.01,0.21,0.2790930563270737,0.0033398955671591,0.7175670481057695,0.0044068867320295,0.0006428343057492,0.0044446250494048,0.7108872569714512,0.0057302936609033
0.01,0.23,0.2751083101877547,0.0032777691367625,0.7216139206754763,0.004386552663133,0.0006511034739635,0.0044485588894902,0.7150583824019511,0.0057507658374172
0.01,0.25,0.2712425508276837,0.0032056660371069,0.7255517831351965,0.0043323088921497,0.0006435794893585,0.0043856234053334,0.7191404510609826,0.0056727823840506
0.01,0.27,0.2674919231196528,0.003131940895456,0.7293761359848802,0.0042787864688068,0.0006224438388371,0.0043036650273607,0.7231122541939681,0.0055485527050349
0.01,0.29,0.2639296411509841,0.0030646594822797,0.733005699366727,0.0042859713243832,0.0006289804961923,0.0043270713424322,0.7268763804021675,0.0055850323348169
0.01,0.31,0.2604891123208543,0.0030393511832018,0.736471536495938,0.0041345354838837,0.0006207398641862,0.0041840462559884,0.7303928341295343,0.005425525984361
0.01,0.33,0.2571341295411645,0.0029831463170758,0.7398827241417542,0.0041188975791122,0.0006164299812721,0.0041783755961703,0.7339164315076023,0.0054112355587145
0.01,0.35,0.2538701366514848,0.0029120875458282,0.7432177758026783,0.0041322742289865,0.0006043182453543,0.0041620501875287,0.7373936007110218,0.0053706866782374
0.01,0.37,0.250761148761248,0.0028785468281302,0.7463603044106168,0.0040503920759711,0.0005924626000865,0.004094514579368,0.7406032107543563,0.0052794397795411
0.01,0.39,0.2475821464281735,0.002808899011221,0.749608954560602,0.0040204563164315,0.0005941171965568,0.0040663696375461,0.74399115653816,0.0052546040306598
0.01,0.41,0.2446481835351615,0.0027723475169425,0.7525794689478962,0.0039510942619425,0.0005812980968838,0.0039939140626927,0.747034773914011,0.0051565102564604
0.01,0.43,0.2417777246972548,0.0027231863126319,0.7554990889901159,0.0039640078456279,0.0005729020680858,0.0040026590124527,0.7500527163648519,0.0051484631486244
0.01,0.45,0.2390614042884128,0.0026759248972336,0.7582626708143649,0.0040282181317108,0.0005830754596896,0.0040740896378294,0.7529108210198976,0.0052402405572087
0.01,0.47,0.2362622708587939,0.0026379624486168,0.7610997666925982,0.0039074741370246,0.0005652116841706,0.0039470426272232,0.7558238417953644,0.0050774659955646
0.01,0.49,0.233582979668925,0.0026007554716143,0.7638162648594703,0.0039261679435024,0.0005539288825986,0.0039709660009257,0.7586147539162417,0.005078823766123
0.03,0.01,0.3304619820019986,0.0131576380402177,0.6563803799577818,0.0050546714393836,0.001330967792612,0.005279329030395,0.6300651038773463,0.007941264615619
0.03,0.03,0.3239462726363766,0.0127307743584047,0.6633229530052182,0.004972024151266,0.0013042526809855,0.0051371632672465,0.6378614042884088,0.0077456686292176
0.03,0.05,0.3178445172758612,0.0123150761026553,0.6698404066214817,0.0048053658888043,0.0013032329105757,0.0049706620854745,0.645210254416171,0.0075771279066259
0.03,0.07,0.3121497722475277,0.0119824019553383,0.6758678257971296,0.0047779470490659,0.0012241537879842,0.0049163979853236,0.6519030218864528,0.0073647055612921
0.03,0.09,0.3066850572158605,0.0116559382290857,0.6816590045550401,0.0047658563436587,0.0012544571690866,0.0049390182636814,0.6583471280968687,0.0074479326018546
0.03,0.11,0.301537873569601,0.0113577269192312,0.6871043995111672,0.0047593636234284,0.0012237131605063,0.0048978531099447,0.6643889456727046,0.0073452794309573
0.03,0.13,0.2964862348627928,0.0110153871792023,0.692498377958009,0.0045868266020989,0.0012115480857004,0.0047497353881638,0.6704676035996042,0.0071728315595648
0.03,0.15,0.291799511165427,0.0107945450505499,0.6974059437840332,0.0046048722729195,0.0011822390321373,0.0047496270263809,0.6758168536829332,0.0071141050906556
0.03,0.17,0.2872822019775598,0.0105497500277746,0.7021680479946719,0.0044965469314031,0.0011925706099553,0.0046370650512206,0.6810685479391225,0.0070222062711312
0.03,0.19,0.2829156649261212,0.0102597933562937,0.706824541717594,0.0044597886253525,0.0011274572776159,0.004588066994747,0.6863049550050065,0.0068429815499789
0.03,0.21,0.2787637040328838,0.0100487501388734,0.7111875458282526,0.0044095221724952,0.0011415490664035,0.0045191409445127,0.6910900455505057,0.0068022390773199
0.03,0.23,0.2747132318631247,0.0098164648372403,0.7154703032996408,0.0043712740843565,0.0011278612952112,0.0045146378231997,0.6958373736251602,0.0067703604136223
0.03,0.25,0.2708550716587042,0.0096390067770247,0.7195059215642677,0.0043316962417712,0.0011150851846177,0.0044598210524716,0.7002279080102183,0.0066899914217072
0.03,0.27,0.2671690478835692,0.0094699144539495,0.7233610376624722,0.004387010583534,0.0011119768599775,0.0044910182699377,0.7044212087545731,0.0067149719898927
0.03,0.29,0.2635015664926136,0.0092626374847239,0.7272357960226562,0.0042835692271289,0.0010847091256857,0.0044043648365569,0.7087105210532083,0.0065737830879283
0.03,0.31,0.2600047216975897,0.0090457171425396,0.7309495611598632,0.0041495251311692,0.001048162275172,0.0042679349777222,0.7128581268747838,0.0063642595280663
0.03,0.33,0.2566978891234335,0.0089179313409621,0.7343841795355971,0.0041787714820579,0.0010543552996746,0.0042960634069119,0.7165483168536728,0.0064047740062613
0.03,0.35,0.2534316631485414,0.0087437062548605,0.7378246305965945,0.0041837444154285,0.0010585076475521,0.0043110579959079,0.7203372180868736,0.0064280732910122
0.03,0.37,0.250275813798467,0.0085806132651927,0.7411435729363302,0.0040606724219289,0.0010337293335177,0.0041605011810059,0.7239823464059447,0.0062279598480415
0.03,0.39,0.2472094545050539,0.0084161537606932,0.7443743917342449,0.0040806105945831,0.0010083160463088,0.0042058904103484,0.7275420842128584,0.0062225225029661
0.03,0.41,0.2441894900566583,0.0082715587156982,0.7475389512276368,0.0040788242554191,0.0010089576046163,0.0041726911606511,0.7309958337962404,0.0061906063698839
0.03,0.43,0.2413253194089551,0.0081570936562603,0.7505175869347828,0.0040620632374679,0.0010000749733032,0.004189198358586,0.7342033996222621,0.0061893483051926
0.03,0.45,0.2385324963892915,0.0080400177758026,0.7534274858349095,0.0039308945095392,0.0009780437161983,0.0040352882315399,0.7373474502833042,0.0059913756639366
0.03,0.47,0.2357999777802465,0.0078850016664814,0.7563150205532794,0.0039562709714459,0.0009986488218796,0.0040879083108493,0.7405450172203164,0.0060852059546086
0.03,0.49,0.2331887456949221,0.0077816242639705,0.759029630041115,0.0038731415606411,0.0009415826306608,0.0039630987829115,0.7434663815131738,0.0058462640442333
0.05,0.01,0.3303399733362959,0.0219467948005777,0.6477132318631338,0.0049749248748498,0.0017602427241086,0.0053034371882257,0.6038196422619784,0.0088239226364429
0.05,0.03,0.3238170314409527,0.0211554271747583,0.6550275413842891,0.0049783973222101,0.0016847128796759,0.0053135190524927,0.6127166870347724,0.0086829448118446
0.05,0.05,0.3176320964337322,0.0205129430063325,0.6618549605599299,0.0048240510562561,0.0016689964429681,0.0051302100997803,0.6208290745472647,0.0084682029857166
0.05,0.07,0.3119561493167421,0.0199885012776359,0.6680553494056126,0.0047372962534353,0.0016418823845491,0.0050125401070838,0.6280783468503407,0.0082963048761821
0.05,0.09,0.3063982335296042,0.0194500944339518,0.6741516720364328,0.0046926642741993,0.001608878920233,0.004963054361265,0.6352514831685292,0.008180812201731
0.05,0.11,0.3012643484057307,0.0189017664703923,0.6798338851238666,0.0046316069853825,0.0015806785432254,0.0049027253762827,0.6420303521830819,0.0080640824627337
0.05,0.13,0.2961974780579938,0.0184306077102545,0.6853719142317463,0.0045824446744786,0.0015300456629288,0.0048444325423656,0.6485106988112372,0.0079045238682233
0.05,0.15,0.2913256527052577,0.017907576935896,0.6907667703588519,0.0045508954770872,0.0015326332913928,0.0047919002379516,0.6549516164870599,0.0078571668207374
0.05,0.17,0.2868523497389207,0.0174627485834906,0.6956849016775993,0.0045119603131014,0.0015083471306935,0.0047458145084553,0.6607594045106181,0.0077625087698425
0.05,0.19,0.2825393622930802,0.0171133874013998,0.7003472503055314,0.00444110876971,0.0014788207320598,0.0046721372036201,0.6661204755027318,0.0076297786677398
0.05,0.21,0.2783720142206398,0.016733574047328,0.7048944117320385,0.0043971993660381,0.0014631204827315,0.0046291689788187,0.6714272636373824,0.0075554099442818
0.05,0.23,0.2742944450616573,0.016334373958449,0.709371180979898,0.0044165529828524,0.0014061936288852,0.0046064665217759,0.6767024330629999,0.0074188537795463
0.05,0.25,0.2704298522386391,0.0160110209976669,0.7135591267637016,0.0042955652674651,0.0014077889171412,0.0045166323828509,0.6815370847683677,0.0073322102171334
0.05,0.27,0.2666999888901237,0.0157196867014774,0.7175803244084028,0.0042804759600213,0.0014091491332044,0.004496954839453,0.6861409510054478,0.007315253105862
0.05,0.29,0.2631009332296418,0.0153583379624485,0.7215407288079065,0.0042778222933439,0.0014001522431474,0.004481581923322,0.6908240528830094,0.0072818864096169
0.05,0.31,0.2596160982113113,0.0150890234418397,0.7252948783468425,0.0042175316289294,0.0013860822292447,0.004416082400245,0.695116831463163,0.0071882468587346
0.05,0.33,0.2561850016664834,0.0147693811798688,0.7290456171536416,0.004140936491302,0.0013610298981601,0.0043292027697783,0.6995068547939038,0.0070512625660986
0.05,0.35,0.2529958893456293,0.0145462393067436,0.7324578713476141,0.0041593622361792,0.001322897291744,0.0043265614370231,0.7033653927341268,0.0069723560205111
0.05,0.37,0.2498102544161762,0.0143005777135874,0.7358891678702231,0.0041522794746097,0.0013342320719295,0.0043678933883426,0.7072880124430482,0.0070363575322018
0.05,0.39,0.2468029885568261,0.0140105210532163,0.7391864903899467,0.0040193605020343,0.0013295242948873,0.0041840532877345,0.711165448283514,0.0068431018775091
0.05,0.41,0.2438098766803677,0.0137973780691034,0.7423927452505187,0.0040060921934683,0.0013191941194208,0.0042009382055925,0.7147979891123117,0.0068393264444342
0.05,0.43,0.240914698366848,0.0135622375291634,0.7455230641039808,0.0039442563783876,0.0012852891821671,0.0041121518007541,0.718398589045654,0.0066827301650884
0.05,0.45,0.238124441728698,0.013341639817798,0.7485339184535058,0.0039040184827045,0.0012554739431027,0.0040691428894949,0.7218506388179097,0.0065800907757004
0.05,0.47,0.2353607154760588,0.0131177424730586,0.7515215420508835,0.003869766989717,0.0012522617993522,0.004067196044729,0.7252860571047663,0.0065717196434334
0.05,0.49,0.2327349405621597,0.0129091323186312,0.754355927119216,0.0039104086344183,0.0012556392494753,0.0041162184140326,0.7285376624819534,0.0066274969129834
0.07,0.01,0.3303738806799238,0.0306593267414732,0.6389667925786079,0.0049464994283034,0.0020272948456297,0.0053574567380608,0.5776481390956615,0.0094120464293203
0.07,0.03,0.3236878457949144,0.0296602821908676,0.646651872014227,0.0048577442219153,0.0020249112705728,0.0052381427047354,0.5873313076324916,0.0092879652458811
0.07,0.05,0.3174214420619939,0.0287144095100543,0.6538641484279587,0.0047839049795705,0.0019444822528988,0.0051449971460708,0.59643532940785,0.0090339616518685
0.07,0.07,0.3116178202421959,0.0278438284635039,0.6605383512942963,0.0047837818794704,0.0019318160618429,0.0051838872279958,0.6048506943672883,0.0090475193516816
0.07,0.09,0.3061294078435699,0.0271352627485836,0.6667353294078369,0.0047173298207991,0.0018757383021567,0.0050489902758242,0.6124648039106696,0.0088004668801376
0.07,0.11,0.3008332296411485,0.0264067548050218,0.6727600155538173,0.0046523438658419,0.0018807205861304,0.0050278088843486,0.6199465059437737,0.0087892500566095
0.07,0.13,0.2958441950894349,0.0256587601377626,0.6784970447727937,0.0046597379420046,0.0018442677487928,0.005028280481337,0.6271795244972684,0.0087168159789227
0.07,0.15,0.291174591712034,0.0251083101877569,0.6837170981002073,0.0045633009388251,0.0017859170815004,0.0048524673975935,0.6335004777246933,0.0084243015605944
0.07,0.17,0.2864835796022683,0.0244952338629042,0.6890211865348336,0.0045723197742893,0.0017914694630299,0.0048743394963124,0.6400307188090251,0.0084572784223722
0.07,0.19,0.2821906899233418,0.0239372847461394,0.6938720253305286,0.0044716270940673,0.0017570122126684,0.004816328892173,0.6459974558382496,0.0083303533175099
0.07,0.21,0.2779742139762232,0.0234256860348851,0.6986000999889013,0.0043080547951725,0.0016998340242092,0.0046415602011729,0.651748727919131,0.0080412282495913
0.07,0.23,0.2738876680368837,0.0228094433951784,0.7033028885679481,0.0044360081047928,0.0016824855063403,0.0047307502916466,0.6576840017775912,0.0080957213043274
0.07,0.25,0.2700087323630707,0.0223626597044772,0.7076286079324642,0.0043534718410362,0.0017047880261413,0.004676736319954,0.6629032885235097,0.0080863123722367
0.07,0.27,0.2662927785801585,0.0219048439062326,0.7118023775136179,0.0043119545788129,0.0016356693772712,0.0045661390099198,0.6679926897011527,0.0078374777644624
0.07,0.29,0.262651527608044,0.0215017998000221,0.7158466725919362,0.0042303346531055,0.0016199612767401,0.0044945386964395,0.6728430729918919,0.0077344612499198
0.07,0.31,0.2591553382957464,0.0210655038329075,0.7197791578713442,0.0042770229261184,0.0016391237137269,0.004557590128525,0.6776481502055292,0.0078358375559789
0.07,0.33,0.2557237306965917,0.0206515609376735,0.7236247083657279,0.0043159426821857,0.0015773937917698,0.0045358309891531,0.6823215864903807,0.0076906185726927
0.07,0.35,0.2525123652927471,0.0203060771025442,0.7271815576047025,0.0040816303080307,0.001562491514021,0.0043801428003406,0.686569403399614,0.0075051258283827
0.07,0.37,0.249425019442283,0.0199361070992112,0.7306388734584947,0.0040586741899514,0.001579983304861,0.0043392314754377,0.6907666592600722,0.0074991980851598
0.07,0.39,0.246351383179645,0.0195673702921897,0.734081246528153,0.0040415836455997,0.0015532355711301,0.0043014306975697,0.6949465059437735,0.0074079018398299
0.07,0.41,0.2433422619708905,0.0192397955782692,0.7374179424508241,0.0041064997740204,0.0015645618919565,0.0043889600425282,0.6989383512942857,0.0075180838264414
0.07,0.43,0.2405285190534377,0.0189039106765915,0.740567570269959,0.0039993428510052,0.0015126776238836,0.0042264558801515,0.702759748916776,0.0072518111279187
0.07,0.45,0.2376097989112325,0.0185957782468614,0.7437944228419028,0.0039640702389789,0.0015141304645601,0.0042382703498618,0.7066028663481798,0.007266531278982
0.07,0.47,0.2349434729474498,0.0182921897566936,0.7467643372958509,0.0039253681927185,0.0014639482739759,0.0041645937813371,0.7101799577824635,0.0070924903292891
0.07,0.49,0.2323238417953557,0.0180500611043217,0.7496260971003206,0.0039357930663579,0.0014610567890093,0.004173522357156,0.713525974891677,0.0070956359351747
0.09,0.01,0.3302240973225185,0.0393740917675811,0.6304018109099047,0.005071893173721,0.0023379116559727,0.0056272635986889,0.5516536273747423,0.0103030869106345
0.09,0.03,0.3236692589712276,0.0380626819242304,0.638268059104553,0.0048732184660121,0.0022729123475876,0.0053682108233206,0.5621426952560922,0.009914035518496
0.09,0.05,0.3173508499055679,0.0369853127430284,0.645663837351411,0.0049872336575859,0.0022259284790503,0.0054518314869396,0.5716932118653542,0.0099036884450404
0.09,0.07,0.3114445728252394,0.035783068547939,0.6527723586268223,0.004747711698896,0.0021644296053003,0.0052208450021296,0.5812062215309443,0.0095497042127303
0.09,0.09,0.3058511943117408,0.034791623152983,0.6593571825352682,0.0046712426334036,0.0021301379294343,0.0051132648642644,0.5897739362293022,0.0093735407231332
0.09,0.11,0.3004601488723447,0.0337984779468947,0.6657413731807516,0.004669145001443,0.0020802491610347,0.0051112804726135,0.598144417286962,0.009271778794683
0.09,0.13,0.2954542606377078,0.0330043217420287,0.6715414176202518,0.0045588314670482,0.0020624430466004,0.0050172378358256,0.6055327741361943,0.0091421239290265
0.09,0.15,0.2906865681590955,0.0321530496611487,0.6771603821797505,0.0045097086145144,0.002031184623886,0.0049835945559773,0.612854282857453,0.0090459638037494
0.09,0.17,0.2860541606488179,0.0313357849127875,0.6826100544383887,0.0045643557009566,0.001988986444275,0.005014388187709,0.6199384846128138,0.0089923610762592
0.09,0.19,0.281775491612043,0.0306844461726473,0.6875400622153061,0.0045331820250437,0.0019627441805393,0.004888878234946,0.6261711698700114,0.0088143665960248
0.09,0.21,0.2774620819908884,0.0298677258082435,0.6926701922008734,0.0043809345601581,0.001938190861697,0.0047602167617252,0.6329347405843863,0.0086365984851194
0.09,0.23,0.2734563826241519,0.0292560937673589,0.6972875236084948,0.0043841195216149,0.0018931622063761,0.0047626564588033,0.6387753360737768,0.0085489808715556
0.09,0.25,0.2695211420953212,0.0286621486501498,0.7018167092545375,0.0043249083055053,0.0019108175692068,0.0047248843246054,0.6444924119542378,0.0085465194630192
0.09,0.27,0.2657860126652606,0.0281003999555604,0.7061135873791871,0.0043575315259209,0.001874236394439,0.0047410386609725,0.6499127874680661,0.0084895114498507
0.09,0.29,0.2623620597711368,0.0275442950783245,0.7100936451505441,0.0043002179972111,0.0018135787074263,0.0046314398589376,0.655005054993895,0.0082585972737903
0.09,0.31,0.2587401844239541,0.0270487279191201,0.7142110876569325,0.0041592661651607,0.0018294306319688,0.0045297644463143,0.6601136318186922,0.008188625710252
0.09,0.33,0.255339795578271,0.0264650483279636,0.7181951560937676,0.0041741184727884,0.0018040037017693,0.0045380447185212,0.6652650594378403,0.0081460521220599
0.09,0.35,0.2520588045772708,0.025978035773803,0.7219631596489229,0.0041106450526144,0.0017562285245023,0.0044259854362815,0.6700070881013168,0.0079384424852861
0.09,0.37,0.2488655038329064,0.0255481057660261,0.7255863904010574,0.0041227312810282,0.0017533729464254,0.0044310172248735,0.6744901788690051,0.0079377631177244
0.09,0.39,0.2458517275858233,0.0251139095656039,0.7290343628485636,0.0040777730256168,0.0017563933538927,0.0044365825382824,0.6788065437173557,0.0079493692460679
0.09,0.41,0.2428965226085978,0.0246812798577936,0.7324221975335983,0.0040529089848821,0.0017465373888557,0.0043806945787776,0.683059637818011,0.007873769356489
0.09,0.43,0.2399435396067112,0.024208587934674,0.7358478724586073,0.0039927638273385,0.0016931143609287,0.0043102240436429,0.6874306965892593,0.0076964527655005
0.09,0.45,0.2372521386512619,0.0238916675924898,0.7388561937562382,0.0040172608320009,0.0016641846541988,0.0043112374763593,0.6910728585712586,0.0076396067847569
0.09,0.47,0.2345204421730918,0.023515776024886,0.7419637818020117,0.0039610915813159,0.0016693311968991,0.0042804778142874,0.6949322297522396,0.0076191402080856
0.09,0.49,0.2318592711920895,0.0230701922008666,0.7450705366070358,0.0038930269402701,0.0016599421866603,0.0042015476818824,0.6989301522053025,0.0075214320552031
0.11,0.01,0.3300895122764122,0.0479891234307302,0.6219213642928526,0.0050254652626939,0.0025584041289632,0.0056892788221598,0.5259431174313922,0.0108060870800864
0.11,0.03,0.3233673036329313,0.0464993556271525,0.6301333407399247,0.0049019672633565,0.0025318350012641,0.0055413430426201,0.5371346294856196,0.0106050130451484
0.11,0.05,0.3171988779024585,0.0450865570492165,0.6377145650483397,0.0047977049914726,0.0024585649247512,0.0054240112311642,0.5475414509499065,0.0103411410806668
0.11,0.07,0.3112017553605143,0.0436583712920786,0.6451398733474136,0.004775310720144,0.0024402270323144,0.0053363672563897,0.5578231307632563,0.0102168213210185
0.11,0.09,0.3056375847128056,0.0424312965226085,0.6519311187645844,0.0046818435957033,0.0023024907713551,0.0052152834548942,0.5670685257193674,0.0098202649976045
0.11,0.11,0.3002393178535695,0.0412487501388731,0.6585119320075524,0.0047181686114143,0.0022788512807762,0.0052494223862396,0.576014431729806,0.0098071249477922
0.11,0.13,0.2952366181535387,0.0402378846794799,0.664525497166975,0.0045798067724473,0.0022749710944267,0.0050686037788217,0.584049727808015,0.0096185459676753
0.11,0.15,0.2902338851238765,0.0391216975891565,0.6706444172869612,0.004583974319266,0.0022490885181146,0.0051348872320049,0.5924010221086481,0.0096330642682343
0.11,0.17,0.2856756693700726,0.0382978224641704,0.6760265081657493,0.0044394085140558,0.0022222845432446,0.0049427884072729,0.5994308632374084,0.0093873574937623
0.11,0.19,0.2813271636484842,0.0373396067103653,0.6813332296411435,0.0044778346514054,0.0021615187615232,0.0049819368278961,0.6066540162204128,0.0093049743509427
0.11,0.21,0.2770401733140747,0.036507988001333,0.686451838684592,0.0044318723573881,0.0021821578429186,0.0049890205236629,0.613435862681926,0.0093533362095003
0.11,0.23,0.2730659593378492,0.0356973225197198,0.6912367181424318,0.0043447287339067,0.002056080020944,0.0047828756419116,0.619842073102992,0.0088950356837996
0.11,0.25,0.2691265414953885,0.0350713031885346,0.6958021553160867,0.0042975392084921,0.0020857196363631,0.0047668601148026,0.6256595489390174,0.008938299387529
