pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.1695221194701328,0.0161234691327169,0.8143544113971487,0.0176846140219887,0.01002435791271,0.0207748733127235,0.7821074731317148,0.0408235891381435
0.01,0.03,0.1668982754311422,0.019289677580605,0.813812046988249,0.0177705908603264,0.0118537890955178,0.0217172434906869,0.7752326918270389,0.0454248216817227
0.01,0.05,0.1644503874031494,0.0152416895776057,0.8203079230192444,0.0177476223893479,0.0090402334894965,0.0199033956828996,0.7898245438640329,0.0379838626618927
0.01,0.07,0.1612926768307926,0.0130247438140466,0.8256825793551572,0.0170369178215364,0.0087749437371759,0.0189655534837576,0.799633091727064,0.0365154409581094
0.01,0.09,0.1581404648837788,0.015004748812797,0.8268547863034237,0.0171014989016702,0.0093864917537459,0.0192185108088678,0.7968452886778297,0.0379914943163597
0.01,0.11,0.1561769557610595,0.0121574606348414,0.8316655836040986,0.0167463034377825,0.0079149352461035,0.0181718776607034,0.8073506623344158,0.0340017481529105
0.01,0.13,0.1544073981504621,0.0120759810047488,0.8335166208447861,0.0168574311582069,0.0077744598168386,0.0184171465264968,0.8093646588352883,0.0339660661601742
0.01,0.15,0.1524938765308673,0.0116170957260685,0.8358890277430634,0.016866298497114,0.007526044622714,0.0184215548225301,0.8126548362909262,0.0334736440679581
0.01,0.17,0.1494066483379157,0.0107293176705824,0.8398640339915033,0.0164256764179911,0.0074799039271443,0.0179459607885129,0.8184053986503385,0.0329057686428016
0.01,0.19,0.1480774806298421,0.01127968007998,0.8406428392901792,0.0164677562300146,0.0079916212058396,0.0183150390208815,0.8180834791302191,0.0342982814325608
0.01,0.21,0.1455306173456637,0.0103609097725569,0.8441084728817823,0.0165022612039619,0.0072551851507805,0.0178207528093604,0.8233866533366685,0.0323311231109214
0.01,0.23,0.1445133716570849,0.0107598100474881,0.8447268182954281,0.0162585787710392,0.0068460604995799,0.0175795222659555,0.8232071982004517,0.0312716432651153
0.01,0.25,0.1420734816295925,0.0100389902524369,0.8478875281179724,0.0161790481518606,0.0069453926728555,0.0177319583496372,0.8278095476130984,0.0316227436953483
0.01,0.27,0.1409667583104225,0.0105458635341165,0.8484873781554625,0.0159503963810879,0.0070203958941338,0.0174263996037394,0.8273956510872295,0.0314671913920072
0.01,0.29,0.1381654586353412,0.0087758060484879,0.8530587353161733,0.0155074697032059,0.0060554086985416,0.0168514331527076,0.8355071232191974,0.0289622505497908
0.01,0.31,0.1360464883779055,0.009135216195951,0.8548182954261453,0.0160989079844078,0.0061549948829789,0.0169908571059172,0.8365478630342431,0.0293008468718751
0.01,0.33,0.1347913021744562,0.0086198450387403,0.8565888527868057,0.0157201998819647,0.005864443373073,0.0166360802387032,0.8393491627093251,0.0283649669848493
