pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.2114351412146981,0.0577505623594107,0.7308142964258942,0.0198775464981546,0.0371812690115423,0.0431970341060716,0.6153131717070728,0.1175595721291563
0.01,0.03,0.2082074481379672,0.0430287428142971,0.7487638090477361,0.0193968542426697,0.0257365386881003,0.0323034742696125,0.6627063234191418,0.0837765516458132
0.01,0.05,0.20385453636591,0.0339520119970013,0.7621934516370874,0.0195489087941306,0.0175405158583167,0.026323669332147,0.6942894276430848,0.0614047010487805
0.01,0.07,0.2005913521619612,0.0341429642589358,0.7652656835791012,0.0191340851674753,0.019340929556538,0.0266851577583654,0.6969797550612296,0.0653670168714415
0.01,0.09,0.1977365658585358,0.0297275681079734,0.7725358660334891,0.0190532303062689,0.0170197756245323,0.0252261129745755,0.7130807298175421,0.0592656642236402
0.01,0.11,0.1951812046988268,0.0268272931767061,0.7779915021244653,0.0195886039994772,0.0147965000894221,0.0248121528241316,0.724336915771053,0.0544051530029759
0.01,0.13,0.1913856535866046,0.0241309672581857,0.7844833791552092,0.0183264149284296,0.0133164125532808,0.0223457666276736,0.7362214446388378,0.0489785917342354
0.01,0.15,0.187976005998502,0.024131467133217,0.7878925268682795,0.0181662716082293,0.0145881360040268,0.0232878819697786,0.7396295926018454,0.0524641539778324
0.01,0.17,0.186278430392403,0.0243009247688081,0.7894206448387885,0.0182038308368243,0.0135779019603396,0.0223425885627443,0.7408187953011721,0.0494983924834236
0.01,0.19,0.1828022994251449,0.0209427643089229,0.7962549362659296,0.0183540500901388,0.0134393814313267,0.0228047142330743,0.7543694076480836,0.0496834770957277
0.01,0.21,0.1807823044238945,0.0176130967258187,0.8016045988502811,0.0180282236171039,0.0100879268649656,0.0206583789016777,0.7663784053986437,0.040834232631609
0.01,0.23,0.1790987253186712,0.0184078980254937,0.8024933766558319,0.017943202079751,0.0115730539446422,0.0210663124115338,0.7656775806048444,0.0442124203008183
0.01,0.25,0.1755331167208206,0.017333166708323,0.8071337165708531,0.017317331362211,0.0107543117954822,0.0206402123392334,0.7724673831542069,0.042148835930198
0.01,0.27,0.1731292176955771,0.0174371407148213,0.8094336415896001,0.0175869709902771,0.0103609415702649,0.0205199453693353,0.7745593601599574,0.0412418285098652
0.01,0.29,0.1712671832041996,0.0142674331417147,0.8144653836540826,0.0173263050096862,0.0088034914457045,0.0195305495035092,0.7859305173706532,0.0371375323949182
0.01,0.31,0.1689962509372659,0.0158465383654088,0.8151572106973238,0.0176742817659168,0.0095282445203242,0.0196983636025394,0.7834641339665063,0.0387548526431879
0.01,0.33,0.1672741814546367,0.0164423894026494,0.8162834291427126,0.0172034605744328,0.0103567969319344,0.0199611284209596,0.7833986503374136,0.0406747222848286
0.01,0.35,0.1656060984753813,0.0143124218945264,0.8200814796300893,0.0170049052569927,0.0087070872373004,0.0186361573134095,0.7914566358410363,0.0360503317880104
0.01,0.37,0.1623104223944021,0.0139205198700325,0.8237690577355611,0.0170894298865275,0.008416215380423,0.0191500561967038,0.795928017995496,0.0359824869575498
0.01,0.39,0.1608852786803305,0.0137880529867534,0.8253266683329162,0.0167203195462457,0.008574792547531,0.0186130467984749,0.7977505623594093,0.035762631893537
0.01,0.41,0.1595731067233193,0.0133636590852288,0.8270632341914517,0.0167645971192526,0.008324059647056,0.0185472437423299,0.800335916020994,0.035195363036442
0.01,0.43,0.1575561109722573,0.0125518620344915,0.8298920269932518,0.0169334849712537,0.0086029862348466,0.0186922534466893,0.8047883029242688,0.0358982259163826
0.01,0.45,0.1554711322169463,0.0131932016995752,0.8313356660834772,0.0163519487811931,0.0088651516496648,0.0182852276472697,0.8049492626843268,0.0360155309465994
