pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.5482304410621016,0.0128508943450727,0.4389186645928249,0.0060267363486843,0.0016338861411616,0.0062095749035788,0.4132168759026794,0.0094773471859022
0.01,0.03,0.5329607488056871,0.0117980335518276,0.4552412176424828,0.005889855332623,0.0015638682522609,0.0061160988678753,0.4316451505388275,0.0092438353723973
0.01,0.05,0.5194794356182669,0.011101666481502,0.4694188979002323,0.0057166457097083,0.0014675480307406,0.0058439881309025,0.4472155649372281,0.0087790841923839
0.01,0.07,0.5071074547272588,0.0103357738029107,0.4825567714698351,0.0056340420637782,0.0014006244970434,0.0057810363332663,0.4618852238640135,0.0085822853273531
0.01,0.09,0.4958873125208272,0.009764715031663,0.4943479724475012,0.005504888242784,0.0013544401670085,0.0056259577505342,0.4748185423841751,0.0083348380845513
0.01,0.11,0.485467125874899,0.0093656482613043,0.5051672258637986,0.0055135119131335,0.0013127629236078,0.0056504288099794,0.4864359293411899,0.0082759546571952
0.01,0.13,0.4759028552383094,0.0089647372514165,0.5151324075102818,0.0053581462032682,0.0012661484731087,0.0054614035307302,0.4972029330074488,0.0079937004769477
0.01,0.15,0.4670037773580706,0.0084806132651927,0.5245156093767369,0.0052620761805565,0.0012118923226268,0.0053866142415205,0.5075543828463515,0.0078103988867741
0.01,0.17,0.458557871347625,0.0081338740139984,0.5333082546383728,0.0051673455985642,0.0012011745091613,0.0052820925638778,0.517040506610376,0.0076844415822006
0.01,0.19,0.4506516831463206,0.0078861237640261,0.5414621930896559,0.0051287832323545,0.0011489529947897,0.0052351449551024,0.5256899455616036,0.0075330509446819
0.01,0.21,0.44318886790357,0.0075290967670258,0.5492820353293992,0.0050569358812529,0.001129689709449,0.0051228506074121,0.5342238417953475,0.0073822300263102
0.01,0.23,0.4359148872347514,0.0073366403732918,0.556748472391951,0.005036320582755,0.0011026833939122,0.0051335350771545,0.5420751916453673,0.0073389018649789
0.01,0.25,0.4291189978891166,0.0070810576602599,0.5637999444506183,0.0049585933417649,0.0010842427122227,0.0050551934787923,0.5496378291300984,0.0072236789032379
0.01,0.27,0.4225831796467028,0.0068236862570825,0.5705931340962189,0.0049413337538058,0.0010414887896121,0.0050317396559478,0.5569457615820538,0.0071147172351722
0.01,0.29,0.4164389956671525,0.0066469392289745,0.5769140651038825,0.0049475721601703,0.001035617806795,0.0050206451484273,0.5636201866459334,0.0070918807620174
0.01,0.31,0.4105125097211461,0.0064848016887012,0.5830026885901599,0.0048535477448677,0.0010045286827946,0.0049421031840493,0.5700330852127573,0.0069511605496386
0.01,0.33,0.4048080213309605,0.0063186534829464,0.5888733251860961,0.0048099974689287,0.00099066745627,0.0048991206169767,0.5762360182202033,0.0068804555295168
0.01,0.35,0.3991757804688355,0.0061354405066104,0.5946887790245533,0.0047581985403231,0.0009660627123876,0.0048566946542487,0.5824178980113325,0.006788820079024
0.01,0.37,0.3940407732474126,0.0059797466948117,0.599979480057766,0.0046777814805524,0.000954105620898,0.0047320019250332,0.5880199866681426,0.0066402131668294
0.01,0.39,0.3888591378735741,0.0057945672703033,0.6053462948561221,0.0046615544726088,0.0009288789144577,0.0047289761510342,0.5937571603155154,0.0065867339799497
0.01,0.41,0.3838730807688075,0.0056991445394957,0.6104277746916922,0.0045741329168644,0.0009386505332985,0.0046402456391765,0.5990294856127008,0.0065175467057735
0.01,0.43,0.3792066214865052,0.005544072880791,0.6152493056326975,0.0046341287729602,0.0009114619689872,0.0047016490979254,0.6041611598711154,0.0065245730358998
0.01,0.45,0.3747111654260611,0.0054585490501055,0.6198302855238255,0.0045799867524636,0.0008837775392908,0.0046346449482398,0.6089131874236142,0.0064022000268214
0.01,0.47,0.3701728030218821,0.0053142317520275,0.624512965226085,0.0045185747775126,0.0008839096806904,0.0045962655971767,0.6138845017220298,0.0063640849585577
0.01,0.49,0.3658053549605546,0.005222175313854,0.6289724697255888,0.0045089755166889,0.0008667560086869,0.0045774840007973,0.6185281190978807,0.0063109960181713
0.03,0.01,0.5478653038551231,0.038482790801022,0.4136519053438529,0.0061951344205123,0.002955699283589,0.00688297391978,0.3366863237418088,0.012794372486958
0.03,0.03,0.5318034440617729,0.035293356293745,0.4329031996444824,0.0059821814418978,0.0027138128713504,0.0065520006092307,0.3623164870569922,0.0119796263519316
0.03,0.05,0.5178922786357079,0.0327823130763247,0.4493254082879708,0.0057512181643465,0.0025318979319815,0.00628066715427,0.3837607821353213,0.0113444630182331
0.03,0.07,0.5054965114987264,0.0308398733474057,0.4636636151538673,0.0056319892919431,0.0023910815650295,0.0060751154901038,0.4019838684590557,0.0108572786201628
0.03,0.09,0.4939208532385239,0.0291652816353737,0.4769138651261011,0.0054871730816021,0.0023122519208928,0.0059198225351803,0.4185833018553536,0.0105443263769659
0.03,0.11,0.4836284190645478,0.0275938451283191,0.4887777358071268,0.0054761579232492,0.002244639516223,0.005862663011292,0.4335900455504886,0.0103519420437381
0.03,0.13,0.4738346850349978,0.026215120542162,0.4999501944228424,0.0053532232380965,0.002174565910557,0.0057803781321886,0.4475199533385182,0.0101295099533027
0.03,0.15,0.4649956449283393,0.0252863348516832,0.5097180202199801,0.0052547209385803,0.0020976441597065,0.0055636816060383,0.4591453505166136,0.0097589699254513
0.03,0.17,0.456488334629484,0.0242820464392845,0.5192296189312334,0.0051961587857024,0.00205645376274,0.0055463904537889,0.4706655260526642,0.009659297979269
0.03,0.19,0.4484934451727642,0.0233012109765582,0.5282053438506827,0.0051461784447317,0.0019542818175129,0.0054624600986163,0.4816029218975662,0.0093710237336422
0.03,0.21,0.4410225752694174,0.0225039217864681,0.5364735029441137,0.0050706106656699,0.0019514026738886,0.0053984235399705,0.4914656593711773,0.0093012288877477
0.03,0.23,0.4337803355182729,0.0216655371625375,0.5445541273191836,0.0050626012131087,0.0018936393422842,0.0053601773309191,0.5012230529941084,0.0091474560154875
0.03,0.25,0.4269360182201935,0.0209614598377958,0.5521025219420006,0.0050289760708761,0.0018546602090029,0.0052958800837371,0.5101796022664089,0.0090052005017431
0.03,0.27,0.4205887345850458,0.0204447616931452,0.5589665037218037,0.0048588622089141,0.0018030047610041,0.0051120864502354,0.5180769803355132,0.0087180959722437
0.03,0.29,0.4143355516053817,0.0197598711254305,0.5659045772691931,0.0048663329050651,0.0017861655220831,0.0051145934064151,0.526384835018332,0.0086869244505813
0.03,0.31,0.4084100322186433,0.0191959226752583,0.5723940451061074,0.0049575720322066,0.0017115658964878,0.0051965745215016,0.5340021997555906,0.0086197063144773
0.03,0.33,0.4027630707699107,0.0187542050883234,0.5784827241417693,0.0048023379112437,0.0017077315472549,0.0050529351602591,0.5409743139651223,0.0084683982547689
0.03,0.35,0.3972599822241933,0.0181961670925452,0.5845438506832603,0.004757072928191,0.0016188410725884,0.0049870430131527,0.5481515164981698,0.0082247251583295
0.03,0.37,0.392017875791577,0.0177626819242306,0.5902194422841939,0.0047424828680664,0.0016184998149297,0.004960808598967,0.5546940784357326,0.0081978082288265
0.03,0.39,0.387023175202759,0.0173153538495722,0.5956614709476704,0.0046218339992872,0.0015673189457013,0.0048196883039449,0.5610307632485259,0.0079543261953476
0.03,0.41,0.3820874236196026,0.0168879902233084,0.6010245861570909,0.004588010417911,0.0016107759256243,0.0047921960760691,0.567248605710474,0.0080137479273179
0.03,0.43,0.3773121875347215,0.0165607154760581,0.6061270969892179,0.0046218379344085,0.0015586443180723,0.0048340252498344,0.5730056660371017,0.0079513138859791
0.03,0.45,0.3727910898788994,0.0161966892567491,0.6110122208643415,0.0045046924350342,0.0015559499184974,0.0047143067795443,0.5786188423508433,0.0078262066165393
0.03,0.47,0.3683916342628541,0.0158472836351515,0.6157610821019818,0.0045531249349575,0.0015188415206948,0.0047559204864431,0.5840665148316786,0.0077936035278328
0.03,0.49,0.3641595822686338,0.0155826797022551,0.6202577380291034,0.004447113870932,0.0014817710786451,0.0046655115659279,0.5890923786245931,0.0076290537232181
0.05,0.01,0.5470224197311371,0.0638796689256747,0.3890979113431851,0.0061464970665163,0.0036915507041741,0.0071951577909749,0.2613385734918356,0.0145782591993232
0.05,0.03,0.5305025108321285,0.0583835796022666,0.411113909565605,0.0058807165403847,0.003375780618616,0.006710232306977,0.2943467503610718,0.0134617935442092
0.05,0.05,0.5162944339517882,0.0540849683368515,0.4296205977113607,0.0057064002190618,0.003156853148592,0.0063732775554071,0.3214506610376577,0.0126869838525912
0.05,0.07,0.503772258637932,0.0510565492723032,0.4451711920897712,0.0056772753929043,0.003166523793626,0.0064693999387619,0.3430580935451648,0.0128024475260139
0.05,0.09,0.4920033885123817,0.048106154871681,0.4598904566159297,0.0055876226971402,0.0029227863232065,0.0062139968370991,0.3636781468725677,0.0120595694835122
0.05,0.11,0.481671158760139,0.0457695922675259,0.472559248972336,0.0054755348071026,0.0028523165517721,0.0060772518690884,0.3810200644372841,0.0117818849726328
0.05,0.13,0.4716664926119359,0.0434225086101544,0.4849109987779114,0.0053684714788367,0.0027261405310557,0.0058953625005967,0.3980659815576025,0.0113476435627082
0.05,0.15,0.4627972003110738,0.0416469614487278,0.4955558382401926,0.0054454899733412,0.0027112866850266,0.0059417842036105,0.412261915342737,0.0113643575736637
0.05,0.17,0.4541494389512262,0.0398331518720142,0.5060174091767624,0.0051892093132094,0.0025531781389169,0.0056992178993846,0.4263511054327339,0.0108055741772185
0.05,0.19,0.4463463948450213,0.0384614042884122,0.5151922008665736,0.0051440347924423,0.0025001149273537,0.005578598315595,0.4382693922897491,0.0105788281703025
0.05,0.21,0.4389297855793829,0.0371330518831237,0.5239371625374958,0.0050994274677127,0.0023961361736663,0.0054859211637224,0.4496710587712482,0.0102781935110551
0.05,0.23,0.4316906899233371,0.0357837129207864,0.5325255971558708,0.0050267161780892,0.0023438086837497,0.005435666394956,0.4609581713142979,0.0101232837624555
0.05,0.25,0.4249462393067379,0.0346571825352737,0.5403965781579788,0.0049309426099156,0.0022854962541376,0.0053650206027073,0.4710822130874313,0.0099360131109825
0.05,0.27,0.4184938895678279,0.0336453616264858,0.5478607488056791,0.0049521515405621,0.0023024925828788,0.0053798847834941,0.4805700255527074,0.0099848699492517
0.05,0.29,0.4123265637151448,0.0326017553605154,0.555071680924334,0.0049265094541414,0.0022141673194153,0.005235668390607,0.489868170203303,0.0096640030294378
0.05,0.31,0.4064527385845992,0.0317274413954004,0.5618198200199946,0.0047912551706658,0.0022295864583006,0.005169400396225,0.4983649372291936,0.0096285733128263
0.05,0.33,0.4007960226641458,0.0308578269081211,0.5683461504277363,0.0048076480460404,0.0022383771674616,0.0051688981107336,0.5066304966114941,0.0096456524456569
0.05,0.35,0.3953319631152066,0.0301083324075101,0.5745597044772907,0.0047107311795251,0.0021599880418762,0.0051004275944267,0.5143430396622702,0.0094204036781793
0.05,0.37,0.3901712587490291,0.0293781135429396,0.5804506277080386,0.0047253709394474,0.0020749513613565,0.0050916947511876,0.5216944006221592,0.0092415974739007
0.05,0.39,0.385252883013002,0.0286476058215754,0.5860995111654266,0.0046715698965576,0.0020442899040295,0.0049843592907004,0.5288042995222757,0.0090729390987596
0.05,0.41,0.3802877346961479,0.0279869792245305,0.5917252860793253,0.0045899778008474,0.0020028899666097,0.004961414055694,0.5357513276302642,0.0089671939889136
0.05,0.43,0.3755691256527056,0.02733791800911,0.5970929563381828,0.0045050170799884,0.0019864275187014,0.0048347459249782,0.5424171203199626,0.0088076009623811
0.05,0.45,0.3710852238640136,0.026699888901233,0.6022148872347436,0.0044956763769193,0.0019022583037858,0.0047964123758231,0.5488151094322774,0.0086009289833949
0.05,0.47,0.3666902677480239,0.0261935673814021,0.6071161648705651,0.0044809791521091,0.001913886608489,0.0047692477628532,0.5547290301077608,0.0085970209798313
0.05,0.49,0.3623343739584463,0.0256069658926787,0.6120586601488627,0.0044392089472644,0.0018845616418835,0.0047137636229968,0.5608447283635052,0.0084828869067639
0.07,0.01,0.5466784468392346,0.0891333962893014,0.3641881568714551,0.0060207871272673,0.0043339235633345,0.0074672344837853,0.1859213642928522,0.0161350816104544
0.07,0.03,0.5291546939228979,0.0809594267303633,0.3898858793467403,0.005802343819352,0.0039141927313294,0.0069702708002947,0.2279670258860136,0.0147986562629535
0.07,0.05,0.514509087879129,0.0753123097433621,0.4101786023775161,0.0057484287380841,0.0038642560888285,0.0068774357205923,0.2595539828907919,0.0146059478982493
0.07,0.07,0.5014227419175656,0.0704819020108877,0.4280953560715447,0.0055902207741086,0.003658046561844,0.0065054755218096,0.2871315520497692,0.0138215686454978
0.07,0.09,0.4898987668036836,0.0664746139317855,0.4436266192645298,0.0054936736981076,0.0033745229997637,0.0063285055461092,0.3106773914009587,0.0130775515456368
0.07,0.11,0.4792452838573504,0.0630955893789578,0.4576591267636918,0.0053866487448107,0.0032580767145041,0.0060824444349323,0.3314679480057761,0.0125985978639406
0.07,0.13,0.4696407954671692,0.0600908121319854,0.4702683924008463,0.005308311301937,0.003209993253079,0.0060769111089803,0.3500867681368754,0.0124968976151384
0.07,0.15,0.4604999888901189,0.0576332296411509,0.4818667814687233,0.0052707209078801,0.0031376327066105,0.0059949446078355,0.3666003221864215,0.0122702100210566
0.07,0.17,0.4520896233751844,0.055270736584824,0.4926396400399889,0.0050687571435569,0.0029956726570995,0.0056645989995735,0.3820981668703408,0.0116559443137726
0.07,0.19,0.44412628596823,0.0532708032440841,0.5026029107876933,0.0051482681094381,0.0029344256885111,0.0057801711214322,0.3960613042995251,0.0116490224984544
0.07,0.21,0.4367543828463494,0.0514728807910233,0.511772736362632,0.0050441546984462,0.002839300974244,0.0056785063519613,0.4088269747805853,0.0113571083004494
0.07,0.23,0.4295338073547329,0.0495707476947006,0.5208954449505621,0.0050458114909734,0.0027676393444397,0.0056407530352581,0.4217539495611607,0.0111760317241375
0.07,0.25,0.4228224197311394,0.04805652705255,0.5291210532163072,0.0050518436205481,0.0026914910992414,0.0056033533651784,0.4330079991112071,0.0109863355636613
0.07,0.27,0.4165129874458452,0.0465443395178315,0.5369426730363289,0.0049076057951757,0.0026862450888933,0.0054850195916468,0.4438539940006658,0.0108575097694335
0.07,0.29,0.4103126319297879,0.0452691256527053,0.5444182424175067,0.0047533998797303,0.0025791258213003,0.0052631182623891,0.453879991112096,0.0104213699049899
0.07,0.31,0.4043813576269282,0.0439225641595378,0.5516960782135248,0.0048197578524905,0.0025944150961289,0.0053132138376456,0.4638509498944491,0.0105020440299036
0.07,0.33,0.3987511054327276,0.0428154538384623,0.5584334407288049,0.0047966584607405,0.0025097401452711,0.005236953464888,0.4728025330518802,0.0102564337554302
0.07,0.35,0.3934189645594915,0.0416888679035661,0.5648921675369427,0.0047056388484655,0.0024805627624019,0.0051956152219534,0.4815144317298105,0.0101567407467573
0.07,0.37,0.388271514276196,0.0406714365070546,0.5710570492167619,0.0045895232899436,0.0024424092460329,0.0050714908527659,0.4897141762026526,0.0099563093448317
0.07,0.39,0.383277002555276,0.0396318631263191,0.577091134318417,0.0046154486904662,0.0024332767494647,0.0050573993373692,0.4978274080657786,0.0099239528362987
0.07,0.41,0.3783622375291654,0.0388310965448282,0.5828066659260126,0.0046056546709954,0.0023511549426021,0.0050499949399803,0.5051444728363562,0.0097523048251846
0.07,0.43,0.3738673147428054,0.0379180757693589,0.5882146094878382,0.0045298178035145,0.0022995499335576,0.0049799876043168,0.5123784579491204,0.0095790874714321
0.07,0.45,0.3692323741806409,0.0371535162759692,0.5936141095433838,0.0045177613207792,0.0023122031631677,0.0049616156428682,0.5193070769914454,0.0095860219692036
0.07,0.47,0.3648852794133945,0.0362660259971114,0.5988486945894889,0.0044315006177024,0.0022528369953834,0.0048869168553669,0.526316642595266,0.0093925908461338
0.07,0.49,0.3606782468614586,0.0355656593711808,0.6037560937673573,0.0044409288409755,0.0022166580278436,0.0048577890290503,0.5326247750249955,0.0092911050847376
0.09,0.01,0.5458183757360263,0.1140574713920675,0.3401241528719024,0.0059995390624174,0.0049535677383845,0.0077595908337549,0.1120092100877674,0.0176667263105241
0.09,0.03,0.5278091100988794,0.1035556049327853,0.3686352849683348,0.0058668749297493,0.0044037282150865,0.0073127531940519,0.1615240751027641,0.016120209624225
0.09,0.05,0.5126266637040405,0.0959540384401736,0.3914192978557955,0.0057677236094111,0.0042627512725247,0.0070476014671853,0.1995112209754482,0.0155731040122347
0.09,0.07,0.4994640151094316,0.0897001333185199,0.4108358515720496,0.0055282616766931,0.0040566387268281,0.0066576073504734,0.2314355849350097,0.0147708848041297
0.09,0.09,0.4877893567381396,0.0846465392734137,0.4275641039884434,0.0055029095372409,0.0037928973782638,0.0064163716988364,0.2582710254416159,0.0140021664553641
0.09,0.11,0.4769531274302886,0.0801721475391624,0.4428747250305558,0.0054296768316236,0.0037487602008022,0.0064588709018807,0.2825304299522309,0.0139563913034851
0.09,0.13,0.4672409954449514,0.0766926674813903,0.4560663370736568,0.0054446158183088,0.0036205861412172,0.006326595188684,0.302681002110876,0.0135677674711185
0.09,0.15,0.4582154093989525,0.0733145539384511,0.4684700366625934,0.0052034434401799,0.0034333002172199,0.0060204705324409,0.3218409287856911,0.0128870709668807
0.09,0.17,0.4498214087323661,0.0703664037329181,0.4798121875347189,0.0051660563568276,0.0033813383361035,0.0059841625518942,0.3390793800688827,0.0127468392241014
0.09,0.19,0.441859604488393,0.0677153316298188,0.4904250638817856,0.0050518624969408,0.0032756017977208,0.0058412856802844,0.354994400622148,0.0123924892757261
0.09,0.21,0.4344017886901429,0.0651050994333963,0.5004931118764588,0.0051120078812546,0.0032362618342087,0.0058527571179586,0.3702829130096661,0.0123252807863761
0.09,0.23,0.4274396289301129,0.0630170203310742,0.5095433507388112,0.0049027612895481,0.0031261689810956,0.0056345843240327,0.3835093100766628,0.0118869222862239
0.09,0.25,0.4207831907565834,0.061089990001111,0.518126819242308,0.004915483549871,0.003071325593274,0.0056179957461606,0.3959468392400859,0.0117606469327086
0.09,0.27,0.4143379291189921,0.0593731918675701,0.5262888790134417,0.0048967974908638,0.0030276812029018,0.0055810637853892,0.4075424952783014,0.0116364261911929
0.09,0.29,0.408407554716145,0.0577337184757248,0.533858726808131,0.0047925846225566,0.002948125891376,0.0054653119968806,0.4183912898566811,0.0113615637796327
0.09,0.31,0.4023348739028974,0.0560100544383957,0.5416550716587031,0.0047951290456726,0.0029359605672746,0.0054459751802876,0.4296349627819115,0.0113178963148368
0.09,0.33,0.3968818131318698,0.054501388734585,0.5486167981335321,0.0047338271198974,0.0028268610908139,0.0053457359967465,0.4396140206643619,0.0109994581783744
0.09,0.35,0.3914516164870578,0.0530957671369849,0.5554526163759513,0.0047088056869858,0.0027793442217728,0.0052939376322182,0.4492610821019815,0.0108526260757638
0.09,0.37,0.3862723586268226,0.05178621264304,0.5619414287301407,0.0046564906054327,0.0027049546923501,0.0052174749238233,0.4583690034440606,0.0106273843085235
0.09,0.39,0.3814257082546419,0.0506588823464061,0.567915409398961,0.0046478125214374,0.002664287946492,0.0052054445078245,0.4665976447061487,0.0105340204008085
0.09,0.41,0.3765392067548062,0.0494982335296078,0.5739625597155945,0.0044839852554053,0.0026684269588638,0.0050576367189094,0.4749660926563788,0.0103944906366371
0.09,0.43,0.3719091323186295,0.0482929452283081,0.5797979224530688,0.0045387862954687,0.0025671320362094,0.0050092874981253,0.4832120319964524,0.0101435515705442
0.09,0.45,0.3675572936340341,0.0472926230418845,0.5851500833240777,0.0044925180228776,0.0025349580353743,0.0049908411942667,0.4905648372403085,0.0100607572650153
0.09,0.47,0.3631716031552022,0.0463437618042441,0.5904846350405522,0.0044789306978646,0.0025087126451918,0.0050098501311151,0.4977971114320639,0.0100272754214988
0.09,0.49,0.3589888901233194,0.0452812354182867,0.595729874458392,0.0044820328846571,0.0024763499273045,0.004997688318481,0.5051674036218184,0.0099503881730901
0.11,0.01,0.5450575380513244,0.1384140873236305,0.3165283746250416,0.0060409667276688,0.0052573273071163,0.0079145494229913,0.0397001999777805,0.0184292040372241
0.11,0.03,0.5260839017886904,0.1255993889567826,0.34831670925453,0.005815946253087,0.0049778362840725,0.0076757756533722,0.0971179313409646,0.0176314482215173
0.11,0.05,0.5108270192200919,0.1160166203755136,0.3731563604043983,0.0055870104202682,0.004576053777751,0.0070510575910193,0.141123119653371,0.0162031651465214
0.11,0.07,0.4973862126430407,0.1083286745917126,0.394285112765249,0.0055473064433611,0.004225511002469,0.0067391598974496,0.1776277635818237,0.0151901819023877
