iter,f0,f1,f2,k0,k1,k2
0.0,1.0,0.0,0.0,9.681528662400005,1.0,0.9122006841999994
1.0,0.9998560000000002,5.6000000000000006e-05,8.800000000000001e-05,9.679951082784005,0.999866222216,0.9120280958279997
2.0,0.9995280000000001,0.00024,0.00023200000000000003,9.676357706992,0.9994266666559999,0.9117456784919997
3.0,0.998896,0.000544,0.0005600000000000001,9.669433885343999,0.9987004444440001,0.91110239456
4.0,0.9977360000000001,0.0010879999999999998,0.0011759999999999997,9.6567256051,0.9974008888799999,0.909894275964
5.0,0.9955439999999999,0.002168,0.002288,9.632711337588,0.9948208888759998,0.9077133865639999
6.0,0.9910879999999999,0.004288,0.004624,9.583894012732,0.9897564444479999,0.903131949836
7.0,0.98216,0.008640000000000002,0.009200000000000002,9.486084076440001,0.9793600000079999,0.8941573546199999
8.0,0.9652239999999997,0.016999999999999994,0.017776,9.300543184708001,0.9593888888759997,0.87733783352
9.0,0.9334399999999999,0.032328,0.034232000000000005,8.952336305736,0.9227720000039997,0.845063808444
10.0,0.8752960000000001,0.06066400000000001,0.06404,8.315344713384,0.855080444448,0.7866034207599999
11.0,0.7750639999999999,0.10889599999999998,0.11603999999999999,7.2172616560480005,0.7398595555599999,0.6846193842800001
12.0,0.6236079999999999,0.18031200000000003,0.19607999999999998,5.557998471328001,0.6397720000040001,0.572554800456
13.0,0.43454399999999993,0.267976,0.29748,3.532331210192,0.6318564444440001,0.47639972633199995
14.0,0.25632800000000006,0.34740000000000004,0.39627199999999996,1.932504458608,0.631893777784,0.503153842652
15.0,0.138,0.39812,0.46387999999999996,1.2546078980879998,0.648212,0.5429589965720001
16.0,0.08131999999999998,0.42268000000000006,0.4959999999999999,1.262546751588,0.6409115555439999,0.5372139566719999
17.0,0.05318399999999999,0.435144,0.511672,1.083385477712,0.6247799999959999,0.516877354624
18.0,0.035679999999999996,0.4428960000000001,0.521424,0.9497110828040002,0.6290417777719999,0.512544401368
19.0,0.027776000000000006,0.44613600000000003,0.526088,0.969587770708,0.6289844444480001,0.5171101482440001
20.0,0.026616,0.44589599999999996,0.5274880000000002,0.9822960509600001,0.627532000004,0.518098608896
21.0,0.026368,0.44568799999999986,0.5279440000000001,0.9850129936279999,0.626194222216,0.517800501708
22.0,0.026472000000000006,0.44549600000000006,0.528032,0.9838736305760001,0.6254679999920001,0.518757582676
23.0,0.027152000000000003,0.4449520000000001,0.527896,0.976423949048,0.625009333328,0.5184594754880001
24.0,0.025951999999999992,0.44543199999999994,0.528616,0.9895704458680002,0.625085777772,0.5185536146
25.0,0.02642399999999999,0.444552,0.529024,0.9843994904519999,0.624436000008,0.519134139104
26.0,0.02612799999999999,0.4443919999999999,0.52948,0.9876422929959997,0.62462711112,0.518553614592
27.0,0.025920000000000002,0.44385600000000003,0.5302239999999999,0.9899210191159998,0.6234231111159999,0.519228278228
28.0,0.025776,0.44348800000000005,0.530736,0.9914985987319999,0.6236142222159999,0.5202951881400001
29.0,0.026552000000000006,0.44256000000000006,0.530888,0.9829971974640002,0.623040888884,0.520279498296
30.0,0.025528,0.44206400000000007,0.5324079999999999,0.994215541408,0.6233084444400001,0.520248118592
31.0,0.026184000000000013,0.441536,0.53228,0.9870287898160002,0.622123555544,0.5202481185840001
32.0,0.026223999999999997,0.440488,0.533288,0.9865905732519998,0.623060000004,0.521754344352
33.0,0.025384000000000004,0.44053600000000004,0.53408,0.9957931210200001,0.622677777784,0.5213620980559999
34.0,0.026151999999999998,0.4398480000000001,0.534,0.987379363056,0.6237862222239999,0.52224072976
35.0,0.025728000000000004,0.43955200000000005,0.53472,0.9920244586039999,0.624607999996,0.5221779703560001
36.0,0.025808,0.4393999999999999,0.5347919999999999,0.9911480254800001,0.624512444444,0.5220681413960001
37.0,0.026504,0.43880800000000003,0.534688,0.9835230573239998,0.625353333332,0.5209227822120002
38.0,0.026288000000000006,0.438264,0.5354479999999999,0.9858894267599999,0.6258502222160001,0.523354709244
39.0,0.026472000000000002,0.43744800000000006,0.5360799999999998,0.9838736305800002,0.623939111104,0.5235586773040001
40.0,0.026696,0.43699200000000005,0.536312,0.98141961784,0.6241875555440001,0.522978152792
41.0,0.026552000000000003,0.4364319999999999,0.5370159999999999,0.9829971974520002,0.623155555552,0.523009532496
42.0,0.026472000000000006,0.43636,0.5371679999999999,0.9838736305759997,0.624703555552,0.5233390193880001
43.0,0.02588,0.43620799999999993,0.537912,0.9903592356759998,0.625181333328,0.524201961244
44.0,0.026344,0.43552,0.5381360000000001,0.9852759235679999,0.6243022222239999,0.5245471379679999
45.0,0.025495999999999998,0.43507199999999996,0.5394319999999999,0.994566114644,0.6238817777760002,0.5249864538359998
46.0,0.026376,0.43418399999999996,0.5394400000000001,0.9849253503119998,0.6231364444480001,0.5250021436760001
47.0,0.026496000000000006,0.43397600000000003,0.5395280000000001,0.98361070064,0.6219515555520001,0.524170581516
48.0,0.026007999999999996,0.43378399999999995,0.5402080000000001,0.988956942684,0.621416444444,0.5246883466400001
49.0,0.02552800000000001,0.433872,0.5406,0.994215541404,0.621206222228,0.524139201828
50.0,0.026128000000000005,0.4334000000000001,0.540472,0.9876422930000001,0.62103422222,0.523699885984
51.0,0.025648,0.433472,0.54088,0.9929008917159998,0.6204417777800001,0.522993842648
52.0,0.025752,0.432712,0.5415360000000001,0.9917615286640005,0.6198493333360001,0.5232762599959999
53.0,0.02597600000000001,0.432696,0.541328,0.9893075159279999,0.621532000008,0.5248766248519999
54.0,0.02612,0.431896,0.541984,0.9877299363040001,0.620155999992,0.524908004568
