iter,f0,f1,f2,k0,k1,k2
0.0,1.0,0.0,0.0,9.681528662400005,1.0,0.9122006841999994
1.0,0.9979759999999998,0.0010719999999999998,0.0009519999999999998,9.659354904464001,0.997439111104,0.910333591812
2.0,0.9938799999999999,0.003096,0.0030240000000000006,9.614481528652,0.9926039999999997,0.9062699201759998
3.0,0.98576,0.007048,0.007192,9.525523566872002,0.9831631111080001,0.8980955074079999
4.0,0.970688,0.014447999999999999,0.014864000000000004,9.360403566872002,0.9654853333319999,0.8830489395640002
5.0,0.9410559999999998,0.029336,0.029608000000000002,9.035772738848,0.9299195555560001,0.8541325427599997
6.0,0.8868560000000001,0.05675200000000001,0.056392,8.441989299372,0.8644257777759998,0.8016029190359998
7.0,0.7882719999999999,0.10656800000000001,0.10515999999999998,7.361960764320002,0.7454208889,0.7059575826760001
8.0,0.6311279999999999,0.18591199999999997,0.18295999999999998,5.640383184712,0.555876888884,0.553373774236
9.0,0.41371999999999987,0.295272,0.291008,3.258588535028,0.29462800000000006,0.34668880273999997
10.0,0.19574399999999997,0.4059599999999999,0.39829599999999993,0.8982298089159998,0.15025288890000002,0.18474873431600003
11.0,0.066152,0.4714,0.46244799999999997,0.57531719744,0.20994711111599995,0.138929623712
12.0,0.030504000000000003,0.48904799999999987,0.4804480000000001,0.9397014012639999,0.24541733333599997,0.14094084378000002
13.0,0.027344,0.48998400000000003,0.48267200000000005,0.9743205095479999,0.247768000004,0.142415689852
14.0,0.026208000000000006,0.48960000000000004,0.484192,0.9867658598800001,0.246544888884,0.14354535918
15.0,0.026487999999999998,0.48939200000000016,0.48412,0.9836983439599999,0.247156444432,0.14362380844000003
16.0,0.027464,0.4886719999999999,0.48386399999999996,0.97300585988,0.24612444444799997,0.14318449258399998
17.0,0.026407999999999997,0.48847999999999997,0.48511199999999993,0.9845747770720001,0.24639200000000003,0.143937605472
18.0,0.026624000000000002,0.48793599999999976,0.48544,0.9822084076479999,0.24574222222000003,0.144831927032
19.0,0.02683200000000001,0.486888,0.48628,0.9799296815279999,0.24507333333600007,0.14629108324399998
20.0,0.025823999999999993,0.4866400000000001,0.48753599999999997,0.9909727388599999,0.244136888876,0.14646367160399998
