arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20.0,9.0,0.3,0.3,7,10,0.0,0.1639483129,0.3445162209,0.4915354661,0.0523167914,0.067266845,0.0706514462,-0.1974969758,0.1914412648,0.2493368658,0.091586277,0.6531539423,0.1563904476,0.1388184661,0.4929357747,0.1171386068,0.1033788801
20.0,9.0,0.3,0.3,7,10,0.1,0.1580154461,0.3353024744,0.5066820795,0.0521932039,0.0709553879,0.0751698545,-0.1639228693,0.2042333529,0.2707130467,0.0990305126,0.659407443,0.1664255936,0.150450016,0.4900903569,0.124340657,0.1122720335
20.0,9.0,0.3,0.3,7,10,0.2,0.1522372407,0.3248690827,0.5228936766,0.0519332479,0.0751509427,0.0800128491,-0.1268444889,0.2183987838,0.2939554361,0.1067728325,0.6717112773,0.1813147237,0.1689845731,0.4920271286,0.1339824879,0.1251694808
20.0,9.0,0.3,0.3,7,10,0.3,0.1464769808,0.3119976006,0.5415254186,0.0515333126,0.0795760297,0.0852874553,-0.0824697826,0.2334621008,0.3205513622,0.1157547802,0.6902148309,0.2019930113,0.1956771811,0.4978470296,0.1463302817,0.1421360774
20.0,9.0,0.3,0.3,7,10,0.4,0.1407804049,0.2947837541,0.564435841,0.0511262882,0.0841645059,0.0907791451,-0.0251316671,0.2489914642,0.3533132967,0.1254547622,0.7161878248,0.2319235025,0.2334221886,0.5076394195,0.163209432,0.1631950606
20.0,9.0,0.3,0.3,7,10,0.5,0.1346802299,0.2725274681,0.5927923019,0.050597697,0.0889103877,0.0964632459,0.0477373657,0.26500106,0.3947128468,0.134867659,0.7512159909,0.2760881494,0.2870871198,0.5209170838,0.1841046176,0.1861026583
20.0,9.0,0.3,0.3,7,10,0.6,0.129008048,0.2411900025,0.6298019495,0.0500457255,0.0919921078,0.1004987003,0.1474219445,0.275800842,0.4479769808,0.1440740965,0.7900836842,0.3429572274,0.3615448307,0.5356470377,0.2083864877,0.2102171537
20.0,9.0,0.3,0.3,7,10,0.7,0.122859835,0.2053894526,0.6717507123,0.0491737916,0.0954374217,0.1049681412,0.260971807,0.2878690973,0.5101290177,0.1516284375,0.837922686,0.4320932529,0.4555719323,0.5497132458,0.2299424895,0.2300355401
20.0,9.0,0.3,0.3,7,10,0.8,0.1163831042,0.1517145714,0.7319023244,0.0481785689,0.0922095161,0.103158048,0.4284731817,0.279817742,0.5988366408,0.151860261,0.8957442691,0.5713713333,0.5939255026,0.5645037251,0.241037464,0.2389368925
20.0,9.0,0.3,0.3,7,10,0.9,0.1093149213,0.0849436641,0.8057414146,0.047104531,0.0770349822,0.0904424898,0.6358540865,0.2360258229,0.7089216446,0.1343880094,0.9677462301,0.7564562335,0.7705877446,0.5797623469,0.2127090774,0.2162829981
