pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
0.09,0.33,0.131199343,0.1404393187,0.7283613382,0.0584637606,0.1020650122,0.1137013604,0.4474827008,0.3073297509,0.5943554826,0.1657667514,0.7752060145,0.535958714,0.4671721985,0.4759614966,0.374626375,0.295479761
0.09,0.35,0.1297194273,0.1321139715,0.7381666012,0.0579590911,0.0993365477,0.1116165684,0.4739386582,0.2997711807,0.6086788303,0.1634684174,0.7930269671,0.5456154215,0.4793490268,0.4919110065,0.3798787158,0.3043403215
0.09,0.37,0.1284895919,0.1277154997,0.7437949084,0.0577416712,0.094710936,0.1073401379,0.488363909,0.2858644483,0.6165694291,0.1584429954,0.8116097543,0.5372791335,0.4768580464,0.5161274988,0.378987023,0.3055864442
0.09,0.39,0.1266817581,0.1221148998,0.751203342,0.0573191632,0.0917917922,0.1046242804,0.5069735423,0.2771680824,0.6274376406,0.1550106579,0.8343639432,0.5398637536,0.4822945123,0.5493031186,0.3829109381,0.3140663116
0.09,0.41,0.1253772271,0.1177687007,0.7568540722,0.0570621832,0.0896901105,0.102913781,0.5213166708,0.2711594531,0.6357271396,0.15297099,0.8635201451,0.5491529922,0.4905910157,0.5790279789,0.3827285452,0.3192250805
0.09,0.43,0.1237322098,0.1159060235,0.7603617667,0.0565402455,0.0901196522,0.1033636918,0.5285497197,0.2727413975,0.6410368836,0.1534808663,0.9066555028,0.5656933544,0.5021086382,0.600067699,0.3973752195,0.3294200149
0.09,0.45,0.1223456993,0.1127665227,0.7648877781,0.0562756344,0.0883655013,0.1015889411,0.5393547327,0.2673533536,0.6477849823,0.1509081274,0.9545545476,0.5701693677,0.50609976,0.6298259415,0.4044034036,0.3407917844
0.09,0.47,0.1212843932,0.1100139251,0.7687016817,0.0560723641,0.085992718,0.0995649221,0.5486738315,0.2604223232,0.6533850109,0.148229185,1.0020507767,0.5701707166,0.5123609779,0.67338911,0.4073994331,0.3451880287
0.09,0.49,0.1197779127,0.1022294426,0.7779926447,0.0556655142,0.0811536979,0.0954102948,0.5735337594,0.2462267454,0.6671952726,0.1423701494,1.0564849843,0.5639619742,0.5220589547,0.7271328497,0.3966723103,0.3499678585
0.11,0.01,0.1703029957,0.6538378263,0.1758591781,0.0667481296,0.2101343551,0.2078252397,-1.1318164745,0.620968637,0.5502099475,0.2148751923,0.8142470884,0.5220831141,0.1911979052,0.176347773,0.2624343969,0.2132808942
0.11,0.03,0.1644333202,0.4984299639,0.3371367158,0.0658317534,0.2232409875,0.225162658,-0.6597232121,0.6651663395,0.4268525012,0.1984854401,0.8086483938,0.4552806474,0.3165603497,0.1954229462,0.2876847887,0.2395305583
0.11,0.05,0.1603951869,0.4253156711,0.414289142,0.0648644623,0.2048561461,0.2084819405,-0.4363422002,0.6113719041,0.3857642732,0.1796467187,0.7998438454,0.4310167653,0.3533359615,0.2147325009,0.2907987654,0.2393484583
0.11,0.07,0.1573383797,0.3704443889,0.4722172314,0.0643172544,0.1915913094,0.1960141681,-0.2686715464,0.5720442491,0.3804163959,0.1746482846,0.7893736435,0.4313772798,0.3791502303,0.2354347628,0.2914909606,0.2447656052
0.11,0.09,0.1541714571,0.3338575356,0.5119710072,0.0633173814,0.1808456505,0.1860755527,-0.155744064,0.5404489321,0.3889822544,0.1753694803,0.7805452133,0.436497134,0.3943427791,0.2551257433,0.2980244456,0.246053999
0.11,0.11,0.15187446,0.3047520977,0.5433734424,0.0632274068,0.1715922906,0.1774400413,-0.066130753,0.5129551443,0.4019825044,0.1789038726,0.7699410417,0.4419287905,0.4057234276,0.2774895368,0.3064675595,0.2458084784
0.11,0.13,0.1490056057,0.2780356339,0.5729587603,0.0624319079,0.1594742518,0.1659560463,0.0168874924,0.4768867409,0.4177797693,0.1807446613,0.7632276432,0.4415473707,0.4127672838,0.2972560605,0.3027930045,0.2484637737
0.11,0.15,0.1470782304,0.2608423608,0.5920794087,0.0620515508,0.1525672727,0.1594356749,0.070394687,0.4563102558,0.4315480416,0.1834220935,0.7534840999,0.4465219756,0.4128812456,0.3191393033,0.3104232605,0.2522273408
0.11,0.17,0.1447530974,0.2424023994,0.6128445032,0.0616532527,0.1463590189,0.1537123779,0.1280397044,0.4379566333,0.4516258792,0.1846503916,0.7489032949,0.4567389971,0.4210283007,0.3379422839,0.3135184445,0.2551710922
0.11,0.19,0.1425542186,0.2314165744,0.626029207,0.0610559524,0.1389038941,0.1467935154,0.1631960581,0.415878709,0.4623182062,0.1845949052,0.7436847943,0.454112531,0.415795671,0.3599783721,0.3160677934,0.2570982569
0.11,0.21,0.1406306995,0.2176314493,0.6417378513,0.0604978679,0.1345436209,0.1426949983,0.2064749527,0.4029609399,0.4815802478,0.1824956323,0.7426148612,0.4632259525,0.4227786678,0.3748438297,0.323360364,0.2601439848
0.11,0.23,0.138717892,0.1997900525,0.6614920556,0.0601189261,0.1265097707,0.1354804044,0.2619119506,0.3792948482,0.5044270361,0.1807067815,0.7413287584,0.4642786922,0.4330072749,0.3965867374,0.3209355418,0.2642583376
0.11,0.25,0.1370473096,0.1968874924,0.666065198,0.0597152,0.1243040137,0.1331261733,0.2722902132,0.3724846987,0.5092335488,0.1805794942,0.7438879637,0.4721697397,0.4268264147,0.4132474181,0.3261024745,0.2639061957
0.11,0.27,0.1351664941,0.1903015675,0.6745319384,0.0593374277,0.1221151727,0.1310999561,0.2939288035,0.3660497605,0.5209325526,0.178629961,0.7516302845,0.4804929273,0.4279260494,0.4301048884,0.3368846053,0.2705162836
0.11,0.29,0.1333813689,0.178759453,0.6878591781,0.0588204103,0.1142065452,0.1239993879,0.3303402721,0.3427341143,0.5368103688,0.1752682279,0.7579601801,0.4722419871,0.4295782322,0.4533096558,0.330009748,0.2721417467
0.11,0.31,0.1316870782,0.170122755,0.6981901667,0.0585727348,0.1113758731,0.1213565795,0.3579446567,0.334287658,0.5512742529,0.1730243942,0.7711713503,0.4827368266,0.4370346933,0.4742531426,0.3325310679,0.2772123203
0.11,0.33,0.1299897883,0.1641709573,0.7058392545,0.0581870356,0.1085677433,0.1188576131,0.37749734,0.3260853625,0.5621293962,0.1703665603,0.7924307125,0.4875377866,0.4398972634,0.4888182066,0.3375237589,0.2826632086
0.11,0.35,0.1284498875,0.1593244546,0.7122256579,0.0577240017,0.1039817079,0.1147083626,0.3935767487,0.312542922,0.5706204877,0.1663945108,0.8116572441,0.4821854277,0.4371537016,0.5121116335,0.3369875931,0.2844050103
0.11,0.37,0.1271160781,0.1499249473,0.7229589745,0.0573741685,0.1021731191,0.1132015408,0.4231090799,0.3074024295,0.5864248224,0.1646115042,0.8301067292,0.4936982825,0.4509971411,0.5448237536,0.3467556681,0.2946192942
0.11,0.39,0.1253970793,0.1447356732,0.7298672475,0.0570427638,0.0992073356,0.1103550687,0.440395901,0.2984619613,0.5961653158,0.1618411779,0.8593050799,0.496672549,0.455718537,0.5782748755,0.3478276417,0.2977319061
0.11,0.41,0.1241900953,0.1409247688,0.7348851359,0.0567043655,0.0954840407,0.1072383435,0.4530355982,0.287702327,0.6032392616,0.1582749351,0.9011435632,0.4954902486,0.4552846292,0.5969831771,0.3423596107,0.3004452648
0.11,0.43,0.1228582854,0.1372573999,0.7398843146,0.0563292563,0.0950920442,0.1066181622,0.4653695148,0.286376166,0.6107408148,0.1573103718,0.9461948529,0.5078561644,0.4621091468,0.625998679,0.3513836347,0.3112220235
0.11,0.45,0.1213342379,0.1317437783,0.7469219838,0.0559125215,0.0929928367,0.1046990722,0.4834344271,0.2802129069,0.6210852287,0.154963207,0.9952714426,0.512205774,0.4732984358,0.6670028712,0.3575916075,0.3160741128
0.11,0.47,0.1200179955,0.1272064841,0.7527755204,0.0556312921,0.089645827,0.1021118964,0.4983625522,0.2707565007,0.6295264041,0.152039266,1.0488651122,0.5110421096,0.4798578338,0.720170595,0.3542960583,0.3191886436
0.11,0.49,0.1188734245,0.1259082372,0.7552183383,0.0554507998,0.088974509,0.1011945717,0.5034018638,0.2684589748,0.6335297604,0.1495714203,1.1073897121,0.5111915037,0.4801358264,0.7882993138,0.3707207434,0.3332910299
0.13,0.01,0.1678607491,0.6684977327,0.1636415182,0.0666334346,0.2027508535,0.1998269983,-1.1733539472,0.5979631345,0.5603184918,0.21629908,0.8007573693,0.439880655,0.1791381189,0.1955210304,0.2223846345,0.204773209
0.13,0.03,0.1633477345,0.5493426643,0.2873096012,0.0656424327,0.2138998035,0.214122129,-0.8113757275,0.6351738,0.4465815689,0.2037420226,0.792297069,0.4088914914,0.2684999146,0.2149856786,0.2494622084,0.2212020458
0.13,0.05,0.1593824401,0.4754357125,0.3651818474,0.0646825554,0.2048637267,0.2068235499,-0.5856895776,0.609733676,0.3946399114,0.1839272063,0.7839909911,0.3964602622,0.309617692,0.2346256621,0.2619238389,0.2250681448
0.13,0.07,0.155721641,0.4119671511,0.4323112079,0.0638540356,0.1904408604,0.1932956611,-0.3916230942,0.5670461091,0.3691171493,0.1701381397,0.7765054809,0.386407458,0.3412858469,0.2546048489,0.262734766,0.2297513578
0.13,0.09,0.1535219052,0.3832574713,0.4632206234,0.0634630133,0.1806674257,0.1841220779,-0.3032943193,0.538044629,0.3636250937,0.1667273596,0.7647170211,0.390169382,0.3429696866,0.2761536831,0.2693168902,0.2301403331
0.13,0.11,0.150269147,0.3396430892,0.5100877638,0.0626821987,0.1691741708,0.1738388107,-0.1691984147,0.5045008232,0.374022423,0.1682649124,0.7590853953,0.3921438834,0.3673896277,0.2961524271,0.2689920058,0.2348150264
0.13,0.13,0.1479967151,0.3116385189,0.540364766,0.0622211176,0.1614350877,0.1667127845,-0.0829122719,0.4816681926,0.388102403,0.1727066458,0.7507462273,0.3990710344,0.3782450571,0.3172547767,0.2751632453,0.2390357948
0.13,0.15,0.1453787982,0.2973063877,0.5573148142,0.0614422075,0.1551394405,0.1606580388,-0.0372979612,0.4629170579,0.3971275752,0.1744676528,0.7468008602,0.4040937128,0.3751244116,0.3349836378,0.2794044181,0.2402257531
0.13,0.17,0.1435054094,0.2753287392,0.5811658514,0.0611026348,0.1498604417,0.1559938532,0.0305083729,0.4475311103,0.4172178384,0.1784685446,0.7399613089,0.4152844097,0.3868633483,0.3569076167,0.2849976219,0.2445858005
0.13,0.19,0.1415560396,0.2609177706,0.5975261899,0.0606366206,0.1401145074,0.1471572934,0.0756906488,0.4188133935,0.4279088799,0.1778803586,0.7383963404,0.407454958,0.3834829373,0.3726763137,0.2829785119,0.2436938341
0.13,0.21,0.1397187846,0.2507203199,0.6095608955,0.0604373379,0.1392540584,0.1462673173,0.1081202557,0.4162057152,0.4419562966,0.1800688628,0.7370520023,0.4227674962,0.3862931399,0.3939969624,0.2945746697,0.2497938668
0.13,0.23,0.1376638697,0.2351357875,0.6272003428,0.0598544918,0.1315638734,0.1394466073,0.1569287678,0.3937324792,0.4598245439,0.1792668748,0.7402542751,0.4213808672,0.3909151723,0.4121875705,0.2922695793,0.2519616294
0.13,0.25,0.1356148106,0.2235075517,0.6408776377,0.0594047704,0.1280108133,0.1358503657,0.1938625344,0.3829213001,0.4760605563,0.1789818544,0.7490875633,0.4298278715,0.3974367007,0.42784922,0.2965723311,0.2541521092
0.13,0.27,0.1339835041,0.2123661942,0.6536503017,0.0590167457,0.1234202141,0.1318473453,0.2289179134,0.369568005,0.4909376941,0.1789769481,0.7542119065,0.4349281581,0.4013667918,0.4515605656,0.2970126565,0.2586847737
0.13,0.29,0.1319930018,0.2062868569,0.6617201414,0.0584932567,0.1201648296,0.1286804359,0.2491464277,0.3598201762,0.5015074803,0.1762043273,0.7672010308,0.4354413778,0.3996532067,0.4727339276,0.3046133576,0.2627083897
0.13,0.31,0.1306184882,0.1990623773,0.6703191345,0.0582898273,0.1171731428,0.1260257516,0.27219438,0.3510403604,0.5125867105,0.1750459746,0.7867408926,0.4410780638,0.4035004457,0.4867373229,0.3077122282,0.2644099237
0.13,0.33,0.1292825365,0.1892705395,0.681446924,0.0580792552,0.1123658361,0.1213210417,0.302905845,0.3364022481,0.5272526154,0.1712357227,0.8052994005,0.4417491756,0.4052237438,0.5110548363,0.306734985,0.2690138694
0.13,0.35,0.1276636555,0.1826070625,0.689729282,0.0576185632,0.1116550972,0.1208753895,0.3245151569,0.3346549658,0.5392461885,0.1711665515,0.8259344633,0.4539230577,0.4168165944,0.5420582338,0.3161946014,0.2733609945
0.13,0.37,0.1259325169,0.1753047452,0.6987627379,0.0570573835,0.1080293085,0.1177872448,0.3481532474,0.3242412744,0.5515741779,0.168776771,0.8505495556,0.4532344448,0.4197067131,0.5769862975,0.3207031348,0.2811086189
0.13,0.39,0.124463884,0.1640428464,0.7114932695,0.0568213128,0.1031987355,0.1134229417,0.3834075767,0.3098981156,0.5693310244,0.1649729176,0.896187131,0.4594909282,0.4310778717,0.5950940939,0.3125745804,0.2828097555
0.13,0.41,0.1229488342,0.1640002856,0.7130508801,0.0566265546,0.1028786959,0.112878405,0.3850503089,0.3087322886,0.5716477309,0.164160373,0.944548455,0.4635385586,0.4290566262,0.6254423947,0.3221213321,0.2899289588
0.13,0.43,0.1219216624,0.1597253544,0.7183529832,0.0562970952,0.0995474074,0.1101617869,0.3989022744,0.2992093746,0.5791212197,0.1610980618,0.9912474653,0.4609742717,0.4307061439,0.6633165129,0.3227490395,0.2926420607
0.13,0.45,0.1202763595,0.1547528832,0.7249707573,0.0556793442,0.0993103286,0.1097864917,0.4154649909,0.2985533298,0.5887511694,0.1612617634,1.0416425538,0.4728682457,0.4445468388,0.715162661,0.3328617603,0.2993239245
0.13,0.47,0.1192930339,0.150553076,0.7301538901,0.0556688351,0.0977859592,0.1083772587,0.4290477381,0.293958186,0.5966477666,0.1587067714,1.1014686402,0.4754042149,0.4478281884,0.7823858881,0.3422346731,0.3113855151
0.13,0.49,0.1179576534,0.1460466312,0.7359957154,0.0551888502,0.095126742,0.1059380126,0.443902453,0.2861320524,0.6049571893,0.1561805065,1.1708635299,0.4783621872,0.4547898295,0.8506535112,0.3396991212,0.3135139724
0.15,0.01,0.1662654336,0.721584461,0.1121501053,0.0659649145,0.1703928097,0.1636949385,-1.3310188167,0.4958705642,0.610086764,0.1994942755,0.7850885623,0.3972044026,0.1269855695,0.2136101204,0.1834913445,0.1645209552
0.15,0.03,0.1613959367,0.579958439,0.2586456243,0.0652381816,0.2009392294,0.2006558683,-0.9012712536,0.5954290346,0.4576005998,0.2061483387,0.778989276,0.3556403703,0.239258678,0.2340548068,0.219692238,0.2048535877
0.15,0.05,0.1575074803,0.5054559217,0.337036598,0.0642282679,0.1971392063,0.1978947457,-0.6738752455,0.5851663441,0.3985061592,0.1847689327,0.7715774353,0.3528232862,0.2809527089,0.2535842457,0.2307004448,0.2130817458
0.15,0.07,0.1544381048,0.4563491984,0.3892126968,0.0635948912,0.1852445137,0.1875470752,-0.5234857,0.5507506467,0.3657905524,0.1684480508,0.7628921649,0.3470507347,0.2985232036,0.2741457487,0.2359504284,0.2141477975
0.15,0.09,0.1516975042,0.4137014318,0.434601064,0.0628281816,0.1812286768,0.1844125083,-0.3928017996,0.5396222369,0.3596864355,0.1638294011,0.7545194125,0.3593907343,0.3226021008,0.2938378605,0.2473960029,0.2181000642
0.15,0.11,0.1493853679,0.3827417431,0.4678728889,0.0622638754,0.1722500774,0.1756460793,-0.2976105974,0.512661282,0.3563521263,0.1609525003,0.7454931796,0.3620748146,0.3283673809,0.3149834653,0.2513005826,0.2219943258
0.15,0.13,0.146439533,0.3463168494,0.5072436177,0.0619356165,0.1625059524,0.1667510796,-0.1853900811,0.4839368078,0.3655264041,0.1625380177,0.7431362744,0.3651607098,0.3462178104,0.3344743065,0.2524968888,0.2265476938
0.15,0.15,0.144460742,0.3270181026,0.5285211554,0.0614076659,0.1596628822,0.1642408095,-0.1255150498,0.4757486137,0.3772819652,0.1674323391,0.7364888859,0.3784075833,0.3524077505,0.3552039356,0.2620674563,0.2311605144
0.15,0.17,0.1421197558,0.3036308066,0.5542494376,0.0608381945,0.1525696117,0.1578147896,-0.0530121755,0.454949305,0.3935231192,0.1696916679,0.7362982664,0.3854934838,0.3632864681,0.3716871724,0.2623591289,0.2333246181
0.15,0.19,0.1401925233,0.2915035527,0.568303924,0.0604762393,0.1460662812,0.1515053638,-0.0147031813,0.4353837683,0.4005636448,0.1712810197,0.7352435804,0.3831534973,0.3585212788,0.3915707634,0.2672424749,0.2345257985
0.15,0.21,0.1382982826,0.2720247081,0.5896770093,0.0598783541,0.1421217392,0.1482659196,0.0456275931,0.4242275884,0.4213670868,0.1745769928,0.7368136602,0.3961348129,0.3718546141,0.4095733888,0.2705968032,0.2394927806
0.15,0.23,0.1362859285,0.2569714714,0.6067426001,0.0594435975,0.1347874825,0.1417301044,0.0927996572,0.4027420732,0.4356454458,0.176252124,0.7449008509,0.3950566009,0.3739248742,0.4251598061,0.2695766287,0.2427240286
0.15,0.25,0.1345223694,0.250673903,0.6148037276,0.0591036452,0.1304146463,0.1377085538,0.1134559217,0.3898106405,0.442750241,0.1758870823,0.7514972297,0.3947135862,0.3681769332,0.447811469,0.2713022833,0.2437842467
0.15,0.27,0.1326976827,0.2412354054,0.6260669118,0.0585394407,0.129694865,0.1369271883,0.143596101,0.3877086283,0.4577186418,0.1760426642,0.7609841551,0.4063654986,0.3763772026,0.4708374454,0.2824327508,0.2478119858
0.15,0.29,0.1312203378,0.2307881601,0.6379915021,0.0582549328,0.1272017801,0.1346435417,0.1764151819,0.3803697316,0.4725173707,0.1761145439,0.7799944751,0.4126074037,0.3834333198,0.484886556,0.2914813726,0.2523020252
0.15,0.31,0.1294483522,0.2233315957,0.6472200521,0.0580496498,0.1219721348,0.1299427747,0.2005568608,0.3649370636,0.4819039526,0.175486639,0.8035295886,0.4127803076,0.380458621,0.5067194815,0.2859354479,0.2554267422
0.15,0.33,0.1279353019,0.2075559682,0.66450873,0.0575804055,0.1160260219,0.1242133273,0.2493967937,0.3470274808,0.5038453958,0.1725587294,0.8227403412,0.4154464717,0.3907718709,0.5370322011,0.283641335,0.2582703366
0.15,0.35,0.1265732138,0.2026621916,0.6707645946,0.0571282877,0.1151254752,0.1236499006,0.2654402114,0.3447663869,0.5128797801,0.1720696894,0.844216932,0.4205818069,0.3946693375,0.571797178,0.2946588104,0.2643843939
0.15,0.37,0.1250853001,0.1969557611,0.6779589388,0.0568573669,0.1110958394,0.1199720733,0.2840474167,0.332818401,0.521756061,0.1698354743,0.8877298216,0.4196290769,0.3946625419,0.5911927902,0.292506553,0.2650181059
0.15,0.39,0.1235344021,0.1916528011,0.6848127968,0.0565361044,0.1088648342,0.1178530756,0.3015071946,0.3261666642,0.5312075553,0.1681140127,0.9348029659,0.4240611011,0.3977415584,0.6191811853,0.2947838849,0.2695960513
0.15,0.41,0.1221708859,0.1848243653,0.6930047488,0.0562747313,0.106294362,0.115646746,0.3233560181,0.3187158094,0.5423082087,0.1671078657,0.984930709,0.4294256277,0.4045147239,0.6572280922,0.2952684684,0.2735476559
0.15,0.43,0.120850216,0.1788987039,0.7002510801,0.056049258,0.1045073949,0.1136812495,0.3424536723,0.3130782878,0.5527445282,0.164961739,1.0371316126,0.4332785692,0.4104442435,0.7111979839,0.3023041485,0.2786228075
0.15,0.45,0.1196558003,0.1742762881,0.7060679116,0.05558372,0.1027433321,0.112413839,0.3575153355,0.3083320735,0.5614044346,0.163047888,1.0914811887,0.4358460702,0.4145732121,0.7729913879,0.3085594816,0.2878906041
0.15,0.47,0.1186326276,0.1709828257,0.7103845467,0.0554941726,0.1008920788,0.1106281097,0.3684188953,0.3027074478,0.5675663941,0.1609931807,1.1626006332,0.4394356173,0.4193639345,0.8455268037,0.3097869845,0.2898771437
0.15,0.49,0.1171415718,0.1620554861,0.7208029421,0.0552101957,0.0970939539,0.107294675,0.3966919699,0.2915536413,0.5823374871,0.1579409987,1.270020417,0.4431853941,0.4275605824,0.8978013983,0.3038076356,0.2941894217
0.17,0.01,0.1643274896,0.7366694041,0.0990031064,0.0655958918,0.1589843775,0.1508142503,-1.3743357018,0.4596578792,0.6247710929,0.1946862222,0.7708337153,0.3455471156,0.1137014877,0.2328003848,0.1618614482,0.1506283065
0.17,0.03,0.1600614132,0.6172006998,0.222737887,0.0646206925,0.1856332738,0.1834213712,-1.0116635127,0.5471168106,0.4808467169,0.2067750889,0.7638108006,0.3154281374,0.2047900378,0.2524307476,0.1961068639,0.1817729667
0.17,0.05,0.156470311,0.5332979612,0.3102317278,0.0640678926,0.1868347053,0.186990034,-0.7563641947,0.5532898619,0.4028398615,0.1870001503,0.7563196309,0.3110049686,0.2542124819,0.2735697155,0.2081632458,0.1978352882
0.17,0.07,0.153115007,0.4772169815,0.3696680116,0.0634302541,0.1821514433,0.1839196314,-0.5847659514,0.5408395214,0.3683776199,0.1693600147,0.7500275195,0.318482665,0.2836790725,0.2939951659,0.2156314339,0.2051491058
0.17,0.09,0.1503007105,0.4417345664,0.4079647231,0.0624775185,0.174448796,0.1765472937,-0.4755044096,0.5179712875,0.3513701575,0.1592225726,0.7428982328,0.3221665891,0.2931755538,0.3134401807,0.2219234741,0.2069839754
0.17,0.11,0.1474334274,0.4127973721,0.4397692006,0.0619004185,0.1721501772,0.1748613087,-0.3858255436,0.5117423272,0.3509611883,0.1572936395,0.7394732972,0.3364261232,0.3054784382,0.3317607304,0.2325112851,0.2120100187
0.17,0.13,0.145146142,0.377412504,0.4774413539,0.0615106845,0.1632210622,0.1669031302,-0.2773836541,0.4856434154,0.3509924662,0.1559946593,0.7344984708,0.3382897152,0.31937328,0.3526369534,0.2356980713,0.2174025717
0.17,0.15,0.143427286,0.3558914557,0.5006812583,0.061180465,0.1566810501,0.1605342137,-0.2111016532,0.4659627791,0.3550416682,0.1569531479,0.730187001,0.3430167453,0.3220227914,0.3701680233,0.2378538296,0.2192423279
0.17,0.17,0.1406261292,0.3307900168,0.528583854,0.0606463805,0.1496268147,0.1538182771,-0.1329961795,0.4449194559,0.3668522869,0.160761896,0.7341873593,0.3469507161,0.3320281069,0.3894602341,0.2409468753,0.2231818943
0.17,0.19,0.1388638555,0.317470918,0.5436652266,0.0600057013,0.1481587294,0.1531832135,-0.0912766094,0.4414747748,0.3797597743,0.1638009952,0.7336325139,0.3585129936,0.3376877486,0.4085255117,0.2490399539,0.2259312168
0.17,0.21,0.1371320027,0.3030989396,0.5597690577,0.0595820865,0.143759028,0.1488622022,-0.0464288214,0.4282286356,0.3904116114,0.1664774971,0.74007696,0.3633415633,0.339983521,0.4223551139,0.2531623056,0.2284547954
0.17,0.23,0.1350340986,0.286813011,0.5781528903,0.0591726214,0.1375352209,0.1431438861,0.0045268683,0.4098333077,0.4036018852,0.1699161144,0.7486152253,0.3648832302,0.3438641463,0.4446346803,0.2536059061,0.2317701838
0.17,0.25,0.1332358339,0.2737862677,0.5929778984,0.0587850849,0.1347909257,0.1409588455,0.0454053629,0.4021298022,0.4191742064,0.1718927991,0.7575149156,0.3739769212,0.3518347822,0.4696143919,0.2578604296,0.235092016
0.17,0.27,0.1314544221,0.2656338772,0.6029117006,0.0583658757,0.1316225678,0.1380722039,0.0716439462,0.3928430371,0.4294736316,0.1716872523,0.7785817397,0.3772962698,0.3522886401,0.482208224,0.2618042426,0.2373705013
0.17,0.29,0.130157175,0.2520168529,0.6178259721,0.058264714,0.127027194,0.1338002549,0.1137922662,0.3791219052,0.4454247152,0.1721506993,0.7982662853,0.3800276962,0.3585542761,0.5037745579,0.2645148291,0.2398397595
0.17,0.31,0.1286676902,0.2454476381,0.6258846717,0.0578893022,0.1243816771,0.1313395416,0.1349893955,0.3713121227,0.4546613347,0.1717222396,0.818336413,0.3834667636,0.3585915287,0.5331883079,0.2679715688,0.2431795837
0.17,0.33,0.1269775413,0.239343307,0.6336791516,0.0575251939,0.1240237729,0.1309418855,0.1549925376,0.3702842337,0.464520727,0.1733586095,0.8406245921,0.3941410819,0.3649013413,0.5727884441,0.2751985823,0.2481967794
0.17,0.35,0.1253052451,0.2265746421,0.6481201128,0.0568175192,0.1183149463,0.1254661252,0.1949708287,0.3532128875,0.4817272111,0.1710443328,0.8819595965,0.3919640174,0.3697683949,0.5881529351,0.2743269186,0.249558304
0.17,0.37,0.1243766201,0.2197350662,0.6558883136,0.0569338951,0.1152411468,0.1229855454,0.2164181812,0.3443494268,0.4914242154,0.170224751,0.9285358766,0.3952959342,0.3715687229,0.6161349313,0.2738916495,0.2537241816
0.17,0.39,0.1225947799,0.2099526547,0.6674525654,0.0563132854,0.1124748775,0.1205234283,0.247547256,0.3363612738,0.5068007284,0.1696434464,0.9772829702,0.4010470678,0.3806950874,0.6521956889,0.2764728099,0.2585108146
0.17,0.41,0.1211134359,0.2067847324,0.6721018317,0.0558856154,0.1111040351,0.1192188669,0.2585323669,0.3323516967,0.5130145321,0.1689186627,1.0292635658,0.4037393985,0.3836246057,0.7008825172,0.2821195158,0.2616019804
0.17,0.43,0.1197917663,0.1979903596,0.6822178741,0.0557052927,0.1078408307,0.1166614419,0.286237155,0.3231120322,0.5272108401,0.1665855527,1.0866050139,0.4057906579,0.3889681636,0.7673216359,0.2838662515,0.2696394592
0.17,0.45,0.1186836148,0.1939476559,0.6873687292,0.0555090878,0.1065063263,0.1152253872,0.2994734174,0.3189509949,0.534346699,0.1655619482,1.154171385,0.4122273811,0.3948755465,0.8398339361,0.2853123344,0.2714975854
0.17,0.47,0.1170952976,0.1867557396,0.6961489628,0.0550964873,0.1028556095,0.1119454413,0.3226374835,0.3082203078,0.546473096,0.1626591308,1.2567733466,0.4115731319,0.3989554363,0.8917830992,0.2839874233,0.2746751308
0.17,0.49,0.116131967,0.1847482415,0.6991197915,0.0549363572,0.1034101959,0.1123573636,0.3296233085,0.309836306,0.5509972507,0.1630718024,1.3750739358,0.4195767239,0.4053357929,0.9572972248,0.2944731324,0.2847694292
0.19,0.01,0.1625639304,0.7479641518,0.0894719177,0.065103717,0.149373109,0.1405370466,-1.4064563859,0.4297079829,0.6365553612,0.1892460137,0.7563468561,0.3025882811,0.1032099876,0.2518720545,0.1455444113,0.1402360043
0.19,0.03,0.1575711786,0.6469124148,0.1955164066,0.0640043566,0.1756082789,0.171532117,-1.0983084229,0.5148847365,0.50859428,0.2062569398,0.7538190131,0.2890234108,0.1798689763,0.2708471071,0.1767991345,0.1671094143
0.19,0.05,0.1544688114,0.5699476559,0.2755835327,0.0633936852,0.1798887355,0.1790317339,-0.8643117792,0.531299642,0.4257504909,0.1935153206,0.7456430401,0.2885915539,0.2257708676,0.2917795619,0.1887668308,0.1811508653
0.19,0.07,0.1513947227,0.5130823009,0.3355229764,0.0629405543,0.1801655809,0.1802104553,-0.6906416253,0.5331624678,0.3837429928,0.17577131,0.740030336,0.2973322317,0.2545982355,0.311877105,0.2030036623,0.1939473378
0.19,0.09,0.1491212911,0.4673964366,0.3834822723,0.0622277164,0.1717970863,0.1728306717,-0.5513106009,0.5088734411,0.353254972,0.1602444745,0.7324055148,0.2979318504,0.2712838527,0.3304019658,0.2072476414,0.1986797342
0.19,0.11,0.1462912843,0.4364234656,0.4172852501,0.0618084242,0.1693336593,0.1714312568,-0.455561681,0.5025622288,0.3469346949,0.155134779,0.7299228251,0.3108470752,0.2850028774,0.3511038614,0.2155980807,0.2041086695
0.19,0.13,0.1438107616,0.4100062127,0.4461830257,0.0611067128,0.1646768191,0.1670069217,-0.3738293998,0.4887909608,0.3440635555,0.1519418228,0.7289538193,0.3180180602,0.2940375492,0.3679801406,0.2224350432,0.2062772678
0.19,0.15,0.1417744135,0.3850041775,0.4732214089,0.0607484502,0.1574669409,0.1606748466,-0.2967869461,0.4678071135,0.3438857428,0.1499746382,0.7281420331,0.3211262255,0.3007145798,0.3868910019,0.2233652472,0.2077272709
