pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
0.03,0.21,0.1436434391,0.0297591102,0.8265974506,0.0362921101,0.0267002665,0.0445906681,0.7670792302,0.087224847,0.739896176,0.0668860021,0.7840676535,0.6099849252,0.7236308648,0.1795550474,0.2948349427,0.1677459078
0.03,0.23,0.1420236941,0.0292524869,0.828723819,0.0359231265,0.0260245416,0.0440449312,0.7702188453,0.0854551722,0.7430857286,0.0660673968,0.7727469196,0.5992939622,0.7088219901,0.1941862106,0.3020658593,0.1797103049
0.03,0.25,0.1400947763,0.0288084979,0.8310967258,0.0356688512,0.0258010377,0.0437023159,0.7734797301,0.0847307773,0.7466450887,0.0655534739,0.7635739587,0.596344114,0.6955315784,0.2101549995,0.3054079652,0.1924658033
0.03,0.27,0.1383696576,0.0279256686,0.8337046738,0.0355833146,0.0248526288,0.0431249582,0.7778533367,0.08217579,0.7505570107,0.0646874373,0.7538508025,0.5918813892,0.6838429977,0.227803981,0.3069954519,0.2047363545
0.03,0.29,0.1366788303,0.0268075981,0.8365135716,0.0354134091,0.0245563488,0.0427142675,0.7828983754,0.0811381074,0.7547703574,0.0640714013,0.7445366112,0.5953746706,0.6744772293,0.2456656521,0.3200833502,0.2164839743
0.03,0.31,0.1349266183,0.0263095726,0.838763809,0.0349559063,0.0239405629,0.0419873519,0.7861446638,0.0792709638,0.7581457136,0.0629810278,0.7364050156,0.5934207043,0.6623158857,0.262088891,0.317652913,0.2290937177
0.03,0.33,0.1333258685,0.0262636341,0.8404104974,0.0348496371,0.0238519989,0.0418935637,0.7878832292,0.0790552005,0.7606157461,0.0628403456,0.7283003584,0.590759572,0.6483777896,0.2809792289,0.3216549958,0.2424522959
0.03,0.35,0.1315417146,0.0245045239,0.8439537616,0.0346871262,0.0226498441,0.0409616149,0.7949447138,0.0755331773,0.7659306423,0.0614424224,0.722731767,0.5981733638,0.6458147702,0.3003995535,0.3211155134,0.2534944633
0.03,0.37,0.1302192952,0.023796001,0.8459847038,0.0343905906,0.0221245542,0.0405001025,0.7983927018,0.0741102211,0.7689770557,0.0607501537,0.7148313894,0.5979765273,0.6359273089,0.3178577253,0.3268348856,0.2653639869
0.03,0.39,0.1286806298,0.0233673582,0.847952012,0.034208161,0.0217966807,0.0401398168,0.8012172957,0.0731012303,0.771928018,0.0602097252,0.7106548782,0.5959593102,0.6268385021,0.3363960405,0.3350264614,0.2774315845
0.03,0.41,0.1269456136,0.022843839,0.8502105474,0.0338683794,0.0215891532,0.0397757857,0.8045228693,0.0724482874,0.775315821,0.0596636786,0.7100022425,0.598151455,0.6211692114,0.3547582144,0.3444140747,0.289441299
0.03,0.43,0.1257012747,0.0215471632,0.8527515621,0.0338343191,0.0208572872,0.0393992061,0.8096572357,0.0705516024,0.7791273432,0.0590988091,0.706969654,0.6096853572,0.6190012777,0.3758565113,0.3415952133,0.3021912824
0.03,0.45,0.1244075981,0.0214171957,0.8541752062,0.0335836159,0.0204373954,0.0389034886,0.8113408148,0.0692159559,0.7812628093,0.0583552329,0.7080890547,0.6080344223,0.6093884455,0.3927137143,0.3369512856,0.3133790524
0.03,0.47,0.123031942,0.021392002,0.855576056,0.0333914253,0.0201827528,0.0386189393,0.812792052,0.0684715555,0.783364084,0.0579284089,0.7112709915,0.6035355375,0.6019722008,0.4147842068,0.3416836436,0.3243356988
0.03,0.49,0.1217194201,0.0207063734,0.8575742064,0.0332306378,0.0202793392,0.0385796962,0.8161614596,0.0687323642,0.7863613097,0.0578695442,0.7198556852,0.6170411992,0.6021852317,0.4339704918,0.3541732677,0.3376385855
0.05,0.01,0.1673677081,0.0791011247,0.7535311672,0.0394532213,0.0512866478,0.0649043226,0.5953289178,0.1590802357,0.6302969008,0.0973555285,0.8857506705,0.6748378477,0.8237511971,0.0669089717,0.2042542246,0.0781006372
0.05,0.03,0.1643978505,0.0756293927,0.7599727568,0.0392455032,0.0480581691,0.0620635866,0.6087139715,0.1494415371,0.6399610847,0.093083794,0.8727467624,0.6472928625,0.8050253576,0.0775509944,0.2153693908,0.0864176523
0.05,0.05,0.1616452887,0.0719548613,0.76639985,0.0388897319,0.0460433607,0.0602256706,0.6224901275,0.1434451745,0.6495997751,0.0903385059,0.8600689766,0.6265284893,0.7878452554,0.0882773055,0.2251208518,0.095637331
0.05,0.07,0.1589670582,0.0669829543,0.7740499875,0.0383142633,0.0436141905,0.0578638872,0.640084079,0.1360952183,0.6610749813,0.0867958308,0.8479465794,0.6169633163,0.7744999776,0.0987977858,0.2321156183,0.1035990994
0.05,0.09,0.1562914271,0.0630781805,0.7806303924,0.0379722869,0.041289947,0.0558193789,0.6544740315,0.1292005354,0.6709455886,0.0837290683,0.836573276,0.6062548291,0.7612607848,0.1102421234,0.2373566761,0.1116387577
0.05,0.11,0.1541043739,0.0613087228,0.7845869033,0.037645207,0.0397900805,0.0543024343,0.6619694576,0.1245449433,0.6768803549,0.0814536514,0.8244295151,0.5864377406,0.7441067086,0.1221599434,0.2439818576,0.1203990624
0.05,0.13,0.1519661085,0.0583149713,0.7897189203,0.0373872973,0.0392134166,0.0537408546,0.6730889778,0.1228607775,0.6845783804,0.0806112819,0.8126392008,0.5812243582,0.7306524913,0.1347977385,0.2494397181,0.1312420256
0.05,0.15,0.1495904524,0.0570291427,0.7933804049,0.037182524,0.0381539889,0.0529858531,0.6793221195,0.1199657573,0.6900706073,0.0794787797,0.8023317632,0.5638610347,0.7146898416,0.1482100608,0.2558768224,0.1417432963
0.05,0.17,0.1475659085,0.0541196701,0.7983144214,0.0369175025,0.0365405429,0.0514962829,0.6900750812,0.115069827,0.6974716321,0.0772444243,0.7912586817,0.5600145107,0.7032239739,0.1620064058,0.2587847346,0.1502550739
0.05,0.19,0.1452243439,0.0518046488,0.8029710072,0.036589127,0.0351243363,0.050160586,0.6993617096,0.1107837476,0.7044565109,0.075240879,0.7822566766,0.554807441,0.6923830872,0.1761542506,0.2605411452,0.1588890056
0.05,0.21,0.143316171,0.0502213947,0.8064624344,0.036182067,0.0348034718,0.0497771992,0.7060196451,0.1099214021,0.7096936516,0.0746657988,0.7718628129,0.5497370157,0.6790132691,0.1905096898,0.2654551551,0.1704298607
0.05,0.23,0.1414580855,0.0485234191,0.8100184954,0.0359859724,0.0332452756,0.0484704066,0.7129716571,0.1053074102,0.7150277431,0.0727056099,0.7617698371,0.5413880316,0.6666795433,0.2065823831,0.2666586099,0.1791892352
0.05,0.25,0.139568108,0.0471955511,0.8132363409,0.0357819135,0.0323525413,0.0477669505,0.7188452387,0.1027836348,0.7198545114,0.0716504257,0.7524417188,0.5341473132,0.6540818396,0.2235146969,0.2693537955,0.1897565061
0.05,0.27,0.1376530367,0.0457970007,0.8165499625,0.0354734167,0.0324600288,0.0475785596,0.724955961,0.1029385847,0.7248249438,0.0713678394,0.7441609976,0.5354912201,0.6430750884,0.2400524487,0.2743914843,0.2016319461
0.05,0.29,0.1360973757,0.0445701075,0.8193325169,0.0352006952,0.0309078076,0.0462463639,0.7301923019,0.0983349179,0.7289987753,0.0693695458,0.7341060822,0.5246885779,0.6301728217,0.2575923705,0.2757689244,0.2100772384
0.05,0.31,0.1344515871,0.0426283429,0.82292007,0.0349773293,0.0297073805,0.0453246454,0.7376633842,0.0949279413,0.734380105,0.0679869681,0.7255721655,0.5246402257,0.6222730947,0.2757437547,0.2778312418,0.2192538366
0.05,0.33,0.1326780305,0.04140015,0.8259218195,0.0348296007,0.0290708928,0.0448305013,0.7431215196,0.0931333465,0.7388827293,0.0672457519,0.719364869,0.5241782697,0.6127805845,0.2945810182,0.2772749102,0.2302839771
0.05,0.35,0.1312874281,0.0411128218,0.8275997501,0.0345216697,0.0291985476,0.044678259,0.7453741065,0.0933824405,0.7413996251,0.0670173884,0.711168009,0.5181153854,0.5977363376,0.3121781862,0.2835791893,0.2415959776
0.05,0.37,0.1294687828,0.0393830042,0.8311482129,0.0342229373,0.0284139206,0.0438350077,0.7523822044,0.0909187007,0.7467223194,0.0657525116,0.7083961686,0.5232105616,0.5936145254,0.3304218777,0.2841553368,0.2502117201
0.05,0.39,0.1279707073,0.0386224444,0.8334068483,0.0340792106,0.0280290645,0.0435409753,0.7561619595,0.0898801155,0.7501102724,0.0653114629,0.704574067,0.5218550362,0.5840251755,0.3503222863,0.2852917194,0.2602365066
0.05,0.41,0.126735866,0.0376222444,0.8356418895,0.0339500091,0.0269423068,0.0427889752,0.7603974006,0.0868493542,0.7534628343,0.0641834628,0.7012590973,0.5162105545,0.5740948924,0.3683381334,0.2847232208,0.269723834
0.05,0.43,0.1251861035,0.0371896026,0.8376242939,0.0336816566,0.0270512061,0.0426045282,0.7632450887,0.0869892866,0.7564364409,0.0639067923,0.7028874965,0.5143346878,0.5653051833,0.3874109561,0.293045214,0.2795012639
0.05,0.45,0.1237122719,0.0363715571,0.839916171,0.0335506063,0.0266662865,0.0421980841,0.7671730567,0.0857746674,0.7598742564,0.0632971261,0.7068628867,0.5140266148,0.5590763192,0.4089407867,0.2969096184,0.2893818339
0.05,0.47,0.1223212197,0.0353348163,0.842343964,0.0333086959,0.025965565,0.0416793794,0.7716743314,0.083891817,0.763515946,0.0625190691,0.7152534018,0.5144563788,0.556335812,0.4263877665,0.2971066137,0.2963940453
0.05,0.49,0.1210390402,0.0338389903,0.8451219695,0.0330970735,0.0254607916,0.0411267859,0.777443989,0.0822977305,0.7676829543,0.0616901788,0.7224327252,0.5248957403,0.556700911,0.4516943732,0.2963131937,0.3056492555
0.07,0.01,0.1674536866,0.1097390152,0.7228072982,0.0395274533,0.0594429811,0.0716411892,0.5033292677,0.1829572323,0.584244089,0.1073107698,0.872471627,0.645362644,0.7883272758,0.074730857,0.1879623814,0.0855818864
0.07,0.03,0.1640835291,0.1042778805,0.7316385904,0.0390990145,0.0556757013,0.0678408414,0.5230828293,0.1713136763,0.5974617096,0.1017430363,0.8602807343,0.6209408291,0.7701243911,0.0852463289,0.197590508,0.0926278459
0.07,0.05,0.1614974256,0.0987630092,0.7397395651,0.0387467267,0.053930996,0.0660202506,0.5422135466,0.1659057468,0.6096152712,0.0990023823,0.8472161336,0.6026787854,0.7529680361,0.0962621549,0.2084066304,0.1017663042
0.07,0.07,0.1586437391,0.0923036241,0.7490526368,0.0383198381,0.0500473456,0.0624528637,0.5644453887,0.1542487647,0.6235789553,0.0936792956,0.835557249,0.591527006,0.7399097362,0.1074525551,0.2126909313,0.1076095764
0.07,0.09,0.1559606598,0.0881012247,0.7559381155,0.0379775404,0.0489019059,0.0614376133,0.5797356661,0.1509553981,0.6339127968,0.0921244625,0.8242497017,0.5778708497,0.724775631,0.1192724332,0.2194974194,0.1173638661
0.07,0.11,0.1537851037,0.0842765809,0.7619383154,0.0376125276,0.0462678788,0.0590266631,0.5933851537,0.1430640976,0.6429074731,0.0885399947,0.8120061827,0.5625546113,0.7095209073,0.1314661896,0.2255078355,0.1241909484
0.07,0.13,0.1512899275,0.0805771557,0.7681329168,0.0374020112,0.0450862464,0.0583188079,0.6069786053,0.1400073101,0.6521993752,0.0874782119,0.8015271876,0.5528351055,0.6961949294,0.1447317771,0.230602476,0.1343543713
0.07,0.15,0.1491125719,0.0767912022,0.7740962259,0.037028408,0.0432830185,0.0563398588,0.6205138215,0.134241764,0.6611443389,0.0845097882,0.7905184168,0.5456983285,0.6839250158,0.1579385733,0.2331821339,0.1414126213
0.07,0.17,0.1468310422,0.0736981255,0.7794708323,0.0367160412,0.0419294459,0.055222292,0.6320745814,0.1303872687,0.6692062484,0.082833438,0.7806308357,0.5369997225,0.6716789001,0.1719843462,0.2382480276,0.1503430891
0.07,0.19,0.1450592852,0.0726790302,0.7822616846,0.0365066097,0.0413638884,0.0544690489,0.6369036241,0.1284561961,0.6733925269,0.0817035733,0.7689136301,0.520016753,0.6532831227,0.187209611,0.2422063138,0.160207126
0.07,0.21,0.143004049,0.0697743064,0.7872216446,0.0361532387,0.0395297091,0.0527302872,0.6476730317,0.1228939528,0.6808324669,0.0790954308,0.7592047651,0.512952873,0.6421138999,0.202277097,0.2442918093,0.1670186239
0.07,0.23,0.1410083479,0.0677247688,0.7912668833,0.0359154772,0.0386882519,0.0520404703,0.6558173457,0.120521673,0.6869003249,0.0780607055,0.7498371397,0.5048475126,0.6292869906,0.2188056081,0.2478147817,0.1767721968
0.07,0.25,0.1391564109,0.0645663584,0.7962772307,0.0356442499,0.0374215989,0.0509340353,0.6671445139,0.1168077872,0.694415846,0.076401053,0.7403906028,0.5060351484,0.621143507,0.2355504454,0.2483759323,0.1846757959
0.07,0.27,0.1371992502,0.0629729568,0.7998277931,0.035307785,0.0370688116,0.0504601257,0.6738818795,0.1157150563,0.6997416896,0.0756901885,0.7324291225,0.500208201,0.6087775325,0.2526113212,0.251522465,0.1953220702
0.07,0.29,0.1354727318,0.0602645839,0.8042626843,0.0350328117,0.0356252325,0.0491610341,0.6837335166,0.1114036318,0.7063940265,0.0737415512,0.7239940425,0.4990625803,0.6010853952,0.2699444205,0.2539295061,0.2024645713
0.07,0.31,0.1338704824,0.0598376406,0.806291877,0.0349091458,0.0359646947,0.0493570345,0.6866165959,0.112391322,0.7094378155,0.0740355518,0.7155790249,0.4904761667,0.584833664,0.2889890863,0.2570472097,0.2142996769
0.07,0.33,0.1322690827,0.057780005,0.8099509123,0.0346789535,0.0345840986,0.0483458298,0.6943909023,0.1085497922,0.7149263684,0.0725187447,0.7084069088,0.4869333248,0.575973872,0.3073712783,0.2580037028,0.2223971234
0.07,0.35,0.130695926,0.0570873782,0.8122166958,0.0345376657,0.0339702888,0.0477667574,0.6980419395,0.1066919479,0.7183250437,0.0716501361,0.7025824921,0.4768768083,0.5619437487,0.3266769909,0.2598551678,0.2311161816
0.07,0.37,0.129192102,0.0553547613,0.8154531367,0.034217195,0.0337900861,0.0473602694,0.7047436141,0.1060093015,0.7231797051,0.0710404041,0.6981314131,0.4809447169,0.5543569978,0.3437616393,0.2606233043,0.2391202365
0.07,0.39,0.1275268683,0.0536304424,0.8188426893,0.0339561679,0.0326482713,0.0462483467,0.7115818045,0.1024994816,0.728264034,0.06937252,0.6977870814,0.4766058985,0.5471228744,0.361400253,0.2645284387,0.2469613507
0.07,0.41,0.1262676831,0.0520451387,0.8216871782,0.0338927227,0.0318844744,0.0457953755,0.7175969008,0.1004685731,0.7325307673,0.0686930632,0.6956054331,0.4771523843,0.5397611005,0.3816303251,0.2639742897,0.254832797
0.07,0.43,0.1245970507,0.0508005999,0.8246023494,0.0336037727,0.0311079886,0.0449872329,0.7230011497,0.0980783769,0.7369035241,0.0674808493,0.7008875572,0.4747949543,0.5333308835,0.4002634821,0.2635626769,0.2618043995
0.07,0.45,0.1232254936,0.0498100975,0.8269644089,0.0334285391,0.0308257339,0.0446481917,0.7273442139,0.0971946698,0.7404466133,0.0669722875,0.706769562,0.4723445822,0.5258084934,0.4198998289,0.2680437165,0.2696294191
0.07,0.47,0.1218103474,0.0482685829,0.8299210697,0.0332894995,0.0302924997,0.0442696772,0.733383904,0.0957540841,0.7448816046,0.0664045158,0.7166582055,0.4753374911,0.5234028605,0.4424735229,0.269779915,0.2774897025
0.07,0.49,0.1204753812,0.0477444139,0.8317802049,0.0330405514,0.0299376434,0.0439263838,0.7362913772,0.094777637,0.7476703074,0.0658895757,0.7317249247,0.4710881351,0.5158779218,0.4616453816,0.2700148058,0.2838335129
0.09,0.01,0.167536016,0.143443989,0.689019995,0.0394691375,0.0680960293,0.0787194427,0.402132017,0.2080794118,0.5336313672,0.1177164229,0.8587215143,0.6070080948,0.7494883949,0.0825654266,0.1840189323,0.0934692079
0.09,0.03,0.1644019995,0.1336024994,0.7019955011,0.0391422857,0.0642186869,0.0750630493,0.4347905024,0.1964265397,0.553115996,0.1121076324,0.8459778698,0.5928006665,0.7340649389,0.0936116621,0.1903404508,0.1008153689
0.09,0.05,0.1611696576,0.124691977,0.7141383654,0.0388143842,0.0599597078,0.0711113313,0.4647544114,0.1836527997,0.571216096,0.1066316342,0.8344455265,0.5807719427,0.720617303,0.1050503664,0.1958881088,0.1068928269
0.09,0.07,0.1585034741,0.1179546613,0.7235418645,0.0380965092,0.0564441632,0.0676642442,0.4876325419,0.1730558383,0.5853262184,0.1014338927,0.8222775818,0.5669488382,0.7056925872,0.1157299433,0.1999171041,0.112854466
0.09,0.09,0.1557724569,0.1133154711,0.730912072,0.0377887472,0.0542643783,0.0653774454,0.5042811297,0.166235943,0.5963774806,0.0980193068,0.811105494,0.5493379195,0.6893319865,0.1279849666,0.2065804648,0.1201089298
0.09,0.11,0.1531237191,0.1081167208,0.7387595601,0.0376467876,0.0527314586,0.0641135383,0.5225261185,0.1618045625,0.6081393402,0.0961703074,0.8005120316,0.538203999,0.6756193638,0.1413696427,0.2122172603,0.1289757735
0.09,0.13,0.1508424394,0.1037766558,0.7453809048,0.0371390602,0.0505723434,0.0617517029,0.5378275931,0.1550050655,0.6180713572,0.0926275543,0.7892951239,0.5246665905,0.6611569004,0.1539143512,0.218408231,0.1353245686
0.09,0.15,0.148575856,0.0989467133,0.7524774306,0.0368571254,0.0489225557,0.0605794589,0.554584004,0.150509853,0.6287176456,0.0908608214,0.7786879263,0.5187897541,0.6494354767,0.1679155811,0.2200306487,0.1437951878
0.09,0.17,0.1466214446,0.0966471882,0.7567313672,0.0366704422,0.0469784163,0.058599244,0.5634369908,0.1444091449,0.6350970507,0.087898866,0.7672511123,0.5008897704,0.6321829123,0.1830402301,0.2236913244,0.1503678565
0.09,0.19,0.144584054,0.0916977756,0.7637181705,0.0363933796,0.0459717684,0.0578788153,0.5803226193,0.1417086326,0.6455772557,0.086818223,0.7567955615,0.5005037804,0.62331951,0.1983928825,0.2285590059,0.1598294718
0.09,0.21,0.1425092227,0.0897266683,0.767764109,0.0359828853,0.0449233764,0.0566023594,0.5883107723,0.1383134254,0.6516461635,0.084903539,0.7472023996,0.486956937,0.6077456439,0.2137527687,0.2309818486,0.1674530942
0.09,0.23,0.1404245939,0.0866503874,0.7729250187,0.0357593064,0.0438692565,0.0556462443,0.5996242439,0.1352003236,0.659387903,0.0834669549,0.7385662299,0.4815106866,0.5966480494,0.2305833112,0.2326954395,0.1755359399
0.09,0.25,0.1384109973,0.0828350912,0.7787539115,0.0354943443,0.0422224178,0.0542589151,0.6130837291,0.1304177443,0.6681308673,0.0813883727,0.7303619427,0.4799800605,0.5889594849,0.247931478,0.2346362414,0.1827876188
0.09,0.27,0.1366355911,0.0791741565,0.7841902524,0.0352623817,0.0410277162,0.0530416727,0.6258419395,0.1267005405,0.6762853787,0.079562509,0.7215517294,0.4807197859,0.5816910676,0.265713769,0.2370841178,0.1899882031
0.09,0.29,0.134984104,0.077528068,0.787487828,0.0349787095,0.0403556487,0.0524080219,0.6324316921,0.1247567727,0.6812317421,0.0786120329,0.7128652161,0.4717600243,0.5681270991,0.2832505717,0.2397564087,0.1984145436
0.09,0.31,0.1331604099,0.0764122469,0.7904273432,0.0347771901,0.0396131924,0.0517768348,0.6376028493,0.1226329728,0.6856410147,0.0776652522,0.7067958191,0.4614972535,0.5539888463,0.3019912932,0.2391821827,0.2065431563
0.09,0.33,0.1317261685,0.0735972507,0.7946765809,0.0346616826,0.0383486166,0.0506934529,0.6474820795,0.1188709906,0.6920148713,0.0760401794,0.6992535042,0.4597728576,0.5456243613,0.320647936,0.2418721488,0.2140227991
