arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20,1,0.3,0.3,7,8,0.65,0.3717135002,0.2918288999,0.3364575999,0.0828730636,0.0789731167,0.0816944267,-0.2472001999,0.2090611579,0.1385296533,0.0792732754,3.3497643875,0.2647893469,0.2492734625,1.4410102479,0.1679733407,0.1562925761
20,1,0.3,0.3,7,8,0.7,0.4087061092,0.2754221445,0.3158717463,0.0845047967,0.0773404807,0.080625878,-0.2349725426,0.2027529902,0.1592219088,0.0898266702,3.9953878959,0.2970170723,0.2872269941,1.4814710782,0.1745281982,0.1635391836
20,1,0.3,0.3,7,8,0.75,0.4478857428,0.25536573,0.2967485272,0.086697393,0.0766071771,0.0806515631,-0.2139829328,0.1992312863,0.1960019281,0.1046250659,4.6832378762,0.3418625276,0.3259400398,1.52449609,0.1818489936,0.1699458868
20,1,0.3,0.3,7,8,0.8,0.5025607884,0.2311453565,0.2662938551,0.0865668193,0.073775143,0.0775432227,-0.1959968579,0.1889652246,0.2612439747,0.1189480451,5.6451315742,0.3990426883,0.3905678502,1.5233473986,0.1839117545,0.1704071157
20,1,0.3,0.3,7,8,0.85,0.5659963581,0.2001832399,0.233820402,0.0864600801,0.0705963377,0.0751114161,-0.1665460778,0.1785428268,0.3505271539,0.126614232,6.7615514407,0.4771170813,0.4626301603,1.5216283626,0.1812348027,0.1688641459
20,1,0.3,0.3,7,8,0.9,0.6542608634,0.1605537187,0.1851854179,0.0850493855,0.0660807794,0.070221339,-0.1359220195,0.1628690574,0.4815166208,0.1272020789,8.3149911951,0.5797251027,0.5727297709,1.4968691846,0.1723204645,0.1597481406
20,1,0.3,0.3,7,8,0.95,0.7836138108,0.1001369658,0.1162492234,0.074275367,0.0547373837,0.0591185985,-0.0840247081,0.1320168656,0.6754207162,0.1114130505,10.5916030707,0.7377388986,0.7297945165,1.3072464593,0.1433475644,0.1347781521
20,1,0.3,0.3,7,9,0.0,0.1723481987,0.3622879994,0.4653638019,0.0636304944,0.0808210679,0.0839732924,-0.259212197,0.2285806904,0.2323369872,0.0966269609,0.8189846556,0.1790269575,0.1589767238,0.637692768,0.133330132,0.1186041195
20,1,0.3,0.3,7,9,0.05,0.1793180276,0.358749884,0.4619320884,0.0648070693,0.0810727322,0.0843441049,-0.2555676795,0.2288637128,0.2272091263,0.0972761452,0.8350008926,0.1800405545,0.1597761452,0.6580702731,0.1334444962,0.1192975502
20,1,0.3,0.3,7,9,0.1,0.1864523869,0.3560498447,0.4574977684,0.0659807128,0.0813721651,0.0848800077,-0.2546019209,0.2294243094,0.2215919591,0.0973047633,0.8604800318,0.1809441381,0.1613001675,0.6859017662,0.134330292,0.1205637277
20,1,0.3,0.3,7,9,0.15,0.1944579569,0.3521163995,0.4534256436,0.0669772537,0.0809198115,0.0845388229,-0.2508071554,0.2275008309,0.2149336237,0.0973710902,0.8979483522,0.1810039599,0.1616540984,0.7188178307,0.1339484832,0.1206470733
20,1,0.3,0.3,7,9,0.2,0.2026654765,0.3485505766,0.4487839469,0.0681635283,0.0812296354,0.0848726543,-0.2483172064,0.227831278,0.2089139144,0.0973880212,0.9490320366,0.1832306685,0.164296622,0.7610663114,0.1347323035,0.1214757338
20,1,0.3,0.3,7,9,0.25,0.2119403006,0.3433640161,0.4446956832,0.0693025974,0.0816020753,0.0852164914,-0.2420323491,0.2283270535,0.2028237226,0.0974736717,1.0190976809,0.1863710127,0.1662240251,0.8094463146,0.1368561246,0.1237018633
20,1,0.3,0.3,7,9,0.3,0.224091977,0.3377418503,0.4381661727,0.0705657525,0.0805029276,0.0845966549,-0.2373175278,0.2244884391,0.1927835184,0.0967473882,1.126848395,0.1873051873,0.1686738794,0.8751584848,0.1373566842,0.1250972183
20,1,0.3,0.3,7,9,0.35,0.2365354376,0.3323234906,0.4311410719,0.0721860329,0.0803793762,0.0848693275,-0.2335059092,0.223499052,0.18387446,0.0957356927,1.2607265684,0.1912812681,0.173874079,0.9440548756,0.1394448446,0.1286276536
20,1,0.3,0.3,7,9,0.4,0.2503157068,0.324756668,0.4249276252,0.0734742783,0.0809384503,0.0855304022,-0.2245857107,0.2246232543,0.1761938087,0.095427374,1.4226295212,0.1994527763,0.1804460662,1.0136638302,0.1442586689,0.1320742944
20,1,0.3,0.3,7,9,0.45,0.2676943621,0.3188038705,0.4135017674,0.075073952,0.0794649868,0.0840618595,-0.2241059735,0.2186666341,0.1626063484,0.0911350482,1.6515559949,0.203152654,0.189236665,1.0898865973,0.1455231511,0.1367754253
20,1,0.3,0.3,7,9,0.5,0.2833530189,0.3112350484,0.4054119327,0.0766546121,0.0800659594,0.0845687583,-0.217058164,0.2194700724,0.1554591352,0.0892006548,1.8729965812,0.2137051723,0.1994963573,1.1534534833,0.1514671974,0.1423252989
20,1,0.3,0.3,7,9,0.55,0.3039945728,0.3011148641,0.3948905631,0.0786492414,0.0795854555,0.0850144445,-0.2073391652,0.2175178829,0.1482170172,0.085956456,2.1817144642,0.227693308,0.2142059986,1.221967801,0.157520158,0.1492197894
20,1,0.3,0.3,7,9,0.6,0.3288023708,0.291312172,0.3798854572,0.0803702603,0.0787466065,0.0841554127,-0.2027388867,0.2133865299,0.1413080301,0.081163797,2.5685645553,0.2423446655,0.2357977034,1.276461944,0.1635897008,0.1575448784
20,1,0.3,0.3,7,9,0.65,0.3597394937,0.2777794123,0.362481094,0.0822469115,0.0774626407,0.0834706913,-0.1930777306,0.2082683947,0.1422489378,0.0802321586,3.0621681365,0.2659714799,0.2658406749,1.3269398823,0.1709593594,0.1656164239
20,1,0.3,0.3,7,9,0.7,0.3837383511,0.2645717142,0.3516899347,0.0832232179,0.0779277694,0.0840602058,-0.1774534938,0.2092428495,0.1517411361,0.0835974968,3.4498233656,0.2941468714,0.2863325953,1.3509797309,0.1797550587,0.1723970006
20,1,0.3,0.3,7,9,0.75,0.428182383,0.2466956118,0.3251220052,0.0858957365,0.0753686959,0.0824518718,-0.1682692184,0.199302334,0.1806427679,0.0962692663,4.1727056986,0.3330943863,0.3399504642,1.3997423939,0.184166115,0.1798003638
20,1,0.3,0.3,7,9,0.8,0.4852441175,0.2205504338,0.2942054486,0.0858460996,0.0730772462,0.0802625677,-0.146895419,0.191386617,0.2404653837,0.1129680326,5.1031144,0.3969940712,0.4075846998,1.4001103645,0.1894838114,0.1831559656
20,1,0.3,0.3,7,9,0.85,0.5538955261,0.1917609169,0.254343557,0.0857996573,0.0693025446,0.0761572603,-0.1291782769,0.1774645842,0.3330372407,0.124602133,6.2229210912,0.4722272765,0.499319576,1.3996054814,0.1867895173,0.1784084164
20,1,0.3,0.3,7,9,0.9,0.6454904845,0.1530131753,0.2014963402,0.0835247934,0.063672659,0.0715268164,-0.1045300104,0.1603768038,0.4683499125,0.1249725711,7.7170635288,0.5776009603,0.6236559373,1.362498192,0.1751708767,0.1687944353
20,1,0.3,0.3,7,9,0.95,0.7777045739,0.095814475,0.1264809512,0.0746388654,0.0531897673,0.0600960575,-0.0651479987,0.1291030442,0.6665568608,0.1119582981,9.873805861,0.7353700622,0.8008006492,1.2175464917,0.1469024842,0.1419463441
20,1,0.3,0.3,7,10,0.0,0.1637364944,0.3422697183,0.4939937873,0.0624585826,0.080539232,0.084984792,-0.1905456493,0.2297487822,0.2610946549,0.1058269909,0.7843865407,0.1856309732,0.1665074437,0.5823339089,0.1424990464,0.1250979919
20,1,0.3,0.3,7,10,0.05,0.1706366266,0.3417107152,0.4876526583,0.0636633703,0.0800767021,0.084487797,-0.1957687721,0.2275569894,0.252389117,0.1046456433,0.7984779263,0.1848297585,0.1659112359,0.6041199955,0.141412165,0.1241644196
20,1,0.3,0.3,7,10,0.1,0.1771785625,0.3377138573,0.4851075802,0.0646885594,0.0801088095,0.0847331956,-0.1903201343,0.2273201532,0.2481124005,0.105368981,0.8197745435,0.1856719086,0.1665311154,0.628181153,0.141547405,0.1250024867
20,1,0.3,0.3,7,10,0.15,0.1849834684,0.3337931231,0.4812234084,0.0655150618,0.0803596788,0.0851181615,-0.1863628379,0.227808967,0.2426242011,0.1056495659,0.8517538015,0.1875185625,0.1681051223,0.6579997552,0.1422995341,0.1260715365
20,1,0.3,0.3,7,10,0.2,0.1927980862,0.3304773807,0.4767245332,0.0670534322,0.0803106018,0.0853911194,-0.1842302282,0.227115303,0.2362070911,0.1057716228,0.9008725108,0.1887177729,0.1700932197,0.7015633921,0.1428635574,0.1272547338
20,1,0.3,0.3,7,10,0.25,0.2035171207,0.3263629807,0.4701198986,0.0682907025,0.0801560658,0.0853709887,-0.1826060628,0.2260251011,0.2268624987,0.1054381652,0.9750389509,0.1902093456,0.1725815936,0.7573090335,0.1439982896,0.1295283914
20,1,0.3,0.3,7,10,0.3,0.213458921,0.3222622916,0.4642787874,0.069580857,0.0795702741,0.0848276133,-0.1802457957,0.2233668545,0.218195951,0.1044092433,1.0615886688,0.1918369251,0.1749951497,0.8108562317,0.1438914155,0.130800173
20,1,0.3,0.3,7,10,0.35,0.2258229728,0.3165799979,0.4575970293,0.0706825267,0.0791385883,0.0848140067,-0.1755629664,0.2217334097,0.2086767594,0.1040117223,1.1809530401,0.1949575463,0.1797765017,0.874419364,0.1459508256,0.1336936376
20,1,0.3,0.3,7,10,0.4,0.2398388974,0.310106759,0.4500543436,0.0724869646,0.0791705578,0.0849473407,-0.1701591745,0.2207878966,0.198602278,0.1030382772,1.3409063119,0.2007602317,0.1864405385,0.9470512399,0.1497519072,0.1378682489
20,1,0.3,0.3,7,10,0.45,0.2551527832,0.3047842325,0.4400629843,0.0741347596,0.0787069971,0.0854195007,-0.1695054808,0.2192402711,0.1868867783,0.1007788603,1.5304154181,0.2057975098,0.1973386229,1.0188139801,0.1518783294,0.1446163332
20,1,0.3,0.3,7,10,0.5,0.2713911522,0.297648445,0.4309604028,0.0754867508,0.0788040968,0.0855078598,-0.1643364873,0.2186293604,0.1770410969,0.0981559379,1.7475092399,0.2153150828,0.2084344032,1.0794005743,0.1561141617,0.1505074582
20,1,0.3,0.3,7,10,0.55,0.2885224408,0.2890705895,0.4224069697,0.0772637642,0.0785838223,0.0859681685,-0.1557342093,0.2174504592,0.1688591424,0.0959563548,1.9900669521,0.227348469,0.221034162,1.1390517876,0.1616191105,0.1562070662
20,1,0.3,0.3,7,10,0.6,0.3121353947,0.2788522869,0.4090123183,0.0794386517,0.0789362737,0.0864662665,-0.1486922555,0.2172414757,0.1597861963,0.0918997215,2.3386871963,0.2443885219,0.2424558519,1.20314073,0.1701435864,0.1649892025
20,1,0.3,0.3,7,10,0.65,0.3424616703,0.2679572964,0.3895810333,0.0810331875,0.0771281788,0.0851135782,-0.1463335595,0.210458415,0.1516965759,0.0848939632,2.800410337,0.2623295061,0.2748818189,1.2495301713,0.1746552968,0.1750116084
20,1,0.3,0.3,7,10,0.7,0.3737277109,0.253865248,0.3724070411,0.0833966329,0.0761331635,0.0855148744,-0.1353234548,0.2068959546,0.1569598315,0.0844219965,3.2841095221,0.2912147949,0.3090174387,1.297526855,0.1817964523,0.18425649
20,1,0.3,0.3,7,10,0.75,0.4195771057,0.2355289749,0.3448939194,0.0847096255,0.0742625904,0.083283473,-0.1261640304,0.1988631773,0.1781951655,0.0921684153,3.9989705138,0.3318550158,0.3672942292,1.3235660379,0.1901656134,0.190392139
20,1,0.3,0.3,7,10,0.8,0.4726968258,0.2135464705,0.3137567037,0.086636152,0.071523059,0.0819522024,-0.1133362374,0.1892884903,0.2285964937,0.1085771995,4.829421326,0.3874266603,0.439047576,1.3548618658,0.192962636,0.1944117999
20,1,0.3,0.3,7,10,0.85,0.5426446246,0.186165173,0.2711902024,0.0860366211,0.0683348497,0.0784024696,-0.1011401435,0.1779161362,0.3177100011,0.1227319937,5.9234192185,0.4616009399,0.5409723301,1.3456864888,0.1929293754,0.1906161232
20,1,0.3,0.3,7,10,0.9,0.6266950405,0.1471413575,0.226163602,0.085726072,0.0634622929,0.075894057,-0.0681191131,0.1635438184,0.4405168708,0.1274699661,7.2380506339,0.5731039689,0.6508860851,1.3408436898,0.1827367973,0.1854968849
20,1,0.3,0.3,7,10,0.95,0.7554288571,0.0967965152,0.1477746278,0.0783304552,0.0539245693,0.0660287499,-0.0458184025,0.1351118873,0.6331439283,0.1174931962,9.2515795593,0.71883793,0.8428011127,1.2251686578,0.1565978299,0.1617571785
20,2,0.3,0.3,7,8,0.0,0.1816095976,0.3820739101,0.4363164923,0.065112835,0.0818553845,0.0836718065,-0.3278313279,0.2296200663,0.2109450494,0.089639441,0.9223634663,0.1721733512,0.1528954549,0.6801049819,0.1277377026,0.1140623686
20,2,0.3,0.3,7,8,0.05,0.1870201021,0.3781664584,0.4348134395,0.0661726385,0.0828545556,0.0849598378,-0.3215194773,0.2325642928,0.2086212732,0.0909024902,0.936396758,0.1745312992,0.1553800447,0.6985169275,0.1293031632,0.1156964401
20,2,0.3,0.3,7,8,0.1,0.1922069483,0.3762512229,0.4315418288,0.066633511,0.0832580154,0.0849138849,-0.320960617,0.2331146428,0.2047856607,0.0909428257,0.9488199379,0.1756751628,0.1555318646,0.7131017506,0.1299982492,0.1157853236
20,2,0.3,0.3,7,8,0.15,0.1986082051,0.3717337808,0.4296580141,0.0677251757,0.0832042518,0.084962093,-0.3138095476,0.2324219396,0.2003420573,0.0913037256,0.9766456672,0.1765884039,0.1558534423,0.744487817,0.1303895806,0.1160238608
20,2,0.3,0.3,7,8,0.2,0.2051751348,0.3697995501,0.4250253151,0.0688242849,0.0846810694,0.0866893369,-0.3145737851,0.2368477573,0.196920984,0.0922305555,1.0159277324,0.1803448458,0.1599721757,0.7772677858,0.1328705932,0.1188955963
20,2,0.3,0.3,7,8,0.25,0.2120711251,0.3651912736,0.4227376013,0.0696313807,0.0847924668,0.087128517,-0.3076449459,0.2370984006,0.1928145821,0.0927248741,1.0593600743,0.1824401043,0.1615211001,0.8143350361,0.1339009024,0.1197154432
20,2,0.3,0.3,7,8,0.3,0.2218953833,0.3603564823,0.4177481344,0.0709897104,0.0852120265,0.0871539425,-0.3029648302,0.2372232869,0.1861710287,0.0923332848,1.1381342093,0.1858152469,0.1634028206,0.8736298289,0.135790141,0.1207456295
20,2,0.3,0.3,7,8,0.35,0.2293723712,0.3552787517,0.4153488771,0.0724587768,0.0858840023,0.0883220846,-0.2952086264,0.2390777999,0.1823707644,0.0934553855,1.214417767,0.190066599,0.1663002458,0.9230417195,0.1389298024,0.1232225096
20,2,0.3,0.3,7,8,0.4,0.2426824722,0.3506507659,0.4066667619,0.0742091286,0.0850474254,0.0878848504,-0.2946347699,0.2357024366,0.1720826936,0.0915189761,1.3555344878,0.1917008843,0.1701892513,1.0079023048,0.1397448187,0.1255511996
20,2,0.3,0.3,7,8,0.45,0.2567696647,0.3429981076,0.4002322277,0.0751257227,0.0854249202,0.0886550153,-0.2857639876,0.2368034813,0.1643441997,0.0907959553,1.5212843646,0.1990996469,0.1754184696,1.0835528549,0.1440570296,0.1298615612
20,2,0.3,0.3,7,8,0.5,0.2684697397,0.336346342,0.3951839183,0.0767290612,0.086044489,0.0889321335,-0.2775087657,0.2374320954,0.1590008212,0.0897052011,1.6815969722,0.2070121585,0.1801454892,1.1496640517,0.1487070624,0.1321649155
20,2,0.3,0.3,7,8,0.55,0.2848155104,0.3296201664,0.3855643232,0.0795582025,0.0867258003,0.090419436,-0.2736760096,0.2387387581,0.1525762131,0.0884149166,1.9232012568,0.2159729455,0.1917841487,1.2441859076,0.1537439013,0.1382893247
20,2,0.3,0.3,7,8,0.6,0.3014617774,0.3208279359,0.3777102867,0.0796782817,0.0867025358,0.0895575892,-0.263945585,0.2376308197,0.1460605563,0.084550567,2.1734132181,0.2274000547,0.1981018587,1.294956972,0.159277648,0.1425571008
20,2,0.3,0.3,7,8,0.65,0.3264038276,0.3090043203,0.364591852,0.0819490072,0.0861885092,0.0897719343,-0.2534167887,0.2351945485,0.1414102189,0.0822829055,2.5791696076,0.2440380041,0.215257777,1.3797305153,0.1666371071,0.1494103508
20,2,0.3,0.3,7,8,0.7,0.3567311029,0.2951736352,0.3480952619,0.0844080604,0.0864676924,0.0899204816,-0.2422520084,0.2342383586,0.143924019,0.0821225189,3.0930950691,0.268401403,0.2388591305,1.4548807414,0.175333044,0.1595816491
20,2,0.3,0.3,7,8,0.75,0.3895319027,0.277892384,0.3325757132,0.0882085275,0.0853892177,0.0900086367,-0.2232090549,0.2291093329,0.1576451601,0.0881941216,3.6620040418,0.2997027274,0.264539461,1.5376871645,0.1851431171,0.1676692451
20,2,0.3,0.3,7,8,0.8,0.4263662656,0.2613762274,0.3122575071,0.0883158663,0.0852436623,0.089447667,-0.2104949477,0.228039827,0.1819802192,0.0979753114,4.3056170814,0.3356510872,0.3001481754,1.5500027568,0.1915373361,0.1776182321
20,2,0.3,0.3,7,8,0.85,0.4956140965,0.2280729818,0.2763129218,0.0915708017,0.0815854985,0.0872607568,-0.1798330417,0.21449955,0.2563087085,0.120774462,5.5229136716,0.4099971606,0.3717498456,1.6112842844,0.1992480855,0.1857874263
20,2,0.3,0.3,7,8,0.9,0.5722710751,0.1930344557,0.2346944692,0.0954719483,0.0790560668,0.0860392136,-0.1513744421,0.2036605587,0.3616869354,0.1371947996,6.8719869176,0.4972338888,0.4622721743,1.6802408704,0.2002333139,0.1901649939
20,2,0.3,0.3,7,8,0.95,0.6737621309,0.1449776127,0.1812602564,0.0950253445,0.0752796149,0.0821473429,-0.1086949691,0.1902289362,0.510821009,0.1420745478,8.6582135038,0.6208486994,0.581915661,1.6724460628,0.1954158205,0.1862421818
20,2,0.3,0.3,7,9,0.0,0.1723256329,0.3610248866,0.4666494805,0.0635328796,0.0815065413,0.0845961121,-0.2554002928,0.2307738083,0.2337950512,0.0977015611,0.8175715268,0.1806703426,0.1601444771,0.6369164584,0.1343225319,0.1195283781
20,2,0.3,0.3,7,9,0.05,0.177232549,0.3600564145,0.4627110365,0.0646437924,0.0814687043,0.084722532,-0.2574017924,0.2302150759,0.2290382404,0.0973725774,0.832069072,0.1805760397,0.1604728281,0.6525443566,0.1343582957,0.1197412185
20,2,0.3,0.3,7,9,0.1,0.1818801014,0.3558627486,0.46225715,0.0655370525,0.0823497657,0.0856367267,-0.2494683472,0.2325932927,0.2277303531,0.0990199442,0.8474128878,0.1833075337,0.162104428,0.6698164776,0.1357281113,0.1212265888
20,2,0.3,0.3,7,9,0.15,0.1885540044,0.35283422,0.4586117756,0.0664823931,0.0826952664,0.0863161697,-0.2470566644,0.2335437193,0.2228852787,0.0996688017,0.8727851787,0.1846906301,0.1640945769,0.6954807674,0.1367656372,0.1220870622
20,2,0.3,0.3,7,9,0.2,0.1946519085,0.3483269183,0.4570211733,0.0672887598,0.0829197058,0.0868448869,-0.2396326633,0.234146566,0.2201334666,0.1002113683,0.9029371229,0.1865952967,0.1651404214,0.7218931559,0.1380985083,0.1233222219
20,2,0.3,0.3,7,9,0.25,0.2017458493,0.3442697897,0.4539843611,0.068391865,0.0839313735,0.0880010648,-0.2345552183,0.2369483501,0.2161896669,0.1013814902,0.9468289535,0.1907677094,0.168045235,0.7596808411,0.1405718307,0.1253302766
20,2,0.3,0.3,7,9,0.3,0.2102724319,0.3401458207,0.4495817474,0.0697058493,0.083210684,0.0876779334,-0.230709894,0.2342830697,0.2093449495,0.1008982761,1.0126765005,0.191870971,0.1686710643,0.8054943675,0.1402462633,0.1259163582
20,2,0.3,0.3,7,9,0.35,0.2165858535,0.3365077302,0.4469064163,0.0707471324,0.0843813799,0.0885784271,-0.2261090442,0.2371695668,0.2061081158,0.1017086,1.065414325,0.1966601275,0.1715714575,0.8461411261,0.14360601,0.1275507971
20,2,0.3,0.3,7,9,0.4,0.2302734316,0.33013718,0.4395893884,0.0724694286,0.0841862758,0.088523759,-0.2206849716,0.2356474184,0.196042418,0.1009450165,1.1997292909,0.2012384795,0.1751373818,0.9213963778,0.1460957971,0.1296032342
20,2,0.3,0.3,7,9,0.45,0.2413003892,0.3245515764,0.4341480344,0.0733322108,0.0849315375,0.0897994827,-0.2149551184,0.2381529159,0.1896865784,0.1013381518,1.3192804745,0.2078750244,0.1808137468,0.9763192547,0.1501644854,0.1333605959
20,2,0.3,0.3,7,9,0.5,0.2560861213,0.3172993894,0.4266144892,0.0753946129,0.0837863978,0.0891252039,-0.2079842896,0.2336282802,0.179659228,0.0991605868,1.5035384993,0.2131976802,0.1852938472,1.0559019041,0.1529264908,0.1357397396
20,2,0.3,0.3,7,9,0.55,0.2716195237,0.3099242332,0.4184562431,0.0768582514,0.0845002832,0.0900549343,-0.2013922234,0.2352808515,0.171580105,0.0975707649,1.711387903,0.2236872346,0.1938219117,1.1233498402,0.1586583288,0.1415421608
20,2,0.3,0.3,7,9,0.6,0.2938306852,0.298559503,0.4076098118,0.0790553555,0.0835827854,0.0897904788,-0.1895091941,0.2315253417,0.1615743921,0.0936124635,2.0332542311,0.2385464178,0.204668162,1.2048854375,0.1647844351,0.1476434653
20,2,0.3,0.3,7,9,0.65,0.3147937301,0.2878436105,0.3973626593,0.0800649002,0.0838618671,0.0909297785,-0.1783245617,0.2327676394,0.156067983,0.0911930561,2.349782724,0.2568298334,0.219211784,1.2564451795,0.1723715171,0.1548849655
20,2,0.3,0.3,7,9,0.7,0.3441956654,0.275956011,0.3798483236,0.0830297386,0.0840637384,0.090439631,-0.1720636984,0.2305436581,0.1523219195,0.0857268751,2.8134801121,0.2791964458,0.2427666968,1.3308152019,0.1803355645,0.1662588578
20,2,0.3,0.3,7,9,0.75,0.376246367,0.2630318135,0.3607218195,0.0858467418,0.0838668895,0.0912953719,-0.1653418074,0.2290570661,0.1587167494,0.0871535523,3.3294881726,0.3049952886,0.2767680271,1.3897154417,0.1882836483,0.1765463393
20,2,0.3,0.3,7,9,0.8,0.4156365194,0.2432264791,0.3411370015,0.0880225569,0.0815996508,0.0911766554,-0.1453159567,0.2222490146,0.1797776984,0.0949363159,3.968655113,0.3463365315,0.3129888646,1.4328680462,0.1964150082,0.1863514233
20,2,0.3,0.3,7,9,0.85,0.4724788803,0.2149366944,0.3125844253,0.0890010087,0.0798995194,0.0902904919,-0.1172889635,0.2166064608,0.2318506802,0.1105838397,4.8948861267,0.4148285378,0.3713043038,1.451578119,0.2043219345,0.1951906334
20,2,0.3,0.3,7,9,0.9,0.5524241797,0.1816620131,0.2659138073,0.0944109566,0.0765828121,0.0907641698,-0.0974102189,0.2051270553,0.3343129932,0.1328399386,6.1989248938,0.5011391778,0.4745069789,1.5400567411,0.2046159941,0.2075563549
20,2,0.3,0.3,7,9,0.95,0.6702420109,0.1323367729,0.1974212161,0.0888107452,0.0703183201,0.0814551316,-0.0672523298,0.1838426374,0.505460492,0.1329604776,8.1208228032,0.6348519537,0.6333378426,1.4487252805,0.1930537733,0.1920752268
20,2,0.3,0.3,7,10,0.0,0.1640611276,0.3447679509,0.4911709216,0.0626324227,0.0801599082,0.0843277806,-0.1983649802,0.2281261675,0.257644446,0.1043806419,0.7861570505,0.1847499418,0.1653127625,0.5845052592,0.1417272695,0.123902862
20,2,0.3,0.3,7,10,0.05,0.1685935659,0.3416240226,0.4897824115,0.063244888,0.0805354555,0.0850377443,-0.1934656336,0.2293690904,0.2553928661,0.105634517,0.7924670847,0.1857582135,0.1665524525,0.5965338606,0.1424037197,0.1252368215
20,2,0.3,0.3,7,10,0.1,0.173254115,0.3378395401,0.4889063448,0.0642847679,0.0813358132,0.0860338721,-0.1867727354,0.2315890881,0.2540033563,0.1070625507,0.8092393019,0.1881565255,0.1687013359,0.6143044279,0.1440990316,0.1265401523
20,2,0.3,0.3,7,10,0.15,0.1790583783,0.3352300496,0.4857115721,0.0650131268,0.0810264517,0.0859978646,-0.1847485272,0.2304890454,0.2492705395,0.1068413959,0.8277712989,0.1888035542,0.1687939518,0.6362241421,0.1429583961,0.12695007
20,2,0.3,0.3,7,10,0.2,0.1848203663,0.3307975863,0.4843820473,0.0658361972,0.0824059661,0.087284625,-0.1772131253,0.2343746298,0.2475179062,0.108517676,0.8548955069,0.1931911716,0.1715437463,0.6604907102,0.1466450157,0.1289436304
