arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20.0,3.0,0.3,0.3,7,10,0.1,0.1788385047,0.3374812011,0.4836802942,0.064662382,0.0801626904,0.0844196549,-0.191282108,0.2270989404,0.2463320241,0.104691841,0.8238446066,0.1857558127,0.1661628454,0.6312878054,0.1417869326,0.1247268203
20.0,3.0,0.3,0.3,7,10,0.2,0.1968848502,0.330709037,0.4724061128,0.0670898179,0.0795206406,0.0843788163,-0.1890119613,0.2242731822,0.2301076874,0.1043810482,0.9230555548,0.1866423054,0.1699239935,0.7174442579,0.1416695691,0.1269386045
20.0,3.0,0.3,0.3,7,10,0.3,0.2186432678,0.3216723676,0.4596843646,0.0700107861,0.0787858404,0.0840819586,-0.1836603706,0.2205664499,0.2118813511,0.1030723091,1.1090897422,0.1900567681,0.1768574322,0.8374128182,0.1433819961,0.1316895351
20.0,3.0,0.3,0.3,7,10,0.4,0.2465657871,0.3109783268,0.442455886,0.0729344436,0.0785428252,0.0841545049,-0.1795007677,0.2182221994,0.1897634877,0.1000902625,1.4200399351,0.1987258389,0.192680995,0.9773642192,0.1480103199,0.1413907294
20.0,3.0,0.3,0.3,7,10,0.5,0.2818706752,0.2959233049,0.4222060199,0.0760386445,0.0771659754,0.0832125723,-0.1696405899,0.2119829526,0.1667013961,0.0935319598,1.8939396286,0.2141262644,0.2170331886,1.1091399918,0.1552691335,0.1533724241
20.0,3.0,0.3,0.3,7,10,0.6,0.3289629021,0.2766424822,0.3943946156,0.0791754441,0.0752683239,0.0827363977,-0.1588903488,0.2049154852,0.1483276681,0.0842197337,2.5923164264,0.2423460971,0.2636971537,1.2149741806,0.1662856498,0.1687931564
20.0,3.0,0.3,0.3,7,10,0.7,0.3956071964,0.2488465767,0.3555462269,0.0826702752,0.0730293292,0.0810601493,-0.1421469265,0.1950466409,,,,,,,,
20.0,3.0,0.3,0.3,7,10,0.8,0.4950593275,0.2081576355,0.2967830371,0.0846459082,0.068570888,0.0770634185,-0.1195322339,0.1780400291,,,,,,,,
20.0,3.0,0.3,0.3,7,10,0.9,0.662515514,0.1388142964,0.1986701896,0.079802438,0.0584699181,0.0673777827,-0.0789584033,0.1462697047,0.4938116185,0.1195821978,7.7983195776,0.5968632672,0.718119208,1.2481919791,0.1695396077,0.1650533288
20.0,3.0,0.3,0.3,9,10,0.0,0.1490945956,0.4038203755,0.4470850289,0.0602587109,0.0831398041,0.0839328316,-0.3605557221,0.2352558147,,,,,,,,
20.0,3.0,0.3,0.3,9,10,0.3,0.2008276502,0.3793952226,0.4197771271,0.0675577933,0.0825124371,0.0838404945,-0.3390133181,0.2298029337,,,,,,,,
20.0,3.0,0.3,0.3,9,10,0.6,0.3052988896,0.3288910629,0.3658100475,0.0779815296,0.0796367266,0.0816087362,-0.2919720784,0.2141722879,,,,,,,,
20.0,3.0,0.3,0.3,9,10,0.7,0.3693387592,0.2990173485,0.3316438923,0.0814991127,0.0770417649,0.0794748399,-0.2663908046,0.2031677658,,,,,,,,
20.0,3.0,0.3,0.3,9,10,0.8,0.4671815521,0.2530214893,0.2797969587,0.0840994861,0.0732018181,0.0756013966,-0.2262460198,0.1874894755,,,,,,,,
20.0,3.0,0.3,0.3,9,10,0.9,0.6362613632,0.1726128468,0.19112579,0.0817266518,0.0639749829,0.0668545566,-0.1540999036,0.1568658489,,,,,,,,
20.0,3.5,0.1,0.1,7,10,0.3,0.3959920734,0.2361830257,0.3678249009,0.0864523977,0.0780343085,0.0889098683,-0.1045411504,0.2128449664,,,,,,,,
20.0,3.5,0.1,0.1,7,10,0.6,0.478209519,0.195704074,0.326086407,0.0916222971,0.0778010454,0.0927754139,-0.065321741,0.2129567036,,,,,,,,
20.0,3.5,0.1,0.1,7,10,0.9,0.6940281358,0.1042203021,0.2017515621,0.0981449543,0.066230613,0.090166585,-0.006689042,0.1773249548,,,,,,,,
20.0,3.5,0.3,0.3,5,10,0.0,0.1814145784,0.2726752338,0.5459101878,0.0650133903,0.0756289916,0.0841754537,0.0005597201,0.2170748843,,,,,,,,
20.0,3.5,0.3,0.3,5,10,0.3,0.2171362874,0.2473408077,0.535522905,0.0706142662,0.0761977649,0.0882696048,0.0408412897,0.2196324578,,,,,,,,
20.0,3.5,0.3,0.3,5,10,0.6,0.2966113472,0.2093031028,0.49408555,0.079697449,0.0745392157,0.0920465308,0.0754793444,0.2145947175,,,,,,,,
20.0,3.5,0.3,0.3,5,10,0.7,0.3431350039,0.1896781609,0.4671868352,0.0842727615,0.072897988,0.0930677092,0.0878305133,0.2089633909,,,,,,,,
20.0,3.5,0.3,0.3,5,10,0.8,0.407938031,0.161868066,0.430193903,0.0873470592,0.0715523737,0.0948293879,0.1064577711,0.2060030923,,,,,,,,
20.0,3.5,0.3,0.3,5,10,0.9,0.5447236762,0.1192940336,0.3359822901,0.0950317685,0.0638431884,0.0957232681,0.0973942229,0.1840719271,,,,,,,,
20.0,3.5,0.3,0.3,7,10,0.0,0.16369144,0.3443706718,0.4919378882,0.0625316958,0.0800752963,0.0843381261,-0.1968034554,0.2280145852,,,,,,,,
20.0,3.5,0.3,0.3,7,10,0.1,0.1723354161,0.3375433999,0.490121184,0.0641565643,0.0812518287,0.0857479071,-0.1849656157,0.2311647448,0.2553749777,0.1069411765,0.8064278619,0.1884202861,0.168104021,0.6114745249,0.1434671654,0.1260372481
20.0,3.5,0.3,0.3,7,10,0.2,0.1823134931,0.3295573964,0.4881291106,0.0658360608,0.0828127521,0.0880998867,-0.1709856822,0.2361434051,0.2525629664,0.1099946625,0.8467911777,0.1949915344,0.1727687872,0.6526514729,0.1471996878,0.129665999
20.0,3.5,0.3,0.3,7,10,0.3,0.1979381583,0.3223574106,0.479704431,0.0679555932,0.082947593,0.088556265,-0.1650103903,0.235738266,0.2402134466,0.1105598055,0.9384622892,0.1992702165,0.1752073255,0.729316502,0.1496445682,0.1313242921
20.0,3.5,0.3,0.3,7,10,0.4,0.2151731353,0.3119989288,0.4728279359,0.0705572163,0.0833652966,0.0899971547,-0.1511699218,0.2367286592,0.2303480558,0.1117333619,1.0846970126,0.2087008554,0.1802901311,0.8268136039,0.1544881724,0.1351502981
20.0,3.5,0.3,0.3,7,10,0.5,0.2387835898,0.3000447031,0.4611717071,0.0734577898,0.0840309348,0.0913528951,-0.1389176991,0.2379309745,0.2148552148,0.1119300284,1.3340929603,0.2230069489,0.1893865145,0.9543971224,0.1623114237,0.1408853818
20.0,3.5,0.3,0.3,7,10,0.6,0.2727391009,0.2829485486,0.4443123505,0.0773208641,0.0840180274,0.0925282563,-0.1215847467,0.2368154896,0.1954450316,0.1082992976,1.7720871614,0.2475071368,0.2047732358,1.1038484586,0.173268687,0.1516097629
20.0,3.5,0.3,0.3,7,10,0.7,0.3191121582,0.2629845077,0.417903334,0.0831047518,0.0833306809,0.0943159982,-0.1080656814,0.233533161,,,,,,,,
20.0,3.5,0.3,0.3,7,10,0.8,0.3864597701,0.2317237096,0.3818165203,0.087162155,0.0827536878,0.0952976103,-0.0816308988,0.2305199733,,,,,,,,
20.0,3.5,0.3,0.3,7,10,0.9,0.5243117792,0.1739065948,0.301781626,0.0944844909,0.0759923189,0.0926501397,-0.0460315635,0.206268035,0.2991044739,0.125976841,5.636676948,0.498867307,0.4696221384,1.4778132535,0.2114869349,0.2183494139
20.0,3.5,0.3,0.3,9,10,0.0,0.1493226244,0.4033146284,0.4473627472,0.0600302928,0.0831642008,0.0840256037,-0.3592665096,0.2355235443,,,,,,,,
20.0,3.5,0.3,0.3,9,10,0.3,0.1804531724,0.3850822294,0.4344645981,0.0656373616,0.0861610949,0.0879885536,-0.3356998607,0.2432115043,,,,,,,,
20.0,3.5,0.3,0.3,9,10,0.6,0.2524755954,0.3489272682,0.3985971364,0.075625,0.0889512419,0.0915392404,-0.2992573999,0.2473336956,,,,,,,,
20.0,3.5,0.3,0.3,9,10,0.7,0.2941273649,0.3256703077,0.3802023274,0.0808446889,0.090132844,0.0929954216,-0.271138288,0.2482262986,,,,,,,,
20.0,3.5,0.3,0.3,9,10,0.8,0.3689009781,0.2917646891,0.3393343328,0.0872226806,0.0895652543,0.093259711,-0.2441950453,0.2429159067,,,,,,,,
20.0,3.5,0.3,0.3,9,10,0.9,0.4919576534,0.232487878,0.2755544685,0.0920095065,0.0869494351,0.0914611427,-0.1894212875,0.2313550279,,,,,,,,
20.0,4.0,0.1,0.1,7,10,0.3,0.3483987575,0.2450439533,0.4065572892,0.0855382511,0.0845069776,0.0964413677,-0.0835306173,0.2368919648,,,,,,,,
20.0,4.0,0.1,0.1,7,10,0.6,0.3883266326,0.2112329061,0.4004404613,0.0913164797,0.0884049108,0.1057048081,-0.0220253508,0.2524592837,,,,,,,,
20.0,4.0,0.1,0.1,7,10,0.9,0.5335281894,0.1342485093,0.3322233013,0.1059440552,0.0861431378,0.1140386217,0.0637262827,0.2471638671,,,,,,,,
20.0,4.0,0.3,0.3,5,10,0.0,0.1816086243,0.2727056472,0.5456857286,0.0652275737,0.0750913588,0.0838490759,0.0002744342,0.215441414,,,,,,,,
20.0,4.0,0.3,0.3,5,10,0.3,0.1961657443,0.2405762131,0.5632580426,0.0686335494,0.0787655145,0.091319992,0.0821056165,0.2298280494,,,,,,,,
20.0,4.0,0.3,0.3,5,10,0.6,0.2476727961,0.2023853322,0.5499418717,0.0765493969,0.0787464372,0.0972455303,0.1451712072,0.2320699623,,,,,,,,
20.0,4.0,0.3,0.3,5,10,0.7,0.274717784,0.1829069751,0.542375241,0.0807806217,0.0780378029,0.1002693204,0.1765612908,0.2316250942,,,,,,,,
20.0,4.0,0.3,0.3,5,10,0.8,0.3279628757,0.1587123581,0.5133247662,0.086512931,0.0759405441,0.103057713,0.19590005,0.2269261985,,,,,,,,
20.0,4.0,0.3,0.3,5,10,0.9,0.4124827365,0.1204975185,0.4670197451,0.0974400775,0.0724665945,0.1104028338,0.2260247081,0.2215528461,,,,,,,,
20.0,4.0,0.3,0.3,7,10,0.0,0.1638669237,0.3452145356,0.4909185407,0.062729423,0.0806229704,0.0847505622,-0.1995105305,0.229517739,,,,,,,,
20.0,4.0,0.3,0.3,7,10,0.1,0.1673211697,0.3379213054,0.4947575249,0.063453342,0.082748372,0.0875645001,-0.1810850859,0.2367144486,0.2627731638,0.1089318392,0.7947536925,0.191885175,0.171815867,0.5968081231,0.1459258279,0.1286412117
20.0,4.0,0.3,0.3,7,10,0.2,0.1729641875,0.3299295176,0.4971062949,0.0647045304,0.0845213159,0.0899522974,-0.1627527404,0.2424128956,0.2655957796,0.1125968926,0.8137939508,0.1988616247,0.1766160927,0.6179985277,0.1498821443,0.1324246677
20.0,4.0,0.3,0.3,7,10,0.3,0.1795343307,0.3219483701,0.4985172992,0.0662112464,0.0864255351,0.0925450398,-0.1453794409,0.2484796441,0.2669743636,0.1169866573,0.8436215305,0.2076511348,0.1820045476,0.6483284596,0.1552613834,0.1361813959
20.0,4.0,0.3,0.3,7,10,0.4,0.1908315064,0.312077195,0.4970912986,0.068060106,0.0881995355,0.0952529269,-0.1270630914,0.2542242171,0.2650794801,0.1202923381,0.9029242506,0.2194970339,0.187285789,0.703518563,0.1618616407,0.1398010402
20.0,4.0,0.3,0.3,7,10,0.5,0.2052613989,0.3015772485,0.4931613525,0.0707726844,0.0905921379,0.0984592307,-0.1099931446,0.2613555571,0.2600369908,0.124046973,1.0110340547,0.2356722962,0.193427475,0.788031002,0.1705263741,0.1441419403
20.0,4.0,0.3,0.3,7,10,0.6,0.2243218481,0.286643482,0.4890346699,0.0733823124,0.0917928974,0.1008671695,-0.0842522941,0.2651570218,0.2536535152,0.127162981,1.1865470446,0.256882276,0.1981404792,0.8953284522,0.1819859483,0.1478069476
20.0,4.0,0.3,0.3,7,10,0.7,0.2561120868,0.2679711573,0.4759167559,0.0796721592,0.093662055,0.1061198356,-0.0600255586,0.2715224409,,,,,,,,
20.0,4.0,0.3,0.3,7,10,0.8,0.3085768544,0.2382423074,0.4531808382,0.0839271874,0.0924465156,0.1061184298,-0.0233037767,0.2664093979,,,,,,,,
20.0,4.0,0.3,0.3,7,10,0.9,0.3898085479,0.1972780376,0.4129134145,0.0953591187,0.0930587131,0.1140351808,0.0183573392,0.269786747,0.2208984897,0.1096857035,3.5361096356,0.4463764501,0.2739873695,1.4838958904,0.2368699045,0.2008130256
20.0,4.0,0.3,0.3,9,10,0.0,0.1494151496,0.4020565432,0.4485283073,0.0603915162,0.0829612443,0.0841887359,-0.355584779,0.2350837459,,,,,,,,
20.0,4.0,0.3,0.3,9,10,0.3,0.1647423858,0.3896074553,0.4456501589,0.0638530452,0.0910490876,0.0926022559,-0.3335647517,0.2594431127,,,,,,,,
20.0,4.0,0.3,0.3,9,10,0.6,0.206446674,0.3661775985,0.4273757275,0.071352031,0.099621265,0.1021986043,-0.3049794694,0.2840736139,,,,,,,,
20.0,4.0,0.3,0.3,9,10,0.7,0.241438852,0.3474018705,0.4111592775,0.0763986035,0.0997474215,0.1024490573,-0.2836444635,0.2819773455,,,,,,,,
20.0,4.0,0.3,0.3,9,10,0.8,0.2880930963,0.3229218248,0.3889850789,0.0842889733,0.1041735559,0.109414996,-0.2568585707,0.2946496912,,,,,,,,
20.0,4.0,0.3,0.3,9,10,0.9,0.37766287,0.2775731067,0.3447640233,0.0912443544,0.1063454217,0.1113522624,-0.2103821902,0.2973264316,,,,,,,,
20.0,4.5,0.1,0.1,7,10,0.3,0.311073803,0.2495476131,0.4393785839,0.0847180981,0.0894087688,0.1027731646,-0.0597166423,0.2555312612,,,,,,,,
20.0,4.5,0.1,0.1,7,10,0.6,0.3096767237,0.218067626,0.4722556504,0.0894277585,0.1000726886,0.118506104,0.0361203985,0.2936387236,,,,,,,,
20.0,4.5,0.1,0.1,7,10,0.9,0.4048894205,0.1468917056,0.4482188739,0.101235636,0.1015902902,0.1309392335,0.1544354626,0.3047317887,,,,,,,,
20.0,4.5,0.3,0.3,5,10,0.0,0.1818039552,0.2727741843,0.5454218605,0.0650451845,0.0752136594,0.0837903016,-0.0001265082,0.2157388683,,,,,,,,
20.0,4.5,0.3,0.3,5,10,0.3,0.1844158246,0.2370838719,0.5785003035,0.0674469919,0.0800059281,0.0928488371,0.1043325597,0.2348834123,,,,,,,,
20.0,4.5,0.3,0.3,5,10,0.6,0.2040300639,0.1909460492,0.6050238869,0.0724079213,0.0820488035,0.100507083,0.2231317885,0.2453797954,,,,,,,,
20.0,4.5,0.3,0.3,5,10,0.7,0.2229373884,0.1733563218,0.6037062897,0.0763637608,0.0821683934,0.1043137123,0.256993646,0.2479739361,,,,,,,,
20.0,4.5,0.3,0.3,5,10,0.8,0.2546521025,0.145318198,0.6000296994,0.0809566382,0.0795490904,0.1053161049,0.3093933033,0.2411116712,,,,,,,,
20.0,4.5,0.3,0.3,5,10,0.9,0.3135021245,0.1115219052,0.5749759703,0.0900907457,0.0754250572,0.1105249058,0.3519321598,0.2335555929,,,,,,,,
20.0,4.5,0.3,0.3,7,10,0.0,0.1640311273,0.3435063897,0.492462483,0.0625734742,0.0805652621,0.0848038695,-0.1945502963,0.229540363,,,,,,,,
20.0,4.5,0.3,0.3,7,10,0.1,0.1634834863,0.3366362695,0.4998802442,0.0629116887,0.0833528708,0.0880483898,-0.1733922948,0.2388053646,0.2694075053,0.1104383373,0.7892642773,0.1934968435,0.1733514441,0.5876854711,0.1472137417,0.129875584
20.0,4.5,0.3,0.3,7,10,0.2,0.1649915378,0.3301706716,0.5048377906,0.0638283013,0.0863325375,0.0917367035,-0.1555035527,0.2486334779,0.2769622951,0.1152669358,0.8005059724,0.2030851029,0.1818186532,0.5967801294,0.1527097585,0.1358974667
20.0,4.5,0.3,0.3,7,10,0.3,0.1679820759,0.321178134,0.5108397901,0.0648465385,0.0883931544,0.0948277658,-0.131516478,0.2558258526,0.284766237,0.1203359718,0.8122373253,0.2126002581,0.1896783607,0.6107494398,0.1588194379,0.1420016402
20.0,4.5,0.3,0.3,7,10,0.4,0.1713616596,0.310023994,0.5186143464,0.0660475158,0.0917084665,0.0987181594,-0.1014336416,0.2664093342,0.2951110794,0.1269878983,0.8280187279,0.2291414323,0.2011305149,0.6285495103,0.1683734774,0.1494892331
20.0,4.5,0.3,0.3,7,10,0.5,0.1782066626,0.2974414968,0.5243518406,0.0676128162,0.0938504207,0.1024315512,-0.0705311529,0.2741917048,0.3023798693,0.1333665651,0.8566983346,0.2468825651,0.2110838584,0.6589980245,0.1785043579,0.1573877617
20.0,4.5,0.3,0.3,7,10,0.6,0.1901846681,0.28441711,0.5253982219,0.0697998803,0.0973403411,0.1064596643,-0.0434359981,0.2847942869,0.3041658157,0.138799631,0.9185700095,0.2711844658,0.2198378346,0.7188223927,0.1913786789,0.1626772961
20.0,4.5,0.3,0.3,7,10,0.7,0.2080518312,0.2653016349,0.5266465339,0.073252649,0.0993387198,0.1105215544,-0.0039567359,0.2917571393,,,,,,,,
20.0,4.5,0.3,0.3,7,10,0.8,0.2350753195,0.237262226,0.5276624545,0.0790182695,0.101911799,0.1166508756,0.0531380024,0.3010823727,,,,,,,,
20.0,4.5,0.3,0.3,7,10,0.9,0.2983274181,0.2005704288,0.501102153,0.085990769,0.1047228712,0.1227908012,0.0999612954,0.3102340993,0.2805431856,0.1477786646,2.1493510139,0.4518500035,0.2424997652,1.2680148492,0.250162225,0.1794467992
20.0,4.5,0.3,0.3,9,10,0.0,0.1493451846,0.4019675876,0.4486872278,0.0601345317,0.0828209469,0.0838197935,-0.3552479475,0.2345225044,,,,,,,,
20.0,4.5,0.3,0.3,9,10,0.3,0.152161531,0.3944750955,0.4533633734,0.0619849987,0.0938510135,0.0958857161,-0.3355868176,0.2697146788,,,,,,,,
20.0,4.5,0.3,0.3,9,10,0.6,0.1769557611,0.3747505981,0.4482936409,0.0676619753,0.1061241806,0.1085631707,-0.3012075553,0.3062281022,,,,,,,,
20.0,4.5,0.3,0.3,9,10,0.7,0.1955739273,0.3614095809,0.4430164918,0.0709870561,0.111029403,0.1149121969,-0.2798026701,0.3217161555,,,,,,,,
20.0,4.5,0.3,0.3,9,10,0.8,0.2227641893,0.3412510887,0.4359847219,0.075028835,0.1159998131,0.1199823855,-0.2465174556,0.3356551892,,,,,,,,
20.0,4.5,0.3,0.3,9,10,0.9,0.2806074196,0.3069481915,0.4124443889,0.0828948166,0.1248567792,0.1295217278,-0.2014519941,0.360721256,,,,,,,,
20.0,5.0,0.1,0.1,7,10,0.3,0.2854507088,0.2506436248,0.4639056664,0.0834603616,0.0931851513,0.1066952597,-0.0373815832,0.2689260232,,,,,,,,
20.0,5.0,0.1,0.1,7,10,0.6,0.2557487057,0.2097757703,0.534475524,0.0826350456,0.106876076,0.1250966249,0.1149239833,0.3191008756,,,,,,,,
20.0,5.0,0.1,0.1,7,10,0.9,0.291232192,0.1365936373,0.5721741707,0.0932902315,0.1086212426,0.1368688016,0.2989868961,0.3310355239,,,,,,,,
20.0,5.0,0.3,0.3,5,10,0.0,0.1817983865,0.2731485686,0.5450530449,0.0651416793,0.0753773045,0.084153395,-0.0012440922,0.2164461437,,,,,,,,
20.0,5.0,0.3,0.3,5,10,0.3,0.1737483486,0.2329544043,0.5932972471,0.0661419248,0.0812232167,0.0942809244,0.1273884386,0.2397924838,,,,,,,,
20.0,5.0,0.3,0.3,5,10,0.6,0.179713286,0.1813133859,0.6389733281,0.0694137914,0.0834286901,0.1019753483,0.2763465562,0.2516395122,,,,,,,,
20.0,5.0,0.3,0.3,5,10,0.7,0.1866942243,0.15867709,0.6546286857,0.0717742649,0.0826224699,0.104266785,0.3372745056,0.2515361452,,,,,,,,
20.0,5.0,0.3,0.3,5,10,0.8,0.2005438709,0.1309522382,0.6685038909,0.0742916038,0.0806830569,0.1056620071,0.4065994146,0.2480190082,,,,,,,,
20.0,5.0,0.3,0.3,5,10,0.9,0.2288989895,0.0912071982,0.6798938123,0.0788850379,0.0736174348,0.1051307519,0.4974794159,0.2307138635,,,,,,,,
20.0,5.0,0.3,0.3,7,10,0.0,0.1635716428,0.3439768687,0.4924514885,0.0625824675,0.0803341518,0.0845650067,-0.1955022489,0.2287838417,,,,,,,,
20.0,5.0,0.3,0.3,7,10,0.1,0.1613724426,0.3369549041,0.5016726533,0.0627012581,0.0841063386,0.089004372,-0.172237155,0.2415485383,0.2722618274,0.1116418529,0.7892435499,0.1954839181,0.1755718586,0.5835206816,0.1480656056,0.1315362197
20.0,5.0,0.3,0.3,7,10,0.2,0.1601568179,0.3289171279,0.5109260542,0.0631143242,0.0877682102,0.093350375,-0.1469082015,0.2537628698,0.2855952083,0.1178764848,0.7955018571,0.2068506377,0.1870448022,0.5875184888,0.1555538412,0.1396704926
20.0,5.0,0.3,0.3,7,10,0.3,0.1587555968,0.3193295248,0.5219148784,0.0635417527,0.0910548907,0.0976769049,-0.1167441711,0.2651286164,0.3008325776,0.1247136676,0.8034569013,0.2198979813,0.2009186487,0.5905696009,0.1638490417,0.149440467
20.0,5.0,0.3,0.3,7,10,0.4,0.1597774842,0.3096780091,0.5305445067,0.0644035242,0.0949115671,0.1019877219,-0.0888115114,0.2774132149,0.3132715393,0.131085849,0.8120876008,0.2366309307,0.214989563,0.5995576357,0.1735103683,0.1587822472
20.0,5.0,0.3,0.3,7,10,0.5,0.16286864,0.2978261149,0.5393052451,0.0654444751,0.0986993936,0.1065716998,-0.0563469847,0.289751695,0.3257899811,0.1379712797,0.8212515186,0.2570012055,0.2304720005,0.6112438981,0.1853119158,0.169077146
20.0,5.0,0.3,0.3,7,10,0.6,0.1661053308,0.2794306423,0.5544640269,0.0668606506,0.1022794036,0.1120524088,-0.0043972578,0.3024780854,0.3462670404,0.1477865352,0.8369709038,0.288627792,0.2551776141,0.6279058662,0.2010607589,0.1838533219
20.0,5.0,0.3,0.3,7,10,0.7,0.1752416649,0.2587096452,0.5660486899,0.0688374162,0.1066952697,0.1171465206,0.0486293996,0.3162214818,,,,,,,,
20.0,5.0,0.3,0.3,7,10,0.8,0.1886752338,0.2294034411,0.5819213251,0.0722402645,0.109989709,0.1233801783,0.1231144428,0.3283551585,,,,,,,,
20.0,5.0,0.3,0.3,7,10,0.9,0.2187350305,0.1872092691,0.5940557004,0.0773488445,0.1141698415,0.1305582722,0.2196371621,0.3426065034,0.4033324883,0.1747461221,1.1703531626,0.4986960845,0.3393356107,0.9102809458,0.2634477772,0.2233811962
20.0,5.0,0.3,0.3,9,10,0.0,0.1495469408,0.4026752338,0.4477778254,0.0602383505,0.0832102698,0.0846945317,-0.3575726423,0.2362326552,,,,,,,,
20.0,5.0,0.3,0.3,9,10,0.3,0.1450850859,0.3969273396,0.4579875745,0.0611355856,0.0960847169,0.0979340716,-0.3358671047,0.2769327796,,,,,,,,
20.0,5.0,0.3,0.3,9,10,0.6,0.1544046131,0.3797476345,0.4658477523,0.0643673535,0.1128538157,0.1154344371,-0.2936475167,0.3287931231,,,,,,,,
20.0,5.0,0.3,0.3,9,10,0.7,0.1597545513,0.3734796887,0.46676576,0.0662627166,0.1198575334,0.1228408475,-0.2801936175,0.3502614681,,,,,,,,
20.0,5.0,0.3,0.3,9,10,0.8,0.1786372528,0.3517835368,0.4695792104,0.0698205575,0.1311601786,0.1341000198,-0.2339878632,0.3839486686,,,,,,,,
20.0,5.0,0.3,0.3,9,10,0.9,0.2114659192,0.322298711,0.4662353697,0.0770346988,0.1438142264,0.1493989899,-0.1783620523,0.4233044712,,,,,,,,
20.0,5.5,0.1,0.1,7,10,0.3,0.2705205841,0.2483516978,0.4811277181,0.082614211,0.09508021,0.1092497363,-0.0155756775,0.2764014778,,,,,,,,
20.0,5.5,0.1,0.1,7,10,0.6,0.2206367694,0.2047717356,0.574591495,0.0791409517,0.1109035293,0.1283328841,0.1650480237,0.3326844808,,,,,,,,
20.0,5.5,0.1,0.1,7,10,0.9,0.212190738,0.1087661656,0.6790430964,0.0824699665,0.1060070908,0.1330966287,0.4615107652,0.3270574366,,,,,,,,
20.0,5.5,0.3,0.3,5,10,0.0,0.1818502177,0.2721947598,0.5459550225,0.0652463332,0.0749505129,0.0839662694,0.001565503,0.2152726446,,,,,,,,
20.0,5.5,0.3,0.3,5,10,0.3,0.1679568679,0.2295188346,0.6025242975,0.0654777963,0.0813702798,0.0948542354,0.1434866283,0.2411307298,,,,,,,,
20.0,5.5,0.3,0.3,5,10,0.6,0.1623797622,0.1721965223,0.6654237155,0.066633469,0.0839967038,0.1020986224,0.3210306709,0.2544111341,,,,,,,,
20.0,5.5,0.3,0.3,5,10,0.7,0.1616521739,0.1445157421,0.693832084,0.0672021461,0.0812515107,0.1012786665,0.4048005997,0.2476907264,,,,,,,,
20.0,5.5,0.3,0.3,5,10,0.8,0.1664749054,0.1179251803,0.7155999143,0.0690596239,0.0800391081,0.103420292,0.4797495538,0.2469541658,,,,,,,,
20.0,5.5,0.3,0.3,5,10,0.9,0.181592102,0.0765672867,0.7418406113,0.0723688551,0.0693123972,0.0987065226,0.5887060378,0.2181276709,,,,,,,,
20.0,5.5,0.3,0.3,7,10,0.0,0.1639884344,0.3444323553,0.4915792104,0.0625581421,0.079906466,0.0839186377,-0.1972855001,0.2271788521,,,,,,,,
20.0,5.5,0.3,0.3,7,10,0.1,0.1596921484,0.3360294212,0.5042784304,0.0624904789,0.0844461428,0.0896571772,-0.167780412,0.2430884913,0.2760294212,0.1124298713,0.7886565172,0.1961561514,0.1773016385,0.5811747896,0.1492138296,0.1331945383
20.0,5.5,0.3,0.3,7,10,0.2,0.1563150641,0.3275596815,0.5161252544,0.0626245815,0.0882753197,0.0940409823,-0.1389941086,0.2558175815,0.2925535759,0.1194489025,0.7978044317,0.2089745523,0.1909726986,0.5806511721,0.1563142369,0.1419694418
