arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20,2,0.4,0.2,7,8,0.5,0.3123424858,0.4366514086,0.2510061056,0.0782092423,0.0841140518,0.0734248151,-0.6222967115,0.215386354,0.1836285214,0.0980997189,2.159586521,0.1864889084,0.1220682624,1.2200868518,0.1283174588,0.0855700947
20,2,0.4,0.2,7,8,0.55,0.3349107009,0.4231899168,0.2418993823,0.0797931101,0.0834077458,0.0719934306,-0.6044804513,0.2110838546,0.1754476381,0.0922072874,2.5125510271,0.2044519074,0.1284082819,1.2781628489,0.1336964528,0.0884501479
20,2,0.4,0.2,7,8,0.6,0.3629112722,0.405933231,0.2311554968,0.0808579942,0.0829282658,0.0716538776,-0.5807109651,0.2087807167,0.1713819402,0.0868846724,2.9625641502,0.2305539023,0.1394138414,1.3222344871,0.1398870678,0.0925480963
20,2,0.4,0.2,7,8,0.65,0.3939992145,0.385826829,0.2201739565,0.0826680824,0.082036159,0.0704028146,-0.5514797015,0.2039147702,0.1760024994,0.0854755215,3.4729065426,0.2635668736,0.1513731464,1.3649905641,0.1450906678,0.0958591829
20,2,0.4,0.2,7,8,0.7,0.4310048202,0.3625272253,0.2064679544,0.0838386783,0.0813288787,0.0685803841,-0.5185864962,0.1993446221,0.195276538,0.0914050847,4.0852035782,0.3045010482,0.1681364436,1.3906176297,0.1496178355,0.0993394113
20,2,0.4,0.2,7,8,0.75,0.4753710144,0.3338619631,0.1907670225,0.0839999847,0.0793196564,0.0663933871,-0.4769569036,0.1919945262,0.2341253972,0.1043230823,4.8216623646,0.3574330907,0.1896003713,1.3953009247,0.149887826,0.1023100962
20,2,0.4,0.2,7,8,0.8,0.5317030742,0.2983921163,0.1699048095,0.0841122136,0.0777391449,0.0636618544,-0.426879423,0.1851189187,0.3036773664,0.1170197837,5.7575280026,0.4249096807,0.2215230147,1.3975567806,0.148844566,0.1035845813
20,2,0.4,0.2,7,8,0.85,0.6021496055,0.253142143,0.1447082515,0.082915928,0.0732105527,0.0595506323,-0.3615760346,0.1704330995,0.4039517264,0.1227530232,6.9280242137,0.5118219017,0.2628859676,1.3776800344,0.1411025569,0.1004730313
20,2,0.4,0.2,7,8,0.9,0.6950396687,0.1940861927,0.1108741386,0.0780182599,0.0670412348,0.0528529601,-0.2772982469,0.1522293381,0.54257707,0.1169690221,8.4714283407,0.6256918526,0.3204908213,1.2963033957,0.129289268,0.0910440946
20,2,0.4,0.2,7,8,0.95,0.8197692006,0.1152640411,0.0649667583,0.0651164776,0.054249431,0.0418074744,-0.165561324,0.1200886673,0.7296538008,0.0976747164,10.5438574862,0.7777050635,0.3997374416,1.0819353206,0.1046239027,0.0722433157
20,2,0.4,0.2,7,10,0.0,0.1727033956,0.4831656372,0.3441309673,0.0636490248,0.0843795382,0.0800739106,-0.6222003071,0.2320614908,0.2473411647,0.1034017488,0.6940556018,0.1392229596,0.1147824579,0.5393313304,0.1056782345,0.0873474595
20,2,0.4,0.2,7,10,0.05,0.1797791981,0.4781050452,0.3421157568,0.064852377,0.0841471773,0.0801183599,-0.6140943336,0.2309321933,0.2403012818,0.1029809343,0.7087911696,0.1388719963,0.1146314398,0.5567987873,0.1057812664,0.0878043956
