arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20.0,6.0,0.3,0.3,7,10,0.5,0.1446057057,0.2890630914,0.5663312029,0.062610869,0.1034528135,0.1118056692,-0.0117949798,0.3063922142,0.3640272075,0.1474950157,0.8368431335,0.2778066266,0.2678571522,0.5917064677,0.197069275,0.1913359194
20.0,6.0,0.3,0.3,7,10,0.6,0.1438073339,0.2709381226,0.5852545435,0.0631147564,0.1066779345,0.1160337573,0.0433782983,0.3173415254,0.3906181312,0.1548523373,0.8465023305,0.3114168397,0.3011176007,0.5975462516,0.210727013,0.2062611787
20.0,6.0,0.3,0.3,7,10,0.7,0.1444674546,0.2451091513,0.6104233942,0.0635988636,0.1134310288,0.1240604872,0.1202050916,0.3395334627,0.427533331,0.1667722615,0.8498821082,0.3687978754,0.3524139447,0.5999508354,0.2355955185,0.2293893987
20.0,6.0,0.3,0.3,7,10,0.8,0.1421406077,0.2085550041,0.6493043882,0.0642441574,0.117339332,0.1303402063,0.23219438,0.3540087535,0.4826044917,0.1795551914,0.8681168902,0.4512360889,0.4306227172,0.6101501048,0.2606748678,0.2557312152
20.0,6.0,0.3,0.3,7,10,0.9,0.1462620773,0.1509847538,0.7027531689,0.06556144,0.1155291946,0.1309325098,0.4007836612,0.350592827,0.5592576142,0.18477686,0.8652177798,0.5920192435,0.543368587,0.6159112305,0.2780803381,0.2733186893
20.0,6.5,0.3,0.3,7,10,0.0,0.1641181133,0.3445657871,0.4913160995,0.0626431711,0.0803646656,0.0844893224,-0.1978154747,0.2287310207,0.2578426108,0.1047075954,0.786109187,0.1852348239,0.1655671882,0.5848550173,0.1420674946,0.124219269
20.0,6.5,0.3,0.3,7,10,0.1,0.1587015389,0.3360788374,0.5052196237,0.0626498439,0.0850169215,0.0900609802,-0.1669380512,0.2446429975,0.2777659871,0.1126523929,0.7929741924,0.1976890539,0.178680892,0.581472532,0.1499010814,0.1335349379
20.0,6.5,0.3,0.3,7,10,0.2,0.1536049559,0.3272163388,0.5191787053,0.0624588742,0.0889682284,0.094924148,-0.1352539722,0.258305311,0.2971659942,0.1204941779,0.8016235685,0.2104430763,0.1938919028,0.5812716887,0.1579627888,0.1448474177
20.0,6.5,0.3,0.3,7,10,0.3,0.1492462599,0.316926197,0.5338275431,0.0621707214,0.0940248752,0.1006064936,-0.1000248509,0.2750975562,0.3185730353,0.1286444788,0.8122838521,0.2285656817,0.2149059006,0.5818618191,0.1692847508,0.1586181231
20.0,6.5,0.3,0.3,7,10,0.4,0.1451112936,0.3014989824,0.553389724,0.0619746342,0.0979609477,0.1055524854,-0.0496082408,0.288652654,0.3448581426,0.1383421673,0.8265515306,0.2518023453,0.2425715746,0.5857686752,0.1816481274,0.1754621828
20.0,6.5,0.3,0.3,7,10,0.5,0.1409037741,0.2859416574,0.5731545685,0.0619102104,0.1045206005,0.1130783142,0.0012712536,0.3102284685,0.3739100582,0.149370656,0.8467692601,0.2844420664,0.278861587,0.591965565,0.1999227935,0.1967080576
20.0,6.5,0.3,0.3,7,10,0.6,0.1382680044,0.2648454315,0.5968865641,0.0620545877,0.1087400356,0.1183936095,0.0671957011,0.324493403,0.407161781,0.1592403349,0.8628564104,0.3250130631,0.321723393,0.598915312,0.2176075576,0.2165394031
20.0,6.5,0.3,0.3,7,10,0.7,0.1359472275,0.236459885,0.6275928875,0.0622857457,0.1133428524,0.1242457953,0.1546731174,0.3400465231,0.4511374299,0.1696683302,0.8795759485,0.3854055602,0.3823296586,0.605855392,0.2406542116,0.2390196741
20.0,6.5,0.3,0.3,7,10,0.8,0.134379905,0.1964449602,0.6691751348,0.0622783732,0.1155185114,0.1280188964,0.2762852144,0.3485347628,0.510339308,0.1789627976,0.8902666092,0.4766481815,0.4675897176,0.6082587142,0.2641306809,0.2617825052
20.0,6.5,0.3,0.3,7,10,0.9,0.1319968579,0.1322849288,0.7357182133,0.0630838544,0.1143782802,0.1300849509,0.4711483558,0.3482836256,0.6082598993,0.1836130484,0.9150306563,0.6429365244,0.6170625559,0.6211479682,0.2759665815,0.2790146884
20.0,7.0,0.3,0.3,7,10,0.0,0.1639313743,0.3448375763,0.4912310494,0.062520713,0.080022194,0.0842517574,-0.1984441033,0.2278128748,0.2575854251,0.1044239931,0.7841886964,0.1843607636,0.1648880608,0.5842201442,0.1415795706,0.124156378
20.0,7.0,0.3,0.3,7,10,0.1,0.1582616489,0.3358225444,0.5059158068,0.062365039,0.0845730793,0.0895083494,-0.165729282,0.2432531029,0.2780471668,0.112559268,0.7896112602,0.1966333689,0.1776449749,0.5795650275,0.149289822,0.1331170907
20.0,7.0,0.3,0.3,7,10,0.2,0.1530330275,0.3259895026,0.5209774699,0.0621198935,0.089357132,0.0952299643,-0.1310015353,0.2596086636,0.2995026243,0.1213341171,0.7992836956,0.2119419125,0.1955638342,0.5781540434,0.1589651677,0.1459078598
20.0,7.0,0.3,0.3,7,10,0.3,0.1486999679,0.3159050237,0.5353950084,0.0620702687,0.0948135828,0.101474003,-0.0964150391,0.2777105981,0.320937837,0.1298710473,0.8130151711,0.231382923,0.2180219604,0.5816531484,0.1705816501,0.1602129524
20.0,7.0,0.3,0.3,7,10,0.4,0.1435008391,0.3007289606,0.5557702003,0.0618250772,0.0994139549,0.1072443767,-0.0456877209,0.2935271627,0.3489831828,0.1401849009,0.832398567,0.2559223595,0.2479397764,0.586823622,0.1840779733,0.1791877463
20.0,7.0,0.3,0.3,7,10,0.5,0.1389224123,0.2839479416,0.5771296462,0.061404912,0.1041907788,0.1128190326,0.009233763,0.3094795408,0.3791656015,0.1496382321,0.8513083085,0.2865881319,0.2840948713,0.5922492209,0.2003959512,0.1984257495
20.0,7.0,0.3,0.3,7,10,0.6,0.1349771129,0.2591342879,0.6058885993,0.0612969959,0.1091810985,0.1190113753,0.0876200236,0.3263426919,0.419972971,0.1605898288,0.8745019606,0.335649404,0.3378052876,0.5996517634,0.2215089218,0.2213680218
20.0,7.0,0.3,0.3,7,10,0.7,0.1308888492,0.2311772771,0.6379338737,0.0610649042,0.114731064,0.1255190622,0.1755793195,0.3446542647,0.466143964,0.1720176992,0.8995296231,0.3985257869,0.402823273,0.6084796972,0.2452470919,0.245855215
20.0,7.0,0.3,0.3,7,10,0.8,0.12709137,0.1870583069,0.6858503231,0.0607962567,0.1166339575,0.1293345671,0.3117337094,0.3527191536,0.5351634591,0.1807763345,0.9246805149,0.5012481471,0.5041405254,0.6174836715,0.2684246972,0.2687282888
20.0,7.0,0.3,0.3,7,10,0.9,0.1223762631,0.1235004106,0.7541233263,0.0603937633,0.1114230817,0.1267690786,0.5071225051,0.339716063,0.6351000821,0.1797596805,0.960180248,0.664762238,0.6580556181,0.6267994697,0.2721408826,0.2763778824
20.0,7.5,0.3,0.3,7,10,0.0,0.1639476559,0.3440443461,0.492007998,0.062617195,0.0805398061,0.0848499986,-0.1960806941,0.2295140579,0.258815439,0.1051720008,0.7855283981,0.1857912019,0.1662961139,0.5849478282,0.1421764618,0.124715287
20.0,7.5,0.3,0.3,7,10,0.1,0.1580882637,0.3359962866,0.5059154497,0.0623418625,0.084363081,0.0893193887,-0.1660771236,0.242618261,0.2777268897,0.1127719459,0.7895251645,0.1961038788,0.1774424982,0.579493831,0.1489012253,0.1326242684
20.0,7.5,0.3,0.3,7,10,0.2,0.1528762809,0.3251306459,0.5219930732,0.0620756768,0.088808465,0.0947920639,-0.1282682187,0.2580145105,0.3002728961,0.1212488951,0.7988485479,0.2112239321,0.1954223837,0.5783218339,0.1581771139,0.1456257231
20.0,7.5,0.3,0.3,7,10,0.3,0.1477437783,0.3136997893,0.5385564323,0.0618944291,0.0943864765,0.1011801743,-0.0888431464,0.2765922703,0.32441129,0.1306118532,0.8141839632,0.2322274567,0.2201413473,0.5817533281,0.1706489093,0.1615435929
20.0,7.5,0.3,0.3,7,10,0.4,0.1427332453,0.3002482237,0.5570185311,0.0617115898,0.0992542397,0.1068960743,-0.0434779162,0.2928687351,0.3508805299,0.1394081367,0.8348535027,0.2560468998,0.2494006877,0.5870754043,0.1841421394,0.1786109411
20.0,7.5,0.3,0.3,7,10,0.5,0.1377925519,0.2807356732,0.5814717749,0.0612018653,0.1052289349,0.1139815044,0.0200004285,0.3129261667,0.3856318777,0.151184876,0.8553786462,0.2935607391,0.2925141405,0.5931791551,0.203234839,0.2016449851
20.0,7.5,0.3,0.3,7,10,0.6,0.13277145,0.2564677402,0.6107608098,0.0608432859,0.1110874349,0.1209890875,0.0978253294,0.3324962798,0.4275436141,0.1630478308,0.8832084104,0.3439009159,0.3483301665,0.6026295928,0.2255937718,0.2268154837
20.0,7.5,0.3,0.3,7,10,0.7,0.1280219231,0.2239127361,0.6480653408,0.0603786423,0.1141705839,0.1253033943,0.2002398686,0.3435421288,0.4803741208,0.1727564082,0.9131243746,0.4131969525,0.4222733904,0.6112128277,0.2479177742,0.2499172745
20.0,7.5,0.3,0.3,7,10,0.8,0.1225979219,0.178207948,0.69919413,0.0596934954,0.114909383,0.1273780579,0.342778234,0.3475253658,0.5542506873,0.1791936903,0.9501736288,0.5219380155,0.531792551,0.6220336928,0.2676801356,0.2696354947
20.0,7.5,0.3,0.3,7,10,0.9,0.1176057414,0.1136003142,0.7687939444,0.0590729764,0.1099912032,0.1252085727,0.541593316,0.3356198976,0.6574367837,0.1759642655,0.9892741467,0.6929104186,0.6931221584,0.6325569376,0.2662303307,0.2722643138
20.0,8.0,0.3,0.3,7,10,0.0,0.1639940729,0.344444746,0.4915611811,0.0625725609,0.0801838328,0.0844055668,-0.1973283108,0.2282957086,0.2581238976,0.1046271056,0.7851973087,0.1848472576,0.1656400616,0.5842241412,0.141707949,0.1237752849
