iter,f0,f1,f2,k0,k1,k2
0.0,1.0,0.0,0.0,6.0714285714,1.0,1.0204081633000006
1.0,0.9592,0.023200000000000002,0.017600000000000008,5.750857142855999,0.9270857142920002,0.9808979592040005
2.0,0.8992000000000003,0.05080000000000002,0.05000000000000002,5.279428571435999,0.8403428571440003,0.9081632653000004
3.0,0.7836000000000002,0.11079999999999998,0.1056,4.3711428571279995,0.651771428564,0.7833469387760004
4.0,0.6096,0.19720000000000001,0.19319999999999996,3.0039999999919997,0.403314285716,0.5866938775480002
5.0,0.4236000000000001,0.2872,0.28920000000000007,1.542571428572,0.306057142856,0.38571428571199995
6.0,0.27440000000000003,0.36119999999999997,0.36440000000000006,0.7291428571440001,0.3884571428519999,0.32057142857199994
7.0,0.17880000000000001,0.4036000000000001,0.4176,0.46028571428,0.436228571432,0.304816326536
8.0,0.1396,0.4171999999999999,0.4431999999999999,0.688857142848,0.4764571428439998,0.317387755092
9.0,0.13879999999999998,0.4124000000000001,0.4488000000000001,0.695142857148,0.46045714284800005,0.315755102044
10.0,0.1404,0.40679999999999994,0.4527999999999999,0.68257142858,0.43531428572400005,0.308734693884
11.0,0.1456,0.39399999999999996,0.4603999999999999,0.6417142857119998,0.417257142864,0.309632653056
12.0,0.1232,0.39440000000000014,0.4824,0.8177142857119999,0.44868571428,0.32848979591200006
13.0,0.11519999999999998,0.3847999999999999,0.5,0.8805714285719998,0.44114285715600005,0.32653061223999996
14.0,0.1288,0.3748,0.4964,0.77371428572,0.447428571432,0.310448979584
15.0,0.1288,0.3636000000000001,0.5075999999999999,0.7737142857079999,0.43737142856800004,0.3401632653000001
16.0,0.12119999999999999,0.35919999999999996,0.5196000000000001,0.833428571436,0.44365714286400004,0.35648979592
17.0,0.12480000000000001,0.34759999999999996,0.5276,0.8051428571399998,0.422285714284,0.353714285704
18.0,0.12719999999999998,0.33160000000000006,0.5412000000000001,0.7862857142839998,0.416342857144,0.35551020408399997
19.0,0.1292,0.31959999999999994,0.5512,0.7705714285679999,0.40582857143199996,0.369959183664
20.0,0.11599999999999999,0.3148,0.5692,0.874285714284,0.408342857152,0.39877551019999996
21.0,0.12680000000000002,0.30800000000000005,0.5651999999999999,0.8180000000039999,0.43428571429199997,0.401387755092
22.0,0.11199999999999999,0.3076000000000001,0.5804,0.9057142857200001,0.4501714285679999,0.41053061224399995
23.0,0.11680000000000001,0.29840000000000005,0.5848000000000001,0.8679999999920003,0.43085714285200005,0.4176326530519999
24.0,0.1184,0.29480000000000006,0.5868000000000001,0.8554285714319999,0.4446857142879999,0.41591836733999993
25.0,0.126,0.28480000000000005,0.5892000000000001,0.7957142857160001,0.44091428571600005,0.40693877550799995
26.0,0.12200000000000001,0.2739999999999999,0.6040000000000001,0.8271428571400001,0.43211428572000005,0.434775510208
27.0,0.11839999999999998,0.27240000000000003,0.6092000000000001,0.8554285714279999,0.422057142852,0.42587755101599994
28.0,0.10880000000000002,0.2776,0.6136,0.9308571428599999,0.422857142852,0.44016326530399996
29.0,0.1152,0.2684,0.6164000000000001,0.880571428568,0.40148571428400004,0.44742857142
30.0,0.11440000000000002,0.2612,0.6244000000000001,0.886857142856,0.3863999999919999,0.44563265305599997
31.0,0.1192,0.254,0.6268,0.8491428571400002,0.39942857142800003,0.44824489795600003
32.0,0.12760000000000005,0.2504,0.622,0.7831428571400002,0.43542857142400004,0.43665306121999997
33.0,0.13,0.23920000000000002,0.6307999999999998,0.7642857142880001,0.42994285713600017,0.45102040816
34.0,0.12800000000000003,0.23399999999999999,0.638,0.7817142857120001,0.408571428584,0.4564081632639999
35.0,0.11440000000000002,0.24000000000000007,0.6456000000000002,0.8868571428560001,0.437028571436,0.4744489795959999
36.0,0.11440000000000002,0.2396,0.6459999999999999,0.8868571428600001,0.40308571427599993,0.473551020408
37.0,0.10760000000000003,0.24240000000000006,0.65,0.9402857142920003,0.42491428571199996,0.47355102041600006
38.0,0.11639999999999999,0.23120000000000004,0.6523999999999998,0.8711428571359998,0.437028571436,0.48791836734399996
39.0,0.11040000000000001,0.23039999999999988,0.6592,0.9182857142840001,0.44868571427599996,0.48963265306799997
40.0,0.1072,0.23759999999999998,0.6552,0.9434285714359999,0.4415999999999998,0.48881632653999996
41.0,0.10880000000000001,0.23279999999999995,0.6584,0.9308571428599999,0.42948571428,0.497795918364
42.0,0.11720000000000003,0.22519999999999998,0.6576,0.8648571428599999,0.44491428571200003,0.482448979584
43.0,0.12719999999999998,0.21760000000000002,0.6552,0.786285714284,0.46125714286400005,0.4842448979479999
44.0,0.11080000000000004,0.21839999999999996,0.6708,0.9151428571480001,0.44617142856800013,0.5076734693839999
45.0,0.11240000000000001,0.2187999999999999,0.6688,0.902571428564,0.46297142856799994,0.5013877551000001
46.0,0.11760000000000001,0.21559999999999999,0.6668000000000001,0.8617142857119998,0.452457142852,0.4995102040799999
47.0,0.124,0.20919999999999997,0.6668000000000001,0.8114285714320001,0.47508571427599994,0.5076734693999999
48.0,0.11560000000000001,0.21,0.6744000000000001,0.8774285714279999,0.4805714285639999,0.5165714285759999
49.0,0.12720000000000004,0.19880000000000003,0.6739999999999999,0.7862857142919999,0.47759999998400005,0.5058775510119999
50.0,0.11999999999999997,0.19519999999999998,0.6848000000000001,0.8428571428559999,0.49394285714799985,0.5355102040799999
51.0,0.1184,0.188,0.6935999999999999,0.8554285714279999,0.5190857142799999,0.5552653061159999
52.0,0.11919999999999999,0.17840000000000003,0.7024000000000001,0.8491428571319999,0.524114285708,0.5706122448919998
53.0,0.11440000000000002,0.176,0.7096000000000001,0.8868571428639999,0.5391999999999999,0.5867755102039998
54.0,0.10840000000000001,0.17679999999999998,0.7147999999999999,0.9340000000120001,0.519085714288,0.5894693877559999
55.0,0.11760000000000001,0.1744,0.708,0.8617142857200001,0.5165714285719999,0.5742040816239998
56.0,0.11520000000000001,0.16920000000000002,0.7156000000000001,0.88057142858,0.5249142857080001,0.5922448979599998
57.0,0.1232,0.17600000000000002,0.7008000000000001,0.819428571424,0.5010285714320001,0.5634285714159999
58.0,0.13119999999999998,0.1732,0.6956,0.754857142852,0.5148571428559999,0.5553469387719999
59.0,0.1164,0.1724,0.7111999999999999,0.871142857148,0.529942857136,0.5831836734679999
60.0,0.11680000000000001,0.166,0.7172,0.8680000000000001,0.5274285714279999,0.5994285714239999
61.0,0.11440000000000003,0.16719999999999996,0.7184,0.8868571428600001,0.5341714285639998,0.5931428571359999
62.0,0.12719999999999998,0.15919999999999998,0.7136,0.78628571428,0.526628571428,0.5815510204119998
63.0,0.1192,0.1628,0.718,0.8491428571400002,0.540000000004,0.5914285714279999
64.0,0.1052,0.15639999999999998,0.7383999999999997,0.9591428571360001,0.5349714285720001,0.6372244897919999
65.0,0.10160000000000002,0.15360000000000001,0.7448,0.9874285714279999,0.5382857142760001,0.651591836724
66.0,0.11359999999999999,0.14679999999999999,0.7396,0.8931428571479999,0.5672,0.639918367344
67.0,0.12320000000000002,0.14520000000000002,0.7315999999999998,0.8177142857120002,0.557142857136,0.6219591836759999
68.0,0.1076,0.14239999999999997,0.75,0.9402857142840001,0.573028571432,0.6632653061119999
69.0,0.11720000000000001,0.13119999999999998,0.7515999999999999,0.8648571428599999,0.6036571428520001,0.6668571428639999
70.0,0.114,0.13079999999999997,0.7552000000000001,0.8899999999959998,0.6044571428559999,0.6749387755039998
71.0,0.1216,0.12599999999999997,0.7524,0.830285714292,0.604914285708,0.6686530612239998
72.0,0.11120000000000001,0.126,0.7627999999999997,0.9119999999960001,0.604,0.6920000000079999
73.0,0.10520000000000002,0.12399999999999999,0.7707999999999999,0.9591428571439999,0.6157714285760001,0.7099591836719997
74.0,0.11720000000000001,0.11840000000000002,0.7644,0.8648571428560002,0.6278857142879999,0.6955918367359999
75.0,0.1108,0.12,0.7692,0.9151428571479999,0.6283428571440001,0.7063673469439999
76.0,0.11720000000000001,0.11999999999999998,0.7628,0.86485714286,0.6228571428560001,0.6919999999999998
77.0,0.11639999999999999,0.11559999999999998,0.768,0.8711428571439999,0.6366857142840001,0.7036734693839999
78.0,0.11440000000000002,0.11359999999999999,0.7719999999999998,0.8868571428560003,0.64297142858,0.7126530612159999
79.0,0.1112,0.11079999999999998,0.7780000000000001,0.9119999999919999,0.6517714285680002,0.7261224489799999
80.0,0.10200000000000001,0.11159999999999998,0.7863999999999999,0.9842857142800001,0.6497142857,0.7449795918279999
81.0,0.10640000000000001,0.1052,0.7884,0.9497142857079999,0.6693714285720002,0.7494693877599998
82.0,0.10840000000000001,0.10039999999999999,0.7912000000000002,0.933999999996,0.6844571428520001,0.7557551020319998
83.0,0.11320000000000004,0.0968,0.7900000000000001,0.896285714288,0.6957714285720001,0.753061224488
84.0,0.11359999999999999,0.09359999999999999,0.7928000000000001,0.8931428571479999,0.7058285714320003,0.759346938776
85.0,0.11359999999999999,0.09599999999999997,0.7904000000000001,0.8931428571360002,0.6982857142920001,0.753959183672
86.0,0.11920000000000001,0.0968,0.7840000000000003,0.8491428571359999,0.695771428564,0.7395918367399998
87.0,0.10600000000000001,0.09919999999999998,0.7948000000000001,0.952857142864,0.6882285714160001,0.7638367346959999
88.0,0.10800000000000003,0.09519999999999999,0.7968000000000001,0.9371428571360001,0.7007999999960002,0.7683265305959999
89.0,0.1168,0.09119999999999999,0.7919999999999999,0.8680000000000001,0.7133714285720001,0.7575510203999998
90.0,0.1016,0.09359999999999999,0.8047999999999998,0.9874285714279998,0.7058285714240001,0.7862857142799998
91.0,0.10160000000000002,0.09519999999999999,0.8032,0.9874285714320001,0.7007999999919999,0.7826938775479999
92.0,0.12080000000000002,0.0972,0.7820000000000001,0.8365714285800001,0.6945142857040001,0.7351020408079999
93.0,0.11680000000000001,0.09599999999999996,0.7872000000000001,0.8679999999959997,0.6982857142800001,0.746775510204
94.0,0.11440000000000002,0.09880000000000001,0.7867999999999999,0.8868571428600002,0.6894857142800003,0.7458775510160001
95.0,0.11400000000000002,0.09399999999999999,0.7919999999999999,0.8899999999960001,0.7045714285760002,0.7575510204160001
96.0,0.10640000000000002,0.09400000000000003,0.7996000000000001,0.9497142857119999,0.7045714285720002,0.7746122448839999
97.0,0.1208,0.08920000000000002,0.7899999999999998,0.8365714285760001,0.7196571428560001,0.753061224496
98.0,0.10439999999999998,0.08720000000000003,0.8084,0.9654285714399999,0.7259428571480001,0.794367346932
99.0,0.10280000000000002,0.08360000000000001,0.8135999999999999,0.9780000000040002,0.7372571428560001,0.8060408163239998
