iter,f0,f1,f2,k0,k1,k2
0.0,1.0,0.0,0.0,2.8571428571000004,2.8571428571000004,2.8571428571000004
1.0,0.9176,0.0384,0.044,2.504,2.52799999998,2.4800000000000004
2.0,0.8058,0.09179999999999998,0.1024,2.0248571428599997,2.0702857142799997,1.9794285714200002
3.0,0.6656,0.1596,0.17479999999999996,1.42399999999,1.48914285713,1.35885714285
4.0,0.5164,0.2354,0.24820000000000003,0.7845714285799998,0.83942857141,0.7297142857200001
5.0,0.36960000000000004,0.3094,0.321,0.18628571428,0.39599999999,0.28857142857999996
6.0,0.2736,0.357,0.36939999999999995,0.25600000001,0.30571428571000003,0.37885714284999994
7.0,0.2084,0.3852,0.4064,0.53542857143,0.44685714286000006,0.62628571429
8.0,0.17459999999999998,0.40120000000000006,0.4242,0.68028571429,0.5817142857200001,0.7788571428599999
9.0,0.15239999999999998,0.4086,0.43899999999999995,0.77542857143,0.64514285714,0.9057142857199999
10.0,0.1476,0.41320000000000007,0.43920000000000003,0.7959999999999999,0.6845714285700001,0.9074285714199999
11.0,0.1404,0.4194,0.44020000000000004,0.82685714285,0.73771428573,0.9159999999899998
12.0,0.1452,0.4248,0.43000000000000005,0.8062857142999998,0.78399999999,0.83428571428
13.0,0.14619999999999997,0.4266,0.4272,0.8020000000099998,0.79942857143,0.8171428571500001
14.0,0.13899999999999998,0.4328,0.4281999999999999,0.83285714285,0.8525714285599999,0.85657142856
15.0,0.14619999999999997,0.4276000000000001,0.4262,0.8020000000000002,0.80800000001,0.8531428571400002
16.0,0.1508,0.4318000000000001,0.41740000000000005,0.7822857142999999,0.844,0.7777142857099999
17.0,0.14279999999999998,0.4332,0.42400000000000004,0.81657142856,0.8559999999999999,0.81714285714
18.0,0.14519999999999994,0.43240000000000006,0.4224,0.8062857142799998,0.84914285714,0.7931428571400001
19.0,0.15099999999999997,0.42379999999999995,0.42519999999999997,0.78142857144,0.77542857142,0.7897142857200001
