pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.824026993251685,0.0193351662084482,0.1566378405398655,0.0265011560348263,0.0071728575566936,0.0265623993218903,0.1179675081229691,0.0409081144352777
0.01,0.03,0.7094556360909805,0.0155446138465385,0.2749997500624832,0.0276479763066219,0.0063080560878212,0.0277870878275776,0.243910522369406,0.0404032000032201
0.01,0.05,0.6442054486378408,0.0142984253936517,0.3414961259685068,0.0262600986347142,0.0060842353685565,0.0263856409338133,0.3128992751812034,0.0385541116709264
0.01,0.07,0.5945048737815548,0.0125173706573358,0.3929777555611096,0.0257866058010804,0.0054047442756183,0.025953299502399,0.367943014246438,0.0367627880536356
0.01,0.09,0.554638840289926,0.0112026993251687,0.4341584603849046,0.0251764131888307,0.0052614781869567,0.0253588620412863,0.4117530617345671,0.0358818184151998
0.01,0.11,0.5236035991002209,0.010354911272182,0.466041489627595,0.0246149512906937,0.0049264598342395,0.0248576603521019,0.4453316670832309,0.0347105800205809
0.01,0.13,0.495594101474633,0.0100179955011247,0.4943879030242458,0.0254580283054031,0.0048026738470335,0.0257573968720946,0.4743519120219963,0.0353627445661618
0.01,0.15,0.4717485628592874,0.0092906773306673,0.5189607598100467,0.0247224950916996,0.0046363493792107,0.0247087982269988,0.5003794051487119,0.0339814969854204
0.01,0.17,0.4494346413396671,0.0087498125468633,0.5418155461134685,0.0239429173176032,0.0043908587531202,0.0241665257796385,0.5243159210197419,0.032948243285879
0.01,0.19,0.4311507123219205,0.008348912771807,0.5605003749062708,0.0235062444919955,0.0043264569156111,0.023815343003186,0.5438025493626567,0.0324682568344083
0.01,0.21,0.4126208447888035,0.0079000249937516,0.5794791302174458,0.0237406077299245,0.0041163093298943,0.0238408185019577,0.5636790802299426,0.0320734371617465
0.01,0.23,0.3961889527618111,0.007537615596101,0.5962734316420879,0.0229935270875961,0.00415585697699,0.0233247554423597,0.5811982004498859,0.0316364693963398
0.01,0.25,0.3823374156460882,0.0070137465633591,0.6106488377905506,0.0230127599870038,0.0039532342435978,0.0231007122027423,0.5966213446638322,0.0310071806899379
0.01,0.27,0.3683729067733061,0.0070192451887028,0.624607848037989,0.022781328007242,0.0039984846542304,0.0229513927331849,0.6105693576605833,0.0309483620416459
0.01,0.29,0.3562899275181205,0.0066093476630842,0.6371007248187943,0.0222797648331337,0.0038480647862724,0.0223225021441259,0.6238820294926258,0.0300186317166709
0.01,0.31,0.3448737815546103,0.0060934766308422,0.6490327418145462,0.0221143463598015,0.0035335902330372,0.0221546197824647,0.6368457885528616,0.0292218002485393
0.01,0.33,0.3351552111971997,0.0062444388902774,0.6586003499125229,0.0220347487723739,0.0036893406851804,0.0222234670984871,0.6461114721319681,0.0296021484688479
0.01,0.35,0.3251587103224179,0.0059580104973756,0.6688832791802052,0.0218275297442544,0.0035858383177285,0.0218791367024453,0.6569672581854539,0.0290508133379024
0.01,0.37,0.316816795801048,0.0057840539865033,0.6773991502124466,0.0214672932115472,0.0036410651822075,0.0217429273391989,0.6658310422394398,0.0290250577036141
0.01,0.39,0.3068107973006737,0.0057765558610347,0.6874126468382932,0.0207467694687425,0.0035607668043472,0.0207976424148866,0.6758595351162238,0.0279191760235811
0.01,0.41,0.2992886778305398,0.0053826543364158,0.695328667833046,0.020951011772142,0.0034114203863987,0.0210955967076041,0.6845633591602143,0.0279184374804016
0.01,0.43,0.2910992251936998,0.0052851787053236,0.703615596100978,0.0207928930622826,0.0034648091973883,0.0208666527430929,0.6930452386903307,0.0277962711378695
0.01,0.45,0.2845793551612077,0.0052231942014496,0.7101974506373426,0.0204482093026277,0.0033481968123941,0.0205707074136774,0.6997510622344434,0.0272671010384658
0.01,0.47,0.2780219945013724,0.0049982504373906,0.7169797550612383,0.0206450361133366,0.0032576443848685,0.0207669891905397,0.7069832541864571,0.0272822779602768
0.01,0.49,0.2711652086978237,0.00463584103974,0.7241989502624383,0.0198843392966095,0.0031523967229276,0.019945235242979,0.7149272681829583,0.0262500286888344
0.03,0.01,0.8061939515121165,0.0564403899025254,0.1373656585853534,0.0253003235830424,0.0119211160655341,0.0253660109274675,0.0244848787803025,0.0492082430585358
0.03,0.03,0.6969882529367681,0.0455511122219455,0.2574606348412891,0.026799964775574,0.0107543688511997,0.0264366793016232,0.1663584103973981,0.0479454170040227
0.03,0.05,0.6344608847788062,0.0402424393901531,0.3252966758310419,0.0259344853836925,0.0097322252567379,0.0262659515618061,0.2448117970507356,0.045730402075282
0.03,0.07,0.58362209447638,0.0363719070232447,0.3800059985003751,0.0259563701567087,0.0091320124062197,0.0260206833885853,0.3072621844538857,0.0442847082010247
0.03,0.09,0.546530367408145,0.0330237440639846,0.4204458885278686,0.0258591500264408,0.0086670459834063,0.0264931903272627,0.3543984003998994,0.0438272822940754
0.03,0.11,0.5138355411147212,0.0307158210447392,0.4554486378405409,0.0244563682200232,0.0081587665815346,0.0245224575393465,0.3940169957510624,0.0408399907024158
0.03,0.13,0.4883424143964021,0.0289932516870787,0.4826643339165218,0.0254581955972773,0.0080770170514173,0.0260695138065993,0.4246778305423644,0.0422235479094339
0.03,0.15,0.4640359910022505,0.0267168207948016,0.509247188202948,0.0247297938593089,0.007636493926543,0.0250195350219947,0.4558135466133446,0.0402925228750808
