pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.8108612598600131,0.0192216531496501,0.1699170869903341,0.0060403548581665,0.0015459887092132,0.0060987269347416,0.1314737806910338,0.0091907043531681
0.01,0.03,0.7023892900788853,0.0155920453282967,0.2820186645928231,0.0060395136629404,0.001354089708398,0.0060813370637678,0.2508345739362296,0.0087895164805639
0.01,0.05,0.6367992778580247,0.0136921897566937,0.3495085323852923,0.0057155717640113,0.0012595122927323,0.0057362084333043,0.3221241528719049,0.008255233018769
0.01,0.07,0.5883271969781159,0.0123153427396956,0.3993574602821898,0.0057812909186997,0.0011976417182505,0.0058083424824609,0.3747267748027985,0.0082036259189621
0.01,0.09,0.5498825019442212,0.0112511943117431,0.4388663037440288,0.0056153849581723,0.0011364608641229,0.0056342808860439,0.4163639151205425,0.0079072026142899
0.01,0.11,0.5176647261415434,0.0104862237529163,0.4718490501055446,0.0055199497838893,0.0010884418907248,0.0055506181275241,0.4508766025997119,0.0077275019089737
0.01,0.13,0.4902117098100135,0.0097835907121431,0.5000046994778371,0.0054479289213223,0.0010470904846915,0.0054865383866341,0.4804375180535508,0.0075807193560171
0.01,0.15,0.4665593822908526,0.0091765470503276,0.5242640706588156,0.0053246490772792,0.0010090589170291,0.0053614730609647,0.5059109765581603,0.007379590895023
0.01,0.17,0.4455259637818086,0.008664192867459,0.5458098433507333,0.0051898931937649,0.0009721676445038,0.0052239330423554,0.5284814576158152,0.0071682683313632
0.01,0.19,0.4266005888234604,0.0082525830463281,0.565146828130212,0.0050996662949564,0.000956070804222,0.0051584725553976,0.5486416620375557,0.0070706141638418
0.01,0.21,0.4096922008665737,0.0078281302077546,0.5824796689256787,0.0050208951448569,0.0009255375273858,0.0050674540990454,0.5668234085101694,0.0069185291538172
0.01,0.23,0.3941681479835532,0.0074778802355293,0.5983539717809093,0.0049979150989508,0.0009054014428782,0.005026603453502,0.5833982113098506,0.0068374063392585
0.01,0.25,0.380139795578273,0.0071721253194089,0.6126880791023166,0.0049911168336451,0.0008983909222505,0.0050377857888348,0.5983438284634987,0.006834567633336
0.01,0.27,0.3670591267636887,0.0068749138984557,0.6260659593378533,0.004944427084398,0.0008660559103244,0.0049683955597256,0.6123161315409418,0.0067005073803745
0.01,0.29,0.3551342406399309,0.0066097100322186,0.6382560493278608,0.0049154399264491,0.0008400139776075,0.0049414850794528,0.6250366292634235,0.0066215130346679
0.01,0.31,0.3439555716031552,0.00640271080991,0.6496417175869443,0.0047718617736815,0.0008334315846239,0.0048077366475078,0.6368362959671242,0.0064745998167556
0.01,0.33,0.3335990778802327,0.0061720364403955,0.6602288856793634,0.0047280287452877,0.0008130854521203,0.0047706846669514,0.6478848127985722,0.0063968555711921
0.01,0.35,0.3237940117764721,0.0059580602155316,0.6702479280079917,0.0046284966029868,0.0007962786873508,0.004675455103901,0.6583318075769284,0.0062680124786028
0.01,0.37,0.3148431618709045,0.0057643261859793,0.6793925119431116,0.0046201421528533,0.000783610953522,0.0046658255825972,0.6678638595711528,0.0062330474896413
0.01,0.39,0.3062482390845416,0.0055712476391512,0.6881805132763026,0.0046253251488047,0.0007736464085393,0.0046778309554353,0.677038017998,0.006225123772514
0.01,0.41,0.2981902455282744,0.0054159871125431,0.6963937673591886,0.0044709281109231,0.0007777867070165,0.0045219971048795,0.6855617931341024,0.0060775705189126
0.01,0.43,0.2905423841795366,0.0052539495611599,0.7042036662593126,0.0045101241721697,0.0007407430273493,0.0045382816010448,0.6936957671369928,0.0060197676557436
0.01,0.45,0.2833999222308639,0.0051095433840684,0.7114905343850768,0.004364006186287,0.0007326625889565,0.004394082049626,0.7012714476169398,0.005859407227539
0.01,0.47,0.2765581490945433,0.0049841350961004,0.7184577158093532,0.0043959588103913,0.0007236630962389,0.0044362525055506,0.7084894456171522,0.0058835786980285
0.01,0.49,0.2700525719364507,0.0048440951005444,0.7251033329629961,0.0043893067404985,0.0007146909708704,0.0044443007200372,0.7154151427619072,0.0058736826617781
0.03,0.01,0.7927323630707585,0.0557555160537719,0.1515121208754578,0.0058810211002803,0.0025580814996123,0.0058931343067117,0.040001088767914,0.0110092973059364
0.03,0.03,0.6889546605932649,0.0456384623930672,0.2654068770136653,0.0058051885507526,0.0023107945800217,0.0059214748942852,0.1741299522275307,0.0105430640543287
0.03,0.05,0.6262306965892713,0.0400649372291964,0.3337043661815335,0.0056576666620749,0.0021266335992605,0.0057228528084927,0.2535744917231406,0.0099761200070138
0.03,0.07,0.5791640484390665,0.0361952116431505,0.3846407399177918,0.0055971213441958,0.0020267270720663,0.005689912425338,0.3122503166314906,0.0097433665694707
0.03,0.09,0.5417608154649478,0.0332021775358293,0.4250370069992177,0.0054465213119577,0.0018969940350253,0.0054871873281567,0.358632651927559,0.0092811753982075
0.03,0.11,0.510645561604272,0.0308092545272747,0.4585451838684551,0.0054815363335685,0.00182569496959,0.0055840900354956,0.3969266748139057,0.0092354799746757
0.03,0.13,0.4838827796911434,0.0287203532940784,0.4873968670147711,0.0052749547744467,0.0017894701660462,0.0053397044409448,0.4299561604266143,0.0089186447730372
0.03,0.15,0.4608113765137177,0.0271536051549828,0.5120350183313019,0.0053030977848904,0.0017416532858408,0.005433322926595,0.4577278080213363,0.0089166294982767
0.03,0.17,0.4402126208199117,0.0256775469392291,0.5341098322408625,0.0052843114370628,0.0016386597584753,0.0053945898808866,0.4827547383624043,0.0086719093978373
0.03,0.19,0.4217889345628282,0.0243252194200645,0.5538858460171028,0.0050716422705345,0.0016058322588353,0.0051723312687432,0.5052354071769737,0.0083839957864139
0.03,0.21,0.4052530607710226,0.0232283746250417,0.5715185646039406,0.0050215196701104,0.0015905167965428,0.0050913044372481,0.5250618153538571,0.0082723380303338
0.03,0.23,0.389900811020998,0.0221592267525831,0.587939962226423,0.0050278575521183,0.0015465350597095,0.0051528815626378,0.5436215087212568,0.008245951682057
0.03,0.25,0.3761348294633949,0.0212291189867792,0.6026360515498216,0.0050023409071623,0.0014974421863655,0.0051100779649638,0.5601778135762632,0.0081049623376949
0.03,0.27,0.3633840239973298,0.0204502499722253,0.616165726030434,0.0048487648215328,0.0014668409721258,0.0049272353808014,0.5752652260859833,0.007860917325053
0.03,0.29,0.3515667036995912,0.019650816575936,0.6287824797244803,0.0048389687962389,0.0014481818677288,0.0049360299730378,0.5894808465726082,0.0078323937084954
0.03,0.31,0.3407115320519925,0.0189259415620486,0.6403625263859645,0.004824610093319,0.0014205199613467,0.0049168378518219,0.6025106432618672,0.0077578777745155
0.03,0.33,0.3304189978891222,0.0182790023330741,0.6513019997778059,0.0047459602864021,0.0013892072655915,0.0048646941665203,0.6147439951116576,0.0076431086977034
0.03,0.35,0.3209292634151792,0.0176822908565715,0.6613884457282478,0.0046435342384921,0.0013741323388692,0.004752299073498,0.6260238640151047,0.0075005637512366
0.03,0.37,0.3120032774136204,0.017087134762804,0.6709095878235666,0.0046475964315654,0.0013546098333522,0.0047587841884576,0.6367353182979585,0.0074680038551621
0.03,0.39,0.3035957338073523,0.0165899677813575,0.6798142984112807,0.0046340900602455,0.0013257066916535,0.0047239965400597,0.6466343628485656,0.0073754099233669
0.03,0.41,0.2956504277302532,0.016080879902233,0.6882686923675155,0.0045747709214443,0.0012832562501167,0.0046983450692671,0.6561069325630493,0.0072648575695007
0.03,0.43,0.2881995222753038,0.0156367848016886,0.6961636929230178,0.0046036088252802,0.0012872015534208,0.0047099923902656,0.6648901233196405,0.0072843954971072
0.03,0.45,0.2811391289856698,0.0151962559715587,0.7036646150427798,0.0044958509115658,0.0012592327393315,0.0045927043581354,0.6732721030996623,0.0071111698367985
0.03,0.47,0.2744504166203729,0.0148052994111764,0.7107442839684583,0.004412541481551,0.0012571624670965,0.0045210997729187,0.6811336851461054,0.0070354247071117
0.03,0.49,0.2680790356627038,0.0144498277969114,0.7174711365403885,0.0044302399487255,0.0012291533776947,0.0045342344848593,0.6885714809465656,0.0069925412402488
0.05,0.01,0.7743567936895991,0.0897599155649372,0.1358832907454727,0.0056679999124312,0.0032305822924706,0.005654678367198,-0.0436365403844016,0.0121158429521394
0.05,0.03,0.6765613376291448,0.0741988779024552,0.2492397844683911,0.005927333722256,0.0029062854999851,0.0060708606673543,0.1008420286634807,0.0118834316673245
0.05,0.05,0.6156026997000252,0.0651933896233754,0.3192039106765942,0.0056712726809704,0.0026243301088635,0.0057436974381024,0.1888171314298433,0.0109923576558295
0.05,0.07,0.5703569825574969,0.0591737251416509,0.3704692923008521,0.0055985802133344,0.0025732702063932,0.0057686986053273,0.2521218420175501,0.0109152390181139
0.05,0.09,0.5338941450949907,0.0543318742361958,0.4117739806688167,0.00545790152436,0.0024410254057041,0.0055655907769938,0.303110232196425,0.0104476415884021
0.05,0.11,0.503738895678262,0.0505390512165316,0.4457220531052147,0.005395639315668,0.0023797264898253,0.0055256029581356,0.3446439506721513,0.0102850559377863
0.05,0.13,0.4776153649594536,0.0472238973447394,0.4751607376958132,0.0053818564024167,0.0022551735503835,0.0055503798138475,0.3807129430063342,0.0100607269146147
0.05,0.15,0.4550286412620813,0.044493456282635,0.5004779024552835,0.0052734694070374,0.0021710961024598,0.0054228390964958,0.4114909898900134,0.0097650313014156
0.05,0.17,0.4348153649594457,0.0420639373402951,0.5231206977002569,0.0052420812769368,0.0021230579115108,0.0054210207527779,0.4389928230196666,0.0096671365757996
0.05,0.19,0.4168821797578078,0.0400199088990112,0.5430979113431831,0.0050654439493181,0.002077149551276,0.005236097791435,0.4630580935451606,0.0093903968939872
0.05,0.21,0.4007948450172179,0.0382072658593489,0.5609978891234292,0.0050700637822943,0.0020074280065352,0.0052404953104893,0.4845833574047313,0.0092553513235597
0.05,0.23,0.385962404177317,0.036509487834685,0.5775281079880039,0.0049499196129679,0.0019385335161438,0.0051294241465731,0.5045091323186338,0.0090064911788608
0.05,0.25,0.3723361404288376,0.0350025886012665,0.592661270969893,0.0049652131376261,0.0019100555456027,0.0051163474282615,0.5226560937673599,0.008936458519467
0.05,0.27,0.3598172647483599,0.0336255971558715,0.6065571380957621,0.0048190072405251,0.0018633035899619,0.0050148537574483,0.5393059437840191,0.0087414609373723
0.05,0.29,0.348286768136875,0.0323624930563271,0.6193507388067938,0.0047943044227859,0.0018409688770323,0.004904890049588,0.5546257526941395,0.0085868278036527
0.05,0.31,0.3375049772247479,0.0312063104099544,0.6312887123652968,0.0047718563476134,0.0018130465940177,0.0049589832422955,0.5688760915453879,0.0085850764303311
0.05,0.33,0.3274304299522266,0.0301466614820573,0.6424229085657244,0.0046216158217672,0.0017807695645277,0.004806512899225,0.5821295856016097,0.0083680520282805
0.05,0.35,0.3181071658704602,0.0291744139540049,0.6527184201755397,0.0047355308021306,0.0017444852005234,0.004922875920242,0.5943695922675298,0.0084118463212889
0.05,0.37,0.3093338740139976,0.0282974002888566,0.6623687256971356,0.0046198540358511,0.00172741036644,0.0048270154832952,0.6057739251194223,0.0082818362161752
0.05,0.39,0.3011169314520583,0.027363815131652,0.6715192534162802,0.0045261168007551,0.0016871805735005,0.0046842399286562,0.6167916231529761,0.0080586010756573
0.05,0.41,0.2932507165870472,0.0266143650705477,0.6801349183423997,0.0044587063130964,0.001684818902117,0.0046485930388186,0.6269061882013043,0.0080182308430527
0.05,0.43,0.2858519386734833,0.0258082990778803,0.6883397622486394,0.0044570317560525,0.0016102439449033,0.0046226331973023,0.6367231640928785,0.007843121087109
