pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.889202699325168,0.0221664583854039,0.0886308422894281,0.0205394535641,0.0076314667449207,0.020019738722455,0.0442979255186201,0.0352826722122966
0.01,0.03,0.7884673831542097,0.0181834541364661,0.1933491627093245,0.0237592192290784,0.00694833333728,0.0232626375315389,0.1569822544363922,0.0371593042060991
0.01,0.05,0.7221919520120007,0.0162509372656838,0.2615571107223191,0.0244952065762609,0.0064422833488067,0.024517132786074,0.2290552361909514,0.0374016994836875
0.01,0.07,0.6690207448137974,0.0142734316420896,0.3167058235441128,0.0247388726409493,0.0059361786062995,0.024811845730978,0.2881589602599335,0.036684202943577
0.01,0.09,0.6300069982504382,0.0135011247188204,0.3564918770307425,0.0253502653045731,0.0056095508942063,0.0255220296312983,0.3294896275931017,0.036741131419711
0.01,0.11,0.5956795801049733,0.01256735816046,0.3917530617345669,0.0246024044642723,0.0053350749051853,0.0246990082037404,0.3666183454136469,0.0353691580141111
0.01,0.13,0.5661959510122443,0.0117750562359411,0.4220289927518131,0.0241832916204886,0.0051854978211436,0.0242986246361845,0.3984788802799309,0.0346696202784718
0.01,0.15,0.5403574106473359,0.0108702824293927,0.4487723069232719,0.0244741746682821,0.0049015731296404,0.0246855502855773,0.4270317420644865,0.0344886965448583
0.01,0.17,0.5189637590602326,0.0103314171457136,0.4707048237940536,0.0244597411324391,0.0049971126879625,0.0245340803623285,0.4500419895026264,0.0345283057382536
0.01,0.19,0.497083729067733,0.0096335916020995,0.4932826793301675,0.0239820190494999,0.0046806742379885,0.0240784202641991,0.4740154961259684,0.0334397687401762
0.01,0.21,0.4786093476630869,0.0096165958510372,0.5117740564858763,0.0234493838426375,0.0048211994885995,0.0235436389873316,0.4925408647838016,0.0331860379645307
0.01,0.23,0.4606728317920558,0.0090487378155461,0.5302784303923986,0.0240840441829014,0.0045786323319842,0.0242618518900703,0.5121809547613063,0.0334191165540389
0.01,0.25,0.4448902774306436,0.0085603599100225,0.5465493626593304,0.0233909001098294,0.0044239030584351,0.0234750319535181,0.5294286428392854,0.0323228380703884
0.01,0.27,0.4305863534116482,0.0082624343914021,0.5611512121969495,0.0226347322432598,0.004330370766142,0.0228799776913182,0.5446263434141452,0.0315407192236022
0.01,0.29,0.4166053486628355,0.0080979755061234,0.5752966758310408,0.0229644172881581,0.0043014414328687,0.0231863367405707,0.5591007248187938,0.0317892196063083
0.01,0.31,0.4048577855536122,0.007535616095976,0.5876065983504124,0.0233823441937501,0.0041392382966653,0.0235595457607077,0.5725353661584603,0.0318380223540384
0.01,0.33,0.393077730567359,0.0076950762309422,0.5992271932016986,0.0224311436723228,0.0041186160600907,0.022641038411365,0.583837040739814,0.0308782705315465
0.01,0.35,0.3827063234191454,0.0072081979505123,0.6100854786303427,0.0227632155572178,0.0040180707779736,0.0228866706092674,0.5956690827293178,0.0309228121652146
0.01,0.37,0.3731927018245446,0.0068687828042989,0.6199385153711577,0.0225665040873264,0.0039142084439979,0.0226478082536769,0.6062009497625598,0.0304762251416727
0.01,0.39,0.3627343164208951,0.0068912771807048,0.6303744063984011,0.0222166074050215,0.0040117859356403,0.0225281331850599,0.6165918520369915,0.0305517050563406
0.01,0.41,0.3532451887028236,0.006462384403899,0.6402924268932777,0.0222949796472352,0.0037843291629028,0.0226410128999059,0.6273676580854796,0.0302096712257115
0.01,0.43,0.3452931767058224,0.0064798800299925,0.6482269432641842,0.0220192705585588,0.0037925792787499,0.0221732831100634,0.6352671832041992,0.0297584416675633
0.01,0.45,0.3357850537365657,0.0061344663834041,0.6580804798800293,0.0211202695663044,0.0036220041788259,0.021187036634925,0.645811547113221,0.0284310449925768
0.01,0.47,0.3278520369907511,0.005913521619595,0.6662344413896555,0.0214136428819253,0.0035275373307868,0.0215259383882358,0.6544073981504653,0.0285810130498095
0.01,0.49,0.3214866283429133,0.0058310422394401,0.6726823294176465,0.0214624179358731,0.0035812632042988,0.0216016506353671,0.6610202449387662,0.0287641770439649
0.03,0.01,0.8569967508123019,0.0619045238690338,0.0810987253186709,0.0206949326995799,0.0124372779188009,0.0177529293603839,-0.0427103224193966,0.0426274851979858
0.03,0.03,0.7662179455136181,0.0521679580104984,0.1816140964758821,0.0234311862243044,0.0110044437866817,0.0222650183301,0.0772781804548852,0.0442739059034634
0.03,0.05,0.7057640589852546,0.0462999250187461,0.2479360159960008,0.02435291189818,0.0107188629291718,0.0246574513083519,0.1553361659585087,0.0460951771666955
0.03,0.07,0.6566928267933019,0.0421189702574364,0.30118820294926,0.0232854862743348,0.0101226400972949,0.0230281744998338,0.2169502624343871,0.0432734546944238
0.03,0.09,0.6171302174456396,0.0393941514621352,0.3434756310922258,0.0245014956518515,0.009702311878416,0.0247331754634918,0.2646873281679553,0.0441377992203238
0.03,0.11,0.5838295426143456,0.0365698575356168,0.3796005998500379,0.0249396057911055,0.009082355487686,0.025551701306177,0.3064608847788043,0.0437164122815491
0.03,0.13,0.5567673081729555,0.0341449637590607,0.4090877280679821,0.0243630476537164,0.0091672776905108,0.0247941233332019,0.3407978005498607,0.0431286787142235
0.03,0.15,0.5304378905273647,0.0323329167708078,0.4372291927018263,0.0245506864252105,0.00858959479343,0.0250025540210018,0.3725633591602105,0.0421817436078618
0.03,0.17,0.5088507873031731,0.0307128217945519,0.460436390902277,0.0238746723538775,0.0082062024140576,0.0238683999331993,0.3990107473131732,0.0402808047613145
0.03,0.19,0.4892826793301697,0.0288647838040494,0.481852536865786,0.0230951146872968,0.0079079682605266,0.0232128251013895,0.4241229692576871,0.0390287616224427
0.03,0.21,0.4703644088977786,0.0276690827293181,0.5019665083729047,0.0238301106366874,0.0078945846238675,0.0243078151636567,0.4466283429142684,0.0400969844113918
0.03,0.23,0.4533686578355432,0.0268442889277685,0.5197870532366878,0.0234940483404445,0.0076651156547373,0.0236941056454852,0.4660984753811507,0.0390243369549599
0.03,0.25,0.4383434141464655,0.0256260934766312,0.5360304923769038,0.0229103259959498,0.007523573549867,0.0233639480820879,0.4847783054236413,0.038411095181822
0.03,0.27,0.4249487628093,0.0242749312671835,0.5507763059235175,0.0236383930099738,0.0071891858997749,0.0239143931231882,0.5022264433891503,0.0382927649227381
0.03,0.29,0.4127163209197718,0.0238190452386906,0.5634646338415386,0.0231148817012111,0.0071914704468698,0.0235613732923643,0.5158265433641572,0.037944314186104
0.03,0.31,0.399926518370408,0.0229792551862038,0.5770942264433856,0.0226328433719722,0.0073331998162543,0.0228390317035926,0.5311357160709779,0.0375054313361013
0.03,0.33,0.3874351412146973,0.0221284678830295,0.590436390902275,0.0226671757126093,0.0069563274705141,0.0228600200212324,0.5461794551362158,0.0367726749622607
0.03,0.35,0.3782094476380903,0.0214096475881033,0.6003809047738069,0.0224481874707028,0.006954163997259,0.022750755488141,0.5575616095976003,0.0366590834826592
0.03,0.37,0.366820794801299,0.0203369157710574,0.6128422894276448,0.0218782112492803,0.0064484462768292,0.0223441574277753,0.57216845788553,0.0352410499814338
0.03,0.39,0.3587463134216447,0.0201154711322172,0.6211382154461376,0.0219791236638486,0.0066020953555843,0.0224947803215451,0.5809072731817031,0.0356989710327139
0.03,0.41,0.3500379905023741,0.0193511622094479,0.630610847288177,0.021566839276095,0.0064591721043746,0.0219289482717919,0.5919085228692811,0.0348472924805412
0.03,0.43,0.3407608097975499,0.0185408647838043,0.6406983254186444,0.0210224885240559,0.0064030767722995,0.0216550968525906,0.6036165958510357,0.0344612503971896
0.03,0.45,0.3331837040739805,0.0185743564108975,0.6482419395151222,0.0212802841704805,0.0063338007737802,0.0217624780444999,0.6110932266933271,0.0344300795920604
0.03,0.47,0.3254141464633825,0.0177525618595353,0.6568332916770816,0.0209655119142735,0.0062106166409008,0.0213807963225682,0.6213281679580109,0.03380202960437
0.03,0.49,0.3175041239690062,0.0175101224693829,0.6649857535616087,0.0208481664778615,0.0059707587465913,0.0212203686817229,0.6299655086228428,0.0331618861749055
0.05,0.01,0.8286823294176433,0.0978480379905029,0.0734696325918527,0.0208237679148721,0.0146466003487006,0.0176770936550661,-0.1222264433891531,0.0469702943524673
0.05,0.03,0.7455946013496636,0.0849787553111727,0.1694266433391657,0.0238425797859059,0.0133200524980332,0.022309508734058,-0.0005308672831796,0.0489496137301245
0.05,0.05,0.6871857035741099,0.0748892776805803,0.237925018745315,0.0245997104771806,0.0130200609638789,0.0245408715494355,0.0881464633841543,0.0505809934771934
0.05,0.07,0.6423019245188711,0.0690067483129225,0.2886913271682065,0.0239846788345248,0.0128614231113391,0.0235370972565263,0.1506778305423613,0.0492599434792045
0.05,0.09,0.6076650837290676,0.0637235691077242,0.3286113471632081,0.0239891184300139,0.0120521602569117,0.0244206707772268,0.2011642089477596,0.0485249912910504
0.05,0.11,0.5737670582354386,0.0593266683329178,0.3669062734316416,0.0248259083332082,0.0115713227905119,0.0250035490107749,0.2482529367658059,0.0481461945917987
0.05,0.13,0.5471362159460107,0.0562424393901534,0.3966213446638338,0.0239426333258762,0.0112757353839067,0.0250093349430054,0.2841364658835268,0.0475608057108189
