pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.8823390623264158,0.0218468392400844,0.0958140984335073,0.0046890982986075,0.001639927253684,0.0045287874377731,0.0521204199533384,0.0078086419451411
0.01,0.03,0.7820367403621791,0.0181639262304188,0.199799333407398,0.0052212803874807,0.0015108921884847,0.0051434693868421,0.1634714809465602,0.0081652537638116
0.01,0.05,0.716091645372739,0.0160973669592267,0.267810987668037,0.0055466060867287,0.0013944217278911,0.0055486793555827,0.2356162537495836,0.008337522811365
0.01,0.07,0.6663111876458113,0.0145221864237307,0.3191666259304561,0.0055044029185135,0.0013147986483438,0.0055605952362185,0.2901222530829947,0.0081901925329062
0.01,0.09,0.6262439728919007,0.0133545606043773,0.3604014665037211,0.0054600093155128,0.0012487609542258,0.0054657531822364,0.3336923452949664,0.0079632750906881
0.01,0.11,0.5920149983335188,0.0124514831685369,0.3955335184979409,0.0053845729762078,0.0011926563582422,0.0054007159758804,0.3706305521608671,0.0077860286923649
0.01,0.13,0.5626674702810792,0.0116544383957338,0.4256780913231817,0.0053556681842522,0.001173218989982,0.0053945138758323,0.4023692145317139,0.0077409518557965
0.01,0.15,0.5372316520386591,0.0109678146872569,0.4518005332740825,0.0053011128007259,0.0011246286258582,0.0053302236500949,0.4298649038995685,0.0075794809018114
0.01,0.17,0.5144849905566096,0.0103581935340517,0.4751568159093458,0.0053008001725546,0.0010955403652416,0.0053140802940444,0.4544404288412422,0.0075051610245277
0.01,0.19,0.4938948005777076,0.0098524052883013,0.4962527941339821,0.0052337063207533,0.00105666511175,0.0052879732751418,0.4765479835573795,0.007401303498642
0.01,0.21,0.475439328963451,0.0093716253749582,0.5151890456615954,0.0052270747879238,0.0010103878859551,0.0052733105762492,0.4964457949116788,0.0072940863481595
0.01,0.23,0.4584250749916639,0.0089754693922897,0.5325994556160429,0.0051259905338099,0.0009962453759445,0.005145345332677,0.5146485168314635,0.0071378360845661
0.01,0.25,0.4429646150427773,0.0086067436951449,0.548428641262077,0.0050538649664404,0.0009791754273483,0.005076053763425,0.5312151538717872,0.0070344046181216
0.01,0.27,0.4285421397622447,0.0082657482501943,0.5631921119875588,0.0050699308168431,0.0009559166738171,0.0051104911696008,0.54666061548717,0.0070223245172351
0.01,0.29,0.4152815687145903,0.0079616042661925,0.5767568270192291,0.0050008427317553,0.0009379913784486,0.0050251700134828,0.560833618486844,0.0069011527703801
0.01,0.31,0.4028513165203855,0.0077120986557048,0.5894365848239105,0.0049026021083959,0.0009082762952363,0.0049341398284186,0.5740123875125008,0.0067506924188913
0.01,0.33,0.3913380513276298,0.0074279857793578,0.6012339628930059,0.0048756571912613,0.0008993615255143,0.0048943483000929,0.5863779913342902,0.0066930713511217
0.01,0.35,0.3804249194533985,0.0071901899788912,0.6123848905677098,0.0047959598803646,0.0008822700377206,0.004815256138534,0.5980045106099273,0.0065797962139752
0.01,0.37,0.3704072325297163,0.0069690812131985,0.622623686257078,0.0048890110243088,0.0008845177783297,0.0049296868290208,0.6086855238306809,0.0066987223856804
0.01,0.39,0.3607435618264627,0.00673242973003,0.6325240084435146,0.0047108603768059,0.0008625623173496,0.0047522986458643,0.6190591489834546,0.0064774232805636
0.01,0.41,0.3516900011109916,0.0065490612154205,0.6417609376735992,0.0047314007803654,0.0008526100168352,0.0047520777407365,0.6286628152427581,0.006457297774407
0.01,0.43,0.3430806799244534,0.0063436062659705,0.6505757138095782,0.0046785478544672,0.0008108921383682,0.0047083206612074,0.6378885012776372,0.0063301049379438
0.01,0.45,0.3350542939673341,0.0061945672703033,0.6587511387623578,0.0046111957540336,0.0008050247987566,0.0046620373565842,0.646362004221751,0.0062720869540974
0.01,0.47,0.3273177535829346,0.0060332074213976,0.666649038995659,0.0046332885246927,0.0008147313327952,0.0046733427744473,0.6545826241528636,0.0063028054400377
0.01,0.49,0.3199654038440216,0.0058733585157205,0.6741612376402558,0.0045733450772082,0.0007977336907396,0.0046092641713628,0.6624145206088148,0.0062047315528421
0.03,0.01,0.8525020886568075,0.0621122875236083,0.0853856238195753,0.0046490813995078,0.0026535674310442,0.0042021438935943,-0.0388389512276414,0.0095092787556829
0.03,0.03,0.7609413620708889,0.0524919008999,0.1865667370292188,0.0051670994539276,0.0025196639894064,0.0050469037930481,0.0815829352294186,0.0100862317718609
0.03,0.05,0.6996973558493561,0.0466050216642595,0.2536976224863917,0.0055232968925493,0.0023106865987978,0.005434335788108,0.1604875791578726,0.0100557089857037
0.03,0.07,0.6523916342628668,0.0423935673814021,0.3052147983557355,0.0052773492931794,0.0022185580289754,0.0053405395988193,0.2204276635929312,0.0097776556567702
0.03,0.09,0.6138745583823942,0.0390773247416952,0.3470481168759033,0.0055776679104121,0.0021160125493163,0.0056053069157822,0.2688934673925128,0.0098373320144149
0.03,0.11,0.5814804688367976,0.0363282746361515,0.3821912565270559,0.0053836894249772,0.0020114995540944,0.0054491420516208,0.3095347072547529,0.0094721411598096
0.03,0.13,0.5532745472725192,0.0340065881568714,0.4127188645706069,0.0054035502607097,0.0019268309999783,0.0054592776973994,0.344705688256864,0.0093129396973561
0.03,0.15,0.5286282413065226,0.0322178757915788,0.4391538829019028,0.0053449386345077,0.0018974952433005,0.0054358007361951,0.3747181313187451,0.0092307912227963
0.03,0.17,0.5065390845461673,0.0305498722364181,0.4629110432174181,0.0053143797595314,0.001811383214657,0.005382567358346,0.401811298744582,0.0090053337876601
0.03,0.19,0.4867850905454904,0.0289849350072212,0.484229974447283,0.0052136423517878,0.001775573058886,0.0052398680315668,0.4262601044328406,0.0087910141493389
0.03,0.21,0.4688246417064756,0.0277030774358404,0.5034722808576858,0.005142350894176,0.001739382545459,0.0052236338360059,0.448066125986005,0.0087023989269239
0.03,0.23,0.452144106210422,0.0264699922230863,0.5213859015664913,0.0049750969821308,0.00172083716382,0.0050812483255023,0.4684459171203186,0.0085229226531424
0.03,0.25,0.4370496500388828,0.025378802355294,0.5375715476058198,0.0050940632264717,0.001648588469954,0.0051961952249469,0.4868139428952318,0.008493372164855
0.03,0.27,0.4231715587156955,0.0244846461504277,0.5523437951338672,0.0050570636960286,0.0016340698372805,0.0051547520250544,0.5033745028330117,0.0084228916996154
0.03,0.29,0.4100988556827037,0.0235566714809466,0.5663444728363554,0.0049669167522443,0.001597924413369,0.0050499444168954,0.519231129874462,0.0082457932436336
0.03,0.31,0.3981276413731766,0.022724886123764,0.5791474725030634,0.0049801303287983,0.0015562406807673,0.0050469947603548,0.5336977002555354,0.0081594761218895
0.03,0.33,0.3867300744361756,0.0219912676369292,0.5912786579268962,0.0048940375157501,0.0015416568877622,0.0049976971384357,0.5472961226530376,0.0080810109139602
0.03,0.35,0.3762000333296307,0.0212575158315743,0.602542450838792,0.0049001772075666,0.0015024481523313,0.0050114911235689,0.5600274191756434,0.0080163874282316
0.03,0.37,0.3662579157871302,0.0205630596600377,0.6131790245528196,0.0048152258340966,0.0014692026309442,0.0049283740820722,0.5720529052327441,0.0078667793439608
0.03,0.39,0.3568460504388424,0.0199780913231863,0.6231758582379712,0.0047193811045882,0.0014576449654963,0.0048166537946207,0.5832196755915984,0.0077319437256134
0.03,0.41,0.3479971336518193,0.0193884901677591,0.6326143761804339,0.0047286813530508,0.0014348707871124,0.004841779054602,0.5938373958449156,0.007711520628827
0.03,0.43,0.3395639151205403,0.0188641706477059,0.6415719142317591,0.0046736889977731,0.0014264468301765,0.0047881344072588,0.6038435729363472,0.0076410280676118
0.03,0.45,0.3316682035329381,0.0183483724030663,0.6499834240639992,0.004703958378632,0.0014004752628108,0.0047673291715633,0.6132866792578665,0.0075682796971849
0.03,0.47,0.3241627485834925,0.0178819464503944,0.6579553049661169,0.0045957465794174,0.0013753947432642,0.004684430348243,0.6221914120653279,0.0074352198347714
0.03,0.49,0.3170049772247558,0.0174617486945894,0.665533274080652,0.0046294004533864,0.0013628271299661,0.0047188424241173,0.6306097766914731,0.0074444966840497
0.05,0.01,0.8244689256749362,0.0984307632485281,0.0771003110765465,0.0045853343330336,0.003300028142245,0.0038982312104193,-0.1197612154205096,0.0104982874949093
0.05,0.03,0.7413454393956156,0.0842653705143871,0.1743891900899908,0.005121427701196,0.0030477721551858,0.0048502799254356,0.0058584490612164,0.0109458242358073
0.05,0.05,0.6839605710476601,0.0751878902344182,0.2408515387179199,0.0053394029697961,0.0029246963761797,0.005213965234389,0.0904757582490835,0.0110633579867484
0.05,0.07,0.6391421730918863,0.0687551494278408,0.2921026774802805,0.0054258010273376,0.0027268688560736,0.0054476768287319,0.1545923786245987,0.0109014145408792
0.05,0.09,0.6022502499722195,0.0634884012887456,0.3342613487390276,0.0053474941373149,0.0026148020765239,0.0053839143466266,0.2072845461615363,0.0106135184996745
0.05,0.11,0.5711059326741549,0.0593044883901788,0.3695895789356707,0.0053244071469163,0.002533515753718,0.0054166207434377,0.250980602155313,0.0104836522508738
0.05,0.13,0.5439296189312265,0.0555893900677704,0.400480991000998,0.0052334904816419,0.0024761218950311,0.0052966341257682,0.2893022108654571,0.0102488779158304
0.05,0.15,0.5201864459504519,0.0525802244195089,0.4272333296300366,0.005391203394893,0.0023623599299258,0.0054536438492584,0.3220728807910186,0.0101783637091101
0.05,0.17,0.4987858126874762,0.0497861237640262,0.4514280635484957,0.0051870914380496,0.0023318737543997,0.0052938888368009,0.3518558160204433,0.0099576363456005
0.05,0.19,0.479591523164093,0.0474511387623597,0.47295733807355,0.0053198638580891,0.0022947754871467,0.0054622229685179,0.3780550605488306,0.0100517739428114
0.05,0.21,0.4623335629374464,0.0454118320186644,0.4922546050438791,0.005115830666086,0.0021839385901524,0.0052545336152161,0.4014309410065502,0.009622410795521
0.05,0.23,0.4463330296633754,0.0434164092878568,0.5102505610487782,0.0050498632575664,0.0021552609109438,0.005189299242637,0.4234177424730645,0.0094998210645247
0.05,0.25,0.4315301522053074,0.0416961559826684,0.5267736918120232,0.0050981512628651,0.0020808226737679,0.0052514278505002,0.4433813798466862,0.009413073198036
0.05,0.27,0.4178342739695613,0.0401523608487944,0.5420133651816444,0.005004675996621,0.0020599318309099,0.0051971858001192,0.4617086434840556,0.009317049461939
0.05,0.29,0.4051995778246863,0.0386881902010887,0.5561122319742204,0.0049571830979088,0.0020255999006707,0.0051092867871448,0.4787358515720429,0.0091604865884863
0.05,0.31,0.3934753360737661,0.0373822130874347,0.5691424508388011,0.004919215662508,0.0020040969791154,0.0051173885433717,0.4943780246639316,0.0091255825016027
0.05,0.33,0.3823829574491761,0.0361129652260859,0.5815040773247475,0.0048297267655945,0.0019187431348589,0.0049844342191152,0.5092781468725756,0.0088219204888331
0.05,0.35,0.372100322186421,0.0349775469392288,0.592922130874351,0.0048318506813948,0.0019251341147052,0.0050136175842491,0.5229670369958934,0.0088638858136596
0.05,0.37,0.3623585934896098,0.0339517498055771,0.6036896567048047,0.0047270547301156,0.0018389107567181,0.0048924550419693,0.5357861570936504,0.0085702765554055
0.05,0.39,0.3532668703477418,0.0328703032996335,0.6138628263526189,0.0047761376857328,0.0018623340215973,0.0049594946169229,0.5481222197533518,0.0086841626601177
0.05,0.41,0.3444763915120567,0.0319917675813797,0.6235318409065645,0.0046380124238767,0.0018287621793558,0.0048125411905443,0.559548305743805,0.008470065549256
0.05,0.43,0.3361699255638227,0.0310793911787579,0.6327506832574255,0.0046887244042386,0.0017797536366231,0.0048183784535874,0.5705919008999096,0.0083778857268336
