pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.01,0.01,0.5225038740314917,0.1060709822544363,0.3714251437140713,0.0300035339166593,0.023313407306954,0.0362640242890332,0.1592831792051987,0.0828908389029414
0.01,0.03,0.4563519120219964,0.0685968507873041,0.4750512371907047,0.0269877032547835,0.0183070937092696,0.0292922792574078,0.3378575356160964,0.0659064666759471
0.01,0.05,0.4115221194701343,0.0530447388152971,0.5354331417145705,0.0257178843046375,0.0146730449443193,0.0272666204607787,0.429343664083976,0.0566127103494174
0.01,0.07,0.3806648337915523,0.0451782054486387,0.5741569607598078,0.0240576367403078,0.0130676120572497,0.0267940918331021,0.4838005498625303,0.0529293159476016
0.01,0.09,0.3549612596850788,0.0374221444638848,0.6076165958510376,0.0234347764830987,0.01161765895093,0.0249884766344182,0.5327723069232679,0.0482237945362783
0.01,0.11,0.3325923519120207,0.0347978005498631,0.6326098475381147,0.0236455499300001,0.0114006734520908,0.0255522600370641,0.5630142464383884,0.0483536069412458
0.01,0.13,0.3148842789302661,0.0307403149212701,0.6543754061484621,0.0225840841143972,0.0093833254659955,0.0241009550638819,0.5928947763059218,0.042867605995873
0.01,0.15,0.2977095726068465,0.028368407898026,0.673922019495129,0.0218040049266709,0.0094574437185519,0.0229689772850387,0.6171852036990769,0.0418838647221425
0.01,0.17,0.2840479880029978,0.0261499625093729,0.6898020494876312,0.021325376821427,0.0084154325868366,0.0220374863765935,0.6375021244688852,0.0388683515502669
0.01,0.19,0.2702684328917754,0.0249202699325171,0.7048112971757059,0.021733635815679,0.0086567829779381,0.0231546676145852,0.6549707573106716,0.0404682335704615
0.01,0.21,0.2585688577855531,0.0227623094226446,0.7186688327918062,0.0209598740435152,0.0080041076370345,0.0220742508561963,0.6731442139465168,0.0380824661302654
0.01,0.23,0.2484993751562109,0.0215396150962262,0.7299610097475648,0.0197612135788638,0.0074996661760248,0.0202171827755539,0.6868817795551123,0.0352165151276036
0.01,0.25,0.2396650837290687,0.0191907023244192,0.7411442139465177,0.019883405217649,0.007331021315725,0.0207630789416747,0.7027628092976792,0.0354251215731248
0.01,0.27,0.2299250187453157,0.0194411397150715,0.7506338415396149,0.0194141282679879,0.0074995731279003,0.0203184680639039,0.7117515621094719,0.0353176143197045
0.01,0.29,0.221630092476883,0.0170527368157962,0.7613171707073221,0.0192849976462649,0.0062847011172344,0.0201352334874244,0.7272116970757295,0.0327046357218932
0.01,0.31,0.214976255936018,0.0172201949512623,0.7678035491127198,0.0194821889447381,0.0068114427298469,0.0202443176570774,0.733363159210195,0.0338672031167713
0.01,0.33,0.206089977505625,0.0167228192951764,0.7771872031991975,0.0185176105916636,0.0068691630967379,0.0195405526073585,0.7437415646088447,0.0332788788008345
0.01,0.35,0.2010822294426406,0.0155691077230694,0.7833486628342905,0.0184530075225787,0.0064759775654833,0.0188921849937094,0.7522104473881517,0.0318441401246761
0.01,0.37,0.1955346163459153,0.0150377405648589,0.7894276430892239,0.0182327826704818,0.0063789360628302,0.0190504416134794,0.7593521619595058,0.0318083137391399
0.01,0.39,0.1887448137965521,0.013849037740565,0.7974061484628805,0.0178972934747567,0.0061648361453347,0.0185890089081412,0.7697080729817505,0.0309186811988107
0.01,0.41,0.1837805548612857,0.0137420644838792,0.8024773806548315,0.0175095068974557,0.006019422948825,0.0184049191994236,0.7749932516870731,0.0304437650970738
0.01,0.43,0.1783869032741823,0.0135186203449139,0.8080944763809027,0.0170189972804772,0.0060601333067908,0.0175840857590608,0.7810572356910748,0.0297043523726426
0.01,0.45,0.1739850037490635,0.012614846288428,0.8134001499625071,0.0170965427808147,0.0056329272614348,0.0179116746837782,0.788170457385651,0.029177529206648
0.01,0.47,0.16938815296176,0.0125888527868034,0.8180229942514363,0.0169788559571189,0.0054285509768789,0.0177136521116401,0.7928452886778294,0.0285707540653981
0.01,0.49,0.1655256185953514,0.0122704323919021,0.822203949012745,0.0164328301282368,0.0053829218866698,0.0171265990319561,0.7976630842289407,0.0278924428052959
0.03,0.01,0.4963424143964016,0.2645498625343653,0.2391077230692332,0.0282472958541027,0.0336096351602646,0.0405129688228262,-0.2899920019994974,0.1077322391433555
0.03,0.03,0.4335271182204472,0.1798890277430651,0.3865838540364913,0.0267863459045512,0.0250899916715705,0.0322730077501726,0.0268057985503609,0.0824529910933137
0.03,0.05,0.3944363909022748,0.1406288427893025,0.4649347663084238,0.025134369205754,0.0231648971050061,0.0312595584342071,0.1836770807298187,0.0775893526442195
0.03,0.07,0.3654666333416652,0.1264368907773058,0.5080964758810282,0.0242604296929749,0.0224382503491315,0.0304977981185113,0.2552226943264166,0.0753742988167745
0.03,0.09,0.3420524868782794,0.107390152461885,0.5505573606598336,0.0228841483223409,0.0170959642314129,0.0259319546396358,0.3357770557360635,0.0601238831024617
0.03,0.11,0.3207648087977996,0.0951007248187958,0.5841344663834023,0.0230283938056843,0.0166564732754117,0.0263493247403313,0.3939330167458105,0.0596622712911548
0.03,0.13,0.3038400399899999,0.0866628342914278,0.6094971257185687,0.0213092563548896,0.0157866570515985,0.0247786410893827,0.4361714571357131,0.0563519551925797
0.03,0.15,0.2890032491877017,0.0806658335416152,0.6303309172706824,0.0220046867607822,0.015160229380233,0.0244978053380993,0.4689992501874518,0.0548182640985653
