interac_r,mcs
40.0,2.4074304985443686
45.0,3.185134481828916
50.0,4.124048363058833
55.0,5.166613671459064
60.0,6.173356422504708
65.0,6.844405639584895
70.0,6.991648883198179
75.0,6.447946275183508
80.0,5.664681858086187
85.0,4.633927691853019
90.0,4.643933955491744
95.0,5.192401960784314
100.0,3.993197278911565
