interac_r,mcs
35.0,3.0025241901556585
40.0,4.186006825938566
45.0,5.191936149717903
50.0,6.029617959826704
55.0,6.63967090885718
60.0,6.6729151646238885
65.0,6.182220039292731
70.0,5.7082906857727735
75.0,5.9317443120260025
80.0,7.187633262260128
90.0,9.848101265822784
100.0,9.608695652173912
110.0,5.2
