interac_r,mcs
40.0,3.921579003069108
50.0,5.865349302491298
60.0,6.574901272487933
65.0,6.106792452830189
70.0,5.60293501048218
75.0,5.2516309412861135
80.0,5.198347107438017
85.0,6.850467289719626
90.0,5.489795918367347
100.0,1.0
