interac_r,avgGC,stdGC
40.0,24.986301369863014,6.090624168218826
45.0,29.089041095890412,5.0881560468616955
50.0,31.684931506849313,4.272808938881472
55.0,33.71917808219178,2.482108997984531
60.0,34.38356164383562,1.9418261210922572
65.0,34.71232876712329,1.249432222336829
70.0,34.78767123287671,1.1657727410147314
75.0,34.9041095890411,0.9953918972375311
80.0,34.917808219178085,0.9897201023664899
85.0,35.0,0.0
90.0,35.0,0.0
100.0,35.0,0.0
