interac_r,avgDegree,stdDegree
40.0,2.8599254742547426,1.348689414979353
50.0,3.880250677506775,1.5263792259778797
60.0,5.0772357723577235,1.7841604194707312
70.0,6.824525745257453,2.2465423851691675
80.0,8.489837398373984,2.6270040177095404
90.0,10.296578590785908,3.0363284509388424
100.0,12.286924119241192,3.4976993634474276
