interac_r,avgGC,stdGC
40.0,30.411057692307693,5.6010621276870385
50.0,34.19230769230769,2.5582706113134432
60.0,34.82451923076923,1.1182381229551142
70.0,34.96634615384615,0.6383739223941556
80.0,34.96634615384615,0.6383739223941556
90.0,35.0,0.0
100.0,35.0,0.0
