interac_r,avgGC,stdGC
40.0,157.29166666666666,57.58072533891489
50.0,409.0833333333333,29.960969981331083
60.0,476.2083333333333,8.822221784914626
70.0,489.2083333333333,2.327000334240534
80.0,490.875,1.393810723639811
90.0,491.6666666666667,0.5527707983925666
100.0,491.9166666666667,0.27638539919628335
