interac_r,mcs
40.0,5.752690324841083
45.0,6.222455355061314
50.0,6.161170368920638
55.0,5.568277079197
60.0,4.44945567651633
65.0,4.616317530319735
70.0,5.068669527896995
75.0,6.295774647887324
80.0,9.0
85.0,4.0
90.0,4.0
