interac_r,mcs
35.0,6.073911028730306
37.5,6.5986259265955525
40.0,6.520066426792139
42.5,6.1120815138282385
45.0,5.556521739130435
50.0,4.95114006514658
55.0,3.7804878048780486
60.0,4.666666666666667
65.0,2.3846153846153846
70.0,12.142857142857142
80.0,12.142857142857142
90.0,
100.0,
