interac_r,avgGC,stdGC
40.0,6.621818952981095,2.242995276664354
50.0,12.09049321376636,4.455183931378315
60.0,21.59891541444498,6.733431581262578
70.0,30.741032476975278,5.110243512264444
80.0,34.20628332525448,2.1385057880501943
90.0,34.8733943286476,0.7617219952631604
100.0,34.986639602520604,0.23059098559810445
