interac_r,mcs
35.0,3.700649317449767
40.0,5.207831953815122
45.0,6.19594521729753
50.0,6.642313546423136
55.0,6.776196124950573
60.0,6.501267962806424
65.0,4.32133676092545
70.0,5.0777777777777775
80.0,5.256410256410256
90.0,1.0
100.0,
